m,m3,coco,coco_pct
5,2,8.0,0.044
12,2,18.0,0.003
6,3,17.0,0.076
8,1,3.0,0.469
9,2,17.0,0.053
7,2,3.0,0.526
12,2,17.0,0.044
2,2,3.0,0.638
2,3,1.0,0.003
5,2,7.0,0.048
12,2,8.0,0.077
6,1,5.0,0.015
11,1,5.0,0.008
5,1,1.0,0.102
10,2,5.0,0.004
8,3,8.0,0.033
5,1,7.0,0.052
7,3,7.0,0.019
2,1,18.0,0.014
1,1,18.0,0.004
8,2,3.0,0.625
4,3,9.0,0.069
2,2,1.0,0.007
3,3,17.0,0.032
11,2,17.0,0.054
6,2,17.0,0.049
2,1,3.0,0.621
6,3,1.0,0.099
3,3,9.0,0.104
3,3,1.0,0.017
9,3,8.0,0.047
4,1,9.0,0.069
1,1,3.0,0.614
11,3,18.0,0.007
9,2,8.0,0.032
5,3,2.0,0.182
7,3,17.0,0.071
5,3,5.0,0.028
11,2,1.0,0.014
4,1,7.0,0.05
8,3,9.0,0.01
6,2,1.0,0.083
10,3,17.0,0.058
12,1,17.0,0.03
9,1,5.0,0.025
7,3,1.0,0.143
5,1,9.0,0.083
4,2,7.0,0.069
6,2,5.0,0.028
5,2,2.0,0.1
3,2,7.0,0.101
4,3,1.0,0.015
11,1,17.0,0.08
7,3,3.0,0.549
4,2,17.0,0.075
9,3,3.0,0.619
3,2,9.0,0.042
2,1,8.0,0.132
9,2,3.0,0.571
12,1,5.0,0.01
7,2,17.0,0.032
12,2,3.0,0.643
11,2,7.0,0.068
2,3,7.0,0.122
6,2,18.0,0.015
1,3,5.0,0.028
10,2,1.0,0.061
4,2,18.0,0.013
2,2,8.0,0.103
10,3,7.0,0.052
7,1,8.0,0.068
3,3,8.0,0.089
6,1,7.0,0.033
12,3,3.0,0.635
2,1,5.0,0.028
8,2,18.0,0.003
7,3,9.0,0.004
1,3,18.0,0.005
10,1,8.0,0.064
4,1,3.0,0.669
1,1,17.0,0.036
12,3,1.0,0.001
2,3,5.0,0.045
11,1,18.0,0.004
11,1,3.0,0.632
7,2,5.0,0.021
6,1,2.0,0.117
9,1,18.0,0.009
2,3,3.0,0.515
3,2,5.0,0.069
4,3,5.0,0.015
2,2,17.0,0.051
1,2,18.0,0.001
2,2,7.0,0.078
9,3,17.0,0.046
11,1,1.0,0.043
12,2,1.0,0.031
4,1,17.0,0.052
3,2,18.0,0.01
1,3,9.0,0.053
11,3,1.0,0.003
6,2,9.0,0.035
9,2,5.0,0.004
7,2,8.0,0.032
6,1,18.0,0.002
9,3,5.0,0.011
3,2,8.0,0.093
10,2,2.0,0.062
11,3,17.0,0.035
9,2,9.0,0.01
1,1,2.0,0.008
1,2,5.0,0.019
8,3,2.0,0.147
5,1,18.0,0.006
10,1,3.0,0.601
10,1,18.0,0.004
9,3,18.0,0.012
6,1,8.0,0.031
6,1,1.0,0.085
5,1,5.0,0.019
5,3,1.0,0.159
11,2,2.0,0.057
3,3,7.0,0.076
12,1,8.0,0.115
8,3,3.0,0.551
11,2,9.0,0.097
10,3,3.0,0.523
2,1,1.0,0.011
12,1,3.0,0.626
9,2,1.0,0.186
7,2,1.0,0.155
7,1,3.0,0.486
12,3,7.0,0.097
10,2,8.0,0.04
6,3,8.0,0.018
12,1,18.0,0.008
2,1,2.0,0.028
2,3,9.0,0.113
2,2,18.0,0.006
10,1,1.0,0.056
1,2,7.0,0.089
8,1,9.0,0.003
7,1,9.0,0.037
3,3,5.0,0.045
1,1,1.0,0.011
3,2,17.0,0.032
12,2,9.0,0.038
1,3,1.0,0.008
10,3,1.0,0.131
3,1,5.0,0.011
6,3,3.0,0.593
9,1,9.0,0.046
7,3,18.0,0.0
12,1,7.0,0.096
4,3,17.0,0.031
12,3,5.0,0.02
10,3,18.0,0.004
9,3,2.0,0.107
1,2,9.0,0.057
5,2,3.0,0.565
1,2,1.0,0.015
12,1,9.0,0.103
1,2,8.0,0.083
3,1,8.0,0.117
2,3,18.0,0.009
9,2,18.0,0.007
12,3,18.0,0.004
8,1,8.0,0.017
4,3,7.0,0.075
7,1,1.0,0.08
2,1,9.0,0.046
11,3,8.0,0.065
5,2,9.0,0.031
3,2,1.0,0.029
1,1,7.0,0.105
4,3,18.0,0.019
6,3,7.0,0.019
7,1,18.0,0.021
7,2,18.0,0.0
4,2,8.0,0.065
8,1,2.0,0.201
11,3,2.0,0.025
1,3,17.0,0.045
10,2,3.0,0.715
1,3,3.0,0.617
9,1,1.0,0.094
1,1,9.0,0.107
5,1,17.0,0.077
2,2,9.0,0.074
3,2,2.0,0.023
10,3,8.0,0.05
5,3,7.0,0.036
7,2,7.0,0.026
9,1,17.0,0.078
5,1,2.0,0.1
8,2,7.0,0.007
8,2,1.0,0.154
10,3,9.0,0.028
11,1,8.0,0.053
8,2,17.0,0.035
10,2,18.0,0.007
11,2,5.0,0.019
8,1,1.0,0.2
6,1,3.0,0.623
12,3,17.0,0.019
11,3,5.0,0.014
1,2,3.0,0.674
9,3,9.0,0.019
10,3,2.0,0.151
4,2,9.0,0.065
4,2,1.0,0.013
6,2,3.0,0.565
4,3,3.0,0.656
7,1,5.0,0.036
5,3,3.0,0.419
9,1,3.0,0.557
9,1,2.0,0.113
4,1,8.0,0.029
5,1,3.0,0.485
5,3,17.0,0.076
2,1,7.0,0.082
3,2,3.0,0.601
10,1,2.0,0.096
8,3,18.0,0.003
11,2,18.0,0.004
10,3,5.0,0.003
10,1,5.0,0.003
5,3,8.0,0.044
1,1,8.0,0.097
7,1,2.0,0.144
12,2,5.0,0.04
