m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,0.8,7.0,4.1,88.0,7.4,0.19
1,1,1,0.5,7.0,3.7,88.5,7.9,0.14
1,1,2,0.0,7.0,3.5,87.5,7.4,0.14
1,1,3,0.5,7.1,3.9,89.0,7.4,0.14
1,1,4,0.2,7.0,3.5,91.5,8.8,0.2
1,1,5,-0.5,7.0,3.0,91.3,7.4,0.16
1,1,6,0.6,6.6,3.3,89.0,7.0,0.16
1,1,7,0.0,7.0,3.3,88.3,8.3,0.14
1,1,8,0.0,7.0,4.0,87.0,8.3,0.16
1,1,9,2.0,7.8,4.6,85.5,7.4,0.2
1,1,10,3.5,8.0,5.5,79.8,9.2,0.22
1,1,11,4.0,9.0,6.5,79.8,8.3,0.18
1,1,12,5.7,9.6,7.5,76.3,8.3,0.1
1,1,13,6.0,10.0,7.8,77.3,9.2,0.12
1,1,14,6.0,10.0,7.8,75.3,8.3,0.14
1,1,15,4.9,9.1,6.7,80.0,7.0,0.14
1,1,16,4.0,8.0,6.3,83.5,7.9,0.2
1,1,17,4.0,7.0,5.5,84.3,7.9,0.18
1,1,18,3.1,7.3,5.4,84.0,7.4,0.14
1,1,19,2.0,7.0,5.0,84.5,9.3,0.18
1,1,20,2.5,7.0,5.0,84.3,8.5,0.18
1,1,21,1.8,7.3,4.8,86.5,7.4,0.2
1,1,22,2.0,7.0,4.8,84.0,8.8,0.18
1,1,23,1.0,7.0,4.3,87.5,8.8,0.2
1,2,0,0.0,3.5,2.2,84.3,8.3,0.1
1,2,1,0.0,4.0,2.3,81.3,8.8,0.1
1,2,2,0.0,4.0,2.3,81.0,9.3,0.06
1,2,3,-0.7,3.2,1.5,82.8,7.4,0.06
1,2,4,0.0,3.0,1.8,82.0,7.5,0.06
1,2,5,-1.0,3.0,1.0,81.5,8.9,0.04
1,2,6,-0.9,3.1,1.2,82.5,8.8,0.02
1,2,7,-1.0,3.0,1.3,80.8,9.6,0.04
1,2,8,0.0,3.5,1.8,76.8,8.9,0.06
1,2,9,2.5,5.1,4.0,74.0,8.3,0.08
1,2,10,4.0,6.0,5.0,68.8,10.2,0.06
1,2,11,4.0,8.0,6.0,64.3,10.3,0.1
1,2,12,4.9,8.8,6.8,60.8,8.8,0.14
1,2,13,5.5,8.5,7.0,59.8,10.6,0.1
1,2,14,6.0,9.0,7.3,62.0,8.3,0.06
1,2,15,5.2,8.6,6.7,67.3,6.5,0.1
