m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1.3,4.7,8.0,8.8,9.0,0.29,33.0
2,3.3,6.8,10.6,8.1,8.0,0.27,21.0
3,5.0,9.2,13.0,10.1,9.0,0.3,42.0
4,9.5,13.7,17.2,10.8,12.0,0.41,104.0
5,14.0,17.7,21.2,11.6,17.0,0.56,91.0
6,19.2,23.0,27.1,10.4,12.0,0.39,47.0
7,21.0,25.1,29.1,10.1,12.0,0.4,59.0
8,20.5,25.4,29.4,10.2,12.0,0.38,59.0
9,16.9,21.9,25.3,10.2,11.0,0.37,50.0
10,12.0,15.5,19.6,9.3,11.0,0.36,59.0
11,6.9,9.9,13.1,9.6,12.0,0.4,67.0
12,2.7,5.6,8.5,7.6,10.0,0.32,41.0
