m,coco,coco_pct
12,1.0,0.212
2,4.0,0.041
9,9.0,0.006
9,26.0,0.0
10,25.0,0.0
3,18.0,0.025
8,5.0,0.057
7,26.0,0.0
2,25.0,0.0
3,8.0,0.028
12,8.0,0.038
6,26.0,0.0
7,1.0,0.345
2,18.0,0.012
5,5.0,0.01
11,18.0,0.028
6,4.0,0.029
4,18.0,0.065
4,1.0,0.134
4,17.0,0.023
8,7.0,0.003
6,9.0,0.006
12,17.0,0.022
1,18.0,0.012
11,3.0,0.384
8,25.0,0.0
5,3.0,0.38
5,18.0,0.012
2,3.0,0.379
1,7.0,0.054
5,17.0,0.013
3,1.0,0.173
6,7.0,0.029
5,25.0,0.0
11,17.0,0.02
5,2.0,0.331
10,2.0,0.296
2,17.0,0.018
9,2.0,0.326
11,1.0,0.159
7,17.0,0.001
2,7.0,0.041
4,5.0,0.014
6,18.0,0.003
2,9.0,0.015
6,25.0,0.0
6,1.0,0.17
9,3.0,0.256
9,4.0,0.006
1,2.0,0.171
1,4.0,0.032
12,2.0,0.228
1,1.0,0.315
8,4.0,0.056
6,17.0,0.014
2,26.0,0.0
4,26.0,0.0
10,9.0,0.022
7,3.0,0.284
7,9.0,0.0
8,3.0,0.263
5,26.0,0.0
1,26.0,0.0
11,2.0,0.231
5,4.0,0.021
1,9.0,0.024
12,3.0,0.335
8,9.0,0.0
10,7.0,0.043
7,2.0,0.281
11,25.0,0.001
6,2.0,0.369
1,8.0,0.03
5,7.0,0.018
11,4.0,0.024
11,7.0,0.054
9,8.0,0.013
5,8.0,0.004
8,8.0,0.0
4,7.0,0.044
8,17.0,0.0
12,7.0,0.058
7,25.0,0.0
4,25.0,0.0
12,25.0,0.0
9,17.0,0.012
10,26.0,0.0
3,2.0,0.28
1,5.0,0.03
4,4.0,0.026
10,17.0,0.021
2,1.0,0.231
9,18.0,0.012
3,7.0,0.047
10,8.0,0.035
6,5.0,0.015
1,3.0,0.315
3,9.0,0.02
9,7.0,0.014
6,3.0,0.359
10,3.0,0.301
8,26.0,0.0
12,5.0,0.033
8,18.0,0.0
7,4.0,0.054
1,17.0,0.018
4,9.0,0.007
9,25.0,0.0
12,26.0,0.0
2,2.0,0.219
11,5.0,0.038
4,2.0,0.268
10,1.0,0.212
7,18.0,0.001
12,4.0,0.026
11,8.0,0.035
11,9.0,0.026
3,5.0,0.02
1,25.0,0.0
3,3.0,0.369
7,7.0,0.005
3,17.0,0.028
9,5.0,0.036
12,18.0,0.018
8,2.0,0.302
5,9.0,0.001
8,1.0,0.319
9,1.0,0.319
10,5.0,0.042
10,18.0,0.016
5,1.0,0.212
4,3.0,0.393
11,26.0,0.0
3,4.0,0.011
2,8.0,0.022
12,9.0,0.03
3,25.0,0.0
4,8.0,0.026
10,4.0,0.012
6,8.0,0.007
7,5.0,0.03
2,5.0,0.023
7,8.0,0.0
3,26.0,0.0
