m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,8.5,12.3,16.5,0.0,11.3,0.17
1,1,2,9.6,12.4,14.9,0.1,11.6,0.43
1,1,3,7.0,11.1,15.6,0.4,9.0,0.43
1,1,4,8.5,12.1,15.5,1.5,13.9,0.57
1,1,5,7.0,10.9,15.4,1.6,17.6,0.43
1,1,6,6.0,10.3,14.8,0.0,11.9,0.14
1,1,7,6.0,11.3,15.0,0.0,12.6,0.14
1,1,8,9.9,12.0,14.0,5.2,16.7,0.43
1,1,9,7.5,11.8,15.5,0.0,10.0,0.14
1,1,10,9.4,12.3,14.5,0.5,12.0,0.29
1,2,11,7.6,11.3,15.3,0.1,13.6,0.29
1,2,12,6.5,10.5,15.3,0.0,12.8,0.0
1,2,13,6.0,10.3,14.5,0.0,10.6,0.14
1,2,14,9.0,11.5,14.5,0.5,14.1,0.29
1,2,15,8.4,12.7,15.5,0.6,17.4,0.57
1,2,16,9.5,12.2,14.5,7.4,19.6,0.57
1,2,17,7.5,11.6,15.4,1.1,20.4,0.29
1,2,18,7.7,12.3,14.6,8.8,14.8,0.57
1,2,19,8.7,11.9,14.6,7.3,19.3,0.86
1,2,20,9.1,12.9,14.5,11.6,22.7,0.57
1,3,21,9.8,12.3,14.6,3.2,18.7,0.29
1,3,22,9.9,12.2,14.6,1.0,18.7,0.29
1,3,23,9.7,12.0,15.1,0.3,18.2,0.43
1,3,24,10.3,12.1,14.2,0.0,16.3,0.14
1,3,25,10.0,12.5,15.1,4.2,14.1,0.43
1,3,26,10.2,12.7,16.3,1.7,14.2,0.43
1,3,27,11.7,13.3,15.2,0.0,20.1,0.14
1,3,28,11.5,13.0,15.5,2.2,15.8,0.29
1,3,29,10.9,12.9,15.5,0.9,15.2,0.57
1,3,30,11.0,13.2,15.7,0.9,18.4,0.43
1,3,31,11.1,13.6,16.5,9.9,18.5,0.57
2,1,1,11.2,13.4,16.0,2.6,14.5,0.43
2,1,2,9.7,12.7,17.0,0.3,15.8,0.43
2,1,3,8.8,13.1,16.5,0.0,11.8,0.14
2,1,4,9.0,12.3,16.5,0.0,8.8,0.14
2,1,5,9.0,12.6,17.5,0.0,13.9,0.14
2,1,6,9.5,12.3,18.0,0.3,12.9,0.29
2,1,7,9.9,12.5,16.0,2.0,14.6,0.43
2,1,8,9.5,12.6,15.2,11.4,15.4,0.57
2,1,9,10.1,12.8,16.5,5.2,18.7,0.29
2,1,10,10.5,13.3,15.6,1.0,15.1,0.57
2,2,11,10.0,13.1,16.1,4.9,16.7,0.43
2,2,12,10.1,13.1,16.5,0.2,12.2,0.29
2,2,13,9.0,12.8,16.0,0.7,10.6,0.43
2,2,14,8.5,13.0,17.5,0.3,13.1,0.43
2,2,15,10.8,13.3,17.5,3.1,16.9,0.43
2,2,16,9.8,14.1,16.8,0.9,12.9,0.57
2,2,17,10.0,13.5,17.0,0.2,13.1,0.43
2,2,18,11.0,13.1,16.3,1.0,18.6,0.71
2,2,19,9.5,13.1,17.0,0.0,18.8,0.14
2,2,20,7.6,12.7,17.5,2.5,13.4,0.29
2,3,21,10.0,13.3,19.0,2.5,15.5,0.29
2,3,22,10.0,14.0,18.3,0.4,16.1,0.57
2,3,23,10.5,13.4,17.1,0.9,19.2,0.29
2,3,24,7.3,12.7,17.5,0.7,13.4,0.57
2,3,25,8.6,14.0,17.4,1.9,18.9,0.71
2,3,26,10.0,12.9,16.0,1.4,16.3,0.43
2,3,27,8.8,12.6,15.5,0.2,14.1,0.29
2,3,28,7.5,12.5,17.5,0.0,14.3,0.14
2,3,29,11.7,13.5,15.8,0.8,25.2,0.5
3,1,1,9.9,13.5,16.5,0.4,14.9,0.71
3,1,2,9.5,12.3,15.5,0.9,18.0,0.43
3,1,3,9.7,12.8,16.0,0.3,16.1,0.43
3,1,4,10.5,12.6,15.0,1.7,15.6,0.71
3,1,5,9.9,13.2,15.5,5.0,16.8,0.71
3,1,6,10.0,13.2,16.0,1.5,19.0,0.57
3,1,7,8.0,12.6,14.7,10.3,19.3,0.71
3,1,8,10.0,12.3,15.0,5.9,23.3,0.57
3,1,9,10.4,12.9,15.7,7.5,19.2,0.57
3,1,10,11.0,13.7,16.0,2.3,23.0,0.57
3,2,11,11.6,14.6,17.3,0.5,13.4,0.57
3,2,12,10.7,13.9,17.1,0.2,14.8,0.4
3,2,13,10.7,13.8,16.2,0.1,18.2,0.5
3,2,14,11.0,13.7,17.5,0.9,15.2,0.5
3,2,15,10.5,13.6,18.1,0.7,14.3,0.5
3,2,16,10.7,13.9,17.6,0.4,18.5,0.5
3,2,17,11.3,14.5,18.5,1.0,17.2,0.33
3,2,18,10.7,14.5,19.0,0.0,17.3,0.17
3,2,19,10.5,13.9,18.5,0.2,15.6,0.33
3,2,20,9.9,13.0,16.6,0.1,16.9,0.33
3,3,21,9.2,12.9,17.2,0.0,13.9,0.17
3,3,22,8.6,13.1,18.0,0.0,11.8,0.17
3,3,23,10.4,14.1,18.9,3.1,14.1,0.33
3,3,24,11.1,14.4,18.9,0.4,16.0,0.5
3,3,25,9.7,13.9,16.6,0.5,12.4,0.5
