m,m3,coco,coco_pct
12,1,8.0,0.02
12,1,26.0,0.0
1,1,8.0,0.036
9,1,4.0,0.011
3,1,26.0,0.001
4,3,3.0,0.395
4,1,8.0,0.012
4,1,7.0,0.011
11,2,4.0,0.023
8,3,12.0,0.0
1,1,9.0,0.018
8,3,18.0,0.0
10,1,25.0,0.002
3,1,18.0,0.007
9,3,12.0,0.0
3,3,9.0,0.006
3,1,9.0,0.001
8,3,5.0,0.022
5,1,1.0,0.056
2,1,9.0,0.013
2,3,4.0,0.021
11,2,3.0,0.432
11,1,17.0,0.04
9,3,4.0,0.014
11,1,25.0,0.001
4,2,9.0,0.0
2,3,17.0,0.033
7,2,4.0,0.005
6,2,26.0,0.0
7,3,3.0,0.202
10,1,26.0,0.0
5,3,2.0,0.52
7,1,2.0,0.45
1,2,5.0,0.024
9,1,8.0,0.01
9,3,18.0,0.002
7,2,26.0,0.0
2,3,9.0,0.001
11,1,9.0,0.006
11,1,18.0,0.023
7,1,7.0,0.015
11,3,1.0,0.09
8,1,4.0,0.008
10,1,12.0,0.0
2,3,5.0,0.033
2,2,18.0,0.039
11,3,12.0,0.0
11,2,5.0,0.042
11,1,2.0,0.354
7,2,8.0,0.0
9,3,5.0,0.041
4,2,2.0,0.522
9,1,2.0,0.552
12,3,26.0,0.0
1,3,25.0,0.002
8,3,7.0,0.004
8,2,7.0,0.007
2,3,2.0,0.38
5,3,26.0,0.0
8,2,9.0,0.002
9,1,26.0,0.0
1,3,4.0,0.025
10,3,1.0,0.032
10,3,2.0,0.357
8,3,17.0,0.007
10,2,8.0,0.02
12,2,18.0,0.05
2,1,25.0,0.0
10,3,8.0,0.032
4,1,2.0,0.421
10,3,7.0,0.036
5,1,26.0,0.0
4,2,1.0,0.096
6,1,12.0,0.0
5,3,25.0,0.0
6,2,25.0,0.0
2,2,2.0,0.384
10,3,26.0,0.0
7,3,5.0,0.015
2,3,25.0,0.005
4,2,4.0,0.012
1,1,7.0,0.03
12,3,17.0,0.037
10,2,7.0,0.023
4,3,17.0,0.026
10,1,3.0,0.347
9,2,2.0,0.481
2,2,7.0,0.014
3,3,25.0,0.0
3,3,2.0,0.34
2,3,8.0,0.003
6,2,7.0,0.017
11,3,9.0,0.013
2,2,26.0,0.0
9,3,7.0,0.014
6,1,18.0,0.022
3,3,7.0,0.011
8,3,3.0,0.219
8,2,5.0,0.027
5,2,3.0,0.37
9,2,12.0,0.0
5,3,12.0,0.0
2,1,3.0,0.382
10,1,7.0,0.011
5,3,3.0,0.314
2,2,9.0,0.003
7,1,3.0,0.327
1,3,3.0,0.491
6,1,7.0,0.033
2,3,3.0,0.444
4,3,25.0,0.0
4,2,26.0,0.0
9,3,17.0,0.016
11,3,17.0,0.039
5,1,18.0,0.001
2,1,2.0,0.431
3,1,17.0,0.04
1,2,12.0,0.0
3,2,7.0,0.007
2,1,26.0,0.0
2,2,25.0,0.0
8,1,2.0,0.518
9,3,26.0,0.0
5,3,5.0,0.01
7,1,17.0,0.01
12,2,12.0,0.0
10,1,1.0,0.132
2,2,5.0,0.053
1,2,18.0,0.025
11,2,25.0,0.001
12,1,4.0,0.015
7,1,5.0,0.015
10,3,25.0,0.001
3,1,25.0,0.001
1,2,8.0,0.019
3,2,5.0,0.024
6,3,26.0,0.0
9,2,8.0,0.018
12,3,18.0,0.024
9,1,17.0,0.03
10,2,26.0,0.0
3,3,17.0,0.039
11,3,18.0,0.048
10,1,17.0,0.03
4,1,12.0,0.0
6,1,8.0,0.04
7,2,18.0,0.0
8,2,8.0,0.004
8,2,4.0,0.002
3,2,2.0,0.343
4,1,25.0,0.0
