m,coco,coco_pct
6,2.0,0.375
2,7.0,0.011
6,18.0,0.01
3,4.0,0.021
3,2.0,0.371
7,2.0,0.514
3,18.0,0.04
7,18.0,0.0
4,5.0,0.007
6,4.0,0.015
11,9.0,0.007
1,2.0,0.303
9,8.0,0.012
9,26.0,0.0
5,25.0,0.0
10,3.0,0.358
10,26.0,0.0
8,26.0,0.0
1,4.0,0.024
2,9.0,0.006
10,1.0,0.072
3,26.0,0.0
4,1.0,0.097
12,5.0,0.034
3,8.0,0.014
7,26.0,0.0
7,5.0,0.021
3,12.0,0.0
7,1.0,0.198
3,1.0,0.06
5,2.0,0.514
12,1.0,0.057
3,25.0,0.0
10,17.0,0.046
8,8.0,0.003
7,9.0,0.0
8,9.0,0.001
12,25.0,0.001
1,12.0,0.0
8,3.0,0.189
10,7.0,0.024
5,1.0,0.066
2,8.0,0.005
6,26.0,0.0
3,7.0,0.018
10,25.0,0.002
8,2.0,0.548
7,7.0,0.011
10,4.0,0.018
9,5.0,0.03
2,5.0,0.029
11,25.0,0.001
2,3.0,0.404
3,5.0,0.015
6,17.0,0.038
2,17.0,0.038
7,12.0,0.0
8,4.0,0.006
6,12.0,0.0
4,25.0,0.0
2,4.0,0.02
10,9.0,0.011
5,17.0,0.017
10,5.0,0.018
10,18.0,0.032
11,2.0,0.351
1,18.0,0.026
11,18.0,0.032
5,12.0,0.0
5,9.0,0.002
4,9.0,0.002
12,18.0,0.032
10,12.0,0.0
11,5.0,0.028
4,3.0,0.348
7,17.0,0.007
9,17.0,0.029
4,8.0,0.007
2,12.0,0.0
2,2.0,0.399
5,26.0,0.0
7,25.0,0.0
6,7.0,0.019
12,8.0,0.021
9,4.0,0.013
9,2.0,0.492
3,3.0,0.422
11,12.0,0.0
8,7.0,0.004
8,25.0,0.0
1,5.0,0.022
11,3.0,0.426
6,8.0,0.017
4,18.0,0.023
11,8.0,0.009
1,7.0,0.021
1,17.0,0.042
4,26.0,0.0
4,4.0,0.013
11,1.0,0.071
12,12.0,0.0
4,17.0,0.026
11,26.0,0.0
12,26.0,0.0
7,8.0,0.003
8,1.0,0.219
1,8.0,0.019
8,5.0,0.026
6,1.0,0.09
1,25.0,0.001
10,2.0,0.401
6,5.0,0.009
12,9.0,0.014
4,2.0,0.465
4,7.0,0.011
1,3.0,0.483
9,9.0,0.001
12,17.0,0.047
1,1.0,0.047
5,18.0,0.001
7,4.0,0.006
5,5.0,0.011
7,3.0,0.241
4,12.0,0.0
2,18.0,0.036
6,25.0,0.0
1,9.0,0.013
2,1.0,0.049
6,3.0,0.417
8,17.0,0.004
9,7.0,0.015
5,3.0,0.349
2,26.0,0.0
5,4.0,0.021
12,7.0,0.02
5,7.0,0.009
3,9.0,0.004
8,18.0,0.0
9,12.0,0.0
11,17.0,0.043
1,26.0,0.0
9,18.0,0.003
8,12.0,0.0
9,1.0,0.071
11,7.0,0.015
9,25.0,0.0
3,17.0,0.035
12,3.0,0.429
2,25.0,0.001
11,4.0,0.018
6,9.0,0.01
5,8.0,0.01
12,4.0,0.019
9,3.0,0.334
10,8.0,0.02
12,2.0,0.325
