m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,5.0,10.0,7.3,84.5,7.4,0.18
1,1,5.0,10.0,7.5,85.5,6.5,0.19
1,2,5.0,10.0,7.0,87.0,6.5,0.18
1,3,4.3,9.4,6.9,87.0,7.4,0.18
1,4,4.0,10.0,7.0,87.0,8.3,0.16
1,5,4.0,10.0,7.0,87.0,7.4,0.16
1,6,4.4,9.2,6.4,85.0,5.6,0.13
1,7,6.0,10.0,8.0,82.5,6.5,0.15
1,8,8.0,13.0,10.5,75.5,6.5,0.11
1,9,10.6,15.4,13.1,65.5,6.5,0.13
1,10,12.0,17.0,14.0,61.0,7.4,0.19
1,11,12.0,17.0,15.0,58.0,7.4,0.24
1,12,13.0,17.4,15.3,56.5,8.3,0.21
1,13,13.0,17.0,15.0,59.0,10.1,0.24
1,14,13.0,17.0,14.5,60.0,9.2,0.22
1,15,12.0,15.8,13.6,65.0,6.5,0.14
1,16,10.0,14.0,12.0,74.5,5.6,0.14
1,17,8.1,13.0,10.5,77.5,5.6,0.16
1,18,7.4,12.2,9.6,80.5,5.6,0.18
1,19,6.0,11.0,9.0,84.0,6.5,0.16
1,20,6.0,11.0,8.5,84.0,5.6,0.15
1,21,5.7,10.8,8.1,84.0,7.4,0.15
1,22,5.0,11.0,8.0,85.5,7.4,0.19
1,23,5.0,10.0,7.5,85.0,6.5,0.16
2,0,5.0,9.6,7.3,85.0,7.4,0.11
2,1,5.0,10.0,7.0,84.5,7.4,0.1
2,2,5.0,9.0,7.0,84.0,6.8,0.1
2,3,4.1,9.2,6.6,85.5,7.3,0.09
2,4,4.0,9.0,6.5,84.5,6.5,0.08
2,5,4.0,9.0,6.1,84.0,7.4,0.11
2,6,4.6,9.0,6.9,82.0,5.6,0.09
2,7,7.0,11.0,9.0,78.0,5.6,0.1
2,8,10.0,14.0,11.5,67.0,6.5,0.08
2,9,13.0,16.6,14.5,55.5,7.4,0.13
2,10,14.0,17.0,15.5,54.5,8.3,0.1
2,11,14.0,18.0,16.0,53.5,9.4,0.14
2,12,14.0,18.0,16.1,54.0,11.2,0.19
2,13,13.0,18.0,16.0,56.0,12.0,0.21
2,14,12.0,17.0,15.0,57.0,12.0,0.18
2,15,12.0,16.4,14.3,60.0,9.2,0.11
