m,coco,coco_pct
6,16.0,0.0
5,16.0,0.0
11,15.0,0.0
1,12.0,0.002
2,12.0,0.011
6,14.0,0.0
1,5.0,0.191
7,8.0,0.0
6,15.0,0.0
8,13.0,0.0
8,5.0,0.009
8,2.0,0.133
10,9.0,0.008
7,17.0,0.002
4,19.0,0.0
2,13.0,0.008
6,1.0,0.535
1,17.0,0.021
5,21.0,0.0
3,8.0,0.017
1,2.0,0.125
3,12.0,0.001
11,7.0,0.025
3,15.0,0.0
2,16.0,0.014
11,14.0,0.0
2,3.0,0.319
9,17.0,0.021
12,16.0,0.0
5,14.0,0.0
10,16.0,0.0
12,19.0,0.0
5,18.0,0.005
12,13.0,0.0
3,7.0,0.01
9,1.0,0.417
5,15.0,0.0
11,16.0,0.0
1,13.0,0.001
9,13.0,0.0
3,2.0,0.156
7,7.0,0.001
1,15.0,0.002
9,3.0,0.312
10,15.0,0.0
9,14.0,0.0
6,13.0,0.0
2,2.0,0.148
7,1.0,0.845
6,8.0,0.014
11,9.0,0.022
7,3.0,0.073
12,5.0,0.156
6,3.0,0.275
2,18.0,0.001
8,1.0,0.675
10,1.0,0.432
7,16.0,0.0
8,7.0,0.001
4,8.0,0.017
10,8.0,0.02
7,9.0,0.0
8,14.0,0.0
12,9.0,0.008
10,7.0,0.009
2,1.0,0.321
6,9.0,0.014
6,7.0,0.012
4,1.0,0.353
1,16.0,0.0
1,8.0,0.026
3,14.0,0.0
9,7.0,0.01
5,19.0,0.0
11,18.0,0.0
5,8.0,0.052
8,12.0,0.0
12,7.0,0.024
12,2.0,0.141
4,13.0,0.0
9,5.0,0.069
12,17.0,0.004
4,21.0,0.0
12,15.0,0.0
6,2.0,0.114
8,17.0,0.029
1,14.0,0.0
6,18.0,0.002
2,15.0,0.001
2,5.0,0.094
4,12.0,0.0
2,14.0,0.001
10,2.0,0.131
9,9.0,0.008
4,9.0,0.015
1,19.0,0.0
4,17.0,0.025
3,17.0,0.013
10,14.0,0.0
2,17.0,0.01
6,12.0,0.0
5,17.0,0.031
12,8.0,0.032
2,8.0,0.036
11,1.0,0.256
6,21.0,0.0
7,19.0,0.0
5,9.0,0.032
7,5.0,0.003
1,3.0,0.346
11,13.0,0.0
7,14.0,0.0
6,17.0,0.017
10,19.0,0.0
1,1.0,0.242
5,12.0,0.0
5,1.0,0.274
4,5.0,0.039
4,15.0,0.0
6,19.0,0.0
5,5.0,0.055
4,16.0,0.0
10,17.0,0.007
5,2.0,0.127
10,3.0,0.272
7,15.0,0.0
5,3.0,0.387
1,7.0,0.022
1,21.0,0.001
11,21.0,0.0
11,8.0,0.033
7,21.0,0.0
3,18.0,0.001
11,5.0,0.176
5,7.0,0.037
10,5.0,0.122
8,3.0,0.142
8,15.0,0.0
12,3.0,0.37
9,21.0,0.0
9,18.0,0.004
1,9.0,0.019
5,13.0,0.0
11,19.0,0.0
7,12.0,0.0
12,14.0,0.0
12,21.0,0.0
9,2.0,0.148
8,16.0,0.0
2,9.0,0.022
9,19.0,0.0
9,15.0,0.0
8,18.0,0.005
9,12.0,0.0
12,1.0,0.26
12,18.0,0.001
11,17.0,0.018
9,16.0,0.0
6,5.0,0.017
2,7.0,0.013
8,19.0,0.0
9,8.0,0.011
3,9.0,0.01
10,12.0,0.0
3,3.0,0.388
3,5.0,0.132
11,12.0,0.0
2,19.0,0.0
11,2.0,0.132
4,14.0,0.0
4,2.0,0.126
7,18.0,0.0
10,21.0,0.0
8,21.0,0.0
4,3.0,0.409
2,21.0,0.0
10,18.0,0.0
3,16.0,0.0
10,13.0,0.0
12,12.0,0.004
3,1.0,0.272
11,3.0,0.337
3,21.0,0.0
3,19.0,0.0
3,13.0,0.0
7,13.0,0.0
1,18.0,0.001
4,18.0,0.0
7,2.0,0.077
8,8.0,0.003
4,7.0,0.017
8,9.0,0.003
