m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,2.7,6.8,4.9,90.3,7.6,0.04
1,1,1,3.3,6.6,5.0,90.3,7.6,0.04
1,1,2,3.5,6.3,5.0,89.8,8.3,0.02
1,1,3,2.9,6.6,4.6,88.5,8.2,0.08
1,1,4,2.9,6.5,4.6,86.8,8.3,0.1
1,1,5,3.8,6.5,5.4,90.3,7.3,0.08
1,1,6,2.2,8.3,5.4,83.8,10.1,0.04
1,1,7,2.0,8.5,5.6,82.3,10.1,0.02
1,1,8,3.0,8.8,5.9,80.3,8.3,0.02
1,1,9,3.7,9.6,6.8,77.0,9.2,0.04
1,1,10,4.5,10.0,7.3,80.0,7.9,0.1
1,1,11,5.0,10.3,7.4,77.3,8.8,0.08
1,1,12,5.2,10.8,7.9,73.8,8.8,0.12
1,1,13,6.0,11.7,8.4,77.3,9.8,0.14
1,1,14,6.0,11.6,8.5,75.8,9.2,0.18
1,1,15,5.3,11.0,8.3,77.0,9.6,0.18
1,1,16,4.5,10.1,7.2,80.0,10.2,0.16
1,1,17,4.0,9.7,6.9,82.0,8.4,0.1
1,1,18,3.6,9.0,6.8,83.8,8.8,0.12
1,1,19,4.9,8.1,6.3,87.3,9.0,0.06
1,1,20,4.0,7.5,5.6,88.3,9.6,0.1
1,1,21,3.6,6.9,5.4,89.3,8.1,0.12
1,1,22,3.4,7.1,5.4,89.0,8.3,0.16
1,1,23,2.9,6.9,5.1,88.5,8.7,0.12
1,2,0,1.9,4.9,3.4,91.0,9.6,0.18
1,2,1,1.5,4.9,3.5,90.5,10.7,0.14
1,2,2,1.4,4.5,3.4,90.8,10.2,0.12
1,2,3,1.5,4.5,2.8,91.0,9.6,0.14
1,2,4,1.7,4.4,3.1,92.0,9.2,0.16
1,2,5,1.7,4.4,3.3,92.8,9.3,0.1
1,2,6,3.0,6.0,4.7,85.3,7.4,0.1
1,2,7,3.0,6.6,5.1,84.5,7.4,0.08
1,2,8,3.0,6.7,5.1,84.5,7.4,0.1
1,2,9,3.9,7.6,6.0,85.0,7.9,0.06
1,2,10,5.0,8.4,6.9,84.0,6.8,0.12
1,2,11,5.0,8.6,7.2,79.8,7.9,0.18
1,2,12,4.9,9.1,7.3,78.3,8.9,0.28
1,2,13,5.0,9.8,7.5,81.0,7.9,0.3
1,2,14,5.0,10.0,7.4,82.0,8.8,0.28
1,2,15,4.7,9.0,7.0,82.3,9.1,0.24
1,2,16,4.4,8.2,6.4,89.3,8.3,0.12
1,2,17,4.0,7.0,5.6,91.5,8.4,0.1
1,2,18,4.0,7.0,5.3,91.8,9.6,0.1
1,2,19,3.7,4.7,4.6,89.8,8.8,0.12
1,2,20,3.1,4.4,3.7,90.3,9.6,0.1
1,2,21,2.9,4.5,3.8,90.0,8.8,0.12
1,2,22,2.3,4.4,3.3,91.0,8.9,0.12
1,2,23,1.5,4.3,3.3,91.5,9.4,0.08
1,3,0,0.4,3.5,2.5,92.5,6.9,0.07
1,3,1,0.2,3.5,2.1,93.0,7.2,0.07
1,3,2,-0.3,3.2,1.6,91.5,8.1,0.07
1,3,3,-0.7,3.0,1.3,90.5,8.0,0.05
1,3,4,-0.9,3.4,1.2,91.0,8.5,0.07
1,3,5,-0.9,3.2,1.5,91.5,7.9,0.07
1,3,6,1.5,5.6,3.6,87.5,9.2,0.07
1,3,7,2.0,6.0,3.9,87.0,8.3,0.09
1,3,8,2.6,6.4,4.5,84.0,8.1,0.05
1,3,9,3.0,8.0,5.6,85.0,8.3,0.04
1,3,10,3.0,9.0,6.2,78.5,8.3,0.09
1,3,11,4.0,9.1,6.6,78.0,8.3,0.15
1,3,12,4.0,10.0,7.1,77.0,8.3,0.13
1,3,13,4.0,10.0,7.3,76.0,8.3,0.13
1,3,14,4.2,10.1,7.6,77.0,8.3,0.11
1,3,15,4.0,10.0,7.2,75.0,8.3,0.05
1,3,16,3.0,8.6,6.4,80.0,8.7,0.09
1,3,17,2.5,7.2,5.4,85.0,9.2,0.05
1,3,18,2.0,7.1,5.0,89.0,9.8,0.07
1,3,19,1.8,5.2,3.7,88.0,7.2,0.05
1,3,20,1.6,4.7,3.5,89.0,8.0,0.04
1,3,21,1.5,4.7,3.2,90.5,7.4,0.07
1,3,22,1.1,4.5,2.4,90.5,7.2,0.07
1,3,23,0.8,4.1,2.7,92.0,7.0,0.05
2,1,0,2.2,5.6,3.8,82.8,8.5,0.16
2,1,1,2.1,5.3,3.7,84.3,8.2,0.12
2,1,2,2.3,5.4,4.1,87.0,8.4,0.1
2,1,3,2.1,5.3,3.9,88.3,8.7,0.14
2,1,4,1.8,5.5,4.0,88.8,9.4,0.14
2,1,5,1.2,5.1,3.6,88.8,9.9,0.12
2,1,6,2.2,9.1,6.2,75.8,11.8,0.14
2,1,7,2.8,9.3,6.6,75.5,11.5,0.16
2,1,8,3.5,10.0,7.2,75.5,11.3,0.14
2,1,9,5.2,10.0,8.0,75.0,10.2,0.18
2,1,10,6.3,11.0,8.8,70.3,9.2,0.26
2,1,11,6.8,12.0,9.0,65.3,9.8,0.14
2,1,12,7.1,12.0,9.5,65.8,10.6,0.26
2,1,13,7.0,13.0,10.0,64.8,11.6,0.22
2,1,14,7.1,13.0,9.8,68.3,10.7,0.24
2,1,15,6.6,12.1,9.4,71.0,11.1,0.14
2,1,16,5.8,10.6,8.2,73.3,10.9,0.12
2,1,17,4.4,9.5,7.3,78.8,9.6,0.12
2,1,18,3.9,9.5,7.0,78.8,12.6,0.1
2,1,19,3.4,7.1,5.0,87.8,8.6,0.1
2,1,20,2.8,6.3,4.7,88.5,8.9,0.08
2,1,21,2.3,6.0,4.5,85.3,8.4,0.06
2,1,22,2.5,5.9,4.3,84.8,8.1,0.12
2,1,23,2.2,5.8,4.1,85.0,8.6,0.14
2,2,0,1.9,5.1,3.3,91.8,7.0,0.06
2,2,1,1.2,4.4,2.8,92.8,7.2,0.1
2,2,2,1.1,4.4,2.9,94.0,7.3,0.06
2,2,3,0.8,4.3,2.5,92.8,7.4,0.06
2,2,4,0.6,4.3,2.5,91.8,7.7,0.0
2,2,5,-0.2,3.9,1.8,92.5,8.2,0.04
2,2,6,2.0,6.9,4.6,78.8,7.3,0.08
2,2,7,2.7,7.2,5.0,74.8,6.8,0.06
2,2,8,4.5,8.0,6.4,70.5,7.4,0.06
2,2,9,5.4,8.9,7.1,72.0,6.6,0.06
2,2,10,6.4,9.9,8.0,68.5,7.0,0.1
2,2,11,7.5,11.0,9.1,66.8,7.9,0.1
2,2,12,8.3,11.2,9.6,63.8,7.4,0.14
2,2,13,8.2,11.8,9.8,62.0,7.3,0.18
2,2,14,7.5,11.8,9.6,64.5,7.4,0.18
2,2,15,7.6,11.1,9.5,69.8,7.4,0.12
2,2,16,6.1,10.1,8.2,74.0,7.4,0.06
2,2,17,5.2,9.0,7.2,82.0,8.3,0.06
2,2,18,4.6,8.0,6.3,85.5,8.3,0.06
2,2,19,4.0,5.2,4.7,89.5,7.3,0.08
2,2,20,3.8,5.1,4.5,91.8,7.2,0.06
2,2,21,3.1,4.8,4.1,92.5,6.9,0.04
2,2,22,3.2,4.8,4.2,93.0,5.9,0.04
2,2,23,2.5,5.3,4.1,93.3,6.5,0.06
2,3,0,3.1,4.8,4.1,93.5,6.7,0.09
2,3,1,2.2,4.6,3.7,93.0,7.6,0.09
2,3,2,1.8,3.7,3.2,93.5,7.6,0.07
2,3,3,2.0,3.8,2.5,92.0,8.1,0.07
2,3,4,1.8,4.4,2.4,91.0,8.0,0.07
2,3,5,1.7,4.4,3.1,91.0,7.7,0.04
2,3,6,3.2,7.2,5.3,80.0,10.1,0.07
2,3,7,4.0,7.8,6.0,72.5,9.2,0.07
2,3,8,5.0,8.0,7.1,69.5,8.3,0.11
2,3,9,5.0,9.0,7.5,67.0,8.3,0.07
2,3,10,6.0,10.0,8.5,68.0,7.4,0.2
2,3,11,7.0,10.9,9.3,66.0,8.5,0.2
2,3,12,7.2,11.4,9.5,63.0,8.5,0.27
2,3,13,7.6,12.0,9.7,61.5,9.2,0.27
2,3,14,7.7,11.7,9.5,64.5,8.7,0.27
2,3,15,7.8,11.4,9.2,65.0,8.3,0.09
2,3,16,7.0,11.0,9.2,70.0,9.2,0.24
2,3,17,5.8,10.0,7.8,76.0,9.0,0.2
2,3,18,5.5,9.2,7.1,79.5,9.4,0.04
2,3,19,5.0,6.7,6.0,87.5,9.5,0.04
2,3,20,4.6,6.4,5.6,90.5,9.4,0.04
2,3,21,3.9,5.7,4.9,90.0,8.5,0.07
2,3,22,4.2,5.6,4.8,91.5,8.1,0.09
2,3,23,3.2,4.8,4.3,93.0,7.6,0.07
3,1,0,2.5,5.4,3.7,95.5,8.6,0.06
3,1,1,2.4,5.3,3.4,94.5,7.9,0.04
3,1,2,1.7,4.7,3.4,95.8,8.2,0.06
3,1,3,1.5,4.1,2.8,95.5,8.3,0.08
3,1,4,1.8,5.1,3.3,94.3,9.1,0.04
3,1,5,1.3,4.8,3.3,94.5,8.8,0.06
3,1,6,3.6,6.6,5.1,84.3,10.1,0.04
3,1,7,4.0,7.2,5.8,84.8,10.1,0.04
3,1,8,4.0,8.9,6.8,82.0,9.0,0.06
3,1,9,4.9,9.5,7.1,76.0,9.2,0.1
3,1,10,5.5,10.1,8.0,71.5,8.3,0.1
3,1,11,5.6,11.5,8.8,68.5,8.4,0.26
3,1,12,6.5,11.8,9.2,64.8,9.4,0.26
3,1,13,7.0,12.0,9.3,64.0,9.8,0.34
3,1,14,7.0,11.9,9.2,63.8,9.9,0.26
3,1,15,6.3,10.8,8.6,71.3,9.8,0.26
3,1,16,5.7,10.0,7.8,73.8,10.1,0.12
3,1,17,5.0,9.0,7.0,81.8,10.2,0.16
3,1,18,4.9,8.1,6.6,83.8,10.1,0.08
3,1,19,3.6,6.5,4.8,91.0,10.1,0.08
3,1,20,3.5,6.1,4.7,92.3,9.2,0.06
3,1,21,3.5,5.8,4.6,93.0,9.6,0.06
3,1,22,2.9,5.7,4.4,94.8,9.5,0.0
3,1,23,3.2,5.8,4.2,95.8,9.0,0.08
3,2,0,3.3,5.4,4.3,87.3,7.3,0.15
3,2,1,3.3,5.5,4.0,86.8,6.8,0.13
3,2,2,2.9,5.3,3.8,88.8,6.9,0.17
3,2,3,3.3,4.9,4.0,89.0,7.7,0.22
3,2,4,3.0,4.9,3.7,91.5,8.8,0.15
3,2,5,2.9,4.9,4.1,91.5,8.2,0.18
3,2,6,4.0,9.2,6.1,78.3,8.8,0.15
3,2,7,4.0,10.0,7.1,73.0,8.8,0.2
3,2,8,5.0,10.4,7.7,73.5,8.8,0.23
3,2,9,5.2,11.5,8.4,70.5,7.4,0.25
3,2,10,5.8,11.2,8.6,68.0,8.3,0.2
3,2,11,6.5,12.3,9.8,65.5,7.9,0.15
3,2,12,6.5,12.5,10.1,64.0,8.8,0.18
