m,coco,coco_pct,country,place
5,23.0,0.0,turkije,alanya
5,25.0,0.032,turkije,alanya
5,26.0,0.0,turkije,alanya
5,27.0,0.0,turkije,alanya
6,1.0,0.463,turkije,alanya
6,2.0,0.381,turkije,alanya
6,3.0,0.101,turkije,alanya
6,4.0,0.003,turkije,alanya
6,5.0,0.003,turkije,alanya
6,7.0,0.0,turkije,alanya
6,17.0,0.003,turkije,alanya
6,18.0,0.026,turkije,alanya
6,19.0,0.0,turkije,alanya
6,21.0,0.0,turkije,alanya
6,23.0,0.0,turkije,alanya
6,25.0,0.02,turkije,alanya
6,26.0,0.0,turkije,alanya
6,27.0,0.0,turkije,alanya
7,1.0,0.708,turkije,alanya
7,2.0,0.262,turkije,alanya
7,3.0,0.024,turkije,alanya
7,4.0,0.0,turkije,alanya
7,5.0,0.001,turkije,alanya
7,7.0,0.0,turkije,alanya
7,17.0,0.0,turkije,alanya
7,18.0,0.002,turkije,alanya
7,19.0,0.0,turkije,alanya
7,21.0,0.0,turkije,alanya
7,23.0,0.0,turkije,alanya
7,25.0,0.003,turkije,alanya
7,26.0,0.0,turkije,alanya
7,27.0,0.0,turkije,alanya
8,1.0,0.59,turkije,alanya
8,2.0,0.378,turkije,alanya
8,3.0,0.026,turkije,alanya
8,4.0,0.0,turkije,alanya
8,5.0,0.002,turkije,alanya
8,7.0,0.0,turkije,alanya
8,17.0,0.0,turkije,alanya
8,18.0,0.0,turkije,alanya
8,19.0,0.0,turkije,alanya
8,21.0,0.0,turkije,alanya
8,23.0,0.0,turkije,alanya
8,25.0,0.002,turkije,alanya
8,26.0,0.0,turkije,alanya
8,27.0,0.0,turkije,alanya
9,1.0,0.595,turkije,alanya
9,2.0,0.333,turkije,alanya
9,3.0,0.053,turkije,alanya
9,4.0,0.001,turkije,alanya
9,5.0,0.001,turkije,alanya
9,7.0,0.0,turkije,alanya
9,17.0,0.001,turkije,alanya
9,18.0,0.006,turkije,alanya
9,19.0,0.0,turkije,alanya
9,21.0,0.0,turkije,alanya
9,23.0,0.0,turkije,alanya
9,25.0,0.01,turkije,alanya
9,26.0,0.0,turkije,alanya
9,27.0,0.0,turkije,alanya
10,1.0,0.527,turkije,alanya
10,2.0,0.319,turkije,alanya
10,3.0,0.109,turkije,alanya
10,4.0,0.003,turkije,alanya
10,5.0,0.0,turkije,alanya
10,7.0,0.0,turkije,alanya
10,17.0,0.003,turkije,alanya
10,18.0,0.015,turkije,alanya
10,19.0,0.0,turkije,alanya
10,21.0,0.0,turkije,alanya
10,23.0,0.001,turkije,alanya
10,25.0,0.022,turkije,alanya
10,26.0,0.0,turkije,alanya
10,27.0,0.001,turkije,alanya
11,1.0,0.43,turkije,alanya
11,2.0,0.237,turkije,alanya
11,3.0,0.176,turkije,alanya
11,4.0,0.008,turkije,alanya
11,5.0,0.002,turkije,alanya
11,7.0,0.0,turkije,alanya
11,17.0,0.024,turkije,alanya
11,18.0,0.066,turkije,alanya
11,19.0,0.0,turkije,alanya
11,21.0,0.0,turkije,alanya
11,23.0,0.002,turkije,alanya
11,25.0,0.054,turkije,alanya
11,26.0,0.0,turkije,alanya
11,27.0,0.003,turkije,alanya
12,1.0,0.289,turkije,alanya
12,2.0,0.212,turkije,alanya
12,3.0,0.217,turkije,alanya
12,4.0,0.014,turkije,alanya
12,5.0,0.014,turkije,alanya
12,7.0,0.0,turkije,alanya
12,17.0,0.068,turkije,alanya
12,18.0,0.099,turkije,alanya
12,19.0,0.0,turkije,alanya
12,21.0,0.0,turkije,alanya
12,23.0,0.0,turkije,alanya
12,25.0,0.087,turkije,alanya
12,26.0,0.001,turkije,alanya
12,27.0,0.0,turkije,alanya
1,1.0,0.318,turkije,ankara
1,2.0,0.067,turkije,ankara
1,3.0,0.355,turkije,ankara
1,5.0,0.133,turkije,ankara
1,7.0,0.035,turkije,ankara
1,8.0,0.026,turkije,ankara
1,9.0,0.014,turkije,ankara
1,12.0,0.002,turkije,ankara
1,13.0,0.0,turkije,ankara
1,14.0,0.018,turkije,ankara
1,15.0,0.004,turkije,ankara
1,16.0,0.0,turkije,ankara
1,17.0,0.022,turkije,ankara
1,18.0,0.001,turkije,ankara
1,19.0,0.0,turkije,ankara
1,21.0,0.003,turkije,ankara
1,25.0,0.0,turkije,ankara
2,1.0,0.302,turkije,ankara
2,2.0,0.078,turkije,ankara
2,3.0,0.488,turkije,ankara
2,5.0,0.026,turkije,ankara
2,7.0,0.036,turkije,ankara
2,8.0,0.015,turkije,ankara
2,9.0,0.003,turkije,ankara
2,12.0,0.003,turkije,ankara
2,13.0,0.0,turkije,ankara
2,14.0,0.018,turkije,ankara
2,15.0,0.004,turkije,ankara
2,16.0,0.0,turkije,ankara
2,17.0,0.022,turkije,ankara
2,18.0,0.0,turkije,ankara
2,19.0,0.001,turkije,ankara
2,21.0,0.002,turkije,ankara
2,25.0,0.0,turkije,ankara
3,1.0,0.231,turkije,ankara
3,2.0,0.097,turkije,ankara
3,3.0,0.466,turkije,ankara
3,5.0,0.005,turkije,ankara
3,7.0,0.06,turkije,ankara
3,8.0,0.052,turkije,ankara
3,9.0,0.029,turkije,ankara
3,12.0,0.005,turkije,ankara
3,13.0,0.0,turkije,ankara
3,14.0,0.011,turkije,ankara
3,15.0,0.0,turkije,ankara
3,16.0,0.0,turkije,ankara
3,17.0,0.04,turkije,ankara
3,18.0,0.0,turkije,ankara
3,19.0,0.001,turkije,ankara
3,21.0,0.001,turkije,ankara
3,25.0,0.001,turkije,ankara
4,1.0,0.215,turkije,ankara
4,2.0,0.122,turkije,ankara
4,3.0,0.529,turkije,ankara
4,5.0,0.0,turkije,ankara
4,7.0,0.022,turkije,ankara
4,8.0,0.029,turkije,ankara
4,9.0,0.021,turkije,ankara
4,12.0,0.0,turkije,ankara
4,13.0,0.0,turkije,ankara
4,14.0,0.0,turkije,ankara
4,15.0,0.0,turkije,ankara
4,16.0,0.0,turkije,ankara
4,17.0,0.057,turkije,ankara
4,18.0,0.003,turkije,ankara
4,19.0,0.0,turkije,ankara
4,21.0,0.0,turkije,ankara
4,25.0,0.001,turkije,ankara
5,1.0,0.213,turkije,ankara
5,2.0,0.139,turkije,ankara
5,3.0,0.482,turkije,ankara
5,5.0,0.002,turkije,ankara
5,7.0,0.029,turkije,ankara
5,8.0,0.031,turkije,ankara
5,9.0,0.028,turkije,ankara
5,12.0,0.0,turkije,ankara
5,13.0,0.0,turkije,ankara
5,14.0,0.0,turkije,ankara
5,15.0,0.0,turkije,ankara
5,16.0,0.0,turkije,ankara
5,17.0,0.052,turkije,ankara
5,18.0,0.005,turkije,ankara
5,19.0,0.0,turkije,ankara
5,21.0,0.0,turkije,ankara
5,25.0,0.019,turkije,ankara
6,1.0,0.442,turkije,ankara
6,2.0,0.125,turkije,ankara
6,3.0,0.299,turkije,ankara
6,5.0,0.002,turkije,ankara
6,7.0,0.017,turkije,ankara
6,8.0,0.008,turkije,ankara
6,9.0,0.015,turkije,ankara
6,12.0,0.0,turkije,ankara
6,13.0,0.0,turkije,ankara
6,14.0,0.0,turkije,ankara
6,15.0,0.0,turkije,ankara
6,16.0,0.0,turkije,ankara
6,17.0,0.039,turkije,ankara
6,18.0,0.007,turkije,ankara
6,19.0,0.0,turkije,ankara
6,21.0,0.0,turkije,ankara
6,25.0,0.046,turkije,ankara
7,1.0,0.738,turkije,ankara
7,2.0,0.122,turkije,ankara
7,3.0,0.109,turkije,ankara
7,5.0,0.0,turkije,ankara
7,7.0,0.002,turkije,ankara
7,8.0,0.002,turkije,ankara
7,9.0,0.002,turkije,ankara
7,12.0,0.0,turkije,ankara
7,13.0,0.0,turkije,ankara
7,14.0,0.0,turkije,ankara
7,15.0,0.0,turkije,ankara
7,16.0,0.0,turkije,ankara
7,17.0,0.016,turkije,ankara
7,18.0,0.001,turkije,ankara
7,19.0,0.0,turkije,ankara
7,21.0,0.0,turkije,ankara
7,25.0,0.007,turkije,ankara
8,1.0,0.79,turkije,ankara
8,2.0,0.126,turkije,ankara
8,3.0,0.076,turkije,ankara
8,5.0,0.0,turkije,ankara
8,7.0,0.002,turkije,ankara
8,8.0,0.001,turkije,ankara
8,9.0,0.0,turkije,ankara
8,12.0,0.0,turkije,ankara
8,13.0,0.0,turkije,ankara
8,14.0,0.0,turkije,ankara
8,15.0,0.0,turkije,ankara
8,16.0,0.0,turkije,ankara
8,17.0,0.003,turkije,ankara
8,18.0,0.001,turkije,ankara
8,19.0,0.0,turkije,ankara
8,21.0,0.0,turkije,ankara
8,25.0,0.0,turkije,ankara
9,1.0,0.661,turkije,ankara
9,2.0,0.116,turkije,ankara
9,3.0,0.185,turkije,ankara
9,5.0,0.001,turkije,ankara
9,7.0,0.006,turkije,ankara
9,8.0,0.007,turkije,ankara
9,9.0,0.006,turkije,ankara
9,12.0,0.0,turkije,ankara
9,13.0,0.0,turkije,ankara
9,14.0,0.0,turkije,ankara
9,15.0,0.0,turkije,ankara
9,16.0,0.0,turkije,ankara
9,17.0,0.012,turkije,ankara
9,18.0,0.0,turkije,ankara
9,19.0,0.0,turkije,ankara
9,21.0,0.0,turkije,ankara
9,25.0,0.005,turkije,ankara
10,1.0,0.536,turkije,ankara
10,2.0,0.098,turkije,ankara
10,3.0,0.317,turkije,ankara
10,5.0,0.002,turkije,ankara
10,7.0,0.01,turkije,ankara
10,8.0,0.011,turkije,ankara
10,9.0,0.006,turkije,ankara
10,12.0,0.0,turkije,ankara
10,13.0,0.0,turkije,ankara
10,14.0,0.0,turkije,ankara
10,15.0,0.0,turkije,ankara
10,16.0,0.0,turkije,ankara
10,17.0,0.014,turkije,ankara
10,18.0,0.001,turkije,ankara
10,19.0,0.0,turkije,ankara
10,21.0,0.0,turkije,ankara
10,25.0,0.004,turkije,ankara
11,1.0,0.318,turkije,ankara
11,2.0,0.113,turkije,ankara
11,3.0,0.412,turkije,ankara
11,5.0,0.06,turkije,ankara
11,7.0,0.022,turkije,ankara
11,8.0,0.027,turkije,ankara
11,9.0,0.02,turkije,ankara
11,12.0,0.002,turkije,ankara
11,13.0,0.001,turkije,ankara
11,14.0,0.005,turkije,ankara
11,15.0,0.004,turkije,ankara
11,16.0,0.0,turkije,ankara
11,17.0,0.012,turkije,ankara
11,18.0,0.001,turkije,ankara
11,19.0,0.0,turkije,ankara
11,21.0,0.001,turkije,ankara
11,25.0,0.0,turkije,ankara
12,1.0,0.244,turkije,ankara
12,2.0,0.098,turkije,ankara
12,3.0,0.379,turkije,ankara
12,5.0,0.171,turkije,ankara
12,7.0,0.036,turkije,ankara
12,8.0,0.041,turkije,ankara
12,9.0,0.016,turkije,ankara
12,12.0,0.003,turkije,ankara
12,13.0,0.001,turkije,ankara
12,14.0,0.0,turkije,ankara
12,15.0,0.0,turkije,ankara
12,16.0,0.0,turkije,ankara
12,17.0,0.01,turkije,ankara
12,18.0,0.002,turkije,ankara
12,19.0,0.0,turkije,ankara
12,21.0,0.0,turkije,ankara
12,25.0,0.0,turkije,ankara
1,1.0,0.293,turkije,antalya
1,2.0,0.196,turkije,antalya
1,3.0,0.238,turkije,antalya
1,4.0,0.022,turkije,antalya
1,5.0,0.018,turkije,antalya
1,7.0,0.0,turkije,antalya
1,17.0,0.061,turkije,antalya
1,18.0,0.09,turkije,antalya
1,19.0,0.0,turkije,antalya
1,21.0,0.0,turkije,antalya
1,23.0,0.0,turkije,antalya
1,25.0,0.081,turkije,antalya
1,26.0,0.002,turkije,antalya
1,27.0,0.0,turkije,antalya
2,1.0,0.356,turkije,antalya
2,2.0,0.217,turkije,antalya
2,3.0,0.224,turkije,antalya
2,4.0,0.016,turkije,antalya
2,5.0,0.008,turkije,antalya
2,7.0,0.0,turkije,antalya
2,17.0,0.086,turkije,antalya
2,18.0,0.044,turkije,antalya
2,19.0,0.0,turkije,antalya
2,21.0,0.0,turkije,antalya
2,23.0,0.0,turkije,antalya
2,25.0,0.049,turkije,antalya
2,26.0,0.0,turkije,antalya
2,27.0,0.0,turkije,antalya
3,1.0,0.316,turkije,antalya
3,2.0,0.304,turkije,antalya
3,3.0,0.242,turkije,antalya
3,4.0,0.022,turkije,antalya
3,5.0,0.002,turkije,antalya
3,7.0,0.0,turkije,antalya
3,17.0,0.038,turkije,antalya
3,18.0,0.05,turkije,antalya
3,19.0,0.0,turkije,antalya
3,21.0,0.0,turkije,antalya
3,23.0,0.0,turkije,antalya
3,25.0,0.026,turkije,antalya
3,26.0,0.001,turkije,antalya
3,27.0,0.0,turkije,antalya
4,1.0,0.321,turkije,antalya
4,2.0,0.359,turkije,antalya
4,3.0,0.25,turkije,antalya
4,4.0,0.01,turkije,antalya
4,5.0,0.006,turkije,antalya
4,7.0,0.0,turkije,antalya
4,17.0,0.016,turkije,antalya
4,18.0,0.015,turkije,antalya
4,19.0,0.0,turkije,antalya
4,21.0,0.0,turkije,antalya
4,23.0,0.0,turkije,antalya
4,25.0,0.023,turkije,antalya
4,26.0,0.0,turkije,antalya
4,27.0,0.0,turkije,antalya
5,1.0,0.374,turkije,antalya
5,2.0,0.376,turkije,antalya
5,3.0,0.176,turkije,antalya
5,4.0,0.011,turkije,antalya
5,5.0,0.003,turkije,antalya
5,7.0,0.0,turkije,antalya
5,17.0,0.009,turkije,antalya
5,18.0,0.02,turkije,antalya
5,19.0,0.0,turkije,antalya
5,21.0,0.0,turkije,antalya
5,23.0,0.0,turkije,antalya
5,25.0,0.032,turkije,antalya
5,26.0,0.0,turkije,antalya
5,27.0,0.0,turkije,antalya
6,1.0,0.463,turkije,antalya
6,2.0,0.381,turkije,antalya
6,3.0,0.101,turkije,antalya
6,4.0,0.003,turkije,antalya
6,5.0,0.003,turkije,antalya
6,7.0,0.0,turkije,antalya
6,17.0,0.003,turkije,antalya
6,18.0,0.026,turkije,antalya
6,19.0,0.0,turkije,antalya
6,21.0,0.0,turkije,antalya
6,23.0,0.0,turkije,antalya
6,25.0,0.02,turkije,antalya
6,26.0,0.0,turkije,antalya
6,27.0,0.0,turkije,antalya
7,1.0,0.708,turkije,antalya
7,2.0,0.262,turkije,antalya
7,3.0,0.024,turkije,antalya
7,4.0,0.0,turkije,antalya
7,5.0,0.001,turkije,antalya
7,7.0,0.0,turkije,antalya
7,17.0,0.0,turkije,antalya
7,18.0,0.002,turkije,antalya
7,19.0,0.0,turkije,antalya
7,21.0,0.0,turkije,antalya
7,23.0,0.0,turkije,antalya
7,25.0,0.003,turkije,antalya
7,26.0,0.0,turkije,antalya
7,27.0,0.0,turkije,antalya
8,1.0,0.59,turkije,antalya
8,2.0,0.378,turkije,antalya
8,3.0,0.026,turkije,antalya
8,4.0,0.0,turkije,antalya
8,5.0,0.002,turkije,antalya
8,7.0,0.0,turkije,antalya
8,17.0,0.0,turkije,antalya
8,18.0,0.0,turkije,antalya
8,19.0,0.0,turkije,antalya
8,21.0,0.0,turkije,antalya
8,23.0,0.0,turkije,antalya
8,25.0,0.002,turkije,antalya
8,26.0,0.0,turkije,antalya
8,27.0,0.0,turkije,antalya
9,1.0,0.595,turkije,antalya
9,2.0,0.333,turkije,antalya
9,3.0,0.053,turkije,antalya
9,4.0,0.001,turkije,antalya
9,5.0,0.001,turkije,antalya
9,7.0,0.0,turkije,antalya
9,17.0,0.001,turkije,antalya
9,18.0,0.006,turkije,antalya
9,19.0,0.0,turkije,antalya
9,21.0,0.0,turkije,antalya
9,23.0,0.0,turkije,antalya
9,25.0,0.01,turkije,antalya
9,26.0,0.0,turkije,antalya
9,27.0,0.0,turkije,antalya
10,1.0,0.527,turkije,antalya
10,2.0,0.319,turkije,antalya
10,3.0,0.109,turkije,antalya
10,4.0,0.003,turkije,antalya
10,5.0,0.0,turkije,antalya
10,7.0,0.0,turkije,antalya
10,17.0,0.003,turkije,antalya
10,18.0,0.015,turkije,antalya
10,19.0,0.0,turkije,antalya
10,21.0,0.0,turkije,antalya
10,23.0,0.001,turkije,antalya
10,25.0,0.022,turkije,antalya
10,26.0,0.0,turkije,antalya
10,27.0,0.001,turkije,antalya
11,1.0,0.43,turkije,antalya
11,2.0,0.237,turkije,antalya
11,3.0,0.176,turkije,antalya
11,4.0,0.008,turkije,antalya
11,5.0,0.002,turkije,antalya
11,7.0,0.0,turkije,antalya
11,17.0,0.024,turkije,antalya
11,18.0,0.066,turkije,antalya
11,19.0,0.0,turkije,antalya
11,21.0,0.0,turkije,antalya
11,23.0,0.002,turkije,antalya
11,25.0,0.054,turkije,antalya
11,26.0,0.0,turkije,antalya
11,27.0,0.003,turkije,antalya
12,1.0,0.289,turkije,antalya
12,2.0,0.212,turkije,antalya
12,3.0,0.217,turkije,antalya
12,4.0,0.014,turkije,antalya
12,5.0,0.014,turkije,antalya
12,7.0,0.0,turkije,antalya
12,17.0,0.068,turkije,antalya
12,18.0,0.099,turkije,antalya
12,19.0,0.0,turkije,antalya
12,21.0,0.0,turkije,antalya
12,23.0,0.0,turkije,antalya
12,25.0,0.087,turkije,antalya
12,26.0,0.001,turkije,antalya
12,27.0,0.0,turkije,antalya
1,1.0,0.293,turkije,belek
1,2.0,0.196,turkije,belek
1,3.0,0.238,turkije,belek
1,4.0,0.022,turkije,belek
1,5.0,0.018,turkije,belek
1,7.0,0.0,turkije,belek
1,17.0,0.061,turkije,belek
1,18.0,0.09,turkije,belek
1,19.0,0.0,turkije,belek
1,21.0,0.0,turkije,belek
1,23.0,0.0,turkije,belek
1,25.0,0.081,turkije,belek
1,26.0,0.002,turkije,belek
1,27.0,0.0,turkije,belek
2,1.0,0.356,turkije,belek
2,2.0,0.217,turkije,belek
2,3.0,0.224,turkije,belek
2,4.0,0.016,turkije,belek
2,5.0,0.008,turkije,belek
2,7.0,0.0,turkije,belek
2,17.0,0.086,turkije,belek
2,18.0,0.044,turkije,belek
2,19.0,0.0,turkije,belek
2,21.0,0.0,turkije,belek
2,23.0,0.0,turkije,belek
2,25.0,0.049,turkije,belek
2,26.0,0.0,turkije,belek
2,27.0,0.0,turkije,belek
3,1.0,0.316,turkije,belek
3,2.0,0.304,turkije,belek
3,3.0,0.242,turkije,belek
3,4.0,0.022,turkije,belek
3,5.0,0.002,turkije,belek
3,7.0,0.0,turkije,belek
3,17.0,0.038,turkije,belek
3,18.0,0.05,turkije,belek
3,19.0,0.0,turkije,belek
3,21.0,0.0,turkije,belek
3,23.0,0.0,turkije,belek
3,25.0,0.026,turkije,belek
3,26.0,0.001,turkije,belek
3,27.0,0.0,turkije,belek
4,1.0,0.321,turkije,belek
4,2.0,0.359,turkije,belek
4,3.0,0.25,turkije,belek
4,4.0,0.01,turkije,belek
4,5.0,0.006,turkije,belek
4,7.0,0.0,turkije,belek
4,17.0,0.016,turkije,belek
4,18.0,0.015,turkije,belek
4,19.0,0.0,turkije,belek
4,21.0,0.0,turkije,belek
4,23.0,0.0,turkije,belek
4,25.0,0.023,turkije,belek
4,26.0,0.0,turkije,belek
4,27.0,0.0,turkije,belek
5,1.0,0.374,turkije,belek
5,2.0,0.376,turkije,belek
5,3.0,0.176,turkije,belek
5,4.0,0.011,turkije,belek
5,5.0,0.003,turkije,belek
5,7.0,0.0,turkije,belek
5,17.0,0.009,turkije,belek
5,18.0,0.02,turkije,belek
5,19.0,0.0,turkije,belek
5,21.0,0.0,turkije,belek
5,23.0,0.0,turkije,belek
5,25.0,0.032,turkije,belek
5,26.0,0.0,turkije,belek
5,27.0,0.0,turkije,belek
6,1.0,0.463,turkije,belek
6,2.0,0.381,turkije,belek
6,3.0,0.101,turkije,belek
6,4.0,0.003,turkije,belek
6,5.0,0.003,turkije,belek
6,7.0,0.0,turkije,belek
6,17.0,0.003,turkije,belek
6,18.0,0.026,turkije,belek
6,19.0,0.0,turkije,belek
6,21.0,0.0,turkije,belek
6,23.0,0.0,turkije,belek
6,25.0,0.02,turkije,belek
6,26.0,0.0,turkije,belek
6,27.0,0.0,turkije,belek
7,1.0,0.708,turkije,belek
7,2.0,0.262,turkije,belek
7,3.0,0.024,turkije,belek
7,4.0,0.0,turkije,belek
7,5.0,0.001,turkije,belek
7,7.0,0.0,turkije,belek
7,17.0,0.0,turkije,belek
7,18.0,0.002,turkije,belek
7,19.0,0.0,turkije,belek
7,21.0,0.0,turkije,belek
7,23.0,0.0,turkije,belek
7,25.0,0.003,turkije,belek
7,26.0,0.0,turkije,belek
7,27.0,0.0,turkije,belek
8,1.0,0.59,turkije,belek
8,2.0,0.378,turkije,belek
8,3.0,0.026,turkije,belek
8,4.0,0.0,turkije,belek
8,5.0,0.002,turkije,belek
8,7.0,0.0,turkije,belek
8,17.0,0.0,turkije,belek
8,18.0,0.0,turkije,belek
8,19.0,0.0,turkije,belek
8,21.0,0.0,turkije,belek
8,23.0,0.0,turkije,belek
8,25.0,0.002,turkije,belek
8,26.0,0.0,turkije,belek
8,27.0,0.0,turkije,belek
9,1.0,0.595,turkije,belek
9,2.0,0.333,turkije,belek
9,3.0,0.053,turkije,belek
9,4.0,0.001,turkije,belek
9,5.0,0.001,turkije,belek
9,7.0,0.0,turkije,belek
9,17.0,0.001,turkije,belek
9,18.0,0.006,turkije,belek
9,19.0,0.0,turkije,belek
9,21.0,0.0,turkije,belek
9,23.0,0.0,turkije,belek
9,25.0,0.01,turkije,belek
9,26.0,0.0,turkije,belek
9,27.0,0.0,turkije,belek
10,1.0,0.527,turkije,belek
10,2.0,0.319,turkije,belek
10,3.0,0.109,turkije,belek
10,4.0,0.003,turkije,belek
10,5.0,0.0,turkije,belek
10,7.0,0.0,turkije,belek
10,17.0,0.003,turkije,belek
10,18.0,0.015,turkije,belek
10,19.0,0.0,turkije,belek
10,21.0,0.0,turkije,belek
10,23.0,0.001,turkije,belek
10,25.0,0.022,turkije,belek
10,26.0,0.0,turkije,belek
10,27.0,0.001,turkije,belek
11,1.0,0.43,turkije,belek
11,2.0,0.237,turkije,belek
11,3.0,0.176,turkije,belek
11,4.0,0.008,turkije,belek
11,5.0,0.002,turkije,belek
11,7.0,0.0,turkije,belek
11,17.0,0.024,turkije,belek
11,18.0,0.066,turkije,belek
11,19.0,0.0,turkije,belek
11,21.0,0.0,turkije,belek
11,23.0,0.002,turkije,belek
11,25.0,0.054,turkije,belek
11,26.0,0.0,turkije,belek
11,27.0,0.003,turkije,belek
12,1.0,0.289,turkije,belek
12,2.0,0.212,turkije,belek
12,3.0,0.217,turkije,belek
12,4.0,0.014,turkije,belek
12,5.0,0.014,turkije,belek
12,7.0,0.0,turkije,belek
12,17.0,0.068,turkije,belek
12,18.0,0.099,turkije,belek
12,19.0,0.0,turkije,belek
12,21.0,0.0,turkije,belek
12,23.0,0.0,turkije,belek
12,25.0,0.087,turkije,belek
12,26.0,0.001,turkije,belek
12,27.0,0.0,turkije,belek
1,1.0,0.379,turkije,bodrum
1,2.0,0.217,turkije,bodrum
1,3.0,0.172,turkije,bodrum
1,4.0,0.075,turkije,bodrum
1,7.0,0.001,turkije,bodrum
1,8.0,0.001,turkije,bodrum
1,9.0,0.0,turkije,bodrum
1,17.0,0.014,turkije,bodrum
1,18.0,0.116,turkije,bodrum
1,23.0,0.0,turkije,bodrum
1,25.0,0.025,turkije,bodrum
1,26.0,0.0,turkije,bodrum
1,27.0,0.0,turkije,bodrum
2,1.0,0.474,turkije,bodrum
2,2.0,0.234,turkije,bodrum
2,3.0,0.131,turkije,bodrum
2,4.0,0.064,turkije,bodrum
2,7.0,0.0,turkije,bodrum
2,8.0,0.0,turkije,bodrum
2,9.0,0.0,turkije,bodrum
2,17.0,0.013,turkije,bodrum
2,18.0,0.07,turkije,bodrum
2,23.0,0.0,turkije,bodrum
2,25.0,0.011,turkije,bodrum
2,26.0,0.0,turkije,bodrum
2,27.0,0.002,turkije,bodrum
3,1.0,0.466,turkije,bodrum
3,2.0,0.28,turkije,bodrum
3,3.0,0.119,turkije,bodrum
3,4.0,0.066,turkije,bodrum
3,7.0,0.0,turkije,bodrum
3,8.0,0.0,turkije,bodrum
3,9.0,0.0,turkije,bodrum
3,17.0,0.005,turkije,bodrum
3,18.0,0.061,turkije,bodrum
3,23.0,0.0,turkije,bodrum
3,25.0,0.003,turkije,bodrum
3,26.0,0.0,turkije,bodrum
3,27.0,0.001,turkije,bodrum
4,1.0,0.539,turkije,bodrum
4,2.0,0.272,turkije,bodrum
4,3.0,0.12,turkije,bodrum
4,4.0,0.036,turkije,bodrum
4,7.0,0.0,turkije,bodrum
4,8.0,0.0,turkije,bodrum
4,9.0,0.0,turkije,bodrum
4,17.0,0.004,turkije,bodrum
4,18.0,0.027,turkije,bodrum
4,23.0,0.0,turkije,bodrum
4,25.0,0.002,turkije,bodrum
4,26.0,0.0,turkije,bodrum
4,27.0,0.0,turkije,bodrum
5,1.0,0.637,turkije,bodrum
5,2.0,0.247,turkije,bodrum
5,3.0,0.08,turkije,bodrum
5,4.0,0.022,turkije,bodrum
5,7.0,0.0,turkije,bodrum
5,8.0,0.0,turkije,bodrum
5,9.0,0.0,turkije,bodrum
5,17.0,0.001,turkije,bodrum
5,18.0,0.013,turkije,bodrum
5,23.0,0.0,turkije,bodrum
5,25.0,0.001,turkije,bodrum
5,26.0,0.0,turkije,bodrum
5,27.0,0.0,turkije,bodrum
6,1.0,0.844,turkije,bodrum
6,2.0,0.113,turkije,bodrum
6,3.0,0.028,turkije,bodrum
6,4.0,0.004,turkije,bodrum
6,7.0,0.0,turkije,bodrum
6,8.0,0.0,turkije,bodrum
6,9.0,0.0,turkije,bodrum
6,17.0,0.0,turkije,bodrum
