m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
4,23,12.5,16.0,14.0,75.8,9.2,0.07,turkije,alanya
5,0,16.5,20.3,18.6,71.5,8.5,0.05,turkije,alanya
5,1,17.0,20.0,18.5,70.5,10.1,0.04,turkije,alanya
5,2,16.0,20.0,18.0,70.0,10.3,0.06,turkije,alanya
5,3,15.8,20.4,18.2,69.0,10.3,0.09,turkije,alanya
5,4,17.0,21.0,19.5,64.0,9.2,0.11,turkije,alanya
5,5,19.0,24.0,22.0,58.5,11.2,0.09,turkije,alanya
5,6,21.1,26.0,23.9,53.5,12.1,0.1,turkije,alanya
5,7,22.0,27.0,25.0,48.5,13.9,0.09,turkije,alanya
5,8,23.0,28.0,25.5,47.5,13.9,0.08,turkije,alanya
5,9,23.5,28.7,26.1,49.0,14.8,0.04,turkije,alanya
5,10,23.0,29.0,25.5,47.5,17.7,0.02,turkije,alanya
5,11,23.0,28.0,26.0,50.0,18.6,0.04,turkije,alanya
5,12,23.2,28.2,25.7,51.0,18.6,0.07,turkije,alanya
5,13,23.0,29.0,25.5,53.0,16.6,0.08,turkije,alanya
5,14,23.0,27.0,25.0,54.0,16.8,0.07,turkije,alanya
5,15,22.2,26.2,24.7,57.0,13.9,0.1,turkije,alanya
5,16,22.0,25.0,23.5,61.5,12.1,0.11,turkije,alanya
5,17,20.0,24.0,22.5,67.0,9.4,0.06,turkije,alanya
5,18,19.2,22.7,21.4,73.0,7.4,0.08,turkije,alanya
5,19,19.0,22.0,21.0,74.0,8.3,0.07,turkije,alanya
5,20,19.0,22.0,20.5,74.0,8.3,0.04,turkije,alanya
5,21,17.9,21.7,20.1,73.0,8.5,0.06,turkije,alanya
5,22,18.0,21.0,19.5,73.0,9.2,0.07,turkije,alanya
5,23,17.0,21.0,19.5,72.0,9.2,0.07,turkije,alanya
6,0,20.2,24.5,22.4,71.0,8.9,0.0,turkije,alanya
6,1,20.0,24.0,21.8,70.5,8.3,0.0,turkije,alanya
6,2,19.0,24.5,22.0,69.8,9.2,0.03,turkije,alanya
6,3,19.4,24.4,21.9,66.8,9.3,0.03,turkije,alanya
6,4,21.0,26.0,23.5,64.3,10.1,0.02,turkije,alanya
6,5,23.0,28.0,25.5,57.8,10.6,0.01,turkije,alanya
6,6,25.0,29.9,27.2,52.8,13.0,0.03,turkije,alanya
6,7,26.0,30.0,28.0,50.3,13.0,0.0,turkije,alanya
6,8,26.0,31.0,29.0,49.5,15.4,0.0,turkije,alanya
6,9,26.8,31.1,28.8,49.5,16.6,0.01,turkije,alanya
6,10,27.0,31.0,29.5,50.3,17.7,0.01,turkije,alanya
6,11,27.0,31.0,29.0,50.0,18.6,0.03,turkije,alanya
6,12,26.5,31.0,28.8,51.5,19.5,0.01,turkije,alanya
6,13,26.0,30.0,28.3,55.8,18.6,0.02,turkije,alanya
6,14,26.0,30.0,28.5,55.5,17.7,0.03,turkije,alanya
6,15,25.9,29.6,27.9,57.5,14.8,0.02,turkije,alanya
6,16,25.0,29.0,27.0,59.3,11.2,0.02,turkije,alanya
6,17,24.0,27.0,26.0,66.5,9.4,0.03,turkije,alanya
6,18,22.9,26.7,25.2,70.5,8.3,0.02,turkije,alanya
6,19,22.0,26.5,24.8,72.3,7.4,0.01,turkije,alanya
6,20,22.0,26.0,24.3,72.8,7.4,0.02,turkije,alanya
6,21,21.6,25.7,23.7,73.3,7.4,0.01,turkije,alanya
6,22,21.0,25.0,23.3,74.0,8.3,0.01,turkije,alanya
6,23,21.0,25.0,22.8,70.5,9.2,0.01,turkije,alanya
7,0,24.9,29.0,26.7,59.0,10.1,0.02,turkije,alanya
7,1,25.0,29.0,27.0,59.5,11.0,0.01,turkije,alanya
7,2,24.0,29.0,26.5,57.5,11.9,0.01,turkije,alanya
7,3,24.5,28.3,26.4,56.0,12.1,0.01,turkije,alanya
7,4,25.0,29.0,27.0,51.0,12.1,0.0,turkije,alanya
7,5,27.0,31.0,29.5,42.5,13.9,0.01,turkije,alanya
7,6,29.0,34.0,31.6,41.5,15.7,0.02,turkije,alanya
7,7,30.0,35.0,33.0,42.0,16.8,0.01,turkije,alanya
7,8,30.0,37.0,33.5,40.5,16.8,0.0,turkije,alanya
7,9,30.6,37.0,33.8,41.5,15.9,0.0,turkije,alanya
7,10,31.0,38.0,34.5,42.0,17.7,0.0,turkije,alanya
7,11,31.0,39.0,34.5,41.5,18.6,0.0,turkije,alanya
7,12,30.6,37.7,34.4,43.5,20.4,0.0,turkije,alanya
7,13,31.0,37.0,34.0,44.0,20.4,0.0,turkije,alanya
7,14,30.0,37.0,33.5,45.0,19.5,0.0,turkije,alanya
7,15,29.6,36.0,32.8,46.5,16.8,0.0,turkije,alanya
7,16,29.0,35.0,32.0,50.0,13.9,0.0,turkije,alanya
7,17,28.0,33.0,30.5,56.5,11.2,0.0,turkije,alanya
7,18,27.0,30.9,29.2,62.0,8.3,0.0,turkije,alanya
7,19,27.0,30.0,28.5,67.0,7.4,0.0,turkije,alanya
7,20,26.0,30.0,28.0,68.0,6.5,0.02,turkije,alanya
7,21,26.1,29.2,27.7,69.0,7.4,0.01,turkije,alanya
7,22,26.0,29.0,27.5,66.0,7.4,0.0,turkije,alanya
7,23,25.0,28.0,27.0,63.0,9.2,0.02,turkije,alanya
8,0,25.1,27.5,26.4,71.5,8.3,0.04,turkije,alanya
8,1,25.0,27.0,26.0,69.0,8.3,0.04,turkije,alanya
8,2,25.0,27.0,26.0,64.5,8.3,0.03,turkije,alanya
8,3,24.7,27.4,26.1,63.0,9.4,0.04,turkije,alanya
8,4,26.0,28.0,27.0,61.0,10.1,0.02,turkije,alanya
8,5,27.0,30.0,28.5,56.5,10.3,0.0,turkije,alanya
8,6,28.5,32.6,30.7,51.0,11.2,0.02,turkije,alanya
8,7,30.0,35.0,32.5,47.0,13.1,0.02,turkije,alanya
8,8,30.0,36.0,33.0,47.5,13.9,0.0,turkije,alanya
8,9,30.7,35.5,33.1,47.5,14.8,0.0,turkije,alanya
8,10,31.0,36.0,33.5,47.0,16.6,0.0,turkije,alanya
8,11,31.0,35.0,33.5,48.5,18.6,0.0,turkije,alanya
8,12,31.2,35.0,32.9,52.0,19.5,0.0,turkije,alanya
8,13,31.0,34.0,33.0,53.0,19.5,0.0,turkije,alanya
8,14,31.0,34.0,32.5,54.5,18.6,0.0,turkije,alanya
8,15,30.0,32.7,31.4,58.0,15.7,0.0,turkije,alanya
8,16,29.0,31.0,30.0,64.0,12.1,0.01,turkije,alanya
8,17,29.0,30.0,29.5,70.5,9.2,0.01,turkije,alanya
8,18,27.7,29.4,28.7,73.5,7.4,0.0,turkije,alanya
8,19,28.0,29.0,28.5,74.5,5.6,0.0,turkije,alanya
8,20,27.0,29.0,28.0,75.0,7.4,0.0,turkije,alanya
8,21,26.5,28.5,27.6,77.0,7.4,0.02,turkije,alanya
8,22,26.0,28.0,27.0,76.5,7.4,0.0,turkije,alanya
8,23,26.0,28.0,26.5,74.5,7.4,0.01,turkije,alanya
9,0,22.2,24.7,23.7,63.8,8.5,0.04,turkije,alanya
9,1,22.0,25.0,23.5,61.3,10.1,0.0,turkije,alanya
9,2,22.0,24.0,23.3,59.0,10.3,0.01,turkije,alanya
9,3,21.8,24.1,23.2,58.3,11.0,0.01,turkije,alanya
9,4,22.0,24.0,23.5,56.0,11.6,0.02,turkije,alanya
9,5,24.0,26.0,25.0,50.5,12.1,0.0,turkije,alanya
9,6,26.2,28.8,27.4,44.3,12.1,0.01,turkije,alanya
9,7,28.0,31.0,29.3,42.3,12.1,0.02,turkije,alanya
9,8,29.0,32.0,30.3,40.5,11.6,0.01,turkije,alanya
9,9,29.2,32.2,30.9,40.8,13.9,0.03,turkije,alanya
9,10,29.5,33.0,31.5,40.8,15.7,0.0,turkije,alanya
9,11,29.0,33.0,31.3,43.5,17.7,0.01,turkije,alanya
9,12,29.2,32.1,30.9,47.8,19.5,0.02,turkije,alanya
9,13,29.0,31.5,30.5,49.5,19.5,0.02,turkije,alanya
9,14,28.5,31.0,29.8,52.5,18.6,0.01,turkije,alanya
9,15,28.1,30.6,29.3,56.3,13.9,0.02,turkije,alanya
9,16,27.0,29.0,28.3,62.5,10.3,0.03,turkije,alanya
9,17,27.0,28.0,27.5,68.3,8.3,0.01,turkije,alanya
9,18,25.9,27.6,26.5,69.5,8.3,0.01,turkije,alanya
9,19,25.0,27.0,26.0,71.0,8.3,0.01,turkije,alanya
9,20,24.0,27.0,25.5,69.8,8.5,0.02,turkije,alanya
9,21,23.2,26.0,24.7,68.5,9.4,0.01,turkije,alanya
9,22,23.0,25.5,24.5,68.5,9.3,0.04,turkije,alanya
9,23,22.0,25.0,23.8,65.8,9.4,0.04,turkije,alanya
10,0,18.1,20.2,19.2,65.0,11.0,0.03,turkije,alanya
10,1,18.0,20.0,19.5,62.0,12.1,0.03,turkije,alanya
10,2,18.0,20.0,19.0,60.5,11.2,0.03,turkije,alanya
10,3,17.7,20.2,19.0,57.5,12.1,0.04,turkije,alanya
10,4,18.0,20.0,19.0,57.0,12.1,0.03,turkije,alanya
10,5,18.0,21.0,19.5,54.5,12.1,0.03,turkije,alanya
10,6,20.5,23.0,21.6,48.5,12.1,0.02,turkije,alanya
10,7,23.0,25.0,24.0,43.5,13.0,0.01,turkije,alanya
10,8,24.0,27.0,26.0,41.5,11.0,0.04,turkije,alanya
10,9,25.1,28.7,26.8,40.0,10.3,0.01,turkije,alanya
10,10,25.0,28.0,27.0,40.5,13.0,0.02,turkije,alanya
10,11,25.0,28.0,27.0,42.5,14.8,0.02,turkije,alanya
10,12,25.4,28.0,26.8,46.0,16.8,0.02,turkije,alanya
10,13,25.0,27.0,26.5,45.5,16.8,0.02,turkije,alanya
10,14,25.0,27.0,25.5,51.0,14.8,0.03,turkije,alanya
10,15,23.7,25.7,24.7,59.0,10.3,0.05,turkije,alanya
10,16,23.0,25.0,24.0,62.5,7.4,0.03,turkije,alanya
10,17,22.0,24.0,23.0,66.0,7.4,0.02,turkije,alanya
10,18,20.6,23.5,22.3,66.0,8.3,0.09,turkije,alanya
10,19,20.0,23.0,21.5,67.0,10.1,0.05,turkije,alanya
10,20,19.0,22.0,21.0,68.0,9.4,0.06,turkije,alanya
10,21,18.8,21.8,20.2,67.0,9.4,0.03,turkije,alanya
10,22,19.0,21.0,20.5,66.5,10.3,0.03,turkije,alanya
10,23,18.0,21.0,19.5,64.5,10.3,0.02,turkije,alanya
11,0,12.6,15.7,14.1,67.3,12.0,0.11,turkije,alanya
11,1,13.0,16.0,14.3,69.0,12.4,0.13,turkije,alanya
11,2,13.0,15.5,14.0,69.3,12.1,0.13,turkije,alanya
11,3,12.1,15.1,13.8,67.5,12.1,0.11,turkije,alanya
11,4,12.5,15.0,14.0,67.8,12.1,0.09,turkije,alanya
11,5,12.0,15.0,13.5,66.0,13.0,0.12,turkije,alanya
11,6,13.7,16.9,15.0,63.0,12.6,0.11,turkije,alanya
11,7,16.0,19.5,17.5,53.3,13.0,0.1,turkije,alanya
11,8,18.0,20.5,19.3,50.8,13.5,0.11,turkije,alanya
11,9,19.6,22.5,21.1,48.8,11.1,0.08,turkije,alanya
11,10,20.0,24.0,22.8,45.3,10.2,0.11,turkije,alanya
11,11,19.5,23.5,22.3,45.3,12.1,0.14,turkije,alanya
11,12,19.9,23.5,22.0,48.3,13.9,0.14,turkije,alanya
11,13,19.5,23.0,21.3,50.8,12.7,0.15,turkije,alanya
11,14,19.0,22.0,20.3,55.5,11.2,0.14,turkije,alanya
11,15,17.5,20.3,19.1,62.0,8.9,0.14,turkije,alanya
11,16,17.0,19.5,18.4,65.0,8.3,0.2,turkije,alanya
11,17,16.0,19.0,17.3,68.5,9.2,0.2,turkije,alanya
11,18,14.9,18.3,16.2,69.0,10.3,0.2,turkije,alanya
11,19,14.0,18.0,15.5,68.3,10.8,0.21,turkije,alanya
11,20,13.0,17.0,15.0,70.5,11.2,0.22,turkije,alanya
11,21,12.9,16.7,14.7,69.3,11.2,0.17,turkije,alanya
11,22,13.0,16.0,14.3,68.8,10.8,0.15,turkije,alanya
11,23,12.5,16.0,14.0,69.0,11.2,0.17,turkije,alanya
12,0,9.2,12.5,10.9,80.0,12.1,0.25,turkije,alanya
12,1,9.0,12.0,10.5,83.0,11.2,0.25,turkije,alanya
12,2,9.0,12.0,10.5,81.0,12.1,0.24,turkije,alanya
12,3,9.1,12.2,10.8,79.5,12.1,0.25,turkije,alanya
12,4,9.0,12.0,10.5,81.0,12.1,0.21,turkije,alanya
12,5,9.0,12.0,10.5,78.5,12.1,0.22,turkije,alanya
12,6,9.5,12.1,10.9,78.0,13.0,0.25,turkije,alanya
12,7,11.0,14.0,12.5,72.0,13.0,0.26,turkije,alanya
12,8,13.0,15.0,14.0,69.0,12.1,0.23,turkije,alanya
12,9,13.6,16.7,15.3,66.5,11.2,0.24,turkije,alanya
12,10,14.0,18.0,16.0,61.0,11.0,0.22,turkije,alanya
12,11,14.0,18.0,16.5,60.0,11.0,0.19,turkije,alanya
12,12,14.7,18.6,16.7,59.5,11.2,0.19,turkije,alanya
12,13,15.0,18.0,17.0,61.5,12.1,0.19,turkije,alanya
12,14,14.0,18.0,16.0,64.5,10.3,0.22,turkije,alanya
12,15,13.2,16.1,14.6,70.5,9.2,0.28,turkije,alanya
12,16,12.0,15.0,13.5,75.0,10.1,0.24,turkije,alanya
12,17,11.0,14.0,12.5,80.0,10.1,0.26,turkije,alanya
12,18,10.3,13.4,11.9,82.0,11.2,0.28,turkije,alanya
12,19,10.0,13.0,12.0,83.0,11.2,0.29,turkije,alanya
12,20,10.0,13.0,11.5,81.5,11.2,0.26,turkije,alanya
12,21,9.5,13.0,11.3,81.5,11.2,0.28,turkije,alanya
12,22,10.0,13.0,11.5,80.5,11.2,0.23,turkije,alanya
12,23,9.0,12.0,11.0,81.5,12.1,0.27,turkije,alanya
1,0,-4.4,4.0,-0.4,87.5,4.7,0.14,turkije,ankara
1,1,-4.0,4.0,0.0,86.5,4.7,0.12,turkije,ankara
1,2,-4.0,4.0,-0.5,87.0,4.8,0.1,turkije,ankara
1,3,-4.5,3.0,-1.1,90.5,4.8,0.1,turkije,ankara
1,4,-5.0,3.0,-1.0,88.0,4.7,0.1,turkije,ankara
1,5,-5.0,3.0,-1.0,87.5,5.6,0.12,turkije,ankara
1,6,-3.9,3.5,-0.5,89.5,5.6,0.11,turkije,ankara
1,7,-2.0,5.0,1.0,81.5,6.5,0.1,turkije,ankara
1,8,-1.0,7.0,2.5,74.0,7.4,0.09,turkije,ankara
1,9,0.5,7.7,3.9,68.5,8.3,0.12,turkije,ankara
1,10,1.0,9.0,5.0,65.5,9.2,0.14,turkije,ankara
1,11,2.0,10.0,6.0,61.5,11.0,0.17,turkije,ankara
1,12,2.2,10.0,6.0,60.0,11.2,0.19,turkije,ankara
1,13,2.0,10.0,6.5,60.5,11.2,0.16,turkije,ankara
1,14,2.0,9.0,6.0,63.0,10.7,0.14,turkije,ankara
1,15,1.0,8.0,4.7,65.5,8.6,0.14,turkije,ankara
1,16,0.0,7.0,3.5,70.5,7.4,0.13,turkije,ankara
1,17,0.0,6.0,2.5,76.0,5.8,0.11,turkije,ankara
1,18,-1.1,5.2,1.9,77.5,5.8,0.13,turkije,ankara
1,19,-2.0,5.0,1.5,81.0,5.6,0.1,turkije,ankara
1,20,-3.0,4.0,0.5,81.5,5.6,0.13,turkije,ankara
1,21,-3.3,3.8,0.8,84.0,5.6,0.11,turkije,ankara
1,22,-3.0,4.0,0.5,86.5,4.7,0.11,turkije,ankara
1,23,-4.0,4.0,0.5,86.5,4.7,0.12,turkije,ankara
2,0,-2.2,4.2,1.2,81.5,3.8,0.1,turkije,ankara
2,1,-2.0,4.0,1.0,83.5,3.8,0.07,turkije,ankara
2,2,-3.0,4.0,0.5,84.0,3.8,0.06,turkije,ankara
2,3,-3.1,3.9,0.4,85.5,4.5,0.08,turkije,ankara
2,4,-4.0,4.0,0.0,86.0,3.8,0.1,turkije,ankara
2,5,-4.0,4.0,0.0,86.5,3.8,0.09,turkije,ankara
2,6,-2.5,5.0,1.0,83.0,4.7,0.09,turkije,ankara
2,7,1.0,6.0,3.5,75.5,6.5,0.09,turkije,ankara
2,8,2.0,8.0,5.5,66.5,8.3,0.09,turkije,ankara
2,9,2.9,9.6,6.6,59.5,10.1,0.1,turkije,ankara
2,10,4.0,11.0,7.5,58.0,11.0,0.09,turkije,ankara
2,11,4.7,12.0,8.0,54.0,11.9,0.09,turkije,ankara
2,12,4.6,13.0,8.4,50.5,12.1,0.11,turkije,ankara
2,13,5.1,13.0,8.5,51.5,12.1,0.09,turkije,ankara
2,14,5.0,13.0,8.5,51.5,12.1,0.09,turkije,ankara
2,15,3.7,11.5,7.7,55.0,11.2,0.09,turkije,ankara
2,16,2.0,10.0,6.0,60.5,9.4,0.13,turkije,ankara
2,17,2.0,9.0,5.0,65.0,7.4,0.12,turkije,ankara
2,18,1.0,7.8,4.2,67.5,5.6,0.09,turkije,ankara
2,19,0.0,7.0,3.8,70.5,6.5,0.09,turkije,ankara
2,20,0.0,7.0,3.0,73.0,5.6,0.07,turkije,ankara
2,21,-0.8,6.0,2.3,75.0,4.7,0.09,turkije,ankara
2,22,-1.0,5.0,2.5,78.0,5.4,0.09,turkije,ankara
2,23,-2.0,5.0,2.0,80.5,4.7,0.09,turkije,ankara
3,0,-0.3,6.4,3.0,77.0,5.6,0.17,turkije,ankara
3,1,-1.0,6.0,2.5,79.0,4.7,0.17,turkije,ankara
3,2,-1.0,5.0,2.5,81.0,5.6,0.16,turkije,ankara
3,3,-1.2,5.3,2.1,82.0,4.7,0.17,turkije,ankara
3,4,-1.0,5.0,2.0,84.0,4.5,0.15,turkije,ankara
3,5,-1.0,5.0,3.0,81.0,4.7,0.15,turkije,ankara
3,6,0.7,7.6,4.2,73.5,5.6,0.18,turkije,ankara
3,7,3.0,10.0,6.5,65.0,7.4,0.15,turkije,ankara
3,8,4.0,12.0,8.0,57.5,10.1,0.19,turkije,ankara
3,9,4.7,13.2,8.8,52.0,11.0,0.25,turkije,ankara
3,10,6.0,14.0,10.2,49.5,13.0,0.28,turkije,ankara
3,11,6.6,16.0,11.0,46.5,13.9,0.27,turkije,ankara
3,12,6.5,15.6,11.1,44.0,14.8,0.26,turkije,ankara
3,13,7.0,16.0,11.5,41.5,15.5,0.26,turkije,ankara
3,14,7.0,16.0,11.0,42.5,14.8,0.26,turkije,ankara
3,15,6.7,15.5,10.6,43.5,14.8,0.27,turkije,ankara
3,16,5.9,14.0,10.0,49.0,12.1,0.19,turkije,ankara
3,17,5.0,12.0,8.5,55.5,9.2,0.22,turkije,ankara
3,18,3.7,11.1,7.6,61.5,8.3,0.21,turkije,ankara
3,19,3.0,9.0,6.5,65.0,7.4,0.2,turkije,ankara
3,20,2.0,9.0,5.6,68.0,6.5,0.19,turkije,ankara
3,21,1.9,8.0,5.3,70.0,6.5,0.2,turkije,ankara
3,22,1.0,7.0,4.5,73.0,7.2,0.18,turkije,ankara
3,23,0.0,7.0,4.0,75.0,5.6,0.19,turkije,ankara
4,0,4.9,10.5,8.0,68.5,4.5,0.09,turkije,ankara
4,1,5.0,10.0,7.0,73.0,4.3,0.12,turkije,ankara
4,2,4.0,10.0,7.0,73.5,4.7,0.13,turkije,ankara
4,3,3.6,9.6,6.8,75.0,3.8,0.13,turkije,ankara
4,4,4.0,9.5,6.5,74.8,3.2,0.11,turkije,ankara
4,5,6.0,11.0,8.5,69.3,4.6,0.08,turkije,ankara
4,6,8.5,13.7,10.6,58.5,6.5,0.1,turkije,ankara
4,7,10.5,16.0,13.0,52.3,8.3,0.13,turkije,ankara
4,8,11.5,18.0,14.5,47.8,9.6,0.16,turkije,ankara
4,9,11.7,19.3,15.4,43.5,11.1,0.13,turkije,ankara
4,10,12.0,20.0,16.3,40.0,13.9,0.17,turkije,ankara
4,11,13.5,21.0,17.0,39.5,15.9,0.22,turkije,ankara
4,12,13.3,21.5,17.6,37.3,14.9,0.21,turkije,ankara
4,13,14.0,21.5,18.0,36.5,15.0,0.2,turkije,ankara
4,14,13.5,22.0,17.0,37.5,15.5,0.16,turkije,ankara
4,15,13.2,21.7,16.7,38.0,13.9,0.13,turkije,ankara
4,16,12.0,19.5,15.5,42.5,12.1,0.16,turkije,ankara
4,17,11.0,18.0,13.8,45.3,9.2,0.13,turkije,ankara
4,18,10.6,16.0,12.9,50.8,8.3,0.12,turkije,ankara
4,19,9.0,15.0,11.9,56.0,7.4,0.1,turkije,ankara
4,20,8.5,14.5,11.2,59.8,6.5,0.08,turkije,ankara
4,21,7.5,12.9,10.1,63.5,6.5,0.06,turkije,ankara
4,22,7.0,12.0,9.3,65.8,5.6,0.06,turkije,ankara
4,23,6.0,11.0,8.8,67.0,4.7,0.06,turkije,ankara
5,0,10.3,14.5,12.3,73.0,3.8,0.06,turkije,ankara
