m,m3,coco,coco_pct,country,place
3,2,18.0,0.078,turkije,alanya
3,2,19.0,0.0,turkije,alanya
3,2,21.0,0.0,turkije,alanya
3,2,23.0,0.0,turkije,alanya
3,2,25.0,0.033,turkije,alanya
3,2,26.0,0.001,turkije,alanya
3,2,27.0,0.0,turkije,alanya
3,3,1.0,0.368,turkije,alanya
3,3,2.0,0.293,turkije,alanya
3,3,3.0,0.235,turkije,alanya
3,3,4.0,0.018,turkije,alanya
3,3,5.0,0.002,turkije,alanya
3,3,7.0,0.0,turkije,alanya
3,3,17.0,0.039,turkije,alanya
3,3,18.0,0.025,turkije,alanya
3,3,19.0,0.0,turkije,alanya
3,3,21.0,0.0,turkije,alanya
3,3,23.0,0.001,turkije,alanya
3,3,25.0,0.019,turkije,alanya
3,3,26.0,0.0,turkije,alanya
3,3,27.0,0.0,turkije,alanya
4,1,1.0,0.223,turkije,alanya
4,1,2.0,0.366,turkije,alanya
4,1,3.0,0.312,turkije,alanya
4,1,4.0,0.012,turkije,alanya
4,1,5.0,0.012,turkije,alanya
4,1,7.0,0.0,turkije,alanya
4,1,17.0,0.021,turkije,alanya
4,1,18.0,0.029,turkije,alanya
4,1,19.0,0.0,turkije,alanya
4,1,21.0,0.0,turkije,alanya
4,1,23.0,0.0,turkije,alanya
4,1,25.0,0.025,turkije,alanya
4,1,26.0,0.001,turkije,alanya
4,1,27.0,0.0,turkije,alanya
4,2,1.0,0.338,turkije,alanya
4,2,2.0,0.368,turkije,alanya
4,2,3.0,0.254,turkije,alanya
4,2,4.0,0.005,turkije,alanya
4,2,5.0,0.002,turkije,alanya
4,2,7.0,0.001,turkije,alanya
4,2,17.0,0.004,turkije,alanya
4,2,18.0,0.007,turkije,alanya
4,2,19.0,0.0,turkije,alanya
4,2,21.0,0.0,turkije,alanya
4,2,23.0,0.0,turkije,alanya
4,2,25.0,0.022,turkije,alanya
4,2,26.0,0.0,turkije,alanya
4,2,27.0,0.0,turkije,alanya
4,3,1.0,0.402,turkije,alanya
4,3,2.0,0.345,turkije,alanya
4,3,3.0,0.185,turkije,alanya
4,3,4.0,0.012,turkije,alanya
4,3,5.0,0.004,turkije,alanya
4,3,7.0,0.0,turkije,alanya
4,3,17.0,0.023,turkije,alanya
4,3,18.0,0.009,turkije,alanya
4,3,19.0,0.0,turkije,alanya
4,3,21.0,0.0,turkije,alanya
4,3,23.0,0.0,turkije,alanya
4,3,25.0,0.021,turkije,alanya
4,3,26.0,0.0,turkije,alanya
4,3,27.0,0.0,turkije,alanya
5,1,1.0,0.301,turkije,alanya
5,1,2.0,0.377,turkije,alanya
5,1,3.0,0.226,turkije,alanya
5,1,4.0,0.018,turkije,alanya
5,1,5.0,0.001,turkije,alanya
5,1,7.0,0.0,turkije,alanya
5,1,17.0,0.022,turkije,alanya
5,1,18.0,0.017,turkije,alanya
5,1,19.0,0.0,turkije,alanya
5,1,21.0,0.0,turkije,alanya
5,1,23.0,0.001,turkije,alanya
5,1,25.0,0.037,turkije,alanya
5,1,26.0,0.0,turkije,alanya
5,1,27.0,0.0,turkije,alanya
5,2,1.0,0.486,turkije,alanya
5,2,2.0,0.344,turkije,alanya
5,2,3.0,0.138,turkije,alanya
5,2,4.0,0.004,turkije,alanya
5,2,5.0,0.001,turkije,alanya
5,2,7.0,0.0,turkije,alanya
5,2,17.0,0.005,turkije,alanya
5,2,18.0,0.007,turkije,alanya
5,2,19.0,0.0,turkije,alanya
5,2,21.0,0.0,turkije,alanya
5,2,23.0,0.0,turkije,alanya
5,2,25.0,0.014,turkije,alanya
5,2,26.0,0.0,turkije,alanya
5,2,27.0,0.0,turkije,alanya
5,3,1.0,0.34,turkije,alanya
5,3,2.0,0.403,turkije,alanya
5,3,3.0,0.163,turkije,alanya
5,3,4.0,0.01,turkije,alanya
5,3,5.0,0.005,turkije,alanya
5,3,7.0,0.0,turkije,alanya
5,3,17.0,0.002,turkije,alanya
5,3,18.0,0.035,turkije,alanya
5,3,19.0,0.0,turkije,alanya
5,3,21.0,0.0,turkije,alanya
5,3,23.0,0.0,turkije,alanya
5,3,25.0,0.043,turkije,alanya
5,3,26.0,0.0,turkije,alanya
5,3,27.0,0.0,turkije,alanya
6,1,1.0,0.479,turkije,alanya
6,1,2.0,0.365,turkije,alanya
6,1,3.0,0.122,turkije,alanya
6,1,4.0,0.002,turkije,alanya
6,1,5.0,0.001,turkije,alanya
6,1,7.0,0.0,turkije,alanya
6,1,17.0,0.007,turkije,alanya
6,1,18.0,0.018,turkije,alanya
6,1,19.0,0.0,turkije,alanya
6,1,21.0,0.0,turkije,alanya
6,1,23.0,0.0,turkije,alanya
6,1,25.0,0.006,turkije,alanya
6,1,26.0,0.0,turkije,alanya
6,1,27.0,0.0,turkije,alanya
6,2,1.0,0.328,turkije,alanya
6,2,2.0,0.416,turkije,alanya
6,2,3.0,0.135,turkije,alanya
6,2,4.0,0.007,turkije,alanya
6,2,5.0,0.006,turkije,alanya
6,2,7.0,0.0,turkije,alanya
6,2,17.0,0.003,turkije,alanya
6,2,18.0,0.058,turkije,alanya
6,2,19.0,0.0,turkije,alanya
6,2,21.0,0.0,turkije,alanya
6,2,23.0,0.001,turkije,alanya
6,2,25.0,0.047,turkije,alanya
6,2,26.0,0.001,turkije,alanya
6,2,27.0,0.0,turkije,alanya
6,3,1.0,0.582,turkije,alanya
6,3,2.0,0.363,turkije,alanya
6,3,3.0,0.046,turkije,alanya
6,3,4.0,0.001,turkije,alanya
6,3,5.0,0.001,turkije,alanya
6,3,7.0,0.0,turkije,alanya
6,3,17.0,0.0,turkije,alanya
6,3,18.0,0.001,turkije,alanya
6,3,19.0,0.0,turkije,alanya
6,3,21.0,0.0,turkije,alanya
6,3,23.0,0.001,turkije,alanya
6,3,25.0,0.006,turkije,alanya
6,3,26.0,0.0,turkije,alanya
6,3,27.0,0.0,turkije,alanya
7,1,1.0,0.678,turkije,alanya
7,1,2.0,0.296,turkije,alanya
7,1,3.0,0.024,turkije,alanya
7,1,4.0,0.0,turkije,alanya
7,1,5.0,0.002,turkije,alanya
7,1,7.0,0.0,turkije,alanya
7,1,17.0,0.0,turkije,alanya
7,1,18.0,0.001,turkije,alanya
7,1,19.0,0.0,turkije,alanya
7,1,21.0,0.0,turkije,alanya
7,1,23.0,0.0,turkije,alanya
7,1,25.0,0.0,turkije,alanya
7,1,26.0,0.0,turkije,alanya
7,1,27.0,0.0,turkije,alanya
7,2,1.0,0.702,turkije,alanya
7,2,2.0,0.271,turkije,alanya
7,2,3.0,0.021,turkije,alanya
7,2,4.0,0.001,turkije,alanya
7,2,5.0,0.0,turkije,alanya
7,2,7.0,0.0,turkije,alanya
7,2,17.0,0.0,turkije,alanya
7,2,18.0,0.001,turkije,alanya
7,2,19.0,0.0,turkije,alanya
7,2,21.0,0.0,turkije,alanya
7,2,23.0,0.0,turkije,alanya
7,2,25.0,0.004,turkije,alanya
7,2,26.0,0.0,turkije,alanya
7,2,27.0,0.0,turkije,alanya
7,3,1.0,0.74,turkije,alanya
7,3,2.0,0.223,turkije,alanya
7,3,3.0,0.027,turkije,alanya
7,3,4.0,0.0,turkije,alanya
7,3,5.0,0.002,turkije,alanya
7,3,7.0,0.0,turkije,alanya
7,3,17.0,0.0,turkije,alanya
7,3,18.0,0.004,turkije,alanya
7,3,19.0,0.0,turkije,alanya
7,3,21.0,0.0,turkije,alanya
7,3,23.0,0.0,turkije,alanya
7,3,25.0,0.004,turkije,alanya
7,3,26.0,0.0,turkije,alanya
7,3,27.0,0.001,turkije,alanya
8,1,1.0,0.509,turkije,alanya
8,1,2.0,0.44,turkije,alanya
8,1,3.0,0.044,turkije,alanya
8,1,4.0,0.001,turkije,alanya
8,1,5.0,0.001,turkije,alanya
8,1,7.0,0.0,turkije,alanya
8,1,17.0,0.0,turkije,alanya
8,1,18.0,0.0,turkije,alanya
8,1,19.0,0.0,turkije,alanya
8,1,21.0,0.0,turkije,alanya
8,1,23.0,0.001,turkije,alanya
8,1,25.0,0.004,turkije,alanya
8,1,26.0,0.0,turkije,alanya
8,1,27.0,0.0,turkije,alanya
8,2,1.0,0.693,turkije,alanya
8,2,2.0,0.279,turkije,alanya
8,2,3.0,0.022,turkije,alanya
8,2,4.0,0.0,turkije,alanya
8,2,5.0,0.004,turkije,alanya
8,2,7.0,0.0,turkije,alanya
8,2,17.0,0.001,turkije,alanya
8,2,18.0,0.0,turkije,alanya
8,2,19.0,0.0,turkije,alanya
8,2,21.0,0.0,turkije,alanya
8,2,23.0,0.0,turkije,alanya
8,2,25.0,0.001,turkije,alanya
8,2,26.0,0.0,turkije,alanya
8,2,27.0,0.0,turkije,alanya
8,3,1.0,0.569,turkije,alanya
8,3,2.0,0.412,turkije,alanya
8,3,3.0,0.014,turkije,alanya
8,3,4.0,0.0,turkije,alanya
8,3,5.0,0.002,turkije,alanya
8,3,7.0,0.0,turkije,alanya
8,3,17.0,0.0,turkije,alanya
8,3,18.0,0.001,turkije,alanya
8,3,19.0,0.0,turkije,alanya
8,3,21.0,0.0,turkije,alanya
8,3,23.0,0.0,turkije,alanya
8,3,25.0,0.002,turkije,alanya
8,3,26.0,0.0,turkije,alanya
8,3,27.0,0.0,turkije,alanya
9,1,1.0,0.582,turkije,alanya
9,1,2.0,0.376,turkije,alanya
9,1,3.0,0.036,turkije,alanya
9,1,4.0,0.0,turkije,alanya
9,1,5.0,0.001,turkije,alanya
9,1,7.0,0.0,turkije,alanya
9,1,17.0,0.0,turkije,alanya
9,1,18.0,0.002,turkije,alanya
9,1,19.0,0.0,turkije,alanya
9,1,21.0,0.0,turkije,alanya
9,1,23.0,0.0,turkije,alanya
9,1,25.0,0.003,turkije,alanya
9,1,26.0,0.0,turkije,alanya
9,1,27.0,0.0,turkije,alanya
9,2,1.0,0.58,turkije,alanya
9,2,2.0,0.339,turkije,alanya
9,2,3.0,0.052,turkije,alanya
9,2,4.0,0.001,turkije,alanya
9,2,5.0,0.002,turkije,alanya
9,2,7.0,0.001,turkije,alanya
9,2,17.0,0.002,turkije,alanya
9,2,18.0,0.01,turkije,alanya
9,2,19.0,0.0,turkije,alanya
9,2,21.0,0.0,turkije,alanya
9,2,23.0,0.001,turkije,alanya
9,2,25.0,0.012,turkije,alanya
9,2,26.0,0.0,turkije,alanya
9,2,27.0,0.0,turkije,alanya
9,3,1.0,0.621,turkije,alanya
9,3,2.0,0.283,turkije,alanya
9,3,3.0,0.07,turkije,alanya
9,3,4.0,0.002,turkije,alanya
9,3,5.0,0.0,turkije,alanya
9,3,7.0,0.0,turkije,alanya
9,3,17.0,0.001,turkije,alanya
9,3,18.0,0.007,turkije,alanya
9,3,19.0,0.0,turkije,alanya
9,3,21.0,0.0,turkije,alanya
9,3,23.0,0.0,turkije,alanya
9,3,25.0,0.016,turkije,alanya
9,3,26.0,0.0,turkije,alanya
9,3,27.0,0.001,turkije,alanya
10,1,1.0,0.59,turkije,alanya
10,1,2.0,0.324,turkije,alanya
10,1,3.0,0.066,turkije,alanya
10,1,4.0,0.001,turkije,alanya
10,1,5.0,0.0,turkije,alanya
10,1,7.0,0.0,turkije,alanya
10,1,17.0,0.001,turkije,alanya
10,1,18.0,0.007,turkije,alanya
10,1,19.0,0.0,turkije,alanya
10,1,21.0,0.0,turkije,alanya
10,1,23.0,0.001,turkije,alanya
10,1,25.0,0.01,turkije,alanya
10,1,26.0,0.0,turkije,alanya
10,1,27.0,0.0,turkije,alanya
10,2,1.0,0.375,turkije,alanya
10,2,2.0,0.407,turkije,alanya
10,2,3.0,0.15,turkije,alanya
10,2,4.0,0.004,turkije,alanya
10,2,5.0,0.0,turkije,alanya
10,2,7.0,0.0,turkije,alanya
10,2,17.0,0.004,turkije,alanya
10,2,18.0,0.02,turkije,alanya
10,2,19.0,0.0,turkije,alanya
10,2,21.0,0.0,turkije,alanya
10,2,23.0,0.001,turkije,alanya
10,2,25.0,0.038,turkije,alanya
10,2,26.0,0.0,turkije,alanya
10,2,27.0,0.001,turkije,alanya
10,3,1.0,0.607,turkije,alanya
10,3,2.0,0.234,turkije,alanya
10,3,3.0,0.112,turkije,alanya
10,3,4.0,0.004,turkije,alanya
10,3,5.0,0.0,turkije,alanya
10,3,7.0,0.0,turkije,alanya
10,3,17.0,0.005,turkije,alanya
10,3,18.0,0.018,turkije,alanya
10,3,19.0,0.0,turkije,alanya
10,3,21.0,0.0,turkije,alanya
10,3,23.0,0.001,turkije,alanya
10,3,25.0,0.018,turkije,alanya
10,3,26.0,0.0,turkije,alanya
10,3,27.0,0.002,turkije,alanya
11,1,1.0,0.615,turkije,alanya
11,1,2.0,0.224,turkije,alanya
11,1,3.0,0.098,turkije,alanya
11,1,4.0,0.001,turkije,alanya
11,1,5.0,0.001,turkije,alanya
11,1,7.0,0.0,turkije,alanya
11,1,17.0,0.003,turkije,alanya
11,1,18.0,0.022,turkije,alanya
11,1,19.0,0.0,turkije,alanya
11,1,21.0,0.0,turkije,alanya
11,1,23.0,0.002,turkije,alanya
11,1,25.0,0.035,turkije,alanya
11,1,26.0,0.0,turkije,alanya
11,1,27.0,0.0,turkije,alanya
11,2,1.0,0.426,turkije,alanya
11,2,2.0,0.278,turkije,alanya
11,2,3.0,0.164,turkije,alanya
11,2,4.0,0.005,turkije,alanya
11,2,5.0,0.0,turkije,alanya
11,2,7.0,0.0,turkije,alanya
11,2,17.0,0.03,turkije,alanya
11,2,18.0,0.047,turkije,alanya
11,2,19.0,0.0,turkije,alanya
11,2,21.0,0.0,turkije,alanya
11,2,23.0,0.001,turkije,alanya
11,2,25.0,0.048,turkije,alanya
11,2,26.0,0.0,turkije,alanya
11,2,27.0,0.001,turkije,alanya
11,3,1.0,0.25,turkije,alanya
11,3,2.0,0.207,turkije,alanya
11,3,3.0,0.267,turkije,alanya
11,3,4.0,0.018,turkije,alanya
11,3,5.0,0.004,turkije,alanya
11,3,7.0,0.001,turkije,alanya
11,3,17.0,0.039,turkije,alanya
11,3,18.0,0.128,turkije,alanya
11,3,19.0,0.0,turkije,alanya
11,3,21.0,0.0,turkije,alanya
11,3,23.0,0.002,turkije,alanya
11,3,25.0,0.078,turkije,alanya
11,3,26.0,0.0,turkije,alanya
11,3,27.0,0.007,turkije,alanya
12,1,1.0,0.191,turkije,alanya
12,1,2.0,0.252,turkije,alanya
12,1,3.0,0.245,turkije,alanya
12,1,4.0,0.014,turkije,alanya
12,1,5.0,0.01,turkije,alanya
12,1,7.0,0.0,turkije,alanya
12,1,17.0,0.083,turkije,alanya
12,1,18.0,0.132,turkije,alanya
12,1,19.0,0.0,turkije,alanya
12,1,21.0,0.0,turkije,alanya
12,1,23.0,0.0,turkije,alanya
12,1,25.0,0.074,turkije,alanya
12,1,26.0,0.0,turkije,alanya
12,1,27.0,0.0,turkije,alanya
12,2,1.0,0.301,turkije,alanya
12,2,2.0,0.165,turkije,alanya
12,2,3.0,0.238,turkije,alanya
12,2,4.0,0.019,turkije,alanya
12,2,5.0,0.02,turkije,alanya
12,2,7.0,0.0,turkije,alanya
12,2,17.0,0.069,turkije,alanya
12,2,18.0,0.085,turkije,alanya
12,2,19.0,0.0,turkije,alanya
12,2,21.0,0.0,turkije,alanya
12,2,23.0,0.0,turkije,alanya
12,2,25.0,0.102,turkije,alanya
12,2,26.0,0.002,turkije,alanya
12,2,27.0,0.0,turkije,alanya
12,3,1.0,0.367,turkije,alanya
12,3,2.0,0.219,turkije,alanya
12,3,3.0,0.172,turkije,alanya
12,3,4.0,0.009,turkije,alanya
12,3,5.0,0.014,turkije,alanya
12,3,7.0,0.0,turkije,alanya
12,3,17.0,0.054,turkije,alanya
12,3,18.0,0.082,turkije,alanya
12,3,19.0,0.0,turkije,alanya
12,3,21.0,0.0,turkije,alanya
12,3,23.0,0.0,turkije,alanya
12,3,25.0,0.085,turkije,alanya
12,3,26.0,0.001,turkije,alanya
12,3,27.0,0.0,turkije,alanya
1,1,1.0,0.352,turkije,ankara
1,1,2.0,0.065,turkije,ankara
1,1,3.0,0.281,turkije,ankara
1,1,5.0,0.198,turkije,ankara
1,1,7.0,0.03,turkije,ankara
1,1,8.0,0.022,turkije,ankara
1,1,9.0,0.024,turkije,ankara
1,1,12.0,0.0,turkije,ankara
1,1,13.0,0.0,turkije,ankara
1,1,14.0,0.0,turkije,ankara
1,1,15.0,0.0,turkije,ankara
1,1,16.0,0.0,turkije,ankara
1,1,17.0,0.024,turkije,ankara
1,1,18.0,0.004,turkije,ankara
1,1,19.0,0.0,turkije,ankara
1,1,21.0,0.0,turkije,ankara
1,1,25.0,0.0,turkije,ankara
1,2,1.0,0.29,turkije,ankara
1,2,2.0,0.064,turkije,ankara
1,2,3.0,0.385,turkije,ankara
1,2,5.0,0.124,turkije,ankara
1,2,7.0,0.03,turkije,ankara
1,2,8.0,0.029,turkije,ankara
1,2,9.0,0.014,turkije,ankara
1,2,12.0,0.005,turkije,ankara
1,2,13.0,0.0,turkije,ankara
1,2,14.0,0.037,turkije,ankara
1,2,15.0,0.0,turkije,ankara
1,2,16.0,0.0,turkije,ankara
1,2,17.0,0.019,turkije,ankara
1,2,18.0,0.0,turkije,ankara
1,2,19.0,0.0,turkije,ankara
1,2,21.0,0.001,turkije,ankara
1,2,25.0,0.0,turkije,ankara
1,3,1.0,0.313,turkije,ankara
1,3,2.0,0.071,turkije,ankara
1,3,3.0,0.394,turkije,ankara
1,3,5.0,0.083,turkije,ankara
1,3,7.0,0.044,turkije,ankara
1,3,8.0,0.028,turkije,ankara
1,3,9.0,0.004,turkije,ankara
1,3,12.0,0.002,turkije,ankara
1,3,13.0,0.0,turkije,ankara
1,3,14.0,0.016,turkije,ankara
1,3,15.0,0.013,turkije,ankara
1,3,16.0,0.0,turkije,ankara
1,3,17.0,0.022,turkije,ankara
1,3,18.0,0.0,turkije,ankara
1,3,19.0,0.001,turkije,ankara
1,3,21.0,0.008,turkije,ankara
1,3,25.0,0.0,turkije,ankara
2,1,1.0,0.218,turkije,ankara
2,1,2.0,0.074,turkije,ankara
2,1,3.0,0.563,turkije,ankara
2,1,5.0,0.032,turkije,ankara
2,1,7.0,0.019,turkije,ankara
2,1,8.0,0.002,turkije,ankara
2,1,9.0,0.0,turkije,ankara
2,1,12.0,0.007,turkije,ankara
2,1,13.0,0.0,turkije,ankara
2,1,14.0,0.038,turkije,ankara
2,1,15.0,0.01,turkije,ankara
2,1,16.0,0.0,turkije,ankara
2,1,17.0,0.031,turkije,ankara
2,1,18.0,0.0,turkije,ankara
2,1,19.0,0.0,turkije,ankara
2,1,21.0,0.006,turkije,ankara
2,1,25.0,0.0,turkije,ankara
2,2,1.0,0.226,turkije,ankara
2,2,2.0,0.094,turkije,ankara
2,2,3.0,0.538,turkije,ankara
2,2,5.0,0.032,turkije,ankara
2,2,7.0,0.037,turkije,ankara
2,2,8.0,0.035,turkije,ankara
2,2,9.0,0.008,turkije,ankara
2,2,12.0,0.0,turkije,ankara
2,2,13.0,0.0,turkije,ankara
2,2,14.0,0.015,turkije,ankara
2,2,15.0,0.001,turkije,ankara
2,2,16.0,0.0,turkije,ankara
2,2,17.0,0.008,turkije,ankara
2,2,18.0,0.0,turkije,ankara
2,2,19.0,0.002,turkije,ankara
2,2,21.0,0.001,turkije,ankara
2,2,25.0,0.0,turkije,ankara
2,3,1.0,0.48,turkije,ankara
2,3,2.0,0.066,turkije,ankara
2,3,3.0,0.35,turkije,ankara
2,3,5.0,0.014,turkije,ankara
2,3,7.0,0.054,turkije,ankara
2,3,8.0,0.006,turkije,ankara
2,3,9.0,0.0,turkije,ankara
2,3,12.0,0.002,turkije,ankara
2,3,13.0,0.0,turkije,ankara
2,3,14.0,0.0,turkije,ankara
2,3,15.0,0.0,turkije,ankara
2,3,16.0,0.0,turkije,ankara
2,3,17.0,0.029,turkije,ankara
2,3,18.0,0.0,turkije,ankara
2,3,19.0,0.0,turkije,ankara
2,3,21.0,0.0,turkije,ankara
2,3,25.0,0.0,turkije,ankara
3,1,1.0,0.181,turkije,ankara
3,1,2.0,0.128,turkije,ankara
3,1,3.0,0.539,turkije,ankara
3,1,5.0,0.011,turkije,ankara
3,1,7.0,0.051,turkije,ankara
3,1,8.0,0.052,turkije,ankara
3,1,9.0,0.019,turkije,ankara
3,1,12.0,0.0,turkije,ankara
3,1,13.0,0.0,turkije,ankara
3,1,14.0,0.0,turkije,ankara
3,1,15.0,0.0,turkije,ankara
3,1,16.0,0.0,turkije,ankara
3,1,17.0,0.017,turkije,ankara
3,1,18.0,0.0,turkije,ankara
3,1,19.0,0.0,turkije,ankara
3,1,21.0,0.0,turkije,ankara
3,1,25.0,0.001,turkije,ankara
3,2,1.0,0.183,turkije,ankara
3,2,2.0,0.063,turkije,ankara
3,2,3.0,0.47,turkije,ankara
3,2,5.0,0.003,turkije,ankara
3,2,7.0,0.079,turkije,ankara
3,2,8.0,0.068,turkije,ankara
3,2,9.0,0.05,turkije,ankara
3,2,12.0,0.001,turkije,ankara
3,2,13.0,0.0,turkije,ankara
3,2,14.0,0.029,turkije,ankara
3,2,15.0,0.0,turkije,ankara
3,2,16.0,0.0,turkije,ankara
3,2,17.0,0.05,turkije,ankara
3,2,18.0,0.0,turkije,ankara
3,2,19.0,0.0,turkije,ankara
3,2,21.0,0.0,turkije,ankara
3,2,25.0,0.001,turkije,ankara
3,3,1.0,0.32,turkije,ankara
3,3,2.0,0.099,turkije,ankara
3,3,3.0,0.396,turkije,ankara
3,3,5.0,0.001,turkije,ankara
3,3,7.0,0.051,turkije,ankara
3,3,8.0,0.038,turkije,ankara
3,3,9.0,0.019,turkije,ankara
3,3,12.0,0.013,turkije,ankara
3,3,13.0,0.0,turkije,ankara
3,3,14.0,0.004,turkije,ankara
3,3,15.0,0.0,turkije,ankara
3,3,16.0,0.0,turkije,ankara
3,3,17.0,0.052,turkije,ankara
3,3,18.0,0.001,turkije,ankara
3,3,19.0,0.004,turkije,ankara
3,3,21.0,0.002,turkije,ankara
3,3,25.0,0.0,turkije,ankara
4,1,1.0,0.214,turkije,ankara
4,1,2.0,0.095,turkije,ankara
4,1,3.0,0.565,turkije,ankara
4,1,5.0,0.0,turkije,ankara
4,1,7.0,0.017,turkije,ankara
4,1,8.0,0.026,turkije,ankara
4,1,9.0,0.01,turkije,ankara
4,1,12.0,0.0,turkije,ankara
4,1,13.0,0.0,turkije,ankara
4,1,14.0,0.0,turkije,ankara
4,1,15.0,0.0,turkije,ankara
4,1,16.0,0.0,turkije,ankara
4,1,17.0,0.069,turkije,ankara
4,1,18.0,0.002,turkije,ankara
4,1,19.0,0.0,turkije,ankara
4,1,21.0,0.0,turkije,ankara
4,1,25.0,0.001,turkije,ankara
4,2,1.0,0.302,turkije,ankara
4,2,2.0,0.168,turkije,ankara
4,2,3.0,0.423,turkije,ankara
4,2,5.0,0.0,turkije,ankara
4,2,7.0,0.019,turkije,ankara
4,2,8.0,0.017,turkije,ankara
4,2,9.0,0.023,turkije,ankara
4,2,12.0,0.0,turkije,ankara
4,2,13.0,0.0,turkije,ankara
4,2,14.0,0.0,turkije,ankara
4,2,15.0,0.0,turkije,ankara
4,2,16.0,0.0,turkije,ankara
4,2,17.0,0.047,turkije,ankara
4,2,18.0,0.002,turkije,ankara
4,2,19.0,0.0,turkije,ankara
4,2,21.0,0.0,turkije,ankara
4,2,25.0,0.0,turkije,ankara
4,3,1.0,0.128,turkije,ankara
4,3,2.0,0.104,turkije,ankara
4,3,3.0,0.6,turkije,ankara
4,3,5.0,0.0,turkije,ankara
4,3,7.0,0.031,turkije,ankara
4,3,8.0,0.045,turkije,ankara
4,3,9.0,0.029,turkije,ankara
