m,coco,coco_pct
12,2.0,0.468
8,14.0,0.0
12,27.0,0.0
2,9.0,0.004
10,27.0,0.0
2,8.0,0.024
9,1.0,0.658
1,17.0,0.0
12,14.0,0.0
7,25.0,0.0
8,3.0,0.004
11,8.0,0.016
9,9.0,0.001
7,9.0,0.0
4,1.0,0.328
2,18.0,0.002
9,2.0,0.292
5,25.0,0.0
11,2.0,0.542
12,17.0,0.0
6,25.0,0.0
12,9.0,0.002
9,18.0,0.001
4,3.0,0.192
1,3.0,0.295
9,7.0,0.006
10,9.0,0.002
8,8.0,0.0
3,4.0,0.057
11,27.0,0.0
3,1.0,0.162
9,27.0,0.0
6,4.0,0.0
7,18.0,0.0
6,18.0,0.0
2,7.0,0.043
12,25.0,0.001
3,9.0,0.001
3,7.0,0.032
7,14.0,0.0
5,7.0,0.005
3,25.0,0.0
6,7.0,0.004
4,25.0,0.0
7,17.0,0.0
1,1.0,0.035
9,4.0,0.009
2,17.0,0.0
3,14.0,0.0
10,3.0,0.078
4,14.0,0.0
3,8.0,0.015
9,8.0,0.002
8,7.0,0.001
2,1.0,0.057
8,17.0,0.0
8,2.0,0.073
5,17.0,0.0
4,7.0,0.017
2,4.0,0.081
11,3.0,0.19
11,9.0,0.004
6,9.0,0.0
12,1.0,0.048
10,17.0,0.0
2,2.0,0.53
9,3.0,0.032
10,1.0,0.389
3,2.0,0.51
7,2.0,0.072
5,2.0,0.406
5,1.0,0.431
11,7.0,0.041
3,17.0,0.0
7,1.0,0.923
4,2.0,0.396
2,14.0,0.0
4,9.0,0.001
7,27.0,0.0
2,27.0,0.0
9,14.0,0.0
5,18.0,0.0
11,1.0,0.15
10,7.0,0.011
10,14.0,0.0
2,3.0,0.26
11,17.0,0.0
1,25.0,0.001
7,3.0,0.005
8,18.0,0.0
7,4.0,0.0
8,9.0,0.0
7,7.0,0.0
8,25.0,0.0
4,8.0,0.008
3,18.0,0.001
6,17.0,0.0
10,25.0,0.0
8,1.0,0.922
4,17.0,0.0
5,3.0,0.111
9,17.0,0.0
5,9.0,0.0
10,4.0,0.014
4,18.0,0.001
2,25.0,0.001
8,27.0,0.0
1,14.0,0.0
5,27.0,0.0
10,2.0,0.504
4,4.0,0.057
6,2.0,0.233
1,18.0,0.002
5,8.0,0.001
11,14.0,0.0
12,3.0,0.308
3,3.0,0.221
1,2.0,0.462
12,8.0,0.025
1,4.0,0.106
11,18.0,0.001
6,27.0,0.0
6,1.0,0.737
1,7.0,0.07
6,14.0,0.0
4,27.0,0.0
11,25.0,0.002
1,9.0,0.004
3,27.0,0.0
7,8.0,0.0
6,3.0,0.023
5,14.0,0.0
1,27.0,0.0
8,4.0,0.0
10,8.0,0.002
1,8.0,0.025
12,7.0,0.088
9,25.0,0.0
12,4.0,0.058
12,18.0,0.003
10,18.0,0.0
11,4.0,0.054
6,8.0,0.003
5,4.0,0.046
