m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,10.1,14.9,12.6,73.5,26.9,0.07
1,1,10.0,14.6,12.3,73.5,25.0,0.13
1,2,10.0,14.6,12.3,74.0,26.9,0.12
1,3,10.0,14.7,12.2,75.0,26.8,0.11
1,4,10.0,14.4,12.1,73.0,26.9,0.12
1,5,10.0,14.3,12.2,73.5,26.0,0.12
1,6,10.1,14.5,12.3,72.5,26.0,0.07
1,7,10.8,15.3,12.7,70.0,26.0,0.13
1,8,11.3,16.3,13.3,68.0,26.9,0.14
1,9,11.5,17.2,14.5,66.0,27.8,0.18
1,10,11.7,17.3,14.4,65.5,28.7,0.21
1,11,11.8,17.4,14.5,65.5,28.8,0.27
1,12,11.7,17.6,14.5,65.0,30.6,0.17
1,13,11.7,17.1,14.4,65.5,28.7,0.15
1,14,11.7,16.7,14.1,66.5,28.7,0.13
1,15,11.2,16.4,13.9,68.0,28.7,0.11
1,16,11.2,16.1,13.5,68.0,27.8,0.11
1,17,11.1,15.6,13.4,69.0,26.0,0.14
1,18,10.9,15.5,13.2,71.0,26.8,0.11
1,19,10.9,14.8,13.1,70.5,25.9,0.1
1,20,10.8,14.7,12.9,71.5,26.0,0.17
1,21,10.6,15.0,12.6,72.5,27.8,0.12
1,22,10.5,14.8,12.6,72.5,26.0,0.12
1,23,10.2,14.8,12.5,73.5,27.8,0.12
2,0,10.6,13.9,12.4,71.5,27.8,0.06
2,1,10.2,13.6,12.0,73.0,26.9,0.07
2,2,10.0,13.5,11.9,73.0,27.8,0.09
2,3,10.1,13.7,12.0,71.5,28.8,0.1
2,4,10.2,13.5,11.8,73.5,26.9,0.07
2,5,10.2,13.6,11.9,73.0,27.8,0.13
2,6,10.1,13.9,12.1,72.0,27.9,0.09
2,7,10.7,14.7,12.6,70.0,28.7,0.1
2,8,11.3,15.6,13.4,67.0,28.7,0.14
2,9,11.7,17.2,14.1,65.0,28.7,0.15
2,10,11.7,17.1,14.0,65.0,29.7,0.17
2,11,11.7,17.2,14.2,64.0,30.6,0.18
2,12,11.8,17.5,14.5,64.5,32.4,0.16
2,13,11.8,17.3,14.3,64.5,30.6,0.14
2,14,11.8,17.0,14.1,65.5,30.6,0.14
2,15,11.5,16.4,13.9,67.0,31.6,0.13
2,16,11.5,15.5,13.5,67.5,30.6,0.03
2,17,11.4,15.0,13.1,69.0,27.8,0.07
2,18,11.2,14.9,13.0,70.0,27.8,0.06
2,19,10.9,14.6,12.7,71.5,27.8,0.06
2,20,10.6,14.2,12.4,72.0,26.9,0.1
2,21,10.9,14.2,12.7,71.5,27.8,0.09
2,22,10.8,14.0,12.5,71.5,26.0,0.07
2,23,10.6,13.8,12.3,72.0,26.0,0.05
3,0,11.2,14.4,12.8,71.5,24.0,0.01
3,1,11.4,13.9,12.5,72.0,23.2,0.03
3,2,11.1,13.7,12.3,72.5,22.2,0.03
3,3,11.2,14.2,12.7,72.0,23.2,0.04
3,4,11.5,14.0,12.7,71.0,23.2,0.06
3,5,11.9,14.2,13.0,70.5,24.1,0.03
3,6,11.7,15.1,13.4,70.0,22.3,0.02
3,7,12.5,15.2,13.9,67.5,25.0,0.05
3,8,13.0,16.0,14.3,65.5,26.9,0.08
3,9,13.5,17.6,15.5,64.5,26.0,0.09
3,10,13.6,17.2,15.2,63.0,29.6,0.15
3,11,13.7,17.4,15.3,62.0,31.5,0.16
3,12,13.5,17.7,15.7,62.5,30.6,0.08
3,13,13.5,16.9,15.2,62.5,31.5,0.11
3,14,13.6,16.8,15.2,63.0,30.6,0.14
3,15,13.0,16.8,15.0,65.5,30.5,0.13
3,16,12.8,15.9,14.5,66.5,29.7,0.05
3,17,12.6,15.3,14.0,67.0,26.9,0.04
3,18,12.3,15.1,13.7,69.5,23.2,0.05
3,19,12.0,14.4,13.3,70.5,25.0,0.07
