m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,12.7,14.1,16.0,0.0,20.7,0.0
1,1,2,12.3,13.7,15.1,0.0,24.1,0.33
1,1,3,11.3,13.8,17.2,0.0,19.2,0.33
1,1,4,11.8,14.2,16.5,0.4,24.5,0.67
1,1,5,12.2,14.3,17.4,0.0,19.4,0.0
1,1,6,11.3,13.0,14.9,0.0,21.1,0.0
1,1,7,11.6,12.8,14.1,0.0,29.6,0.33
1,1,8,12.0,12.9,14.2,0.0,27.8,0.33
1,1,9,11.4,12.7,15.9,0.3,18.8,0.67
1,1,10,12.5,13.8,15.7,4.5,29.2,0.67
1,2,11,12.4,14.0,15.5,0.7,19.8,0.67
1,2,12,12.3,14.0,15.6,2.4,24.8,1.0
1,2,13,11.1,12.7,14.0,0.8,33.3,0.67
1,2,14,10.5,12.2,13.5,2.8,24.7,0.67
1,2,15,11.0,12.7,14.3,0.6,30.8,1.0
1,2,16,10.7,12.3,14.0,0.0,37.9,0.33
1,2,17,10.3,13.2,15.6,0.0,28.8,0.33
1,2,18,12.3,14.4,15.6,0.0,33.5,0.33
1,2,19,11.6,12.9,14.6,0.0,33.4,0.0
1,2,20,11.3,12.7,15.0,0.0,25.5,0.33
1,3,21,10.9,13.6,15.9,3.8,33.2,1.0
1,3,22,11.6,12.9,14.2,0.2,28.0,0.67
1,3,23,11.4,12.9,15.0,0.0,22.5,0.0
1,3,24,11.5,13.0,14.5,0.0,26.5,0.33
1,3,25,11.4,13.7,15.5,0.0,27.7,0.33
1,3,26,11.1,14.1,15.9,0.0,30.5,0.33
1,3,27,10.0,12.4,14.9,0.0,20.5,0.33
1,3,28,9.2,11.1,14.4,2.0,19.7,1.0
1,3,29,10.0,12.5,15.1,3.7,24.2,1.0
1,3,30,11.2,12.9,14.5,6.3,31.4,0.5
1,3,31,9.1,12.3,13.8,2.0,27.1,1.0
2,1,1,10.3,12.9,14.8,0.8,27.9,0.5
2,1,2,11.4,13.5,16.6,0.0,19.5,0.0
2,1,3,11.8,13.2,15.2,0.8,24.4,0.5
2,1,4,11.4,13.1,16.1,0.7,17.8,0.5
2,1,5,9.6,14.2,17.7,10.7,27.4,0.5
2,1,6,10.8,13.1,15.9,7.5,21.1,0.5
2,1,7,11.3,12.6,13.7,1.9,39.0,0.5
2,1,8,11.5,12.7,14.0,3.0,38.3,1.0
2,1,9,10.5,12.0,14.2,0.1,30.3,0.5
2,1,10,11.8,13.5,15.5,0.0,29.5,0.0
2,2,11,12.1,14.7,16.8,0.7,26.6,0.5
2,2,12,11.5,14.2,16.9,2.9,21.7,0.5
2,2,13,11.7,12.9,14.1,0.3,26.3,0.5
2,2,14,10.7,12.5,13.9,0.6,33.5,0.5
2,2,15,10.5,11.1,12.6,0.7,42.7,0.5
2,2,16,9.8,11.6,12.3,0.0,44.1,0.0
2,2,17,9.1,12.1,13.9,0.1,30.1,0.5
2,2,18,10.7,13.0,15.1,0.0,21.1,0.0
2,2,19,10.7,13.0,15.2,0.0,16.9,0.0
2,2,20,11.0,13.6,15.8,0.4,13.9,1.0
2,3,21,11.6,13.2,15.2,0.0,22.9,0.0
2,3,22,11.9,13.3,15.4,0.0,26.4,0.0
2,3,23,11.5,13.5,16.0,0.4,25.6,0.5
2,3,24,11.9,13.7,16.1,0.1,30.9,0.5
2,3,25,11.5,12.9,15.0,0.0,34.9,0.0
2,3,26,12.1,13.7,15.8,6.9,28.6,1.0
2,3,27,12.0,14.7,17.2,0.4,26.4,0.5
2,3,28,12.4,14.6,16.8,0.4,24.3,0.5
2,3,29,13.7,14.9,16.9,0.0,33.0,0.0
3,1,1,11.6,14.2,15.7,5.9,23.7,0.5
3,1,2,11.9,13.0,14.5,1.0,33.5,1.0
3,1,3,11.2,13.2,15.1,0.5,22.9,0.5
3,1,4,11.3,13.7,15.9,3.0,20.8,0.5
3,1,5,11.7,14.4,17.1,3.4,17.1,1.0
3,1,6,12.2,14.8,17.1,0.2,15.9,1.0
3,1,7,12.5,14.3,16.8,0.2,18.0,1.0
3,1,8,12.1,14.1,16.7,0.6,18.1,0.5
3,1,9,12.0,14.1,16.2,0.0,20.4,0.0
3,1,10,13.1,14.9,17.3,0.0,21.6,0.0
3,2,11,11.6,14.5,17.4,0.3,28.2,0.5
3,2,12,11.1,13.5,15.3,0.2,31.5,1.0
3,2,13,11.4,13.7,15.1,0.0,31.1,0.0
3,2,14,11.1,13.4,15.4,0.8,27.7,0.5
3,2,15,10.9,13.7,15.5,3.1,27.9,1.0
3,2,16,11.1,13.3,15.8,3.2,24.1,0.5
3,2,17,11.4,13.7,15.2,1.2,30.3,0.5
3,2,18,11.7,13.4,14.8,0.2,35.3,0.5
3,2,19,11.5,13.0,14.4,1.4,32.4,1.0
3,2,20,11.5,13.4,15.3,0.9,29.4,0.5
3,3,21,11.5,13.6,15.9,0.1,28.4,0.5
3,3,22,12.5,14.5,16.3,0.4,30.6,0.5
3,3,23,12.0,13.9,15.8,0.0,34.3,0.0
3,3,24,11.3,12.9,14.9,0.0,32.3,0.0
3,3,25,10.4,14.4,16.7,0.3,25.8,0.5
3,3,26,10.7,14.9,16.8,0.0,16.1,0.0
3,3,27,11.1,15.0,17.0,0.0,15.2,0.0
3,3,28,10.4,14.2,16.8,2.4,18.6,0.5
3,3,29,11.2,13.8,16.1,0.2,31.1,0.5
3,3,30,11.0,13.8,17.3,0.0,28.9,0.0
3,3,31,12.1,13.9,16.0,0.0,35.6,0.0
4,1,1,13.9,16.1,17.5,0.0,31.3,0.0
4,1,2,14.1,16.0,18.8,0.0,23.6,0.0
4,1,3,13.0,15.5,17.5,1.1,21.8,0.5
4,1,4,12.6,16.3,19.1,1.3,21.0,0.5
4,1,5,13.7,16.1,18.5,0.0,16.9,0.0
4,1,6,13.2,15.8,18.1,1.9,25.5,0.5
4,1,7,12.5,15.2,17.8,0.0,22.9,0.0
4,1,8,11.7,15.3,17.4,0.0,32.5,0.0
4,1,9,12.2,14.8,16.2,0.0,32.8,0.0
4,1,10,13.4,15.5,17.5,0.3,30.8,0.5
4,2,11,13.4,15.2,16.9,0.8,31.5,0.5
4,2,12,13.2,15.7,17.9,0.1,21.9,0.5
4,2,13,12.4,16.1,19.0,0.0,15.8,0.0
4,2,14,13.5,16.9,20.1,0.0,18.9,0.0
4,2,15,14.5,16.9,19.7,0.0,20.3,0.0
4,2,16,13.2,15.8,18.3,0.1,23.0,0.5
4,2,17,15.2,17.2,20.8,0.1,19.2,0.5
4,2,18,14.6,16.8,19.6,0.1,20.4,0.5
4,2,19,13.6,15.6,18.0,2.2,15.8,1.0
4,2,20,12.7,15.4,18.0,5.4,19.9,0.5
4,3,21,12.6,16.3,19.3,0.2,16.3,0.5
4,3,22,13.5,16.2,19.4,0.9,16.2,1.0
4,3,23,14.0,17.4,20.1,0.3,18.7,0.5
4,3,24,14.6,17.7,20.0,0.0,25.9,0.0
4,3,25,14.5,17.2,19.5,0.0,17.3,0.0
4,3,26,14.9,17.5,20.4,0.8,17.9,0.5
4,3,27,14.9,17.4,20.5,0.7,18.1,0.5
4,3,28,15.2,18.3,20.5,0.0,25.7,0.0
4,3,29,15.9,18.2,20.3,0.0,21.9,0.0
4,3,30,16.2,18.1,20.0,0.0,24.4,0.0
5,1,1,15.8,17.8,20.5,0.0,20.6,0.0
5,1,2,15.6,18.1,20.8,0.9,20.4,0.5
5,1,3,16.0,18.6,23.3,0.3,15.4,0.5
5,1,4,15.0,18.1,19.5,4.1,20.9,1.0
5,1,5,15.8,18.5,20.3,5.6,26.4,1.0
5,1,6,16.2,18.0,20.8,0.1,22.1,0.5
5,1,7,15.4,18.2,21.0,0.0,19.6,0.0
5,1,8,15.4,18.6,21.2,0.0,21.3,0.0
5,1,9,16.0,17.9,20.0,0.2,18.7,0.5
5,1,10,16.0,17.9,19.5,2.2,30.0,0.5
5,2,11,16.0,17.3,19.4,0.0,26.8,0.0
5,2,12,16.0,18.6,21.0,0.0,23.8,0.0
5,2,13,16.0,19.3,22.9,0.0,14.2,0.0
5,2,14,16.8,19.5,22.6,0.0,14.7,0.0
5,2,15,16.0,19.5,24.0,0.0,10.1,0.0
5,2,16,16.9,20.4,25.2,0.1,9.8,0.5
5,2,17,17.2,20.7,24.4,0.0,13.7,0.0
5,2,18,17.5,20.7,24.0,0.0,14.2,0.0
5,2,19,17.8,20.1,23.3,1.7,17.6,0.5
5,2,20,18.3,20.5,23.4,0.0,19.5,0.0
5,3,21,18.6,20.5,22.2,1.6,23.0,0.5
5,3,22,17.3,20.1,23.1,2.1,13.8,1.0
5,3,23,17.9,20.1,23.0,0.3,13.5,0.5
5,3,24,17.8,20.5,23.8,0.3,11.3,0.5
5,3,25,17.8,21.0,24.2,0.0,11.2,0.0
5,3,26,18.7,21.7,23.8,0.2,14.0,0.5
5,3,27,18.7,20.9,23.0,0.0,18.7,0.0
5,3,28,18.6,21.5,23.9,0.0,14.5,0.0
5,3,29,18.9,21.0,23.2,0.0,13.7,0.0
5,3,30,18.4,21.3,23.8,0.0,12.9,0.33
5,3,31,18.7,21.7,24.3,0.0,11.2,0.33
6,1,1,19.0,21.5,24.0,0.0,12.1,0.0
6,1,2,18.2,21.2,23.0,0.0,13.8,0.33
6,1,3,18.8,21.6,23.9,0.0,16.4,0.0
6,1,4,19.2,22.0,24.3,0.0,16.4,0.0
6,1,5,19.5,22.2,24.4,0.0,18.6,0.0
6,1,6,19.8,23.3,26.4,0.0,17.4,0.0
6,1,7,19.8,22.4,25.7,0.0,16.1,0.0
6,1,8,21.0,23.3,25.3,0.0,16.9,0.33
6,1,9,21.2,23.4,25.2,0.0,19.8,0.0
6,1,10,21.2,23.9,26.4,0.0,14.7,0.33
6,2,11,21.2,23.2,25.4,0.0,13.3,0.33
