m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,14.1,17.9,21.8,16.4,4.0,0.14,3.0
2,14.2,18.2,22.5,18.5,6.0,0.19,4.0
3,14.9,18.7,23.6,20.6,6.0,0.19,4.0
4,16.1,19.9,24.9,21.2,3.0,0.09,1.0
5,17.6,21.0,26.1,25.2,1.0,0.05,0.0
6,19.3,22.3,27.2,22.9,1.0,0.03,0.0
7,20.7,23.9,29.2,31.8,0.0,0.01,0.0
8,21.5,24.7,30.5,29.3,0.0,0.01,0.0
9,21.0,24.2,29.4,20.8,1.0,0.05,0.0
10,19.7,22.9,27.8,16.8,4.0,0.14,3.0
11,17.4,21.0,25.1,15.8,5.0,0.17,5.0
12,15.4,19.0,22.8,15.4,4.0,0.14,3.0
