m,coco,coco_pct
5,7.0,0.003
4,2.0,0.668
7,18.0,0.0
2,1.0,0.277
7,8.0,0.0
6,25.0,0.0
12,3.0,0.162
3,9.0,0.0
2,4.0,0.024
10,2.0,0.664
2,2.0,0.502
2,17.0,0.001
9,3.0,0.08
7,9.0,0.0
8,17.0,0.0
10,7.0,0.008
7,25.0,0.0
12,7.0,0.018
10,18.0,0.0
12,18.0,0.001
10,9.0,0.0
7,7.0,0.0
1,4.0,0.026
12,1.0,0.298
12,4.0,0.018
7,2.0,0.605
10,1.0,0.199
11,8.0,0.005
10,8.0,0.003
4,7.0,0.008
9,7.0,0.007
3,17.0,0.001
8,5.0,0.003
2,8.0,0.006
1,25.0,0.0
10,23.0,0.0
4,5.0,0.006
10,3.0,0.106
8,23.0,0.0
1,17.0,0.001
2,3.0,0.139
6,18.0,0.0
6,2.0,0.609
6,1.0,0.11
12,17.0,0.0
4,8.0,0.001
10,4.0,0.015
9,23.0,0.0
8,4.0,0.018
8,25.0,0.0
11,1.0,0.15
11,4.0,0.016
3,2.0,0.616
2,23.0,0.0
8,1.0,0.277
8,18.0,0.0
2,9.0,0.0
6,17.0,0.0
5,2.0,0.631
9,8.0,0.001
7,17.0,0.0
11,9.0,0.002
6,5.0,0.0
4,18.0,0.0
2,7.0,0.02
4,17.0,0.001
12,2.0,0.484
9,1.0,0.149
9,17.0,0.0
11,25.0,0.0
8,9.0,0.0
1,1.0,0.268
1,5.0,0.021
12,23.0,0.0
7,4.0,0.015
5,8.0,0.0
5,25.0,0.0
6,3.0,0.236
9,25.0,0.0
4,4.0,0.015
6,7.0,0.003
3,18.0,0.001
12,8.0,0.002
5,17.0,0.0
1,8.0,0.002
3,5.0,0.006
1,7.0,0.012
10,25.0,0.0
11,3.0,0.145
12,5.0,0.016
11,5.0,0.004
6,9.0,0.0
7,1.0,0.277
11,18.0,0.0
12,25.0,0.0
9,5.0,0.001
5,1.0,0.169
5,4.0,0.03
9,9.0,0.0
11,7.0,0.016
4,23.0,0.0
2,25.0,0.0
9,18.0,0.0
2,18.0,0.001
4,25.0,0.0
9,4.0,0.014
8,2.0,0.625
3,25.0,0.0
1,9.0,0.0
11,2.0,0.661
3,4.0,0.017
6,4.0,0.042
9,2.0,0.748
1,18.0,0.001
8,3.0,0.077
3,8.0,0.001
6,23.0,0.0
4,3.0,0.153
7,5.0,0.004
5,23.0,0.0
8,8.0,0.0
12,9.0,0.0
1,23.0,0.0
11,17.0,0.0
1,2.0,0.478
3,1.0,0.18
3,3.0,0.165
5,3.0,0.166
2,5.0,0.029
7,3.0,0.099
6,8.0,0.0
11,23.0,0.0
3,7.0,0.013
10,5.0,0.004
3,23.0,0.0
8,7.0,0.001
5,18.0,0.0
1,3.0,0.19
10,17.0,0.001
7,23.0,0.0
4,1.0,0.149
5,9.0,0.0
5,5.0,0.001
4,9.0,0.0
