m,coco,coco_pct
2,9.0,0.033
4,9.0,0.019
8,9.0,0.011
11,20.0,0.0
2,18.0,0.001
6,19.0,0.0
4,18.0,0.006
11,18.0,0.001
7,7.0,0.004
3,7.0,0.026
8,2.0,0.133
10,12.0,0.0
3,5.0,0.01
10,18.0,0.001
4,7.0,0.026
1,19.0,0.0
2,8.0,0.04
1,17.0,0.005
5,8.0,0.056
8,3.0,0.258
8,20.0,0.0
12,18.0,0.002
6,12.0,0.0
9,7.0,0.015
1,1.0,0.197
6,18.0,0.01
7,18.0,0.004
4,19.0,0.0
3,1.0,0.267
2,5.0,0.043
1,2.0,0.098
11,12.0,0.0
5,5.0,0.015
12,3.0,0.466
8,12.0,0.0
8,18.0,0.005
4,3.0,0.489
7,2.0,0.146
10,3.0,0.442
10,8.0,0.026
11,5.0,0.047
7,12.0,0.0
3,20.0,0.0
9,17.0,0.023
12,19.0,0.0
1,18.0,0.002
6,9.0,0.013
3,17.0,0.017
12,8.0,0.05
5,7.0,0.024
5,1.0,0.288
10,1.0,0.338
4,20.0,0.0
6,17.0,0.036
6,13.0,0.0
9,2.0,0.144
2,2.0,0.11
11,7.0,0.025
7,3.0,0.158
4,17.0,0.035
3,12.0,0.0
1,20.0,0.0
5,3.0,0.419
7,1.0,0.656
12,2.0,0.121
10,9.0,0.015
12,9.0,0.028
9,13.0,0.0
1,3.0,0.517
12,17.0,0.013
6,2.0,0.14
11,3.0,0.481
2,19.0,0.001
9,20.0,0.0
11,8.0,0.041
10,7.0,0.017
12,1.0,0.238
9,12.0,0.0
1,7.0,0.03
9,8.0,0.027
5,18.0,0.006
4,12.0,0.0
3,8.0,0.05
10,20.0,0.0
7,17.0,0.02
3,18.0,0.004
10,13.0,0.0
4,5.0,0.017
6,3.0,0.342
2,12.0,0.002
4,1.0,0.251
4,8.0,0.023
2,13.0,0.0
9,19.0,0.0
7,13.0,0.0
7,8.0,0.004
1,12.0,0.0
7,5.0,0.002
6,20.0,0.0
9,18.0,0.006
5,12.0,0.0
10,17.0,0.013
12,5.0,0.054
5,2.0,0.128
11,2.0,0.136
5,19.0,0.0
6,1.0,0.426
3,19.0,0.0
11,17.0,0.019
10,5.0,0.05
2,17.0,0.012
7,19.0,0.0
10,19.0,0.0
9,1.0,0.364
5,13.0,0.0
6,5.0,0.006
11,1.0,0.218
9,9.0,0.037
9,5.0,0.012
8,19.0,0.0
8,7.0,0.004
12,12.0,0.0
7,9.0,0.005
1,5.0,0.084
3,9.0,0.039
5,17.0,0.026
8,1.0,0.552
2,1.0,0.239
5,9.0,0.038
5,20.0,0.0
4,13.0,0.0
12,20.0,0.0
6,8.0,0.017
10,2.0,0.099
8,8.0,0.011
2,3.0,0.488
12,13.0,0.0
1,8.0,0.04
7,20.0,0.0
3,2.0,0.096
11,19.0,0.0
11,9.0,0.033
1,13.0,0.0
12,7.0,0.028
11,13.0,0.0
6,7.0,0.01
1,9.0,0.024
8,17.0,0.028
8,5.0,0.0
2,20.0,0.0
4,2.0,0.133
3,13.0,0.0
2,7.0,0.031
9,3.0,0.371
3,3.0,0.493
8,13.0,0.0
