m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,10.7,12.9,14.9,0.0,13.8,0.33
1,1,2,9.8,12.5,14.7,0.2,12.6,0.67
1,1,3,10.3,12.7,15.4,0.2,12.6,0.67
1,1,4,10.2,13.6,16.3,1.4,11.8,0.67
1,1,5,8.8,12.5,16.7,0.0,12.1,0.33
1,1,6,10.5,12.4,14.3,0.0,14.7,0.33
1,1,7,10.6,12.3,14.0,0.6,17.6,0.67
1,1,8,11.2,12.8,14.5,0.5,17.9,0.67
1,1,9,11.4,12.6,15.4,0.0,14.4,0.33
1,1,10,12.0,13.5,15.8,0.8,23.7,1.0
1,2,11,11.0,13.4,15.9,5.0,14.7,0.67
1,2,12,11.2,13.3,15.0,2.9,16.2,1.0
1,2,13,9.6,11.8,13.7,0.3,20.8,0.67
1,2,14,9.3,11.1,12.8,1.6,15.1,0.67
1,2,15,9.3,11.6,12.6,2.4,17.6,1.0
1,2,16,9.8,11.2,13.1,0.3,19.0,0.67
1,2,17,9.1,12.5,15.6,0.0,17.3,0.33
1,2,18,11.4,13.6,15.6,0.0,20.5,0.33
1,2,19,9.6,12.3,14.5,0.0,16.8,0.0
1,2,20,8.8,12.3,14.0,0.2,16.4,0.67
1,3,21,10.6,12.4,15.3,9.2,18.6,1.0
1,3,22,8.6,11.9,14.2,0.2,19.5,0.67
1,3,23,8.8,12.1,15.1,0.1,14.7,0.67
1,3,24,8.8,11.9,14.4,0.0,14.8,0.33
1,3,25,8.3,11.6,14.8,1.8,18.2,0.67
1,3,26,10.0,13.1,15.0,0.3,18.1,0.67
1,3,27,8.9,11.8,14.9,0.2,10.9,0.67
1,3,28,7.9,10.4,13.7,5.8,11.9,1.0
1,3,29,9.1,12.0,14.3,0.3,17.1,0.5
1,3,30,11.0,12.6,14.2,0.0,19.7,0.0
1,3,31,9.5,12.1,14.9,0.3,16.6,0.5
2,1,1,9.5,12.6,15.4,0.0,17.1,0.0
2,1,2,9.6,12.9,15.9,0.0,14.1,0.0
2,1,3,11.1,12.7,15.3,1.1,15.9,0.5
2,1,4,10.9,12.8,15.4,2.0,18.7,0.5
2,1,5,10.3,13.1,16.5,14.9,15.2,0.5
2,1,6,8.6,11.3,14.2,0.0,11.0,0.0
2,1,7,8.5,11.3,13.8,0.0,18.0,0.0
2,1,8,9.3,11.8,14.2,0.4,23.3,0.5
2,1,9,8.7,11.5,14.2,4.4,18.7,0.5
2,1,10,10.1,12.0,15.6,0.5,18.9,0.5
2,2,11,10.7,13.8,16.7,0.2,16.2,0.5
2,2,12,10.4,13.6,16.4,10.7,14.0,0.5
2,2,13,10.0,11.9,13.9,2.8,16.8,0.5
2,2,14,9.7,12.0,14.0,0.0,19.6,0.0
