m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,9.3,13.7,11.4,73.5,14.8,0.1
1,1,9.4,13.7,11.4,73.5,13.9,0.11
1,2,9.5,13.6,11.7,73.0,14.8,0.09
1,3,9.4,13.7,11.4,72.5,13.9,0.13
1,4,9.6,13.7,11.5,72.5,14.8,0.11
1,5,9.5,13.7,11.5,73.0,14.8,0.12
1,6,9.4,13.6,11.4,73.5,13.9,0.17
1,7,10.1,14.2,12.1,70.0,15.8,0.2
1,8,10.8,15.0,12.7,67.0,16.7,0.18
1,9,11.5,16.4,14.0,63.5,17.6,0.25
1,10,11.6,16.4,14.0,63.5,18.5,0.29
1,11,11.6,16.7,14.2,62.0,18.5,0.19
1,12,11.7,17.1,14.3,62.0,19.5,0.2
1,13,11.5,16.7,14.1,63.0,20.4,0.15
1,14,11.3,16.7,14.0,64.0,18.6,0.14
1,15,11.1,16.3,13.7,64.0,18.5,0.12
1,16,10.8,15.7,13.6,66.5,17.6,0.12
1,17,10.1,14.8,13.0,67.5,16.7,0.15
1,18,9.9,14.6,12.3,69.0,14.8,0.14
1,19,9.8,14.3,12.1,70.0,14.8,0.1
1,20,9.6,13.9,11.8,71.5,14.8,0.1
1,21,9.4,13.6,11.4,73.0,14.8,0.15
1,22,9.6,13.9,11.5,72.5,15.7,0.16
1,23,9.4,13.8,11.5,73.0,13.9,0.1
2,0,8.8,12.7,10.8,74.5,14.8,0.06
2,1,8.7,12.6,10.7,74.5,15.7,0.05
2,2,8.5,12.4,10.6,74.5,16.7,0.07
2,3,8.4,12.1,10.6,73.5,16.7,0.09
2,4,8.9,12.4,10.8,73.5,16.7,0.06
2,5,9.0,12.5,10.8,72.5,16.7,0.09
2,6,8.7,12.4,10.5,73.5,16.7,0.08
2,7,9.9,13.3,11.6,70.0,17.6,0.07
2,8,10.6,14.8,12.7,66.0,19.5,0.09
2,9,11.1,16.5,13.7,62.5,21.3,0.08
2,10,11.3,16.7,14.0,63.0,20.4,0.08
2,11,11.4,17.0,14.0,62.0,21.3,0.11
2,12,11.5,17.2,14.1,61.0,21.3,0.14
2,13,11.4,16.9,14.0,62.0,21.3,0.1
2,14,11.4,16.6,14.0,61.0,20.4,0.09
2,15,11.2,16.5,13.7,61.0,20.4,0.06
2,16,10.7,15.5,13.3,64.5,18.6,0.09
2,17,10.4,14.7,12.6,67.0,18.6,0.08
2,18,9.9,14.0,11.9,69.0,16.7,0.07
2,19,9.8,13.7,11.6,71.0,16.7,0.08
2,20,9.4,13.0,11.3,72.5,16.7,0.05
2,21,9.3,12.4,10.8,74.5,16.7,0.06
2,22,9.2,12.6,10.8,75.0,15.7,0.06
2,23,9.1,12.6,10.6,75.0,15.7,0.08
3,0,10.1,13.2,11.7,73.0,13.0,0.03
3,1,10.2,12.9,11.7,73.0,13.0,0.08
3,2,9.8,12.7,11.3,74.5,13.9,0.05
3,3,9.8,12.7,11.4,73.5,13.0,0.04
3,4,10.4,13.1,11.9,72.5,13.0,0.05
3,5,10.9,13.5,12.3,71.5,13.0,0.05
3,6,11.4,14.1,12.7,70.0,13.9,0.06
3,7,12.1,15.0,13.5,68.5,16.7,0.05
3,8,12.3,16.0,14.3,65.0,17.6,0.01
3,9,13.2,17.1,15.2,62.0,19.5,0.12
3,10,13.2,17.1,15.2,62.0,20.4,0.11
3,11,13.3,17.5,15.4,60.5,20.4,0.07
3,12,13.5,17.9,15.8,57.5,20.4,0.07
3,13,13.4,17.7,15.5,59.0,19.5,0.11
3,14,13.3,17.5,15.3,59.0,19.5,0.05
3,15,13.3,17.3,15.3,59.5,18.5,0.05
3,16,12.7,16.5,14.5,62.0,17.6,0.06
3,17,12.1,15.6,13.8,65.0,15.7,0.08
3,18,11.4,14.7,13.1,68.0,13.9,0.07
3,19,11.3,14.4,12.9,69.0,13.9,0.07
3,20,11.0,14.0,12.3,69.5,14.8,0.07
3,21,10.6,13.5,11.9,71.0,15.7,0.08
3,22,10.5,13.3,11.8,71.0,13.0,0.06
3,23,10.3,13.1,11.6,72.5,13.9,0.02
4,0,12.3,15.1,13.7,73.8,9.3,0.1
4,1,12.4,15.1,13.6,74.5,11.1,0.05
4,2,12.1,15.1,13.6,74.8,11.1,0.03
4,3,11.8,15.0,13.3,74.3,11.1,0.05
4,4,12.9,15.5,14.3,73.3,11.1,0.05
4,5,13.5,16.1,14.7,71.0,11.1,0.05
4,6,14.2,17.1,15.6,68.8,11.6,0.07
4,7,15.0,17.8,16.1,65.5,13.0,0.1
4,8,15.7,18.5,16.8,63.0,14.9,0.18
4,9,16.5,19.5,17.8,60.8,16.3,0.18
4,10,16.6,20.3,18.0,57.3,16.7,0.1
4,11,16.7,21.0,18.4,56.8,17.6,0.05
4,12,16.9,20.6,18.6,55.0,18.5,0.05
4,13,16.6,21.0,18.5,55.0,17.7,0.05
4,14,16.4,20.3,18.3,56.3,17.6,0.0
4,15,16.2,19.9,18.0,56.5,16.7,0.02
4,16,15.5,19.0,17.2,60.3,15.8,0.0
4,17,14.9,18.0,16.4,62.5,13.9,0.0
4,18,14.2,17.2,15.7,65.8,11.1,0.02
4,19,13.9,16.6,15.3,67.5,11.1,0.05
4,20,13.5,16.3,15.0,69.3,11.1,0.03
4,21,13.0,15.7,14.3,70.0,10.2,0.07
4,22,12.9,15.8,14.1,71.8,10.6,0.05
4,23,12.7,15.7,14.0,73.0,10.2,0.08
5,0,15.5,18.5,17.2,74.5,7.4,0.06
5,1,15.4,18.6,17.0,76.0,7.4,0.05
5,2,15.3,17.9,16.6,76.5,7.4,0.06
5,3,15.0,17.8,16.3,76.0,7.4,0.03
5,4,16.2,18.8,17.7,74.5,8.3,0.03
5,5,17.5,20.3,18.9,71.0,8.3,0.03
5,6,18.4,21.4,20.2,68.5,9.3,0.02
5,7,19.1,22.6,20.9,64.5,10.2,0.05
5,8,19.5,23.3,21.7,61.5,11.1,0.07
5,9,20.2,23.6,22.0,59.5,13.9,0.07
5,10,20.4,24.8,22.6,56.5,13.0,0.06
5,11,20.8,25.0,22.9,55.5,13.9,0.03
5,12,21.1,24.7,23.0,55.0,14.9,0.06
5,13,21.2,25.2,23.1,54.5,13.9,0.03
5,14,21.2,25.0,23.0,55.0,13.9,0.02
5,15,21.0,24.1,22.4,55.0,13.0,0.03
5,16,20.0,24.0,21.9,58.5,12.1,0.03
5,17,19.2,22.7,20.9,62.5,10.2,0.01
5,18,18.3,21.6,20.0,66.0,8.3,0.05
5,19,17.6,21.1,19.3,68.5,7.4,0.05
5,20,16.9,20.5,18.7,70.5,7.4,0.05
5,21,16.2,19.6,17.8,72.0,6.5,0.02
5,22,16.2,19.4,17.6,73.0,6.5,0.03
5,23,15.8,19.2,17.5,74.5,7.4,0.06
6,0,19.4,22.4,21.0,73.0,7.4,0.01
6,1,19.2,22.0,20.8,75.0,7.5,0.02
6,2,19.1,22.0,20.5,76.3,7.4,0.01
6,3,18.9,21.7,20.5,76.5,7.4,0.01
6,4,20.2,22.5,21.4,74.0,9.3,0.02
6,5,21.6,24.0,22.8,70.5,10.1,0.01
6,6,23.1,25.2,24.1,66.3,10.6,0.03
6,7,23.6,26.0,24.7,62.5,13.0,0.02
6,8,24.0,27.0,25.3,60.5,13.1,0.02
6,9,24.5,27.5,25.9,58.8,14.9,0.04
6,10,24.8,28.8,26.8,55.0,14.8,0.04
6,11,25.1,29.0,26.9,54.0,15.3,0.02
6,12,25.3,28.7,26.8,54.3,15.4,0.02
6,13,25.1,29.2,27.0,53.5,15.3,0.03
6,14,25.0,29.0,26.8,53.3,14.8,0.02
6,15,24.9,28.4,26.7,54.8,14.0,0.02
6,16,24.3,28.0,26.1,57.3,13.9,0.01
6,17,23.5,27.2,25.3,60.8,12.1,0.02
6,18,22.8,26.2,24.5,62.0,9.3,0.01
6,19,22.1,25.1,23.7,65.0,9.3,0.01
6,20,21.5,24.0,22.8,66.8,8.4,0.01
6,21,20.6,23.2,22.0,69.0,7.4,0.01
6,22,20.2,23.0,21.4,70.8,7.4,0.01
6,23,19.9,22.7,21.2,72.0,7.9,0.0
7,0,22.8,25.3,24.0,65.5,9.3,0.0
7,1,22.5,25.0,23.8,67.0,9.3,0.0
7,2,22.0,24.7,23.5,68.5,10.2,0.0
7,3,21.8,24.4,23.1,70.0,9.3,0.0
7,4,23.0,25.3,24.0,67.0,12.1,0.0
7,5,23.9,26.1,24.9,64.5,13.9,0.0
7,6,24.8,27.4,26.2,62.0,13.9,0.0
7,7,25.4,28.0,26.7,59.0,15.8,0.0
7,8,25.7,29.1,27.5,56.5,17.6,0.0
7,9,26.4,30.1,28.3,57.0,17.6,0.0
7,10,26.7,31.0,28.9,53.0,18.5,0.0
7,11,27.1,30.9,29.3,52.0,18.5,0.0
7,12,27.4,30.9,29.2,52.5,18.5,0.0
7,13,27.5,31.3,29.5,51.0,18.6,0.0
7,14,27.5,31.4,29.4,51.5,18.5,0.0
7,15,27.5,30.7,29.2,52.5,16.7,0.0
7,16,27.1,29.9,28.4,54.0,16.7,0.0
7,17,26.5,28.8,27.7,56.0,14.8,0.0
7,18,25.9,28.1,26.9,59.0,11.1,0.0
7,19,25.0,27.1,26.2,60.0,11.1,0.0
7,20,24.2,26.8,25.4,60.5,11.1,0.01
7,21,23.7,26.1,24.9,62.5,9.3,0.0
7,22,23.3,26.0,24.7,64.0,10.2,0.0
7,23,23.0,25.7,24.4,65.5,10.2,0.0
8,0,23.1,25.6,24.3,66.5,9.3,0.0
8,1,22.9,25.4,24.4,67.0,9.3,0.0
8,2,22.6,25.3,24.0,68.0,9.3,0.0
8,3,22.4,24.9,23.7,70.0,10.2,0.0
8,4,23.4,25.6,24.5,68.5,11.1,0.0
8,5,24.4,26.0,25.2,66.5,12.1,0.0
8,6,25.1,26.9,26.0,66.0,13.9,0.01
8,7,25.8,27.7,26.6,63.0,14.8,0.02
8,8,26.2,28.5,27.4,61.5,16.7,0.03
8,9,26.7,29.4,28.0,59.0,16.7,0.02
8,10,27.1,29.5,28.3,55.5,17.6,0.03
8,11,27.4,29.7,28.7,54.5,17.6,0.01
8,12,27.6,30.0,28.9,54.5,17.6,0.01
8,13,27.6,29.9,28.9,54.5,17.6,0.0
8,14,27.6,29.8,28.8,54.5,16.7,0.01
8,15,27.6,29.7,28.8,54.0,15.8,0.0
