m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,2.5,3.1,9.0,0.4,2.8,0.29
1,1,2,3.0,3.9,8.6,3.5,3.1,0.43
1,1,3,3.2,4.8,8.8,0.9,5.4,0.29
1,1,4,2.6,4.2,8.3,1.9,4.9,0.29
1,1,5,3.5,4.3,9.6,3.2,4.7,0.43
1,1,6,2.8,4.8,8.6,0.5,10.8,0.29
1,1,7,1.4,3.8,9.0,0.1,8.2,0.29
1,1,8,2.2,3.1,8.0,0.3,4.4,0.29
1,1,9,3.0,3.7,8.2,0.6,4.8,0.43
1,1,10,2.3,4.8,8.1,0.0,8.4,0.14
1,2,11,1.1,3.2,8.4,0.0,5.2,0.0
1,2,12,-0.5,1.5,7.6,0.0,4.2,0.0
1,2,13,0.7,2.4,10.4,0.0,5.3,0.0
1,2,14,1.3,3.0,9.6,0.0,7.4,0.14
1,2,15,1.6,3.1,8.6,0.0,3.8,0.0
1,2,16,-0.1,2.0,8.0,0.3,4.2,0.29
1,2,17,1.8,3.2,7.6,0.7,3.9,0.43
1,2,18,1.3,4.2,9.4,0.0,5.8,0.14
1,2,19,0.9,3.6,8.0,0.6,9.8,0.29
1,2,20,0.4,2.3,7.0,1.6,6.5,0.29
1,3,21,0.3,2.8,8.1,0.6,10.6,0.29
1,3,22,-0.1,1.8,7.7,1.4,4.5,0.29
1,3,23,1.0,3.9,9.3,0.0,5.7,0.14
1,3,24,0.6,2.7,9.6,0.0,4.4,0.0
1,3,25,2.2,4.2,8.4,0.0,5.4,0.14
1,3,26,1.7,3.0,8.6,0.0,3.6,0.14
1,3,27,3.0,3.6,7.4,2.2,4.1,0.57
1,3,28,1.9,4.5,10.1,0.0,7.7,0.0
1,3,29,2.1,3.6,9.9,0.0,5.7,0.14
1,3,30,1.7,4.0,10.9,0.0,4.2,0.14
1,3,31,3.2,4.9,10.0,0.7,5.6,0.29
2,1,1,3.7,5.0,10.0,1.5,4.5,0.29
2,1,2,5.0,7.7,12.8,0.0,8.3,0.14
2,1,3,4.2,7.0,13.2,0.0,8.9,0.14
2,1,4,3.6,6.3,11.5,0.1,8.7,0.29
2,1,5,4.1,5.6,9.6,0.3,6.7,0.29
2,1,6,4.1,5.7,8.1,1.5,3.3,0.43
2,1,7,2.6,4.4,9.3,0.0,4.4,0.14
2,1,8,1.9,4.5,9.7,0.0,4.7,0.14
2,1,9,2.8,4.7,8.3,5.6,3.8,0.57
2,1,10,3.7,5.4,9.7,2.3,3.8,0.43
2,2,11,3.2,5.8,12.4,0.0,11.0,0.14
2,2,12,3.1,5.8,11.7,0.0,9.6,0.0
2,2,13,1.5,4.1,9.2,0.0,5.1,0.14
2,2,14,1.1,4.1,9.0,0.0,4.1,0.14
2,2,15,1.6,3.9,9.2,0.0,3.4,0.14
2,2,16,2.1,4.8,10.9,0.0,3.6,0.0
2,2,17,3.7,6.3,11.1,0.0,2.8,0.0
2,2,18,3.6,6.9,12.4,0.0,5.2,0.14
2,2,19,4.9,7.3,12.3,0.0,4.8,0.0
2,2,20,4.9,8.0,13.4,0.0,4.4,0.0
2,3,21,3.9,7.4,13.5,0.0,4.9,0.14
2,3,22,5.4,8.4,13.5,0.0,7.6,0.14
2,3,23,4.9,7.5,12.1,0.1,5.1,0.29
2,3,24,5.2,7.2,12.4,1.1,4.1,0.43
2,3,25,4.6,7.7,11.6,0.7,6.7,0.29
2,3,26,3.5,5.7,10.0,0.0,8.3,0.14
2,3,27,3.1,6.7,11.6,0.3,5.9,0.29
2,3,28,3.2,6.8,10.2,0.2,5.4,0.29
2,3,29,6.5,7.4,10.8,5.8,2.9,1.0
3,1,1,3.9,6.2,12.0,0.2,5.8,0.29
3,1,2,3.7,5.3,10.9,5.4,4.4,0.43
3,1,3,3.9,7.3,12.2,0.8,5.3,0.29
