m,m3,coco,coco_pct
2,1,4.0,0.115
3,1,17.0,0.001
6,2,5.0,0.016
1,3,7.0,0.044
6,1,8.0,0.046
10,3,2.0,0.163
11,2,21.0,0.0
9,1,1.0,0.231
12,2,21.0,0.0
3,2,7.0,0.052
4,3,15.0,0.0
8,1,4.0,0.027
12,1,15.0,0.004
3,3,1.0,0.431
3,3,4.0,0.086
2,1,7.0,0.072
4,3,25.0,0.006
7,2,14.0,0.0
7,3,2.0,0.468
12,2,14.0,0.007
10,3,4.0,0.159
7,3,1.0,0.227
12,1,26.0,0.0
4,1,9.0,0.009
6,3,2.0,0.304
12,3,14.0,0.005
1,2,7.0,0.024
11,3,26.0,0.0
1,1,15.0,0.001
2,3,4.0,0.138
1,2,12.0,0.004
10,3,13.0,0.0
9,2,7.0,0.062
5,1,13.0,0.0
9,3,7.0,0.09
3,3,18.0,0.001
1,3,12.0,0.004
5,1,3.0,0.209
5,2,21.0,0.0
9,2,1.0,0.278
2,2,1.0,0.455
3,2,25.0,0.0
8,1,5.0,0.013
11,1,26.0,0.0
5,2,13.0,0.0
8,1,27.0,0.0
7,3,27.0,0.001
10,2,25.0,0.004
2,1,8.0,0.018
12,2,16.0,0.0
1,3,16.0,0.0
2,3,9.0,0.023
11,2,17.0,0.002
3,1,21.0,0.0
10,2,16.0,0.0
2,3,17.0,0.006
6,2,25.0,0.031
1,3,2.0,0.212
3,3,21.0,0.0
4,3,2.0,0.22
6,2,12.0,0.0
5,2,25.0,0.004
5,2,12.0,0.0
3,2,5.0,0.037
10,3,12.0,0.0
4,2,25.0,0.002
9,3,16.0,0.0
2,1,9.0,0.022
11,1,16.0,0.0
6,3,1.0,0.28
6,1,1.0,0.067
2,1,14.0,0.004
1,3,14.0,0.015
6,2,9.0,0.014
9,2,16.0,0.0
5,1,8.0,0.036
7,3,14.0,0.0
5,1,2.0,0.261
11,1,3.0,0.109
5,1,5.0,0.011
2,3,13.0,0.0
6,3,21.0,0.0
9,2,3.0,0.182
12,2,25.0,0.0
9,1,25.0,0.012
1,3,27.0,0.0
4,2,15.0,0.0
2,2,8.0,0.005
3,3,15.0,0.0
5,1,7.0,0.156
5,2,17.0,0.023
11,2,9.0,0.001
1,1,12.0,0.009
3,3,7.0,0.074
3,2,3.0,0.126
8,2,25.0,0.022
4,2,13.0,0.0
4,2,4.0,0.079
11,1,25.0,0.0
9,3,14.0,0.0
11,3,4.0,0.174
5,1,17.0,0.006
10,2,5.0,0.113
6,1,7.0,0.136
5,3,13.0,0.0
11,2,3.0,0.101
6,2,17.0,0.013
8,3,8.0,0.017
1,3,21.0,0.0
8,1,21.0,0.0
11,3,15.0,0.0
10,2,18.0,0.001
6,3,15.0,0.0
1,1,16.0,0.0
6,3,7.0,0.075
6,3,3.0,0.17
7,2,12.0,0.0
1,1,8.0,0.021
8,1,18.0,0.02
8,3,21.0,0.0
5,2,18.0,0.003
1,3,25.0,0.0
6,3,27.0,0.0
5,2,2.0,0.244
8,1,12.0,0.0
1,1,18.0,0.0
4,1,18.0,0.002
12,3,26.0,0.0
12,2,7.0,0.061
8,3,1.0,0.222
12,3,12.0,0.002
1,2,27.0,0.0
10,3,3.0,0.088
4,1,14.0,0.0
12,1,8.0,0.044
5,3,5.0,0.012
12,1,14.0,0.008
9,3,13.0,0.0
3,1,13.0,0.0
3,2,14.0,0.0
11,3,9.0,0.0
9,2,27.0,0.0
4,3,4.0,0.176
7,2,21.0,0.0
12,3,7.0,0.011
10,3,25.0,0.003
11,1,7.0,0.146
6,1,5.0,0.029
8,1,9.0,0.016
9,1,17.0,0.005
11,2,1.0,0.253
1,2,26.0,0.0
6,1,18.0,0.009
4,1,25.0,0.0
8,3,13.0,0.0
7,2,17.0,0.008
4,3,26.0,0.0
11,3,17.0,0.0
9,2,26.0,0.0
8,2,21.0,0.0
10,3,5.0,0.134
8,1,26.0,0.001
12,2,26.0,0.0
8,3,15.0,0.0
1,3,1.0,0.397
12,1,9.0,0.013
10,2,17.0,0.004
11,3,1.0,0.291
7,3,3.0,0.108
7,3,5.0,0.011
8,1,7.0,0.072
4,2,16.0,0.0
9,2,25.0,0.008
4,1,15.0,0.0
2,3,5.0,0.123
9,3,26.0,0.001
10,3,16.0,0.0
9,1,8.0,0.026
12,3,13.0,0.0
4,2,27.0,0.0
2,1,18.0,0.0
11,3,21.0,0.0
5,2,4.0,0.154
3,2,16.0,0.0
9,2,12.0,0.0
3,1,9.0,0.026
