m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,6.7,13.2,9.6,70.5,14.9,0.33
1,1,1,7.0,12.5,9.3,70.8,17.3,0.08
1,1,2,7.0,13.0,9.5,70.0,15.8,0.12
1,1,3,6.3,12.9,9.5,70.8,12.9,0.0
1,1,4,6.0,13.0,9.3,70.5,15.8,0.08
1,1,5,6.0,13.0,9.5,72.0,15.4,0.08
1,1,6,6.0,12.7,9.5,72.8,17.7,0.35
1,1,7,6.0,13.0,9.5,72.5,17.3,0.1
1,1,8,6.0,13.0,9.5,71.8,17.7,0.12
1,1,9,7.2,13.3,10.3,69.8,15.5,0.02
1,1,10,8.5,14.0,10.8,66.8,17.3,0.12
1,1,11,8.5,14.0,11.5,66.3,17.7,0.12
1,1,12,9.1,14.0,11.8,63.8,16.7,0.31
1,1,13,9.5,14.0,12.0,65.0,16.8,0.12
1,1,14,10.5,14.0,12.0,67.0,15.4,0.12
1,1,15,10.5,14.2,12.4,65.8,15.4,0.02
1,1,16,9.5,14.0,11.5,69.3,15.0,0.14
1,1,17,8.5,13.0,10.8,69.3,14.6,0.12
1,1,18,7.7,12.7,10.3,70.3,14.1,0.28
1,1,19,7.0,13.0,10.0,72.0,14.9,0.14
1,1,20,7.0,13.0,10.0,71.5,16.4,0.14
1,1,21,6.7,12.3,9.7,72.3,15.7,0.0
1,1,22,7.0,12.0,9.5,72.0,14.9,0.1
1,1,23,6.5,12.5,9.3,73.3,16.7,0.1
1,2,0,6.2,10.0,8.3,64.0,17.7,0.08
1,2,1,6.0,10.0,8.0,65.3,17.3,0.08
1,2,2,6.0,10.0,8.0,65.0,17.6,0.08
1,2,3,6.1,9.9,8.0,62.3,17.7,0.0
1,2,4,6.0,9.8,7.8,62.8,18.2,0.04
1,2,5,6.0,9.0,7.5,64.3,16.8,0.04
1,2,6,6.0,8.5,7.5,64.8,15.4,0.08
1,2,7,6.0,9.0,7.5,63.8,17.7,0.02
