m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,3.3,8.0,15.7,8.1,8.0,0.25,36.0
2,5.0,11.2,18.9,6.9,6.0,0.19,13.0
3,7.2,13.3,21.5,9.4,11.0,0.37,69.0
4,9.4,16.4,24.0,9.3,10.0,0.34,40.0
5,12.8,20.5,30.1,9.0,5.0,0.16,5.0
6,16.6,24.9,33.1,10.8,2.0,0.07,2.0
7,19.6,29.2,38.2,10.8,0.0,0.0,0.0
8,20.2,29.4,38.3,9.5,1.0,0.04,0.0
9,17.7,24.4,32.3,8.1,4.0,0.14,12.0
10,13.2,19.5,27.0,7.8,8.0,0.25,59.0
11,8.3,13.3,20.0,7.1,11.0,0.35,46.0
12,5.6,10.1,17.2,7.1,9.0,0.28,28.0
