m,coco,coco_pct
11,1.0,0.235
10,25.0,0.001
10,18.0,0.024
11,17.0,0.006
9,1.0,0.304
6,8.0,0.0
2,3.0,0.231
9,3.0,0.004
8,9.0,0.0
3,17.0,0.006
10,3.0,0.047
3,1.0,0.299
2,8.0,0.0
12,8.0,0.001
4,9.0,0.0
1,2.0,0.456
3,7.0,0.0
10,17.0,0.002
5,25.0,0.0
5,8.0,0.0
3,18.0,0.039
9,7.0,0.0
4,17.0,0.002
8,3.0,0.001
11,25.0,0.002
2,9.0,0.0
12,17.0,0.008
4,3.0,0.04
8,2.0,0.652
2,25.0,0.001
4,7.0,0.001
9,5.0,0.0
1,5.0,0.03
7,1.0,0.518
7,9.0,0.0
4,8.0,0.0
1,1.0,0.194
6,2.0,0.453
2,5.0,0.017
2,1.0,0.192
4,18.0,0.009
7,2.0,0.478
12,25.0,0.002
7,8.0,0.0
11,3.0,0.097
6,3.0,0.004
5,7.0,0.0
9,8.0,0.0
5,2.0,0.395
8,25.0,0.0
12,1.0,0.153
4,5.0,0.011
8,7.0,0.0
12,9.0,0.0
11,7.0,0.0
7,18.0,0.0
8,17.0,0.0
6,18.0,0.0
10,2.0,0.67
12,7.0,0.0
4,2.0,0.453
3,9.0,0.0
9,2.0,0.691
5,18.0,0.0
9,25.0,0.0
6,7.0,0.0
9,9.0,0.0
7,25.0,0.0
2,2.0,0.458
10,1.0,0.249
9,17.0,0.0
11,18.0,0.064
5,9.0,0.0
6,1.0,0.543
6,9.0,0.0
6,17.0,0.0
1,9.0,0.0
10,8.0,0.0
1,8.0,0.001
8,18.0,0.0
12,18.0,0.104
1,25.0,0.001
3,8.0,0.002
3,5.0,0.014
10,7.0,0.0
7,7.0,0.0
3,3.0,0.147
4,1.0,0.485
5,5.0,0.002
9,18.0,0.001
12,3.0,0.158
11,5.0,0.016
8,1.0,0.346
11,9.0,0.0
8,8.0,0.0
3,25.0,0.002
5,1.0,0.59
10,5.0,0.007
1,3.0,0.18
1,17.0,0.018
7,17.0,0.0
5,17.0,0.0
12,2.0,0.565
11,2.0,0.579
6,5.0,0.0
5,3.0,0.012
1,18.0,0.119
10,9.0,0.0
11,8.0,0.0
4,25.0,0.0
2,17.0,0.01
2,7.0,0.0
2,18.0,0.091
7,3.0,0.004
7,5.0,0.0
3,2.0,0.492
1,7.0,0.001
12,5.0,0.008
8,5.0,0.001
6,25.0,0.0
