m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,10.9,15.3,18.7,0.8,9.0,0.75
1,1,2,11.5,15.6,19.4,0.2,13.3,0.75
1,1,3,10.2,15.3,19.4,1.7,14.0,0.6
1,1,4,11.7,15.7,20.4,0.1,13.2,0.4
1,1,5,10.9,15.3,19.2,3.4,12.6,0.75
1,1,6,11.4,15.4,19.7,0.2,15.3,0.5
1,1,7,10.6,14.4,19.0,0.6,15.6,0.5
1,1,8,10.0,15.1,19.2,11.6,16.3,0.5
1,1,9,11.5,15.4,19.4,0.0,15.2,0.0
1,1,10,10.3,15.3,19.5,2.2,13.6,0.75
1,2,11,11.6,15.3,19.6,0.1,10.4,0.5
1,2,12,10.5,15.3,20.2,0.0,12.1,0.33
1,2,13,10.4,15.1,19.8,0.3,13.0,0.67
1,2,14,11.6,14.8,18.3,5.0,15.6,0.6
1,2,15,10.9,14.6,18.2,3.7,14.6,0.83
1,2,16,10.3,14.1,18.2,0.5,16.1,0.5
1,2,17,10.8,15.5,18.5,1.5,15.9,0.4
1,2,18,10.4,14.6,19.0,0.1,11.9,0.4
1,2,19,9.0,14.5,19.0,10.1,13.1,0.4
1,2,20,11.0,14.7,18.9,0.0,14.5,0.17
1,3,21,10.6,14.9,18.6,0.0,8.7,0.25
1,3,22,10.4,15.5,19.5,2.0,13.6,0.67
1,3,23,10.9,15.0,19.0,0.7,14.8,0.67
1,3,24,11.8,14.9,19.3,1.5,14.3,0.5
1,3,25,10.3,14.1,18.9,0.5,9.7,0.5
1,3,26,8.7,14.4,19.3,3.5,14.4,0.75
1,3,27,10.8,14.3,18.8,0.0,14.7,0.25
1,3,28,10.4,14.7,18.5,6.0,13.4,0.6
1,3,29,10.8,14.5,19.2,0.5,11.0,0.4
1,3,30,9.4,14.4,19.6,0.5,16.1,0.4
1,3,31,9.8,14.3,18.8,0.6,13.4,0.5
2,1,1,9.7,15.0,18.9,1.2,11.5,0.75
2,1,2,9.7,14.9,19.3,0.0,10.1,0.25
2,1,3,10.1,14.5,18.6,0.8,10.8,0.67
2,1,4,10.8,14.9,18.9,1.3,15.0,0.67
2,1,5,12.1,16.1,20.9,1.1,17.5,1.0
2,1,6,12.2,14.9,18.6,0.5,20.2,0.5
2,1,7,10.6,14.6,18.6,0.0,15.3,0.25
