m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,3.2,7.3,5.3,87.5,23.4,0.15
1,1,3.0,7.1,5.3,88.0,23.4,0.16
1,2,3.1,7.3,4.9,87.0,23.4,0.16
1,3,2.8,7.1,5.1,87.5,23.4,0.21
1,4,2.6,7.3,5.0,88.0,25.2,0.18
1,5,2.5,7.2,4.9,88.5,25.2,0.16
1,6,2.7,7.5,4.9,88.0,25.2,0.2
1,7,2.4,7.5,4.8,88.5,27.0,0.17
1,8,2.4,7.2,5.0,88.5,25.2,0.16
1,9,2.4,7.4,4.7,88.5,25.2,0.16
1,10,2.7,7.6,5.4,86.5,27.0,0.12
1,11,3.6,8.0,5.9,85.0,27.0,0.13
1,12,3.6,8.1,6.2,84.5,27.0,0.21
1,13,3.6,8.4,6.1,83.5,26.6,0.13
1,14,3.7,8.2,6.4,83.5,27.0,0.13
1,15,3.9,8.1,6.3,83.5,25.2,0.14
1,16,3.5,7.8,5.8,84.0,23.4,0.12
1,17,3.4,7.7,5.7,85.0,24.4,0.17
1,18,3.5,7.2,5.7,85.0,24.5,0.18
1,19,3.1,7.4,5.6,85.0,24.5,0.16
1,20,3.1,7.7,5.5,85.5,23.4,0.16
1,21,3.2,7.4,5.6,86.0,21.8,0.17
1,22,3.0,7.4,5.2,87.0,23.4,0.17
1,23,3.1,7.2,5.5,86.5,22.0,0.15
2,0,3.6,8.6,6.0,85.5,25.2,0.13
2,1,4.2,8.7,5.9,86.0,25.2,0.08
2,2,4.0,8.1,5.8,85.5,23.5,0.13
2,3,3.8,8.1,5.8,86.5,25.2,0.09
2,4,3.5,8.0,5.7,86.5,23.8,0.1
2,5,3.6,8.3,5.8,86.0,25.6,0.11
2,6,3.5,8.0,5.6,86.5,25.2,0.19
2,7,3.5,8.0,5.6,86.5,25.2,0.15
2,8,3.6,8.2,5.7,86.0,28.8,0.14
2,9,4.0,8.2,5.9,84.5,27.2,0.1
2,10,4.9,8.8,6.4,84.0,27.0,0.17
2,11,5.2,8.8,7.0,82.5,28.8,0.14
2,12,5.6,8.8,7.3,79.5,28.8,0.15
2,13,5.5,9.1,7.5,79.5,28.1,0.15
2,14,5.8,9.2,7.5,79.5,28.8,0.14
2,15,5.6,9.1,7.4,78.0,28.2,0.15
2,16,5.4,9.1,7.3,80.5,28.5,0.15
2,17,5.3,8.9,6.9,82.0,26.4,0.16
2,18,5.1,8.5,6.9,83.0,25.2,0.22
2,19,4.7,8.6,6.8,84.0,27.0,0.15
2,20,4.4,8.3,6.2,84.0,27.0,0.13
2,21,4.1,8.4,6.2,85.5,27.0,0.14
2,22,4.2,8.5,6.3,84.0,25.3,0.13
2,23,3.9,8.6,6.3,84.5,25.2,0.13
3,0,5.3,8.7,7.3,82.0,20.9,0.13
3,1,5.3,8.4,7.0,83.5,21.6,0.13
3,2,4.8,8.4,6.9,84.0,21.6,0.1
3,3,4.8,8.4,6.8,84.0,20.9,0.13
3,4,4.7,8.1,6.4,85.5,19.8,0.13
3,5,4.4,8.1,6.2,86.0,19.8,0.17
3,6,4.2,8.0,6.1,87.0,19.8,0.18
3,7,4.6,8.1,6.6,84.5,19.8,0.13
3,8,5.0,8.7,7.3,82.0,21.6,0.17
3,9,5.9,9.2,7.8,81.0,23.4,0.13
3,10,6.3,9.9,8.2,77.5,23.4,0.11
3,11,7.0,10.3,8.7,75.5,23.4,0.13
3,12,7.4,10.8,9.1,73.5,23.8,0.16
3,13,7.7,10.9,9.6,71.5,25.2,0.15
3,14,7.8,11.2,9.6,71.5,25.2,0.15
3,15,7.6,11.4,9.6,70.5,23.4,0.1
3,16,7.5,11.0,9.4,71.5,23.4,0.12
3,17,6.9,10.7,8.9,73.0,24.5,0.13
3,18,6.4,10.2,8.4,77.0,19.8,0.13
3,19,6.3,9.9,8.4,78.5,21.6,0.12
3,20,6.1,9.9,8.0,80.0,21.6,0.12
3,21,6.0,9.5,7.8,80.5,21.6,0.13
3,22,5.9,9.2,7.7,81.5,21.6,0.13
3,23,5.6,9.0,7.4,81.5,19.8,0.12
4,0,6.3,10.9,8.8,79.5,19.8,0.13
4,1,6.0,10.6,8.6,79.8,19.8,0.12
4,2,6.0,10.4,8.4,81.0,18.9,0.1
4,3,6.0,10.1,8.1,81.3,18.0,0.1
4,4,5.9,10.0,8.1,82.0,19.8,0.12
4,5,5.9,10.1,7.9,81.8,18.0,0.11
4,6,6.0,10.1,8.3,82.3,18.0,0.13
4,7,7.2,10.6,8.7,80.5,19.8,0.09
4,8,7.8,11.4,9.6,76.5,19.8,0.11
4,9,8.5,12.1,10.3,73.8,21.6,0.11
4,10,8.9,12.8,11.2,70.0,21.6,0.07
4,11,9.3,13.8,11.8,66.8,23.4,0.09
4,12,9.4,14.8,12.0,64.3,21.6,0.21
4,13,9.7,14.7,12.4,64.3,23.4,0.09
4,14,9.8,14.7,12.5,63.3,23.4,0.11
4,15,9.5,14.9,12.4,63.5,23.4,0.07
4,16,9.6,14.4,12.1,64.3,23.4,0.08
4,17,9.1,14.0,11.8,65.8,20.7,0.1
4,18,8.6,13.8,11.4,68.5,19.8,0.09
4,19,8.1,12.8,10.6,71.0,19.8,0.05
4,20,7.5,12.1,10.0,73.8,18.9,0.09
4,21,6.9,11.9,9.6,76.3,19.8,0.11
4,22,7.0,11.5,9.6,77.5,18.9,0.08
4,23,6.7,11.4,9.1,80.0,18.0,0.1
5,0,10.1,13.7,11.7,83.5,16.2,0.11
5,1,10.0,13.4,11.8,84.0,16.2,0.06
5,2,9.6,13.6,11.6,84.5,16.2,0.08
5,3,9.1,13.1,11.3,85.5,16.2,0.09
5,4,9.3,13.4,11.4,86.0,16.2,0.09
5,5,9.8,13.5,11.6,85.5,16.2,0.1
5,6,10.6,14.2,12.3,83.0,18.0,0.12
5,7,11.2,14.6,12.8,80.0,18.0,0.1
5,8,11.8,15.6,13.7,76.0,19.8,0.08
5,9,12.3,16.4,14.3,74.0,19.8,0.13
