m,coco,coco_pct
4,17.0,0.001
10,7.0,0.047
2,7.0,0.02
10,8.0,0.03
3,25.0,0.0
12,9.0,0.013
9,1.0,0.5
11,2.0,0.363
10,17.0,0.0
7,7.0,0.0
9,25.0,0.0
10,18.0,0.0
7,17.0,0.0
4,4.0,0.0
10,4.0,0.001
5,1.0,0.518
8,17.0,0.0
2,4.0,0.013
2,3.0,0.168
7,5.0,0.0
10,26.0,0.0
6,3.0,0.063
7,4.0,0.002
11,18.0,0.001
1,27.0,0.0
5,5.0,0.001
6,5.0,0.0
3,1.0,0.321
9,4.0,0.0
12,3.0,0.149
2,9.0,0.005
9,17.0,0.0
9,5.0,0.0
1,2.0,0.28
4,7.0,0.055
5,2.0,0.39
10,27.0,0.0
3,17.0,0.001
5,27.0,0.0
1,1.0,0.466
10,2.0,0.401
12,2.0,0.308
1,26.0,0.0
11,27.0,0.0
8,5.0,0.0
4,5.0,0.001
7,2.0,0.089
6,26.0,0.0
5,7.0,0.021
1,8.0,0.022
6,9.0,0.0
7,26.0,0.0
4,2.0,0.459
1,18.0,0.0
12,17.0,0.0
8,2.0,0.123
10,5.0,0.0
1,5.0,0.015
8,25.0,0.0
3,7.0,0.082
5,9.0,0.0
6,25.0,0.0
10,25.0,0.0
3,27.0,0.0
1,9.0,0.016
3,3.0,0.124
8,8.0,0.0
7,1.0,0.889
11,3.0,0.184
10,1.0,0.392
4,25.0,0.001
7,18.0,0.0
4,27.0,0.0
2,5.0,0.003
3,18.0,0.001
6,2.0,0.351
10,9.0,0.016
3,4.0,0.008
12,27.0,0.0
2,18.0,0.0
12,1.0,0.435
5,18.0,0.003
4,3.0,0.142
7,27.0,0.0
8,1.0,0.868
8,4.0,0.0
6,18.0,0.001
12,7.0,0.045
9,9.0,0.0
2,8.0,0.008
12,25.0,0.0
2,26.0,0.0
11,8.0,0.024
7,8.0,0.0
11,1.0,0.364
6,27.0,0.0
4,18.0,0.004
8,9.0,0.0
8,18.0,0.0
2,17.0,0.0
2,25.0,0.0
7,9.0,0.0
1,4.0,0.019
9,8.0,0.007
9,3.0,0.058
11,25.0,0.0
2,1.0,0.448
12,5.0,0.009
2,27.0,0.0
6,1.0,0.574
11,26.0,0.0
8,3.0,0.009
9,27.0,0.0
5,25.0,0.001
12,26.0,0.0
11,4.0,0.006
9,18.0,0.003
3,26.0,0.0
9,26.0,0.0
6,17.0,0.0
5,17.0,0.002
11,9.0,0.01
1,7.0,0.044
6,8.0,0.003
4,8.0,0.017
11,5.0,0.001
8,27.0,0.0
1,3.0,0.139
12,4.0,0.012
1,17.0,0.0
5,26.0,0.0
3,9.0,0.011
12,18.0,0.0
4,9.0,0.003
7,25.0,0.0
9,2.0,0.417
9,7.0,0.015
11,7.0,0.046
1,25.0,0.0
8,26.0,0.0
11,17.0,0.0
7,3.0,0.019
4,26.0,0.0
6,4.0,0.001
4,1.0,0.316
10,3.0,0.114
3,8.0,0.047
6,7.0,0.008
3,2.0,0.405
5,3.0,0.062
12,8.0,0.029
5,8.0,0.003
5,4.0,0.0
2,2.0,0.335
8,7.0,0.0
3,5.0,0.0
