m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,5.2,10.7,17.3,0.0,6.1,0.14
1,1,2,4.2,9.6,17.2,0.0,4.5,0.14
1,1,3,3.9,9.6,17.5,0.1,5.1,0.29
1,1,4,4.9,10.0,16.2,0.1,7.5,0.29
1,1,5,5.9,10.2,15.6,0.0,9.5,0.0
1,1,6,4.7,9.0,15.2,4.3,9.6,0.29
1,1,7,3.7,8.5,15.9,0.7,6.5,0.29
1,1,8,3.4,8.5,14.4,2.9,12.0,0.43
1,1,9,5.8,11.1,14.8,0.5,7.0,0.57
1,1,10,5.4,9.6,16.2,0.1,5.8,0.43
1,2,11,5.0,9.6,15.9,0.0,7.6,0.0
1,2,12,4.7,9.6,17.2,0.1,7.5,0.29
1,2,13,3.1,8.7,16.3,0.0,6.1,0.0
1,2,14,3.0,8.1,15.9,0.0,6.2,0.0
1,2,15,4.1,8.8,16.1,0.0,5.5,0.0
1,2,16,4.3,9.6,16.6,0.0,7.8,0.14
1,2,17,6.6,10.9,16.9,0.2,12.3,0.43
1,2,18,5.9,9.9,15.8,2.9,9.4,0.43
1,2,19,5.7,10.0,14.8,1.5,9.3,0.43
1,2,20,7.5,11.1,15.5,3.4,13.7,0.43
1,3,21,7.1,11.3,17.0,2.0,8.7,0.43
1,3,22,8.0,12.3,16.4,4.4,12.6,0.29
1,3,23,6.8,11.6,16.7,6.1,11.3,0.43
1,3,24,9.3,12.5,16.9,0.2,7.8,0.71
1,3,25,8.9,12.4,17.5,0.8,8.8,0.43
1,3,26,8.4,12.9,18.1,0.3,8.0,0.43
1,3,27,9.9,13.6,18.3,0.1,7.5,0.29
1,3,28,7.0,11.9,19.0,0.0,7.1,0.0
1,3,29,8.0,12.6,18.0,0.0,8.2,0.14
1,3,30,8.2,12.4,17.4,0.0,10.9,0.14
1,3,31,8.3,13.5,19.2,0.0,12.0,0.14
2,1,1,8.3,13.5,18.6,0.0,9.7,0.14
2,1,2,7.5,11.5,19.0,0.0,7.6,0.0
2,1,3,6.0,10.6,18.1,0.0,5.7,0.14
2,1,4,5.6,11.5,17.9,0.1,6.6,0.29
2,1,5,5.7,11.2,18.1,0.0,7.7,0.14
2,1,6,6.8,11.2,17.3,0.0,8.9,0.14
2,1,7,7.2,11.5,17.0,0.0,8.8,0.14
2,1,8,7.9,12.1,16.9,1.6,8.3,0.57
2,1,9,8.1,12.3,18.0,3.6,13.3,0.29
2,1,10,8.4,12.6,19.1,0.0,12.4,0.14
2,2,11,7.7,12.7,19.4,0.1,7.9,0.29
2,2,12,9.2,14.5,19.8,0.0,9.6,0.0
2,2,13,9.3,13.7,20.0,0.1,7.5,0.29
2,2,14,8.5,13.7,21.1,0.0,7.1,0.0
2,2,15,7.5,13.3,20.2,0.0,9.3,0.14
2,2,16,8.3,13.5,20.8,0.0,7.7,0.0
