m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,2.3,8.4,5.2,85.3,5.6,0.03
1,1,1,2.0,8.0,4.9,85.3,5.2,0.03
1,1,2,1.9,7.7,4.6,85.5,5.6,0.1
1,1,3,1.8,7.5,4.5,86.3,5.9,0.07
1,1,4,1.9,7.5,4.3,86.8,6.1,0.1
1,1,5,2.0,8.0,4.3,86.8,7.5,0.1
1,1,6,1.8,8.0,4.0,85.3,5.6,0.1
1,1,7,3.0,8.5,4.5,81.3,4.7,0.1
1,1,8,4.0,9.5,6.8,79.3,6.5,0.1
1,1,9,6.9,12.5,9.5,74.0,7.4,0.07
1,1,10,8.0,14.0,11.0,70.8,8.3,0.03
1,1,11,8.5,15.0,11.5,66.3,9.6,0.03
1,1,12,9.1,14.9,12.1,63.5,12.1,0.07
1,1,13,9.0,15.0,12.3,63.0,11.2,0.07
1,1,14,9.0,14.0,11.5,66.3,10.7,0.07
1,1,15,8.2,13.2,10.7,72.0,7.9,0.07
1,1,16,6.5,11.0,9.0,78.3,7.4,0.1
1,1,17,6.0,10.0,8.0,79.3,6.1,0.1
1,1,18,4.9,10.0,7.4,82.0,8.4,0.07
1,1,19,4.0,9.8,7.0,81.8,7.4,0.07
1,1,20,3.7,9.5,6.7,82.5,7.4,0.07
1,1,21,3.1,9.1,5.9,84.3,7.4,0.1
1,1,22,2.9,9.2,5.9,83.8,6.5,0.1
1,1,23,2.1,9.0,5.4,83.8,6.1,0.1
1,2,0,0.4,7.8,4.3,82.3,7.4,0.17
1,2,1,-0.1,7.8,4.1,83.8,7.0,0.13
1,2,2,-0.2,7.4,4.0,83.5,7.5,0.17
1,2,3,-1.1,7.0,3.1,83.5,6.6,0.17
1,2,4,-0.9,7.0,3.0,83.8,7.5,0.17
1,2,5,-0.4,7.5,2.8,83.0,6.1,0.13
1,2,6,-0.9,7.2,3.4,81.3,6.5,0.17
1,2,7,1.0,8.0,4.0,79.8,5.4,0.17
1,2,8,3.0,9.0,6.3,74.0,7.0,0.2
1,2,9,5.9,10.8,8.2,67.8,8.3,0.2
1,2,10,6.5,11.0,8.8,63.0,8.8,0.23
1,2,11,8.0,12.0,9.8,60.0,11.6,0.2
1,2,12,7.6,12.5,9.9,57.0,13.5,0.2
1,2,13,8.0,12.0,9.8,58.8,12.1,0.3
1,2,14,7.5,11.7,9.8,59.0,10.8,0.2
1,2,15,6.5,10.8,8.6,63.5,8.4,0.23
1,2,16,5.0,9.5,7.5,70.0,5.2,0.2
1,2,17,4.0,9.0,6.5,74.8,9.0,0.27
1,2,18,2.4,8.7,5.7,78.0,8.3,0.23
1,2,19,2.3,8.8,5.7,77.3,7.9,0.27
1,2,20,2.2,8.5,5.4,77.8,7.5,0.23
1,2,21,1.4,8.1,4.9,78.5,7.5,0.27
1,2,22,1.1,7.7,4.5,81.5,7.9,0.23
1,2,23,0.6,7.6,4.2,82.5,7.4,0.2
1,3,0,0.6,7.6,4.1,83.0,7.5,0.06
1,3,1,0.0,7.6,3.7,82.5,6.6,0.06
1,3,2,0.6,7.5,3.6,82.5,6.5,0.06
1,3,3,0.0,7.3,3.5,83.5,5.7,0.06
1,3,4,0.0,7.0,3.6,81.5,7.4,0.11
1,3,5,0.0,6.0,3.5,82.5,8.2,0.08
