m,m3,coco,coco_pct
5,2,3.0,0.23
11,3,26.0,0.0
9,1,14.0,0.0
6,1,27.0,0.0
9,1,12.0,0.0
8,1,9.0,0.0
2,2,9.0,0.0
11,1,12.0,0.0
9,1,27.0,0.001
5,2,26.0,0.0
4,2,11.0,0.0
7,3,5.0,0.0
3,3,1.0,0.204
12,1,3.0,0.331
1,3,1.0,0.155
3,1,11.0,0.0
1,2,14.0,0.0
2,3,17.0,0.0
8,2,18.0,0.007
10,3,13.0,0.0
12,3,26.0,0.0
7,1,13.0,0.0
2,3,4.0,0.177
9,3,8.0,0.005
2,2,13.0,0.0
7,3,8.0,0.005
10,2,12.0,0.0
12,3,4.0,0.131
5,2,7.0,0.016
5,3,13.0,0.0
8,1,4.0,0.001
11,2,3.0,0.272
2,1,13.0,0.0
11,3,9.0,0.014
8,2,11.0,0.0
1,3,14.0,0.001
2,3,5.0,0.016
8,2,8.0,0.001
6,3,26.0,0.0
6,2,11.0,0.0
5,1,14.0,0.0
3,1,27.0,0.0
7,1,27.0,0.001
8,1,12.0,0.0
2,2,26.0,0.0
7,1,14.0,0.0
6,3,11.0,0.0
3,1,1.0,0.061
6,2,18.0,0.004
11,3,18.0,0.001
11,3,13.0,0.0
12,3,1.0,0.161
8,1,13.0,0.0
2,1,11.0,0.0
6,1,8.0,0.002
2,2,17.0,0.001
9,1,2.0,0.523
1,2,11.0,0.0
12,1,14.0,0.0
10,2,26.0,0.0
8,1,8.0,0.0
8,3,1.0,0.447
12,2,8.0,0.052
6,1,15.0,0.0
2,1,5.0,0.028
1,1,17.0,0.0
6,2,15.0,0.0
3,3,3.0,0.144
12,1,12.0,0.0
11,2,12.0,0.0
2,3,27.0,0.0
3,2,9.0,0.002
8,3,25.0,0.01
5,3,2.0,0.641
1,1,4.0,0.172
9,2,15.0,0.0
11,2,5.0,0.004
3,1,4.0,0.165
1,2,8.0,0.023
12,2,3.0,0.285
2,3,3.0,0.186
1,2,13.0,0.004
1,1,2.0,0.358
7,1,5.0,0.0
5,2,17.0,0.0
3,3,13.0,0.0
2,1,26.0,0.0
6,1,26.0,0.0
9,1,18.0,0.001
6,3,3.0,0.086
3,1,12.0,0.0
9,2,26.0,0.0
5,1,17.0,0.0
1,3,13.0,0.0
12,3,3.0,0.21
10,3,1.0,0.463
6,2,13.0,0.0
7,2,4.0,0.009
11,3,11.0,0.0
5,1,27.0,0.0
10,1,2.0,0.421
8,3,13.0,0.0
2,3,9.0,0.003
8,2,17.0,0.0
7,1,4.0,0.005
10,1,11.0,0.0
1,2,12.0,0.002
2,1,7.0,0.042
5,3,18.0,0.002
11,1,14.0,0.0
8,2,15.0,0.0
6,2,9.0,0.0
1,1,15.0,0.0
6,3,18.0,0.009
3,2,3.0,0.289
2,1,1.0,0.14
