m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,1.2,7.7,4.2,83.0,7.4,0.09
1,1,0.5,7.6,4.2,83.5,6.5,0.07
1,2,0.6,7.5,4.1,83.5,6.5,0.11
1,3,0.2,7.0,3.7,83.5,5.7,0.1
1,4,0.0,7.0,3.7,84.0,6.6,0.12
1,5,0.0,7.0,3.5,83.5,7.5,0.1
1,6,-0.2,6.8,3.5,82.0,6.5,0.1
1,7,2.0,8.0,4.5,81.0,5.3,0.1
1,8,4.0,9.0,7.0,77.0,7.4,0.12
1,9,6.2,11.4,8.9,71.0,8.3,0.13
1,10,7.0,12.0,9.5,66.0,9.2,0.13
1,11,8.0,13.0,10.5,62.0,11.2,0.13
1,12,8.2,13.0,10.7,61.0,13.0,0.15
1,13,8.0,13.0,10.5,61.0,12.1,0.23
1,14,8.0,13.0,10.5,61.0,11.2,0.17
1,15,7.4,12.0,10.0,66.0,8.5,0.18
1,16,6.0,11.0,8.0,72.5,7.4,0.13
1,17,5.0,10.0,7.0,76.0,8.3,0.15
1,18,3.2,9.0,6.3,77.5,9.2,0.14
1,19,3.0,9.0,6.1,79.0,8.4,0.16
1,20,2.9,8.7,5.9,80.5,8.3,0.13
1,21,2.2,8.2,5.5,80.0,8.4,0.16
1,22,2.0,8.0,5.1,81.5,7.5,0.13
1,23,1.0,8.0,4.7,83.0,7.4,0.11
2,0,3.4,7.9,5.8,81.5,7.4,0.05
2,1,3.2,7.8,5.8,82.0,7.5,0.03
2,2,2.8,7.5,5.3,82.5,7.4,0.02
2,3,2.3,7.0,5.1,83.0,7.4,0.03
2,4,2.0,7.0,4.5,84.0,6.6,0.07
2,5,1.0,7.0,4.5,84.0,6.6,0.07
2,6,1.4,7.4,4.6,84.5,5.6,0.02
2,7,3.0,9.0,6.0,80.5,6.5,0.02
2,8,6.0,11.0,8.5,75.0,8.3,0.05
2,9,7.8,13.0,10.3,65.5,10.3,0.05
2,10,9.0,14.0,11.0,63.5,12.1,0.07
2,11,10.0,15.0,12.0,60.5,13.9,0.07
2,12,10.0,15.0,12.1,59.5,13.9,0.09
2,13,10.0,15.0,12.0,59.0,13.2,0.12
2,14,9.0,15.0,12.0,61.0,13.0,0.12
2,15,9.0,13.8,11.5,63.0,10.3,0.12
2,16,8.0,13.0,10.0,69.5,6.5,0.16
2,17,7.0,11.0,8.5,75.0,6.5,0.09
2,18,6.2,10.4,8.1,78.0,8.5,0.07
2,19,5.6,10.0,8.1,80.0,8.3,0.07
2,20,5.0,9.4,7.7,81.0,8.3,0.07
2,21,4.2,9.0,7.1,81.5,7.5,0.09
2,22,4.1,8.6,6.9,81.5,7.4,0.1
2,23,3.9,8.2,6.4,82.0,7.4,0.07
