m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,3.9,9.8,18.5,0.0,4.6,0.14
1,1,2,3.8,10.5,17.1,0.0,5.1,0.0
1,1,3,3.7,10.6,18.5,0.0,4.9,0.0
1,1,4,5.4,10.6,18.4,0.0,5.6,0.14
1,1,5,6.2,10.9,17.3,0.0,9.0,0.0
1,1,6,5.2,10.1,17.5,0.0,6.7,0.14
1,1,7,4.3,9.9,17.2,0.3,7.1,0.29
1,1,8,4.9,10.3,18.7,0.0,6.7,0.14
1,1,9,6.4,13.0,19.9,1.0,7.3,0.29
1,1,10,7.1,12.1,18.7,0.0,7.8,0.14
1,2,11,6.1,10.7,17.4,0.0,7.7,0.14
1,2,12,5.5,10.1,17.0,0.0,6.2,0.14
1,2,13,3.6,9.1,17.7,0.0,5.3,0.0
1,2,14,2.4,9.8,19.1,0.0,6.0,0.0
1,2,15,5.2,11.1,18.2,0.0,6.4,0.0
1,2,16,4.0,10.9,18.8,0.0,6.6,0.14
1,2,17,6.6,13.6,19.3,0.0,8.0,0.14
1,2,18,5.4,10.5,17.3,0.0,5.9,0.0
1,2,19,4.9,10.1,16.8,0.3,9.9,0.43
1,2,20,5.4,10.1,13.4,0.4,8.0,0.57
1,3,21,5.9,10.9,16.8,0.4,6.8,0.43
1,3,22,5.6,11.2,17.1,0.0,8.6,0.14
1,3,23,6.2,12.1,18.7,0.0,8.5,0.14
1,3,24,9.6,13.4,19.2,0.0,7.9,0.14
1,3,25,8.3,13.8,17.9,0.1,7.1,0.43
1,3,26,7.7,13.2,18.6,0.0,6.7,0.0
1,3,27,7.4,14.2,20.1,0.0,8.5,0.0
1,3,28,6.8,12.0,19.1,0.0,6.4,0.0
1,3,29,5.9,11.6,18.9,0.0,6.6,0.0
1,3,30,5.5,12.1,19.1,0.0,7.2,0.0
1,3,31,7.2,13.9,19.9,0.0,8.0,0.14
2,1,1,8.9,14.5,21.5,0.0,9.6,0.14
2,1,2,6.9,12.9,20.1,0.0,6.9,0.0
2,1,3,6.8,11.9,20.5,0.0,5.5,0.0
2,1,4,6.4,12.7,21.5,0.0,6.4,0.14
2,1,5,6.3,11.8,18.8,0.0,6.7,0.14
2,1,6,6.6,11.1,18.2,0.0,6.1,0.0
2,1,7,5.6,12.1,18.8,0.0,6.7,0.0
2,1,8,6.9,12.8,19.1,0.7,6.6,0.29
2,1,9,6.2,12.0,17.8,0.0,6.5,0.14
2,1,10,6.8,12.5,19.3,0.0,7.6,0.14
2,2,11,7.4,13.3,20.1,0.7,6.7,0.29
2,2,12,8.1,13.3,20.3,0.0,7.8,0.14
2,2,13,7.5,13.5,19.9,0.0,6.1,0.0
2,2,14,8.3,13.5,19.4,0.0,7.4,0.0
2,2,15,8.4,14.1,19.5,0.0,7.5,0.14
2,2,16,7.3,13.5,20.6,0.0,6.9,0.14
2,2,17,7.2,13.9,21.5,0.0,7.3,0.0
2,2,18,9.5,13.5,19.6,0.0,6.3,0.14
2,2,19,8.0,12.5,20.2,0.0,6.3,0.0
2,2,20,8.0,13.3,20.0,0.0,6.4,0.0
2,3,21,7.7,12.6,21.0,0.0,6.2,0.14
2,3,22,6.5,13.4,21.4,0.0,6.1,0.0
2,3,23,5.8,13.8,20.7,0.0,6.9,0.0
2,3,24,6.2,12.1,19.2,0.0,7.5,0.14
2,3,25,7.2,12.8,20.5,0.0,8.2,0.0
2,3,26,8.1,13.7,19.4,0.5,10.7,0.43
2,3,27,7.4,12.5,18.7,0.0,14.0,0.14
2,3,28,8.7,14.5,20.8,0.0,10.1,0.0
2,3,29,8.1,16.1,24.9,0.0,9.6,0.0
3,1,1,8.4,14.6,20.4,0.5,8.9,0.29
3,1,2,7.3,14.5,21.4,0.3,9.4,0.29
3,1,3,8.9,14.5,21.6,2.5,9.5,0.29
3,1,4,7.6,14.1,22.4,0.7,7.7,0.29
3,1,5,8.7,14.1,20.7,0.7,6.9,0.29
3,1,6,8.9,14.4,19.5,3.0,8.0,0.43
3,1,7,9.5,13.8,18.3,0.4,8.0,0.57
3,1,8,7.8,14.1,22.0,0.0,6.9,0.14
3,1,9,9.5,15.4,21.4,0.0,7.5,0.14
3,1,10,9.7,16.3,23.9,0.0,8.3,0.14
3,2,11,9.7,15.6,25.8,0.0,8.7,0.14
3,2,12,9.3,17.1,25.3,0.0,7.5,0.0
3,2,13,10.1,15.9,23.0,0.0,6.8,0.14
3,2,14,9.3,17.5,24.2,0.0,9.7,0.0
3,2,15,10.6,17.8,23.8,0.0,7.3,0.14
3,2,16,10.0,15.3,23.5,3.0,7.9,0.43
3,2,17,9.1,15.5,22.8,0.8,7.2,0.43
3,2,18,9.8,14.4,19.4,0.0,9.2,0.14
3,2,19,9.5,14.3,19.9,1.3,8.6,0.57
3,2,20,8.8,13.6,19.9,0.0,8.3,0.14
3,3,21,9.1,13.5,20.0,8.3,8.3,0.29
3,3,22,8.9,14.0,21.1,2.5,7.6,0.43
3,3,23,9.7,15.4,20.7,3.8,7.6,0.57
3,3,24,10.3,14.9,19.5,2.2,10.4,0.43
3,3,25,10.7,15.0,20.5,1.6,7.6,0.57
3,3,26,10.5,15.3,20.8,0.0,10.1,0.14
3,3,27,9.1,15.5,22.7,0.0,9.5,0.14
3,3,28,9.1,15.8,22.2,0.0,8.9,0.0
3,3,29,9.9,16.0,22.5,0.0,8.6,0.14
3,3,30,10.4,14.6,20.1,1.2,8.1,0.43
3,3,31,10.7,15.0,20.0,2.4,10.1,0.43
4,1,1,10.4,16.5,22.0,2.1,9.7,0.29
4,1,2,9.8,15.4,22.3,0.0,9.6,0.14
4,1,3,10.4,16.2,23.7,0.4,7.6,0.29
4,1,4,10.1,16.4,22.6,0.2,8.4,0.29
4,1,5,9.4,15.4,22.3,0.6,8.0,0.29
4,1,6,9.1,15.9,22.4,0.0,8.4,0.14
4,1,7,9.4,15.3,22.9,0.0,9.9,0.14
4,1,8,10.8,16.8,26.3,0.0,8.0,0.14
4,1,9,11.6,17.0,23.4,0.0,9.8,0.14
4,1,10,10.8,16.0,23.7,0.2,8.9,0.43
4,2,11,11.7,16.5,22.2,0.0,8.8,0.0
4,2,12,11.8,16.5,22.0,1.4,9.0,0.29
4,2,13,11.8,17.3,23.6,0.0,8.7,0.14
4,2,14,11.8,17.8,24.3,2.4,8.1,0.29
4,2,15,12.2,19.2,25.9,3.0,8.7,0.43
4,2,16,12.2,17.8,24.7,0.1,8.9,0.29
4,2,17,12.5,17.7,24.0,0.1,9.9,0.29
4,2,18,12.8,17.1,23.0,1.1,9.2,0.29
4,2,19,12.3,17.0,22.9,1.9,8.2,0.43
4,2,20,11.6,15.7,19.9,7.2,9.8,0.57
4,3,21,11.7,17.1,23.1,1.5,9.8,0.29
4,3,22,12.5,17.5,22.7,0.5,10.0,0.43
4,3,23,12.3,18.7,24.6,0.3,9.3,0.43
4,3,24,11.0,18.8,24.5,0.0,8.8,0.14
4,3,25,12.5,17.7,22.6,2.1,7.6,0.43
4,3,26,13.0,18.2,24.3,0.0,8.6,0.14
4,3,27,13.0,19.3,27.1,1.3,6.9,0.43
4,3,28,12.9,18.0,22.1,1.1,7.1,0.57
4,3,29,12.6,18.0,24.5,1.6,7.7,0.29
4,3,30,11.8,19.3,26.4,1.1,8.2,0.43
5,1,1,13.4,19.8,26.4,0.0,8.1,0.14
5,1,2,12.1,19.3,27.8,0.0,9.5,0.14
5,1,3,13.7,18.8,25.4,0.1,8.2,0.43
5,1,4,12.9,19.8,27.2,0.0,7.3,0.14
5,1,5,14.0,21.4,28.3,0.0,8.8,0.0
5,1,6,14.5,20.8,27.7,0.2,7.8,0.29
5,1,7,14.6,20.8,27.4,0.0,7.9,0.0
5,1,8,14.2,21.2,28.9,0.0,8.7,0.14
5,1,9,15.4,22.3,29.0,0.0,8.3,0.14
5,1,10,15.9,21.5,26.8,1.1,9.3,0.29
5,2,11,16.0,20.9,27.0,0.0,10.2,0.0
5,2,12,14.1,20.2,27.0,0.0,8.9,0.14
5,2,13,14.0,20.7,27.2,0.7,8.3,0.29
5,2,14,14.1,20.5,27.9,0.0,8.8,0.14
5,2,15,14.1,20.3,29.0,0.0,9.3,0.0
5,2,16,14.5,21.8,28.2,0.0,9.7,0.14
5,2,17,15.7,20.9,26.7,0.0,10.4,0.0
5,2,18,14.8,21.1,27.9,0.0,8.7,0.0
5,2,19,15.3,21.6,27.9,0.0,8.5,0.14
5,2,20,15.5,22.1,28.5,0.0,9.1,0.14
5,3,21,15.3,21.7,29.1,0.4,8.6,0.29
5,3,22,16.4,23.0,30.4,0.0,8.7,0.14
5,3,23,16.1,21.1,27.0,3.1,9.3,0.29
5,3,24,16.4,21.1,26.8,1.6,9.3,0.29
5,3,25,15.2,21.5,27.8,0.0,9.2,0.14
5,3,26,15.3,21.2,27.0,0.0,9.4,0.14
5,3,27,16.1,22.1,29.1,0.5,9.4,0.29
5,3,28,17.2,21.5,28.2,0.0,10.1,0.14
5,3,29,16.3,22.5,30.1,0.0,8.6,0.14
5,3,30,16.3,23.0,30.3,0.0,8.6,0.14
5,3,31,16.1,22.2,28.4,0.1,9.2,0.29
6,1,1,16.3,21.8,28.8,0.0,8.6,0.14
6,1,2,16.8,22.0,28.6,0.0,8.9,0.14
6,1,3,17.0,23.3,29.6,0.0,8.8,0.0
6,1,4,18.0,23.5,30.7,0.7,8.2,0.29
6,1,5,17.7,23.9,30.4,0.0,8.7,0.14
6,1,6,16.9,23.9,30.9,0.1,9.1,0.29
6,1,7,18.1,24.3,30.5,1.6,9.4,0.29
6,1,8,17.7,23.7,30.0,1.2,8.8,0.43
6,1,9,18.4,24.3,31.1,0.0,8.7,0.14
6,1,10,18.8,25.3,31.4,0.0,9.2,0.14
6,2,11,18.4,24.0,31.5,0.0,9.5,0.14
6,2,12,18.4,23.3,28.8,0.0,10.1,0.14
6,2,13,18.2,24.1,30.8,0.6,10.0,0.29
6,2,14,18.7,25.0,33.2,0.0,9.0,0.0
6,2,15,19.0,26.7,34.3,0.0,9.8,0.0
6,2,16,20.1,26.9,33.1,0.0,9.4,0.14
6,2,17,19.0,25.8,33.3,0.0,8.6,0.14
6,2,18,20.4,25.0,31.6,0.0,9.9,0.0
6,2,19,20.4,26.3,33.0,0.0,8.7,0.0
6,2,20,20.3,26.3,32.9,0.0,10.0,0.0
6,3,21,20.2,26.4,33.2,0.0,9.3,0.14
6,3,22,19.9,26.5,33.5,0.0,9.2,0.0
6,3,23,19.3,25.9,32.2,0.0,10.7,0.0
6,3,24,20.0,25.8,32.0,0.0,9.7,0.0
6,3,25,19.7,26.1,33.5,0.0,9.4,0.0
6,3,26,19.9,26.3,33.0,0.0,10.0,0.0
6,3,27,21.1,27.3,34.5,0.0,9.9,0.0
6,3,28,21.2,27.4,34.5,0.0,9.2,0.0
6,3,29,21.1,27.0,33.0,0.0,9.9,0.0
6,3,30,21.9,27.3,33.4,0.0,10.6,0.0
7,1,1,21.4,27.2,33.4,0.0,10.0,0.0
7,1,2,22.1,27.9,34.5,0.0,9.8,0.0
7,1,3,21.8,27.9,35.6,0.0,10.1,0.0
7,1,4,22.3,28.8,36.2,0.0,9.3,0.0
7,1,5,22.9,27.7,33.8,0.0,10.7,0.0
7,1,6,22.7,28.9,36.5,0.0,9.6,0.0
7,1,7,22.4,27.9,35.2,0.0,10.3,0.14
7,1,8,22.3,27.5,33.4,0.0,10.6,0.14
7,1,9,21.3,28.0,34.7,0.0,10.3,0.0
7,1,10,21.7,28.7,36.3,0.0,9.4,0.0
7,2,11,21.9,28.7,35.7,0.0,9.9,0.0
7,2,12,23.5,29.9,39.1,0.0,10.9,0.14
