m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,-2.6,4.8,0.8,90.3,3.8,0.08
1,1,1,-3.0,5.0,0.8,86.5,4.7,0.14
1,1,2,-3.5,5.0,0.5,90.3,5.6,0.12
1,1,3,-3.8,4.7,0.0,92.8,5.2,0.1
1,1,4,-3.0,4.5,0.0,91.8,5.2,0.08
1,1,5,-4.0,4.5,-0.3,91.3,5.6,0.06
1,1,6,-4.1,4.5,-0.1,92.0,5.2,0.06
1,1,7,-1.0,5.0,1.8,87.0,7.0,0.04
1,1,8,0.5,7.0,3.8,80.3,7.4,0.06
1,1,9,1.4,7.6,5.0,72.5,8.3,0.1
1,1,10,2.0,9.0,6.0,66.8,9.2,0.1
1,1,11,2.5,10.5,7.0,64.3,10.6,0.12
1,1,12,3.1,11.1,7.2,61.5,10.7,0.13
1,1,13,3.0,11.5,7.0,62.3,10.3,0.14
1,1,14,2.5,11.0,6.5,66.0,9.2,0.14
1,1,15,2.0,8.8,5.4,69.5,7.4,0.1
1,1,16,1.5,7.0,4.0,76.3,5.6,0.12
1,1,17,0.0,6.5,3.5,79.0,4.6,0.08
1,1,18,-0.2,5.5,3.0,80.8,4.3,0.08
1,1,19,-1.0,6.0,2.5,81.8,4.3,0.06
1,1,20,-1.0,6.0,2.0,85.5,3.8,0.06
1,1,21,-2.1,5.2,1.6,85.8,4.7,0.04
1,1,22,-2.0,5.0,1.5,86.8,5.6,0.08
1,1,23,-2.0,5.0,1.3,87.0,4.7,0.06
1,2,0,-4.7,3.7,-1.0,89.5,4.3,0.1
1,2,1,-4.5,4.0,-0.5,86.8,4.6,0.1
1,2,2,-5.0,4.0,-1.0,88.0,4.3,0.08
1,2,3,-5.0,3.8,-0.9,90.8,4.7,0.1
1,2,4,-5.5,3.5,-1.5,87.0,3.3,0.12
1,2,5,-6.0,3.5,-1.3,88.5,4.2,0.16
1,2,6,-5.4,3.3,-1.7,89.8,5.6,0.14
1,2,7,-3.5,4.0,0.5,84.3,6.1,0.14
1,2,8,-1.5,6.5,2.0,78.3,7.4,0.12
1,2,9,-0.6,7.5,3.1,70.3,8.3,0.18
1,2,10,0.5,9.0,4.3,67.3,9.2,0.24
1,2,11,1.0,10.0,5.5,64.8,10.2,0.26
1,2,12,1.4,9.8,5.6,60.3,10.6,0.22
1,2,13,1.0,10.5,6.0,61.3,11.1,0.16
1,2,14,1.0,9.5,5.5,63.3,11.5,0.08
1,2,15,-0.2,8.2,4.0,65.8,9.3,0.1
1,2,16,-1.0,7.5,3.0,70.8,7.9,0.08
1,2,17,-1.5,6.5,2.3,72.3,6.5,0.1
1,2,18,-2.7,5.1,1.4,74.5,5.6,0.14
1,2,19,-3.5,4.5,0.5,79.0,5.2,0.08
1,2,20,-4.0,3.5,-0.3,82.3,4.3,0.12
1,2,21,-4.7,3.7,-0.6,84.8,4.7,0.08
1,2,22,-4.5,4.0,-0.5,83.8,4.3,0.08
1,2,23,-4.5,3.5,-1.0,86.8,5.2,0.08
1,3,0,-5.1,2.5,-0.5,86.0,4.7,0.2
1,3,1,-5.0,2.0,-1.5,86.5,4.7,0.11
1,3,2,-5.0,1.0,-1.0,86.5,5.6,0.09
1,3,3,-5.5,2.2,-1.2,87.5,5.6,0.09
1,3,4,-5.0,2.0,-1.5,86.5,5.6,0.09
1,3,5,-4.0,2.0,-1.5,87.0,4.9,0.13
1,3,6,-3.9,2.2,-0.9,86.5,5.6,0.13
1,3,7,-3.0,4.0,1.0,81.0,5.6,0.11
1,3,8,-1.0,5.0,2.0,70.5,7.5,0.09
1,3,9,0.5,7.7,3.7,64.5,7.4,0.09
1,3,10,1.0,9.0,4.5,58.5,10.1,0.09
1,3,11,2.0,9.0,5.5,59.0,11.0,0.13
1,3,12,2.2,9.7,5.8,58.0,11.2,0.2
1,3,13,3.0,9.0,6.0,58.5,12.1,0.16
1,3,14,2.0,9.0,6.0,60.0,10.1,0.18
1,3,15,1.0,8.5,4.8,61.0,10.1,0.18
1,3,16,0.0,6.0,3.5,68.0,7.4,0.16
1,3,17,-1.0,6.0,2.5,73.0,6.5,0.13
1,3,18,-1.1,6.1,1.9,76.5,6.5,0.15
1,3,19,-2.0,3.0,1.0,77.0,6.5,0.15
1,3,20,-3.0,3.0,0.5,80.5,6.5,0.18
1,3,21,-3.3,3.0,0.0,82.5,6.5,0.18
1,3,22,-4.0,3.0,-0.5,86.5,4.7,0.15
1,3,23,-4.0,2.0,0.0,86.0,5.6,0.18
2,1,0,-3.3,4.4,0.8,83.3,6.1,0.1
2,1,1,-3.0,4.0,0.3,83.5,4.3,0.08
2,1,2,-4.0,3.0,-0.5,82.3,4.6,0.06
2,1,3,-4.4,3.2,-0.7,86.0,5.2,0.06
2,1,4,-5.0,3.0,-1.5,83.5,4.3,0.12
2,1,5,-5.0,3.0,-1.0,84.8,5.2,0.06
2,1,6,-3.8,3.7,-0.1,82.5,5.2,0.1
2,1,7,-1.0,5.5,2.3,76.0,6.5,0.12
2,1,8,0.5,7.5,4.0,68.0,10.6,0.12
2,1,9,1.0,9.6,5.4,60.0,11.9,0.04
2,1,10,1.0,11.0,6.3,59.5,13.5,0.08
2,1,11,1.5,12.5,7.3,57.3,12.6,0.08
2,1,12,2.4,13.2,8.0,52.3,13.5,0.08
2,1,13,2.5,14.0,8.3,54.0,12.1,0.06
2,1,14,1.5,14.0,7.8,52.3,12.6,0.08
2,1,15,0.9,12.6,6.8,56.0,11.6,0.08
2,1,16,0.0,10.0,5.2,63.3,9.6,0.1
2,1,17,0.0,8.5,4.0,64.5,7.5,0.12
2,1,18,-0.6,6.7,3.1,67.8,5.6,0.06
2,1,19,-1.0,6.0,2.5,69.3,6.5,0.08
2,1,20,-1.0,6.0,2.5,71.0,6.5,0.06
2,1,21,-2.3,4.8,1.4,73.8,6.5,0.06
2,1,22,-3.0,5.0,1.0,76.8,5.6,0.06
2,1,23,-3.5,4.5,0.5,78.8,4.4,0.08
2,2,0,-3.4,3.4,0.5,80.5,2.8,0.12
2,2,1,-4.5,3.0,-0.3,83.8,2.8,0.1
2,2,2,-4.0,3.0,0.0,84.0,3.7,0.04
2,2,3,-4.5,2.9,-0.2,84.5,4.3,0.08
2,2,4,-4.0,2.5,-0.5,84.0,3.2,0.1
2,2,5,-5.5,2.0,-1.3,84.8,2.8,0.12
2,2,6,-3.1,3.0,0.2,80.3,4.3,0.06
2,2,7,-1.0,5.5,2.3,72.0,5.6,0.08
2,2,8,1.0,6.8,3.9,64.0,6.6,0.04
2,2,9,1.9,8.1,5.2,58.0,8.4,0.14
2,2,10,2.0,9.9,6.3,53.5,9.5,0.12
2,2,11,3.0,10.0,6.8,51.8,12.0,0.12
2,2,12,2.8,10.6,7.1,48.3,12.0,0.12
2,2,13,3.0,11.0,7.1,49.3,12.6,0.08
2,2,14,3.5,10.5,7.0,51.8,11.8,0.08
2,2,15,2.6,9.9,6.2,52.3,12.6,0.1
2,2,16,2.0,8.1,5.0,60.0,9.2,0.12
2,2,17,1.5,7.0,4.0,63.5,8.1,0.12
