m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,-4.4,4.0,-0.4,87.5,4.7,0.14
1,1,-4.0,4.0,0.0,86.5,4.7,0.12
1,2,-4.0,4.0,-0.5,87.0,4.8,0.1
1,3,-4.5,3.0,-1.1,90.5,4.8,0.1
1,4,-5.0,3.0,-1.0,88.0,4.7,0.1
1,5,-5.0,3.0,-1.0,87.5,5.6,0.12
1,6,-3.9,3.5,-0.5,89.5,5.6,0.11
1,7,-2.0,5.0,1.0,81.5,6.5,0.1
1,8,-1.0,7.0,2.5,74.0,7.4,0.09
1,9,0.5,7.7,3.9,68.5,8.3,0.12
1,10,1.0,9.0,5.0,65.5,9.2,0.14
1,11,2.0,10.0,6.0,61.5,11.0,0.17
1,12,2.2,10.0,6.0,60.0,11.2,0.19
1,13,2.0,10.0,6.5,60.5,11.2,0.16
1,14,2.0,9.0,6.0,63.0,10.7,0.14
1,15,1.0,8.0,4.7,65.5,8.6,0.14
1,16,0.0,7.0,3.5,70.5,7.4,0.13
1,17,0.0,6.0,2.5,76.0,5.8,0.11
1,18,-1.1,5.2,1.9,77.5,5.8,0.13
1,19,-2.0,5.0,1.5,81.0,5.6,0.1
1,20,-3.0,4.0,0.5,81.5,5.6,0.13
1,21,-3.3,3.8,0.8,84.0,5.6,0.11
1,22,-3.0,4.0,0.5,86.5,4.7,0.11
1,23,-4.0,4.0,0.5,86.5,4.7,0.12
2,0,-2.2,4.2,1.2,81.5,3.8,0.1
2,1,-2.0,4.0,1.0,83.5,3.8,0.07
2,2,-3.0,4.0,0.5,84.0,3.8,0.06
2,3,-3.1,3.9,0.4,85.5,4.5,0.08
2,4,-4.0,4.0,0.0,86.0,3.8,0.1
2,5,-4.0,4.0,0.0,86.5,3.8,0.09
2,6,-2.5,5.0,1.0,83.0,4.7,0.09
2,7,1.0,6.0,3.5,75.5,6.5,0.09
2,8,2.0,8.0,5.5,66.5,8.3,0.09
2,9,2.9,9.6,6.6,59.5,10.1,0.1
2,10,4.0,11.0,7.5,58.0,11.0,0.09
2,11,4.7,12.0,8.0,54.0,11.9,0.09
2,12,4.6,13.0,8.4,50.5,12.1,0.11
2,13,5.1,13.0,8.5,51.5,12.1,0.09
