m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,25.0,27.4,30.5,8.1,0.0,,0.0
2,24.8,27.1,30.4,6.1,0.0,,0.0
3,24.9,27.5,31.4,6.2,0.0,,0.0
4,25.0,27.8,31.9,5.7,0.0,,0.0
5,25.2,28.3,32.1,5.7,0.0,,0.0
6,24.9,27.7,31.3,6.2,0.0,,0.0
7,24.2,27.3,31.2,7.2,0.0,,0.0
8,23.2,26.9,32.0,8.4,0.0,,0.0
9,23.8,27.7,33.0,8.9,0.0,,0.0
10,25.0,28.6,33.0,7.9,0.0,,0.0
11,25.5,28.2,32.2,6.9,0.0,,0.0
12,25.3,27.6,31.0,7.9,0.0,,0.0
