m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,25.0,26.2,25.7,90.5,5.6,
1,1,26.2,27.2,26.7,85.5,7.4,
1,2,27.2,28.4,27.8,80.0,8.4,
1,3,28.1,29.4,28.8,75.0,10.2,
1,4,28.7,30.1,29.3,73.5,11.2,
1,5,29.2,30.7,30.0,71.5,12.1,
1,6,29.4,31.2,30.3,69.5,13.0,
1,7,29.2,31.2,30.3,70.0,13.0,
1,8,28.7,30.6,29.8,72.5,13.0,
1,9,28.1,30.3,29.2,74.5,12.1,
1,10,27.8,29.2,28.5,77.5,9.3,
1,11,27.2,28.8,27.9,79.5,8.3,
1,12,26.5,28.3,27.4,82.0,8.3,
1,13,26.1,27.9,27.0,84.0,7.4,
1,14,25.8,27.6,26.6,86.0,5.6,
1,15,25.3,27.2,26.3,87.5,5.6,
1,16,25.0,26.9,26.0,89.0,4.6,
1,17,24.8,26.6,25.8,90.0,4.6,
1,18,24.7,26.4,25.5,90.5,4.6,
1,19,24.5,26.2,25.4,91.0,4.6,
1,20,24.5,26.0,25.2,91.5,5.6,
1,21,24.3,25.8,25.0,92.0,6.3,
1,22,24.2,26.1,25.2,91.5,4.6,
1,23,24.2,26.1,25.3,91.5,4.6,
2,0,24.6,26.1,25.4,92.5,4.6,
2,1,25.7,27.0,26.4,87.5,6.5,
2,2,26.8,28.1,27.5,82.5,7.4,
2,3,27.6,29.2,28.5,78.0,8.3,
2,4,28.1,30.1,29.1,76.0,9.3,
2,5,28.7,30.7,29.8,73.0,10.2,
2,6,29.4,31.2,30.3,71.5,11.2,
2,7,29.2,30.9,30.0,72.5,11.2,
2,8,28.8,30.3,29.5,74.0,11.2,
2,9,28.4,29.9,29.2,75.0,10.2,
2,10,27.5,29.2,28.4,78.5,7.4,
2,11,26.9,28.6,27.7,81.5,6.5,
2,12,26.4,28.1,27.3,84.5,5.6,
2,13,26.1,27.8,27.0,86.5,4.6,
2,14,25.8,27.5,26.6,87.5,4.6,
2,15,25.5,27.1,26.3,89.0,3.7,
2,16,25.2,26.8,26.0,90.5,3.7,
2,17,25.0,26.7,25.8,91.0,3.7,
2,18,24.9,26.4,25.6,91.5,3.7,
2,19,24.7,26.3,25.4,92.5,4.6,
2,20,24.5,26.0,25.3,93.0,4.6,
2,21,24.3,25.7,25.0,93.5,4.6,
2,22,24.3,26.0,25.2,93.0,3.7,
2,23,24.4,26.0,25.2,93.0,3.7,
3,0,24.8,26.2,25.6,91.0,4.6,
3,1,26.3,27.4,26.8,85.0,5.6,
3,2,27.5,28.6,28.0,79.0,6.5,
3,3,28.5,29.8,29.2,73.5,7.4,
3,4,29.7,30.8,30.3,70.5,8.3,
3,5,30.3,31.5,30.8,68.0,9.3,
3,6,30.3,32.0,31.2,66.5,10.2,
3,7,30.1,31.6,30.9,68.0,11.1,
3,8,29.5,31.0,30.3,70.5,10.2,
3,9,28.8,30.6,29.6,73.0,10.2,
3,10,28.2,29.7,29.0,75.5,7.4,
3,11,27.2,29.0,28.2,79.0,6.5,
3,12,26.1,28.2,27.3,82.5,5.6,
3,13,26.0,27.9,26.9,84.5,4.6,
3,14,25.7,27.6,26.7,86.0,4.6,
3,15,25.1,27.2,26.2,88.0,4.6,
3,16,25.2,26.8,26.1,89.5,4.6,
3,17,25.1,26.6,26.0,90.5,4.6,
3,18,24.6,26.4,25.5,91.0,4.6,
3,19,24.5,26.1,25.5,92.0,4.6,
3,20,24.4,25.8,25.2,92.5,4.6,
3,21,24.1,25.5,24.9,94.0,4.7,
3,22,24.3,26.0,25.3,92.0,3.7,
3,23,24.3,26.1,25.3,92.0,3.7,
4,0,25.0,26.6,25.8,89.8,4.6,
4,1,26.6,27.8,27.2,83.0,4.6,
4,2,27.9,29.0,28.5,77.0,5.6,
4,3,29.2,30.4,29.8,71.3,6.5,
4,4,30.4,31.3,30.9,67.5,6.5,
4,5,30.9,32.0,31.6,65.3,8.3,
4,6,31.2,32.5,31.9,63.5,9.3,
4,7,30.8,32.1,31.6,65.8,10.2,
4,8,30.1,31.5,30.9,68.0,10.2,
4,9,29.0,31.1,30.1,70.0,10.2,
4,10,28.5,30.2,29.3,73.8,7.4,
4,11,27.7,29.4,28.5,78.0,6.5,
4,12,26.4,28.8,27.5,81.8,4.6,
4,13,26.2,28.4,27.3,83.3,4.6,
4,14,25.8,27.8,26.8,84.5,3.7,
4,15,25.3,27.4,26.4,86.3,3.7,
4,16,25.3,26.8,26.2,88.5,4.6,
4,17,25.1,26.7,26.0,89.5,3.7,
4,18,24.6,26.5,25.5,90.5,3.7,
