m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,24.6,26.3,29.1,,6.7,
1,1,2,24.4,27.1,30.0,,8.1,
1,1,3,25.0,27.6,30.7,,9.1,
1,1,4,25.2,27.5,30.9,,9.1,
1,1,5,25.4,27.5,30.3,,9.2,
1,1,6,25.0,27.5,31.3,,8.1,
1,1,7,24.7,27.3,30.7,,7.9,
1,1,8,25.0,27.7,30.8,,5.8,
1,1,9,25.3,27.3,30.4,,7.3,
1,1,10,24.9,27.1,30.5,,7.7,
1,2,11,24.9,27.2,30.5,,7.9,
1,2,12,24.9,27.6,30.9,,9.1,
1,2,13,25.1,27.6,30.8,,9.5,
1,2,14,25.2,27.7,31.1,,9.2,
1,2,15,24.9,27.5,30.5,,8.5,
1,2,16,25.5,27.6,30.4,,8.2,
1,2,17,25.0,27.3,30.3,,8.2,
1,2,18,24.5,27.1,29.4,,8.1,
1,2,19,25.0,27.2,29.6,,8.8,
1,2,20,24.3,27.2,30.6,,8.4,
1,3,21,24.6,27.4,30.6,,7.2,
1,3,22,25.1,27.3,30.4,,7.6,
1,3,23,25.4,27.4,30.6,,6.6,
1,3,24,25.4,27.8,31.2,,8.0,
1,3,25,25.2,27.6,30.6,,7.9,
1,3,26,25.0,27.2,30.0,,8.4,
1,3,27,25.0,27.1,29.5,,8.1,
1,3,28,25.0,26.9,30.1,,6.7,
1,3,29,25.0,27.7,30.3,,6.2,
1,3,30,25.1,27.3,30.0,,6.3,
1,3,31,24.5,27.4,30.9,,6.6,
2,1,1,25.2,27.3,30.2,,6.9,
2,1,2,24.9,26.9,30.4,,6.4,
2,1,3,24.9,27.1,30.0,,6.0,
2,1,4,24.8,27.0,30.5,,6.8,
2,1,5,25.0,27.2,30.3,,7.8,
2,1,6,24.9,27.1,30.3,,7.0,
2,1,7,24.9,26.8,30.1,,6.1,
2,1,8,24.7,26.8,30.3,,6.7,
2,1,9,24.7,26.7,29.9,,6.9,
2,1,10,24.4,26.9,29.9,,6.1,
2,2,11,24.2,26.5,29.5,,6.4,
2,2,12,24.5,26.9,29.7,,5.7,
