m,coco,coco_pct
8,8.0,0.001
1,4.0,0.003
5,5.0,0.001
7,5.0,0.002
12,4.0,0.003
1,3.0,0.288
11,25.0,0.154
8,3.0,0.107
6,26.0,0.0
2,3.0,0.325
7,17.0,0.0
1,8.0,0.159
8,4.0,0.004
7,1.0,0.006
6,5.0,0.001
2,26.0,0.001
5,18.0,0.006
1,27.0,0.0
5,17.0,0.0
4,26.0,0.001
9,17.0,0.0
11,3.0,0.187
6,7.0,0.131
5,9.0,0.002
2,1.0,0.0
7,8.0,0.019
2,25.0,0.035
6,27.0,0.001
7,4.0,0.005
4,18.0,0.015
12,5.0,0.001
12,8.0,0.122
1,5.0,0.0
3,4.0,0.0
11,9.0,0.013
12,26.0,0.002
2,7.0,0.191
8,1.0,0.007
2,5.0,0.0
11,2.0,0.448
11,26.0,0.002
5,8.0,0.017
9,1.0,0.01
8,5.0,0.003
3,25.0,0.065
10,7.0,0.054
4,3.0,0.264
4,2.0,0.447
11,7.0,0.098
4,8.0,0.053
5,25.0,0.033
12,18.0,0.018
5,3.0,0.191
3,5.0,0.002
4,9.0,0.018
2,27.0,0.0
11,17.0,0.0
3,26.0,0.001
9,25.0,0.011
5,4.0,0.002
8,27.0,0.0
9,9.0,0.001
11,1.0,0.0
10,8.0,0.033
3,8.0,0.097
4,1.0,0.0
7,7.0,0.07
10,27.0,0.001
7,2.0,0.699
9,27.0,0.0
12,2.0,0.199
9,2.0,0.814
4,7.0,0.123
9,26.0,0.0
1,7.0,0.224
10,18.0,0.043
11,8.0,0.05
12,7.0,0.175
7,27.0,0.0
12,3.0,0.231
8,17.0,0.0
3,27.0,0.001
5,27.0,0.004
5,2.0,0.675
7,18.0,0.001
10,26.0,0.0
10,5.0,0.005
1,25.0,0.031
6,9.0,0.004
7,26.0,0.0
8,25.0,0.001
1,1.0,0.0
6,25.0,0.005
8,9.0,0.0
3,18.0,0.018
3,7.0,0.18
8,2.0,0.857
1,26.0,0.001
11,27.0,0.015
6,8.0,0.021
12,1.0,0.0
2,4.0,0.002
10,1.0,0.003
2,8.0,0.137
10,2.0,0.699
2,17.0,0.001
7,25.0,0.003
11,5.0,0.001
2,9.0,0.13
12,25.0,0.099
10,4.0,0.001
5,7.0,0.067
9,7.0,0.036
6,4.0,0.005
6,18.0,0.0
5,26.0,0.0
3,3.0,0.301
4,17.0,0.001
3,1.0,0.0
10,25.0,0.072
7,9.0,0.006
9,5.0,0.006
9,4.0,0.002
6,2.0,0.553
12,17.0,0.0
10,17.0,0.0
9,3.0,0.107
8,18.0,0.0
8,26.0,0.0
4,4.0,0.0
8,7.0,0.019
12,27.0,0.001
3,2.0,0.285
4,27.0,0.008
4,25.0,0.069
1,2.0,0.123
1,9.0,0.162
4,5.0,0.001
12,9.0,0.149
10,3.0,0.086
6,17.0,0.0
10,9.0,0.003
9,18.0,0.005
11,4.0,0.002
11,18.0,0.03
3,17.0,0.001
9,8.0,0.009
6,3.0,0.276
5,1.0,0.001
6,1.0,0.0
2,18.0,0.007
2,2.0,0.172
1,18.0,0.009
3,9.0,0.049
7,3.0,0.188
1,17.0,0.0
