m,m3,coco,coco_pct
12,1,8.0,0.073
7,3,5.0,0.0
6,1,18.0,0.003
6,1,2.0,0.499
2,2,17.0,0.0
12,3,13.0,0.0
9,1,17.0,0.0
12,2,5.0,0.016
3,2,27.0,0.0
3,1,17.0,0.004
2,2,1.0,0.355
8,1,4.0,0.002
4,2,17.0,0.0
2,2,5.0,0.002
3,2,25.0,0.002
6,2,5.0,0.004
12,3,5.0,0.043
9,3,7.0,0.054
4,1,7.0,0.049
10,1,15.0,0.0
10,2,17.0,0.0
5,2,3.0,0.307
11,2,5.0,0.002
8,3,18.0,0.002
5,1,14.0,0.0
7,3,17.0,0.0
1,2,14.0,0.0
5,2,27.0,0.001
12,3,25.0,0.0
11,3,8.0,0.028
8,3,3.0,0.057
7,1,15.0,0.0
8,2,2.0,0.356
10,3,27.0,0.003
10,2,13.0,0.0
10,1,25.0,0.002
11,1,7.0,0.101
8,3,27.0,0.0
4,1,13.0,0.0
1,2,5.0,0.028
1,3,13.0,0.0
10,3,5.0,0.001
4,1,25.0,0.002
3,1,5.0,0.001
3,1,4.0,0.04
11,1,17.0,0.0
12,3,4.0,0.204
5,3,5.0,0.011
1,2,8.0,0.008
11,2,18.0,0.0
1,2,2.0,0.191
9,2,12.0,0.0
1,2,17.0,0.0
7,1,9.0,0.0
4,1,17.0,0.001
3,2,13.0,0.0
2,1,14.0,0.0
1,3,18.0,0.0
7,3,18.0,0.001
6,2,7.0,0.03
10,3,12.0,0.0
6,2,27.0,0.0
8,3,13.0,0.0
10,3,3.0,0.336
9,3,15.0,0.0
10,1,3.0,0.259
8,3,9.0,0.001
2,3,14.0,0.012
8,2,27.0,0.001
10,2,2.0,0.376
4,1,9.0,0.002
8,2,4.0,0.0
4,1,3.0,0.199
3,1,14.0,0.002
6,3,7.0,0.015
11,2,9.0,0.036
4,3,4.0,0.044
11,2,2.0,0.258
7,3,9.0,0.003
7,3,2.0,0.326
7,2,7.0,0.017
12,2,25.0,0.003
7,2,8.0,0.006
4,1,18.0,0.001
9,2,1.0,0.336
3,3,12.0,0.002
3,3,4.0,0.026
12,1,1.0,0.148
11,1,27.0,0.0
11,3,1.0,0.238
1,1,7.0,0.082
6,1,8.0,0.008
5,2,15.0,0.0
7,2,13.0,0.0
5,3,3.0,0.199
6,2,3.0,0.047
8,1,13.0,0.0
5,3,8.0,0.019
9,1,9.0,0.003
7,1,2.0,0.371
7,1,17.0,0.0
12,1,17.0,0.0
4,3,25.0,0.017
9,3,2.0,0.381
8,2,15.0,0.0
12,1,3.0,0.213
11,3,18.0,0.001
4,2,14.0,0.0
4,3,14.0,0.0
1,1,3.0,0.275
2,2,9.0,0.005
9,2,17.0,0.0
9,2,15.0,0.0
5,3,7.0,0.032
9,2,18.0,0.002
7,2,18.0,0.0
4,3,7.0,0.078
4,2,15.0,0.0
1,1,18.0,0.001
6,1,1.0,0.169
11,3,3.0,0.303
12,2,13.0,0.0
9,2,25.0,0.011
6,3,15.0,0.0
12,2,8.0,0.026
2,3,18.0,0.0
8,3,15.0,0.0
4,3,2.0,0.384
7,2,2.0,0.308
10,2,1.0,0.243
11,2,13.0,0.0
11,2,27.0,0.0
12,1,27.0,0.0
2,3,3.0,0.175
6,3,12.0,0.0
10,2,3.0,0.243
12,1,7.0,0.183
2,3,27.0,0.0
9,2,2.0,0.427
11,2,4.0,0.051
9,3,18.0,0.0
1,2,3.0,0.329
10,2,7.0,0.067
1,1,1.0,0.221
6,3,3.0,0.043
7,2,12.0,0.0
5,3,14.0,0.0
6,1,9.0,0.002
3,1,7.0,0.094
4,2,12.0,0.0
3,3,5.0,0.004
6,1,4.0,0.014
1,1,27.0,0.0
10,3,7.0,0.084
12,1,2.0,0.188
2,3,15.0,0.0
10,2,12.0,0.0
7,3,14.0,0.0
10,2,9.0,0.01
11,2,3.0,0.339
10,1,7.0,0.053
2,3,25.0,0.0
5,2,18.0,0.001
4,3,18.0,0.0
5,2,9.0,0.004
12,2,14.0,0.0
6,1,14.0,0.0
11,1,2.0,0.284
9,1,1.0,0.411
10,3,4.0,0.049
