m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,6.2,10.3,15.4,0.1,7.0,0.29
1,1,2,6.3,10.1,14.9,0.0,6.9,0.0
1,1,3,7.2,10.7,16.0,0.0,7.4,0.0
1,1,4,6.0,11.1,15.8,0.0,7.0,0.14
1,1,5,6.3,10.6,15.6,0.0,8.3,0.14
1,1,6,6.0,9.9,16.5,0.0,8.6,0.0
1,1,7,5.9,10.0,16.0,0.0,8.5,0.14
1,1,8,6.2,11.6,17.8,0.0,9.1,0.14
1,1,9,7.9,12.8,17.7,0.0,9.1,0.14
1,1,10,8.0,11.8,16.1,0.0,8.9,0.14
1,2,11,5.4,9.4,15.6,0.0,8.4,0.0
1,2,12,4.8,9.2,15.4,0.0,9.1,0.14
1,2,13,4.0,8.5,15.2,0.0,8.1,0.0
1,2,14,5.3,9.1,16.0,0.0,8.1,0.0
1,2,15,4.8,9.6,17.2,0.0,8.2,0.0
1,2,16,6.0,11.0,17.1,0.0,9.4,0.14
1,2,17,8.8,12.6,18.2,0.0,12.0,0.14
1,2,18,6.1,9.9,15.9,0.0,9.8,0.14
1,2,19,5.6,9.8,14.8,3.9,11.0,0.43
1,2,20,6.5,9.5,13.9,0.3,8.0,0.29
1,3,21,6.0,9.6,14.3,0.3,8.5,0.29
1,3,22,6.6,11.1,16.1,0.4,8.9,0.29
1,3,23,8.4,11.3,16.8,0.0,9.3,0.14
1,3,24,8.0,11.7,16.5,0.0,9.6,0.14
1,3,25,7.9,12.1,17.5,0.0,7.4,0.14
1,3,26,6.2,11.1,17.4,0.0,7.4,0.0
1,3,27,7.2,13.4,21.0,0.0,8.5,0.0
1,3,28,8.3,12.6,18.6,0.0,10.5,0.0
1,3,29,8.8,12.9,17.7,0.0,8.0,0.0
1,3,30,8.1,12.6,18.4,0.0,7.8,0.0
1,3,31,9.2,13.2,19.1,0.0,8.9,0.0
2,1,1,8.6,12.8,20.3,0.0,11.4,0.0
2,1,2,9.0,13.0,18.5,0.0,7.8,0.14
2,1,3,7.7,11.6,17.9,0.0,7.6,0.0
2,1,4,7.5,11.3,18.1,0.0,7.3,0.14
2,1,5,8.7,11.8,17.4,0.0,6.8,0.0
2,1,6,7.3,11.6,16.7,0.0,7.1,0.14
2,1,7,7.4,11.9,16.6,0.0,7.7,0.14
2,1,8,8.6,12.9,17.8,0.0,8.9,0.14
2,1,9,8.4,12.3,16.9,0.0,8.3,0.14
2,1,10,8.1,12.9,17.6,0.0,9.7,0.0
2,2,11,8.6,12.4,18.2,0.0,7.6,0.0
2,2,12,9.2,13.0,19.5,0.0,7.6,0.0
2,2,13,7.7,12.4,17.7,0.0,6.8,0.14
2,2,14,8.7,12.4,18.1,0.0,7.2,0.14
2,2,15,8.0,11.4,16.1,0.3,7.0,0.29
2,2,16,8.4,11.9,17.3,0.0,5.8,0.0
2,2,17,8.0,12.8,19.2,0.0,6.9,0.0
2,2,18,8.9,12.3,17.8,0.0,6.4,0.0
2,2,19,8.2,12.0,16.5,0.0,6.6,0.0
2,2,20,8.3,12.5,17.1,0.0,7.3,0.0
2,3,21,9.0,13.3,18.2,0.0,7.4,0.14
2,3,22,8.6,13.1,18.7,0.0,7.1,0.0
2,3,23,9.1,13.1,17.8,0.0,7.1,0.14
2,3,24,8.6,12.3,16.9,0.0,7.1,0.14
2,3,25,8.6,12.9,19.0,0.0,6.9,0.14
2,3,26,8.5,12.4,17.9,0.0,7.0,0.14
2,3,27,8.3,13.2,19.9,0.0,9.6,0.0
2,3,28,9.9,13.3,17.3,0.1,8.5,0.29
2,3,29,9.8,15.4,21.7,0.0,9.9,0.0
3,1,1,9.3,13.5,18.0,0.0,8.8,0.14
3,1,2,9.7,13.6,17.5,0.1,10.8,0.29
3,1,3,9.3,14.2,19.2,2.4,10.1,0.29
3,1,4,9.9,15.0,18.9,0.0,7.7,0.14
3,1,5,9.9,13.1,17.5,0.0,8.6,0.14
3,1,6,9.7,13.3,17.3,1.5,8.9,0.43
3,1,7,9.8,13.0,15.6,4.6,7.8,0.57
3,1,8,10.4,12.5,17.7,2.6,8.5,0.57
3,1,9,10.0,13.6,19.3,0.2,9.3,0.43
3,1,10,9.1,14.4,20.3,0.0,8.3,0.0
3,2,11,9.6,15.2,19.8,0.1,7.9,0.29
3,2,12,9.6,14.4,20.8,0.0,7.0,0.0
3,2,13,10.0,13.9,19.9,0.0,7.3,0.14
3,2,14,9.0,14.6,20.0,0.0,7.6,0.14
3,2,15,10.0,15.3,20.5,0.0,7.5,0.14
3,2,16,11.1,13.8,17.0,0.2,7.7,0.29
3,2,17,9.9,14.1,18.6,2.1,7.8,0.29
3,2,18,9.4,13.3,17.6,0.8,7.0,0.29
3,2,19,8.6,12.8,15.8,2.0,7.7,0.57
3,2,20,8.5,12.4,17.5,0.0,7.9,0.14
3,3,21,8.7,12.5,16.9,2.0,7.9,0.29
3,3,22,9.6,13.7,17.8,0.0,7.8,0.14
3,3,23,9.7,13.7,19.0,0.3,7.2,0.43
3,3,24,10.3,13.9,17.0,1.8,9.3,0.43
