m,coco,coco_pct
7,9.0,0.0
10,4.0,0.003
4,25.0,0.0
6,8.0,0.003
3,1.0,0.213
8,2.0,0.586
2,1.0,0.31
11,8.0,0.024
9,9.0,0.01
3,18.0,0.004
4,1.0,0.169
12,2.0,0.526
2,8.0,0.005
7,1.0,0.337
2,25.0,0.0
2,9.0,0.0
10,7.0,0.034
1,7.0,0.023
7,25.0,0.0
10,25.0,0.0
7,2.0,0.572
2,4.0,0.016
9,17.0,0.019
12,9.0,0.004
4,3.0,0.207
4,4.0,0.019
11,18.0,0.006
7,18.0,0.002
12,1.0,0.274
5,7.0,0.04
6,7.0,0.011
3,7.0,0.074
9,2.0,0.611
10,17.0,0.002
2,17.0,0.001
7,4.0,0.001
5,25.0,0.0
8,25.0,0.0
3,8.0,0.031
2,18.0,0.0
9,4.0,0.004
9,7.0,0.043
5,3.0,0.119
1,17.0,0.001
8,8.0,0.004
5,9.0,0.004
1,2.0,0.457
11,3.0,0.19
9,8.0,0.022
4,7.0,0.061
4,9.0,0.011
12,7.0,0.029
6,1.0,0.192
2,3.0,0.165
2,7.0,0.022
4,8.0,0.02
12,4.0,0.012
7,3.0,0.073
1,25.0,0.0
3,9.0,0.019
9,1.0,0.116
8,9.0,0.0
3,2.0,0.47
10,8.0,0.016
2,2.0,0.48
10,18.0,0.006
11,9.0,0.016
9,18.0,0.011
11,25.0,0.0
4,2.0,0.497
3,4.0,0.02
12,17.0,0.001
5,4.0,0.002
12,18.0,0.0
8,3.0,0.105
1,9.0,0.009
5,1.0,0.16
8,7.0,0.015
11,7.0,0.046
5,17.0,0.014
8,1.0,0.271
12,25.0,0.0
1,8.0,0.012
4,17.0,0.011
6,4.0,0.003
11,1.0,0.132
10,2.0,0.607
3,17.0,0.004
7,17.0,0.007
1,4.0,0.011
4,18.0,0.006
6,18.0,0.012
8,17.0,0.009
3,25.0,0.0
9,3.0,0.164
10,9.0,0.017
7,8.0,0.002
6,2.0,0.634
3,3.0,0.165
1,18.0,0.003
6,25.0,0.0
5,18.0,0.006
8,4.0,0.003
9,25.0,0.0
5,8.0,0.006
1,1.0,0.353
6,9.0,0.001
11,4.0,0.008
6,17.0,0.011
8,18.0,0.007
11,17.0,0.004
7,7.0,0.007
12,3.0,0.15
5,2.0,0.649
6,3.0,0.134
10,1.0,0.147
12,8.0,0.003
1,3.0,0.131
11,2.0,0.576
10,3.0,0.168
