m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,6.5,11.3,8.9,67.5,8.4,0.05
1,1,6.4,11.1,8.8,67.0,9.3,0.04
1,2,6.0,10.8,8.5,67.0,9.3,0.02
1,3,5.9,10.8,8.6,65.0,9.3,0.03
1,4,5.8,10.7,8.1,67.0,8.4,0.04
1,5,5.4,10.6,8.0,66.5,9.3,0.02
1,6,5.6,10.3,7.9,64.5,9.3,0.0
1,7,5.7,10.5,8.0,64.0,9.3,0.02
1,8,6.2,10.8,8.4,62.0,9.3,0.01
1,9,7.8,11.9,9.6,59.0,9.3,0.02
1,10,9.3,13.5,11.4,55.0,8.3,0.02
1,11,11.3,15.2,13.3,50.5,7.4,0.02
1,12,12.8,16.5,14.7,46.5,8.3,0.02
1,13,13.3,16.8,15.1,47.0,8.4,0.03
1,14,13.4,17.0,15.1,47.0,8.4,0.06
1,15,12.8,16.8,14.7,48.0,8.4,0.02
1,16,12.3,16.5,14.2,52.0,8.3,0.01
1,17,11.3,15.5,13.1,54.5,6.5,0.02
1,18,10.0,14.5,12.0,61.0,6.5,0.02
1,19,9.2,13.7,11.0,61.5,5.6,0.02
1,20,8.4,12.9,10.5,63.5,7.4,0.01
1,21,7.8,12.6,10.0,66.5,7.4,0.02
1,22,7.1,11.8,9.6,67.5,8.3,0.02
1,23,6.8,11.9,9.2,67.0,8.4,0.02
2,0,7.9,12.0,10.0,71.0,8.4,0.02
2,1,8.6,11.9,10.3,70.5,8.4,0.02
2,2,8.4,11.5,10.0,70.5,8.4,0.02
2,3,7.2,11.5,9.4,70.0,9.3,0.02
2,4,7.7,11.1,9.4,69.0,8.4,0.02
2,5,7.4,10.9,9.3,70.0,8.4,0.07
2,6,7.0,11.0,9.0,68.5,8.4,0.05
2,7,7.9,11.6,9.8,65.5,8.4,0.07
2,8,8.7,12.0,10.4,63.5,8.4,0.03
2,9,9.2,13.4,11.6,59.0,7.4,0.02
2,10,12.0,14.9,13.5,56.5,6.5,0.02
2,11,14.1,16.8,15.5,50.5,6.5,0.05
2,12,14.1,18.3,16.5,48.0,8.4,0.07
2,13,15.5,18.3,17.1,48.5,8.4,0.07
2,14,15.5,18.3,17.0,50.0,8.4,0.09
2,15,14.2,18.0,16.3,52.0,8.4,0.05
2,16,14.3,17.9,15.9,56.0,7.4,0.05
2,17,13.3,16.6,14.8,60.5,5.5,0.0
2,18,11.5,15.5,13.3,63.0,4.7,0.05
2,19,11.4,14.5,13.2,67.5,4.6,0.05
2,20,10.9,13.7,12.4,70.0,4.6,0.07
2,21,9.2,13.2,11.3,70.0,5.6,0.07
2,22,9.4,12.5,11.1,72.0,6.5,0.05
2,23,9.0,12.2,10.8,70.0,7.4,0.03
3,0,10.3,13.1,11.6,69.0,7.4,0.05
3,1,10.4,12.8,11.5,69.5,7.4,0.05
3,2,10.2,12.6,11.4,69.5,7.4,0.02
3,3,9.6,12.9,11.3,67.0,8.3,0.02
3,4,9.5,12.2,10.9,69.5,7.4,0.02
3,5,9.4,12.2,10.7,70.0,8.3,0.03
3,6,9.0,12.3,10.6,67.5,8.3,0.0
3,7,10.3,12.6,11.8,66.0,7.4,0.0
3,8,11.8,13.9,12.8,62.0,7.4,0.02
3,9,12.6,15.8,14.2,57.0,8.3,0.03
3,10,14.0,17.2,15.9,53.0,8.3,0.03
3,11,14.8,18.7,17.0,51.5,9.3,0.02
3,12,15.4,20.1,17.9,50.0,11.2,0.03
3,13,15.6,19.7,17.9,51.5,10.2,0.05
3,14,15.2,19.6,17.6,52.0,10.2,0.03
3,15,14.9,19.9,17.8,51.5,11.2,0.03
3,16,14.8,19.1,17.0,56.5,9.3,0.03
3,17,14.2,18.1,16.3,60.0,7.4,0.02
3,18,13.2,17.0,15.4,61.5,6.5,0.05
3,19,13.1,15.8,14.5,65.0,5.6,0.05
3,20,12.6,14.9,13.8,67.5,5.6,0.03
3,21,11.9,14.2,13.4,67.0,6.5,0.06
3,22,11.6,13.5,12.6,69.5,6.5,0.03
3,23,11.1,13.3,12.2,70.5,7.4,0.03
4,0,12.5,15.2,14.0,72.0,6.5,0.0
4,1,12.6,14.8,13.7,72.3,6.5,0.0
4,2,12.2,14.5,13.4,72.3,7.0,0.0
4,3,11.7,14.6,13.2,71.5,7.4,0.0
4,4,11.3,13.9,12.6,71.8,7.0,0.0
4,5,11.4,14.0,12.5,71.3,7.4,0.0
4,6,11.4,14.3,13.0,70.3,7.4,0.0
4,7,13.0,15.2,14.2,66.8,7.4,0.02
4,8,14.7,16.6,15.8,60.8,7.0,0.0
4,9,15.8,19.1,17.5,56.3,8.3,0.02
4,10,17.2,20.2,18.7,52.0,8.4,0.02
4,11,17.7,21.1,19.5,50.8,10.2,0.02
4,12,17.6,22.0,19.6,48.8,11.2,0.03
4,13,18.2,21.2,19.8,50.5,11.2,0.03
4,14,18.0,21.1,19.6,51.0,11.2,0.03
4,15,17.2,21.4,19.3,51.3,11.2,0.05
4,16,16.9,20.3,18.7,55.8,10.2,0.05
4,17,16.2,19.2,17.8,58.5,8.4,0.05
4,18,15.2,18.8,17.2,62.5,7.4,0.02
4,19,14.9,17.4,16.3,67.3,5.5,0.03
4,20,14.6,16.8,15.7,70.0,4.6,0.02
4,21,14.0,16.7,15.4,72.5,4.7,0.0
4,22,13.8,15.5,14.7,74.5,4.6,0.0
4,23,13.4,15.4,14.3,74.3,5.6,0.0
5,0,15.7,18.3,17.0,74.0,5.6,0.06
5,1,15.6,18.2,17.0,72.5,5.6,0.04
5,2,15.1,17.8,16.7,73.0,5.6,0.03
5,3,14.8,17.6,16.3,73.0,6.5,0.03
5,4,14.3,17.0,15.8,73.5,6.5,0.06
5,5,14.7,17.3,16.2,73.0,6.5,0.07
5,6,15.0,18.3,16.6,70.0,6.5,0.07
5,7,17.3,19.3,18.3,63.0,6.5,0.05
5,8,19.1,21.0,20.3,57.0,6.5,0.03
5,9,20.6,23.2,21.8,53.0,7.4,0.06
5,10,21.7,24.2,22.8,51.0,9.3,0.06
5,11,22.1,24.8,23.5,50.0,11.1,0.14
5,12,22.0,24.9,23.6,48.5,12.1,0.2
5,13,22.2,25.1,23.8,48.0,12.1,0.18
5,14,22.1,25.1,23.6,48.5,11.2,0.18
5,15,21.6,24.8,23.2,49.5,10.2,0.19
5,16,21.4,24.1,23.0,50.5,10.2,0.08
5,17,20.8,23.3,22.2,54.0,8.4,0.03
5,18,20.0,22.1,21.0,60.0,7.4,0.05
5,19,19.3,21.1,20.4,64.0,6.5,0.02
5,20,18.6,20.4,19.5,68.0,4.6,0.02
5,21,17.4,19.7,18.7,71.0,4.6,0.05
