m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,1,0,7.2,13.5,10.3,77.3,7.0,0.02,griekenland,athene
1,1,1,7.2,13.2,9.9,77.3,6.1,0.1,griekenland,athene
1,1,2,7.0,12.9,9.8,78.3,6.1,0.06,griekenland,athene
1,1,3,6.5,13.3,9.6,75.3,6.1,0.06,griekenland,athene
1,1,4,7.1,13.1,9.8,75.8,6.1,0.04,griekenland,athene
1,1,5,6.9,13.0,9.8,76.3,4.6,0.06,griekenland,athene
1,1,6,6.5,13.0,9.6,75.3,5.2,0.08,griekenland,athene
1,1,7,7.6,13.8,10.4,72.8,3.7,0.1,griekenland,athene
1,1,8,8.5,14.7,11.4,70.3,5.1,0.1,griekenland,athene
1,1,9,9.3,16.3,12.8,65.0,6.5,0.08,griekenland,athene
1,1,10,10.1,16.8,13.4,62.5,7.4,0.14,griekenland,athene
1,1,11,10.7,17.2,14.0,61.0,7.9,0.14,griekenland,athene
1,1,12,11.3,17.6,14.5,59.8,10.1,0.08,griekenland,athene
1,1,13,10.6,17.0,13.9,60.8,7.4,0.14,griekenland,athene
1,1,14,10.0,16.5,13.2,62.3,7.4,0.12,griekenland,athene
1,1,15,9.1,15.9,12.3,65.8,5.6,0.06,griekenland,athene
1,1,16,9.2,15.5,12.0,67.8,7.0,0.06,griekenland,athene
1,1,17,8.8,15.1,11.4,69.3,7.4,0.04,griekenland,athene
1,1,18,7.5,14.7,11.2,71.8,7.4,0.04,griekenland,athene
1,1,19,7.9,14.5,10.7,72.5,7.0,0.04,griekenland,athene
1,1,20,7.6,14.4,10.6,73.0,6.5,0.08,griekenland,athene
1,1,21,7.4,13.7,10.2,74.8,6.1,0.08,griekenland,athene
1,1,22,6.9,13.5,10.1,76.3,6.5,0.06,griekenland,athene
1,1,23,6.8,13.1,10.0,77.0,6.5,0.08,griekenland,athene
1,2,0,7.5,12.2,9.4,71.5,5.6,0.04,griekenland,athene
1,2,1,6.8,12.5,9.3,71.5,6.5,0.1,griekenland,athene
1,2,2,6.7,12.3,9.3,72.0,6.5,0.12,griekenland,athene
1,2,3,6.8,12.7,8.6,72.0,7.0,0.16,griekenland,athene
1,2,4,6.7,12.0,8.7,73.0,7.0,0.14,griekenland,athene
1,2,5,6.5,11.8,8.8,74.3,6.5,0.14,griekenland,athene
1,2,6,5.5,11.4,8.4,73.8,5.2,0.12,griekenland,athene
1,2,7,7.1,13.2,10.1,69.3,6.1,0.18,griekenland,athene
1,2,8,8.4,14.4,11.5,64.8,6.5,0.16,griekenland,athene
1,2,9,8.9,15.3,12.1,60.0,9.2,0.16,griekenland,athene
1,2,10,9.3,15.6,12.6,57.5,9.3,0.18,griekenland,athene
1,2,11,9.5,16.3,13.2,56.0,9.3,0.16,griekenland,athene
1,2,12,9.8,17.2,14.4,55.0,10.2,0.14,griekenland,athene
1,2,13,9.9,16.2,13.2,57.3,8.9,0.14,griekenland,athene
1,2,14,9.8,15.5,12.8,59.5,8.3,0.12,griekenland,athene
1,2,15,9.5,14.4,12.2,60.3,8.3,0.14,griekenland,athene
1,2,16,8.7,14.2,11.9,63.0,7.9,0.1,griekenland,athene
1,2,17,8.0,13.9,11.6,65.3,7.9,0.06,griekenland,athene
1,2,18,8.0,13.8,10.7,64.3,8.3,0.04,griekenland,athene
1,2,19,7.6,13.7,10.6,67.5,7.0,0.18,griekenland,athene
1,2,20,7.4,13.6,10.4,67.5,7.4,0.1,griekenland,athene
1,2,21,7.6,13.3,10.1,69.0,6.6,0.1,griekenland,athene
1,2,22,7.4,12.9,9.8,69.5,6.5,0.1,griekenland,athene
1,2,23,7.1,12.5,9.6,70.8,6.5,0.08,griekenland,athene
1,3,0,7.6,11.5,9.7,73.0,5.6,0.0,griekenland,athene
1,3,1,6.9,12.0,9.6,72.0,5.6,0.12,griekenland,athene
1,3,2,6.9,11.5,9.5,72.5,5.6,0.11,griekenland,athene
1,3,3,6.6,11.1,9.4,72.5,6.5,0.11,griekenland,athene
1,3,4,6.6,10.9,9.3,75.0,6.5,0.07,griekenland,athene
1,3,5,6.8,10.9,9.3,73.5,6.5,0.12,griekenland,athene
1,3,6,6.6,11.0,8.7,76.0,6.5,0.07,griekenland,athene
1,3,7,7.6,12.3,10.2,69.0,7.4,0.12,griekenland,athene
1,3,8,8.7,13.3,11.2,65.5,7.4,0.14,griekenland,athene
1,3,9,9.2,15.0,12.0,62.0,7.4,0.14,griekenland,athene
1,3,10,10.1,15.5,12.3,58.5,9.3,0.14,griekenland,athene
1,3,11,10.5,16.0,13.1,56.0,10.2,0.12,griekenland,athene
1,3,12,10.8,16.8,13.2,56.5,10.1,0.14,griekenland,athene
1,3,13,10.6,16.0,13.2,55.5,10.2,0.11,griekenland,athene
1,3,14,10.3,15.5,12.9,57.5,9.3,0.13,griekenland,athene
1,3,15,9.3,15.4,12.5,60.0,8.3,0.15,griekenland,athene
1,3,16,9.0,14.5,11.5,61.5,8.3,0.16,griekenland,athene
1,3,17,8.5,14.3,11.2,66.0,9.3,0.12,griekenland,athene
1,3,18,8.2,13.6,10.5,68.0,7.4,0.1,griekenland,athene
1,3,19,7.6,13.3,10.7,69.0,8.3,0.16,griekenland,athene
1,3,20,7.4,13.3,10.4,70.5,7.4,0.12,griekenland,athene
1,3,21,7.4,12.9,10.0,70.0,7.4,0.12,griekenland,athene
1,3,22,7.2,12.6,9.7,70.5,6.5,0.16,griekenland,athene
1,3,23,7.1,12.8,9.8,71.0,7.4,0.12,griekenland,athene
2,1,0,6.4,13.0,9.6,73.3,5.6,0.02,griekenland,athene
2,1,1,6.6,12.3,9.2,73.3,7.4,0.05,griekenland,athene
2,1,2,6.4,12.0,9.0,74.3,7.4,0.03,griekenland,athene
2,1,3,6.0,12.7,9.4,75.5,6.5,0.13,griekenland,athene
2,1,4,6.2,11.6,9.0,76.0,6.5,0.13,griekenland,athene
2,1,5,6.0,11.4,8.9,76.0,6.1,0.13,griekenland,athene
2,1,6,6.6,12.4,9.3,77.5,4.6,0.13,griekenland,athene
2,1,7,7.3,13.0,10.3,69.8,6.1,0.15,griekenland,athene
2,1,8,8.9,14.8,11.7,64.5,7.4,0.13,griekenland,athene
2,1,9,10.4,15.8,13.1,62.0,7.4,0.13,griekenland,athene
2,1,10,11.4,17.2,13.9,59.8,8.4,0.15,griekenland,athene
2,1,11,12.1,18.0,14.7,56.8,8.4,0.15,griekenland,athene
2,1,12,12.2,18.6,14.8,56.0,10.8,0.2,griekenland,athene
2,1,13,12.3,18.3,14.9,55.0,9.3,0.2,griekenland,athene
2,1,14,12.0,17.7,14.6,57.0,8.4,0.18,griekenland,athene
2,1,15,11.7,17.2,14.3,60.3,8.3,0.1,griekenland,athene
2,1,16,10.4,16.4,13.4,61.8,7.9,0.15,griekenland,athene
2,1,17,9.4,15.5,12.5,63.8,7.5,0.1,griekenland,athene
2,1,18,8.4,14.1,11.2,70.0,5.6,0.03,griekenland,athene
2,1,19,8.1,14.3,11.1,68.8,6.5,0.13,griekenland,athene
2,1,20,7.5,13.9,10.7,69.5,6.5,0.1,griekenland,athene
2,1,21,7.7,13.6,10.5,73.8,7.0,0.13,griekenland,athene
2,1,22,7.3,13.2,10.1,72.0,6.1,0.13,griekenland,athene
2,1,23,7.1,13.0,9.8,72.5,6.5,0.05,griekenland,athene
2,2,0,7.8,11.1,9.4,74.3,6.5,0.04,griekenland,athene
2,2,1,7.0,10.6,8.9,73.5,6.5,0.13,griekenland,athene
2,2,2,6.9,10.3,8.7,73.5,6.5,0.1,griekenland,athene
2,2,3,7.2,11.0,9.3,75.3,7.4,0.1,griekenland,athene
2,2,4,7.0,10.4,8.9,75.0,6.1,0.1,griekenland,athene
2,2,5,7.0,10.6,8.9,75.3,5.1,0.1,griekenland,athene
2,2,6,6.4,10.9,9.0,77.0,4.8,0.1,griekenland,athene
2,2,7,8.5,11.8,10.1,69.0,6.5,0.13,griekenland,athene
2,2,8,9.9,13.3,11.6,62.3,7.9,0.13,griekenland,athene
2,2,9,10.8,14.6,12.7,61.3,7.4,0.15,griekenland,athene
2,2,10,12.3,15.9,14.0,56.5,8.3,0.18,griekenland,athene
2,2,11,13.0,16.5,14.6,55.8,9.7,0.18,griekenland,athene
2,2,12,13.0,16.6,14.8,55.0,9.8,0.18,griekenland,athene
2,2,13,13.5,16.8,14.9,54.3,9.7,0.15,griekenland,athene
2,2,14,13.1,16.5,14.5,55.5,9.3,0.15,griekenland,athene
2,2,15,12.0,15.7,14.1,60.5,8.8,0.15,griekenland,athene
2,2,16,11.9,14.2,13.0,61.0,8.4,0.13,griekenland,athene
2,2,17,11.0,13.6,12.1,64.3,7.9,0.1,griekenland,athene
2,2,18,9.8,12.3,11.0,67.5,6.2,0.1,griekenland,athene
2,2,19,9.5,12.2,10.6,68.3,6.5,0.1,griekenland,athene
2,2,20,9.1,11.6,10.2,68.8,7.9,0.1,griekenland,athene
2,2,21,8.2,11.8,10.1,69.5,6.5,0.1,griekenland,athene
2,2,22,8.2,11.3,9.6,70.5,6.5,0.13,griekenland,athene
2,2,23,8.0,11.0,9.3,71.8,6.1,0.13,griekenland,athene
2,3,0,8.9,12.7,10.9,70.0,7.4,0.02,griekenland,athene
2,3,1,8.7,11.6,10.0,71.5,6.5,0.06,griekenland,athene
2,3,2,8.5,11.4,9.8,73.0,7.4,0.11,griekenland,athene
2,3,3,8.0,12.7,10.5,70.5,5.6,0.08,griekenland,athene
2,3,4,8.7,12.5,10.4,70.5,5.6,0.06,griekenland,athene
2,3,5,8.4,12.2,10.4,71.5,5.6,0.17,griekenland,athene
2,3,6,8.6,12.6,10.6,71.5,5.6,0.11,griekenland,athene
2,3,7,9.8,13.2,11.8,66.5,7.4,0.11,griekenland,athene
2,3,8,10.8,14.7,12.9,62.0,8.3,0.11,griekenland,athene
2,3,9,11.4,16.6,14.6,59.5,8.5,0.11,griekenland,athene
2,3,10,12.7,17.3,15.2,56.5,10.2,0.17,griekenland,athene
2,3,11,13.7,18.1,15.9,54.0,10.2,0.17,griekenland,athene
2,3,12,13.4,18.8,16.1,53.5,10.3,0.17,griekenland,athene
2,3,13,14.3,18.3,16.0,52.0,10.2,0.22,griekenland,athene
2,3,14,14.2,17.9,15.8,53.0,10.2,0.25,griekenland,athene
2,3,15,12.6,17.1,15.4,56.0,11.0,0.19,griekenland,athene
2,3,16,13.5,16.6,14.6,61.5,9.3,0.06,griekenland,athene
2,3,17,12.4,15.3,13.8,63.0,8.4,0.06,griekenland,athene
2,3,18,10.4,14.4,12.6,68.5,9.2,0.06,griekenland,athene
2,3,19,10.3,13.9,12.4,67.0,6.5,0.03,griekenland,athene
2,3,20,9.8,13.3,12.1,69.0,6.5,0.03,griekenland,athene
2,3,21,9.6,13.2,11.3,71.5,6.5,0.03,griekenland,athene
2,3,22,9.4,12.7,11.1,69.5,6.5,0.08,griekenland,athene
2,3,23,9.1,12.3,11.0,71.0,6.5,0.14,griekenland,athene
3,1,0,10.5,13.7,11.6,72.5,5.2,0.05,griekenland,athene
3,1,1,10.1,12.4,11.1,73.0,4.6,0.15,griekenland,athene
3,1,2,9.8,12.2,10.9,73.5,4.6,0.13,griekenland,athene
3,1,3,10.2,13.0,11.1,74.3,5.2,0.1,griekenland,athene
3,1,4,9.9,12.1,10.9,74.5,4.2,0.1,griekenland,athene
3,1,5,10.1,12.1,11.1,74.3,4.2,0.13,griekenland,athene
3,1,6,9.6,13.4,11.5,72.5,3.8,0.08,griekenland,athene
3,1,7,11.6,13.6,12.4,68.8,4.6,0.15,griekenland,athene
3,1,8,12.4,15.1,13.7,64.0,6.1,0.18,griekenland,athene
3,1,9,14.5,17.0,15.8,58.0,8.8,0.18,griekenland,athene
3,1,10,14.8,17.1,15.8,57.0,8.3,0.23,griekenland,athene
3,1,11,15.3,17.5,16.4,54.3,8.8,0.2,griekenland,athene
3,1,12,16.4,19.2,17.6,51.8,9.4,0.17,griekenland,athene
3,1,13,15.2,17.8,16.6,53.5,9.3,0.18,griekenland,athene
3,1,14,14.9,17.5,16.1,56.0,8.4,0.18,griekenland,athene
3,1,15,14.0,17.7,16.3,59.5,8.4,0.2,griekenland,athene
3,1,16,13.3,16.2,14.9,63.3,8.4,0.13,griekenland,athene
3,1,17,12.5,15.4,14.1,66.3,7.4,0.1,griekenland,athene
3,1,18,11.8,14.6,13.3,69.0,6.1,0.08,griekenland,athene
3,1,19,11.3,14.0,12.8,69.8,5.6,0.08,griekenland,athene
3,1,20,11.0,13.4,12.5,69.8,5.6,0.08,griekenland,athene
3,1,21,11.1,14.7,12.8,67.5,5.6,0.08,griekenland,athene
3,1,22,10.8,13.4,12.0,71.8,5.1,0.08,griekenland,athene
3,1,23,10.6,13.0,11.9,72.5,5.1,0.13,griekenland,athene
3,2,0,9.0,13.5,11.1,71.0,5.2,0.02,griekenland,athene
3,2,1,9.2,12.1,10.7,69.0,6.5,0.05,griekenland,athene
3,2,2,9.1,11.9,10.6,69.0,7.0,0.05,griekenland,athene
3,2,3,8.1,12.9,10.2,72.3,5.6,0.08,griekenland,athene
3,2,4,8.9,12.2,10.5,70.8,7.0,0.08,griekenland,athene
3,2,5,9.4,12.6,10.9,69.8,7.4,0.08,griekenland,athene
3,2,6,9.1,13.6,11.8,69.3,5.6,0.05,griekenland,athene
3,2,7,10.2,14.2,12.3,62.5,8.8,0.1,griekenland,athene
3,2,8,11.3,15.8,13.5,58.5,10.2,0.1,griekenland,athene
3,2,9,12.0,17.5,14.7,54.5,11.2,0.15,griekenland,athene
3,2,10,12.9,17.9,15.2,51.5,11.6,0.25,griekenland,athene
3,2,11,13.5,18.3,15.8,49.5,11.6,0.33,griekenland,athene
3,2,12,14.3,19.1,16.6,50.5,11.2,0.23,griekenland,athene
3,2,13,13.9,18.4,16.1,48.0,12.1,0.23,griekenland,athene
3,2,14,13.7,17.8,15.9,49.0,12.1,0.18,griekenland,athene
3,2,15,12.8,18.3,15.7,52.0,10.6,0.18,griekenland,athene
3,2,16,12.1,16.8,14.5,55.3,11.1,0.08,griekenland,athene
3,2,17,11.3,15.4,13.5,57.3,10.2,0.05,griekenland,athene
3,2,18,10.6,15.0,12.8,63.5,7.9,0.03,griekenland,athene
3,2,19,10.2,13.6,12.1,62.3,8.4,0.03,griekenland,athene
3,2,20,9.9,13.1,11.8,61.8,7.9,0.0,griekenland,athene
3,2,21,9.6,14.1,12.0,64.3,6.1,0.0,griekenland,athene
3,2,22,9.4,12.8,11.4,66.3,7.0,0.0,griekenland,athene
3,2,23,9.1,12.6,11.1,67.8,7.0,0.03,griekenland,athene
3,3,0,9.8,13.5,12.1,68.0,6.5,0.02,griekenland,athene
3,3,1,9.8,13.2,11.5,62.5,5.6,0.05,griekenland,athene
3,3,2,9.6,13.0,11.4,63.5,6.5,0.02,griekenland,athene
3,3,3,9.1,13.4,11.5,67.0,6.5,0.05,griekenland,athene
3,3,4,10.2,13.5,11.9,65.0,6.5,0.11,griekenland,athene
3,3,5,10.7,13.6,12.3,63.5,6.5,0.09,griekenland,athene
3,3,6,12.0,15.0,13.6,61.0,6.5,0.05,griekenland,athene
3,3,7,12.2,14.7,13.7,56.0,7.4,0.07,griekenland,athene
3,3,8,13.0,15.9,14.8,53.0,9.3,0.09,griekenland,athene
3,3,9,14.6,18.2,16.4,49.5,12.1,0.07,griekenland,athene
3,3,10,15.3,18.0,16.2,46.0,11.1,0.27,griekenland,athene
3,3,11,15.9,18.8,17.0,44.5,12.1,0.32,griekenland,athene
3,3,12,15.4,20.2,17.6,46.5,11.2,0.22,griekenland,athene
3,3,13,16.2,18.9,17.4,44.0,13.0,0.16,griekenland,athene
3,3,14,15.9,18.5,16.9,46.0,13.9,0.16,griekenland,athene
3,3,15,14.7,19.1,16.9,51.5,11.9,0.18,griekenland,athene
3,3,16,13.5,17.6,15.7,53.0,11.1,0.11,griekenland,athene
3,3,17,12.9,16.7,14.8,57.0,10.2,0.09,griekenland,athene
3,3,18,12.0,15.0,13.7,61.0,6.5,0.07,griekenland,athene
3,3,19,12.0,14.9,13.6,59.0,8.3,0.07,griekenland,athene
3,3,20,11.9,14.4,13.1,61.5,7.4,0.05,griekenland,athene
3,3,21,10.9,14.7,13.1,61.5,5.6,0.02,griekenland,athene
3,3,22,10.8,14.3,12.8,62.0,5.6,0.02,griekenland,athene
3,3,23,10.4,13.8,12.5,63.0,5.6,0.05,griekenland,athene
4,1,0,11.5,15.4,13.5,62.3,6.1,0.03,griekenland,athene
4,1,1,11.5,14.8,13.1,63.5,7.4,0.13,griekenland,athene
4,1,2,11.3,14.6,13.0,64.0,7.4,0.13,griekenland,athene
4,1,3,10.8,15.0,12.9,66.5,6.5,0.1,griekenland,athene
4,1,4,11.5,15.4,13.6,62.8,7.4,0.08,griekenland,athene
4,1,5,12.3,15.7,14.2,61.3,7.0,0.05,griekenland,athene
4,1,6,13.3,17.0,15.1,60.0,5.2,0.05,griekenland,athene
4,1,7,13.8,17.0,15.5,55.8,7.4,0.0,griekenland,athene
4,1,8,14.7,18.2,16.6,53.0,8.9,0.1,griekenland,athene
4,1,9,16.0,20.1,18.0,49.8,10.3,0.08,griekenland,athene
4,1,10,16.4,20.4,18.6,48.5,11.1,0.05,griekenland,athene
4,1,11,16.6,20.9,19.1,48.0,11.6,0.05,griekenland,athene
4,1,12,16.6,22.8,19.8,49.5,11.2,0.12,griekenland,athene
4,1,13,16.4,21.1,18.9,49.5,11.6,0.1,griekenland,athene
4,1,14,16.0,20.7,18.6,51.0,11.6,0.05,griekenland,athene
4,1,15,15.5,21.3,18.3,50.0,10.3,0.05,griekenland,athene
4,1,16,15.1,19.6,17.3,53.3,9.3,0.03,griekenland,athene
4,1,17,14.2,18.4,16.2,55.5,8.9,0.05,griekenland,athene
4,1,18,13.5,17.3,15.4,57.0,8.3,0.03,griekenland,athene
4,1,19,12.7,16.6,14.6,59.8,7.0,0.05,griekenland,athene
4,1,20,12.4,16.1,14.2,60.3,6.5,0.03,griekenland,athene
4,1,21,12.5,16.2,14.2,60.8,7.0,0.0,griekenland,athene
4,1,22,12.1,15.7,13.8,62.3,7.0,0.03,griekenland,athene
4,1,23,11.7,15.2,13.5,63.8,6.5,0.03,griekenland,athene
4,2,0,11.6,16.0,13.8,67.3,3.6,0.03,griekenland,athene
4,2,1,11.5,14.6,13.0,66.8,4.2,0.05,griekenland,athene
4,2,2,11.4,14.4,12.9,68.3,4.6,0.05,griekenland,athene
4,2,3,11.0,14.9,12.9,63.0,5.2,0.08,griekenland,athene
4,2,4,12.0,14.8,13.4,64.5,5.6,0.1,griekenland,athene
4,2,5,12.9,15.7,14.2,62.0,4.6,0.05,griekenland,athene
4,2,6,14.1,18.2,16.1,58.0,5.2,0.0,griekenland,athene
4,2,7,14.9,17.5,16.2,57.0,6.0,0.05,griekenland,athene
4,2,8,15.6,18.7,17.3,54.0,7.0,0.1,griekenland,athene
4,2,9,17.0,22.0,19.2,47.8,7.4,0.13,griekenland,athene
4,2,10,17.9,21.0,19.3,46.8,10.2,0.13,griekenland,athene
4,2,11,18.2,21.4,19.7,46.0,10.2,0.1,griekenland,athene
4,2,12,18.7,22.6,21.0,43.0,10.3,0.08,griekenland,athene
4,2,13,18.0,21.6,20.0,45.8,10.2,0.13,griekenland,athene
4,2,14,17.5,21.1,19.4,47.8,10.2,0.1,griekenland,athene
4,2,15,17.2,22.6,19.4,48.3,8.3,0.1,griekenland,athene
4,2,16,16.3,19.3,17.7,51.3,9.3,0.1,griekenland,athene
4,2,17,15.2,18.0,16.5,55.0,7.9,0.03,griekenland,athene
4,2,18,13.9,18.5,16.3,58.8,5.6,0.03,griekenland,athene
4,2,19,13.5,16.6,15.1,59.5,5.6,0.08,griekenland,athene
4,2,20,13.1,16.1,14.6,61.0,5.6,0.08,griekenland,athene
4,2,21,12.5,16.8,14.7,67.3,3.6,0.08,griekenland,athene
4,2,22,12.7,15.3,14.1,67.0,4.6,0.15,griekenland,athene
4,2,23,12.4,14.9,13.7,67.5,4.6,0.13,griekenland,athene
4,3,0,14.0,17.0,15.2,63.3,4.7,0.02,griekenland,athene
4,3,1,13.6,16.2,15.0,66.0,3.7,0.05,griekenland,athene
4,3,2,13.5,16.0,14.8,66.5,4.2,0.05,griekenland,athene
4,3,3,13.2,16.0,14.4,65.5,3.7,0.05,griekenland,athene
4,3,4,14.6,16.3,15.3,63.8,3.7,0.03,griekenland,athene
4,3,5,15.2,17.5,16.4,61.5,3.7,0.08,griekenland,athene
4,3,6,16.7,20.2,18.5,55.0,4.3,0.08,griekenland,athene
4,3,7,17.0,19.8,18.5,55.3,5.1,0.03,griekenland,athene
4,3,8,18.3,20.9,19.6,51.5,6.5,0.03,griekenland,athene
4,3,9,19.5,23.2,21.4,48.3,8.3,0.03,griekenland,athene
4,3,10,20.4,22.9,21.8,46.8,8.4,0.03,griekenland,athene
4,3,11,20.8,23.4,22.1,45.3,8.9,0.05,griekenland,athene
4,3,12,21.5,25.1,23.5,42.3,9.3,0.08,griekenland,athene
4,3,13,21.2,23.3,22.2,44.0,9.3,0.03,griekenland,athene
4,3,14,20.7,22.9,21.7,45.8,9.8,0.03,griekenland,athene
4,3,15,19.5,23.1,21.6,45.5,10.2,0.05,griekenland,athene
4,3,16,19.0,21.4,20.1,49.5,9.8,0.05,griekenland,athene
4,3,17,17.9,20.2,18.8,51.8,8.4,0.05,griekenland,athene
4,3,18,16.4,19.5,17.9,58.3,7.0,0.03,griekenland,athene
4,3,19,15.8,18.2,16.9,55.5,6.5,0.05,griekenland,athene
4,3,20,15.3,17.5,16.5,58.5,5.6,0.03,griekenland,athene
4,3,21,14.9,18.8,16.9,62.0,5.2,0.03,griekenland,athene
4,3,22,14.8,17.4,16.1,62.8,3.7,0.05,griekenland,athene
4,3,23,14.3,17.0,15.6,64.3,4.2,0.05,griekenland,athene
5,1,0,15.7,18.2,16.8,62.3,3.6,0.0,griekenland,athene
5,1,1,15.2,17.3,16.1,63.3,4.2,0.05,griekenland,athene
5,1,2,15.2,17.1,16.0,63.8,4.2,0.03,griekenland,athene
5,1,3,14.6,17.5,16.4,64.3,5.2,0.03,griekenland,athene
5,1,4,15.8,17.7,17.0,58.8,4.6,0.1,griekenland,athene
5,1,5,16.9,18.6,18.1,56.3,4.6,0.05,griekenland,athene
5,1,6,17.5,20.5,19.5,54.0,4.3,0.05,griekenland,athene
5,1,7,18.6,20.9,20.1,51.5,5.6,0.03,griekenland,athene
5,1,8,19.3,21.9,20.7,48.3,7.4,0.05,griekenland,athene
5,1,9,20.0,23.5,21.8,44.0,10.3,0.1,griekenland,athene
5,1,10,20.5,23.1,21.7,42.3,11.1,0.15,griekenland,athene
5,1,11,20.8,23.7,22.2,40.3,10.6,0.18,griekenland,athene
5,1,12,21.6,25.8,23.8,41.0,11.1,0.08,griekenland,athene
5,1,13,20.5,24.0,22.4,41.0,10.2,0.13,griekenland,athene
5,1,14,20.1,23.7,22.0,42.3,10.2,0.08,griekenland,athene
5,1,15,19.8,24.5,22.1,45.8,10.2,0.05,griekenland,athene
5,1,16,18.6,22.1,20.7,46.3,9.3,0.05,griekenland,athene
5,1,17,18.0,20.9,19.5,49.3,8.3,0.05,griekenland,athene
5,1,18,16.9,20.1,18.6,51.8,7.4,0.0,griekenland,athene
5,1,19,16.9,19.1,17.8,55.3,5.6,0.05,griekenland,athene
5,1,20,16.5,18.6,17.4,56.8,4.6,0.05,griekenland,athene
5,1,21,16.0,19.0,17.8,59.5,4.2,0.03,griekenland,athene
5,1,22,16.0,18.0,17.0,60.5,5.1,0.05,griekenland,athene
5,1,23,15.5,17.5,16.6,61.8,4.6,0.05,griekenland,athene
5,2,0,16.4,19.2,17.9,64.5,2.7,0.0,griekenland,athene
5,2,1,16.3,18.4,17.2,68.5,2.8,0.03,griekenland,athene
5,2,2,16.0,18.3,17.1,69.5,2.8,0.03,griekenland,athene
5,2,3,16.1,18.9,17.4,69.0,2.7,0.03,griekenland,athene
5,2,4,17.4,18.9,18.3,63.5,2.8,0.03,griekenland,athene
5,2,5,18.4,20.5,19.5,58.8,2.8,0.03,griekenland,athene
5,2,6,19.4,23.2,21.5,54.5,4.7,0.03,griekenland,athene
5,2,7,20.5,23.3,21.9,54.3,4.2,0.03,griekenland,athene
5,2,8,21.3,24.3,22.9,51.5,5.6,0.0,griekenland,athene
5,2,9,21.9,27.0,24.0,47.3,7.4,0.0,griekenland,athene
5,2,10,22.9,26.8,24.5,46.0,7.9,0.05,griekenland,athene
5,2,11,23.3,27.3,25.0,44.3,9.3,0.05,griekenland,athene
5,2,12,23.1,28.3,25.3,42.0,9.4,0.0,griekenland,athene
5,2,13,22.8,27.3,25.1,42.8,9.3,0.05,griekenland,athene
5,2,14,22.3,26.8,24.6,44.8,8.9,0.05,griekenland,athene
5,2,15,22.6,26.8,24.7,46.3,8.9,0.03,griekenland,athene
5,2,16,21.1,24.8,22.9,51.5,8.4,0.03,griekenland,athene
5,2,17,20.2,23.4,21.8,54.3,6.5,0.0,griekenland,athene
5,2,18,18.3,23.1,20.6,55.8,3.7,0.0,griekenland,athene
5,2,19,18.9,21.5,20.2,59.8,4.6,0.03,griekenland,athene
5,2,20,18.4,21.0,19.7,61.3,2.8,0.03,griekenland,athene
5,2,21,17.5,20.9,19.0,64.5,3.2,0.05,griekenland,athene
5,2,22,17.2,20.0,18.5,65.0,3.3,0.03,griekenland,athene
5,2,23,16.9,19.6,18.1,65.8,3.3,0.05,griekenland,athene
5,3,0,18.2,21.0,19.7,66.5,3.6,0.02,griekenland,athene
5,3,1,17.9,20.1,19.0,67.5,2.8,0.05,griekenland,athene
5,3,2,17.7,19.7,18.6,67.5,2.8,0.02,griekenland,athene
5,3,3,17.6,20.5,19.0,66.5,4.5,0.0,griekenland,athene
5,3,4,18.6,20.8,19.9,62.0,3.7,0.0,griekenland,athene
5,3,5,20.2,22.3,21.2,57.5,2.8,0.02,griekenland,athene
5,3,6,21.5,24.2,22.4,54.0,4.7,0.0,griekenland,athene
5,3,7,22.4,25.0,23.3,51.5,4.6,0.02,griekenland,athene
5,3,8,23.1,25.8,24.1,49.5,6.5,0.02,griekenland,athene
5,3,9,23.6,27.2,25.5,45.0,10.3,0.09,griekenland,athene
5,3,10,23.9,27.3,25.6,44.0,9.3,0.11,griekenland,athene
5,3,11,24.4,27.6,25.8,43.0,9.3,0.18,griekenland,athene
5,3,12,24.0,29.0,26.5,39.5,11.2,0.15,griekenland,athene
5,3,13,24.4,27.7,25.7,43.0,9.3,0.09,griekenland,athene
5,3,14,24.0,27.4,25.4,44.5,9.3,0.11,griekenland,athene
5,3,15,23.9,28.4,26.1,42.0,10.3,0.09,griekenland,athene
5,3,16,22.6,25.4,24.3,51.0,8.4,0.09,griekenland,athene
5,3,17,21.4,24.3,23.0,53.0,7.4,0.07,griekenland,athene
5,3,18,20.6,23.6,22.5,55.5,6.5,0.02,griekenland,athene
5,3,19,20.3,22.6,21.4,57.0,4.6,0.05,griekenland,athene
5,3,20,19.9,22.0,20.8,59.0,3.7,0.02,griekenland,athene
5,3,21,19.1,22.5,20.9,63.0,5.6,0.05,griekenland,athene
5,3,22,18.7,21.0,19.9,65.5,2.8,0.02,griekenland,athene
5,3,23,18.5,20.8,19.8,68.5,2.8,0.02,griekenland,athene
6,1,0,19.3,24.3,22.0,59.0,4.1,0.0,griekenland,athene
6,1,1,19.0,23.4,21.2,65.3,2.8,0.0,griekenland,athene
6,1,2,18.5,23.3,20.9,65.8,2.8,0.0,griekenland,athene
6,1,3,18.4,22.9,21.2,62.5,3.1,0.0,griekenland,athene
6,1,4,19.6,23.5,21.7,59.0,4.6,0.0,griekenland,athene
6,1,5,20.9,25.2,23.0,56.3,3.7,0.0,griekenland,athene
6,1,6,23.1,26.7,25.2,51.5,4.7,0.0,griekenland,athene
