m,m3,coco,coco_pct
9,3,7.0,0.035
8,1,8.0,0.006
11,3,23.0,0.001
8,3,7.0,0.004
2,3,17.0,0.007
5,1,25.0,0.001
1,2,26.0,0.0
6,1,18.0,0.014
12,3,4.0,0.161
6,1,5.0,0.018
7,1,8.0,0.0
1,2,2.0,0.182
10,1,4.0,0.132
3,1,23.0,0.0
8,3,2.0,0.35
8,1,2.0,0.264
12,1,8.0,0.029
3,2,26.0,0.0
9,3,2.0,0.298
2,2,25.0,0.0
1,3,4.0,0.139
5,3,17.0,0.001
7,2,23.0,0.001
6,2,2.0,0.315
11,2,26.0,0.0
1,1,17.0,0.011
1,1,9.0,0.024
6,2,7.0,0.066
8,3,9.0,0.0
12,2,26.0,0.0
5,2,2.0,0.302
10,2,17.0,0.014
8,2,26.0,0.0
9,2,23.0,0.0
8,2,7.0,0.011
1,2,3.0,0.164
9,3,23.0,0.0
4,3,1.0,0.112
12,3,9.0,0.005
8,1,17.0,0.001
2,2,8.0,0.018
11,3,25.0,0.001
12,1,4.0,0.131
11,2,8.0,0.037
4,2,26.0,0.0
3,1,17.0,0.023
7,1,1.0,0.251
1,3,23.0,0.0
1,3,3.0,0.179
10,3,1.0,0.154
9,1,7.0,0.019
8,2,3.0,0.158
9,3,18.0,0.013
12,3,23.0,0.0
5,3,8.0,0.005
8,2,17.0,0.0
1,2,17.0,0.006
4,1,23.0,0.0
2,2,26.0,0.0
10,2,9.0,0.01
10,3,3.0,0.255
5,2,26.0,0.0
1,3,1.0,0.284
10,3,8.0,0.042
9,1,1.0,0.276
3,3,1.0,0.21
5,1,2.0,0.368
7,1,5.0,0.071
5,1,9.0,0.001
8,1,26.0,0.0
4,1,5.0,0.027
5,1,8.0,0.007
5,3,5.0,0.036
3,2,2.0,0.274
5,3,23.0,0.0
1,2,8.0,0.035
3,3,25.0,0.002
11,3,2.0,0.262
2,2,4.0,0.174
3,3,4.0,0.078
5,1,18.0,0.029
9,3,17.0,0.003
4,3,5.0,0.02
9,3,4.0,0.079
7,3,26.0,0.001
6,1,4.0,0.139
11,2,1.0,0.14
6,1,23.0,0.0
12,2,17.0,0.008
10,3,4.0,0.088
4,3,2.0,0.302
1,2,25.0,0.0
3,2,9.0,0.008
4,2,1.0,0.097
2,2,3.0,0.286
10,2,2.0,0.24
9,3,5.0,0.058
6,2,9.0,0.0
10,3,23.0,0.0
11,2,17.0,0.005
5,1,17.0,0.01
4,2,25.0,0.005
12,3,18.0,0.014
5,3,2.0,0.332
3,3,8.0,0.016
11,3,5.0,0.054
3,1,3.0,0.295
8,2,23.0,0.0
1,1,4.0,0.112
3,2,17.0,0.006
9,1,5.0,0.047
4,2,23.0,0.001
11,3,8.0,0.035
9,2,18.0,0.049
6,1,3.0,0.304
7,3,2.0,0.356
3,3,18.0,0.05
2,1,4.0,0.138
8,3,3.0,0.154
10,3,9.0,0.027
5,2,23.0,0.0
3,2,3.0,0.264
4,1,17.0,0.023
8,2,1.0,0.236
10,2,8.0,0.038
9,3,8.0,0.013
5,1,5.0,0.04
8,3,4.0,0.167
9,2,17.0,0.019
7,2,7.0,0.006
1,2,23.0,0.0
1,1,3.0,0.191
7,3,4.0,0.199
1,1,5.0,0.089
5,1,3.0,0.26
4,3,7.0,0.05
5,2,1.0,0.182
8,1,7.0,0.021
9,3,25.0,0.002
7,1,2.0,0.298
2,1,5.0,0.06
2,3,3.0,0.244
9,3,9.0,0.0
1,3,18.0,0.022
7,2,4.0,0.2
7,2,17.0,0.001
1,2,7.0,0.118
7,3,3.0,0.193
11,2,18.0,0.035
6,2,25.0,0.0
6,1,25.0,0.003
7,1,25.0,0.001
11,2,5.0,0.106
7,3,17.0,0.0
7,3,18.0,0.0
1,1,8.0,0.027
12,3,5.0,0.031
9,2,26.0,0.0
12,2,23.0,0.0
4,1,9.0,0.001
6,3,25.0,0.003
1,1,23.0,0.0
10,2,18.0,0.064
4,1,25.0,0.0
1,1,25.0,0.002
9,2,7.0,0.036
12,1,25.0,0.001
8,3,1.0,0.218
7,1,23.0,0.0
9,2,2.0,0.3
3,3,17.0,0.012
9,2,25.0,0.006
1,2,4.0,0.073
5,3,25.0,0.001
8,2,4.0,0.163
10,3,17.0,0.018
10,1,18.0,0.013
12,3,2.0,0.175
4,1,1.0,0.14
3,2,8.0,0.009
7,2,25.0,0.002
6,3,1.0,0.167
3,3,3.0,0.291
4,3,17.0,0.016
12,1,2.0,0.208
12,1,7.0,0.114
10,2,26.0,0.0
1,3,8.0,0.03
2,2,23.0,0.0
1,3,26.0,0.0
10,2,7.0,0.089
4,2,7.0,0.06
2,1,18.0,0.041
10,2,1.0,0.114
5,1,23.0,0.0
11,1,5.0,0.042
4,2,18.0,0.025
10,1,8.0,0.013
7,2,2.0,0.311
2,3,26.0,0.0
12,2,2.0,0.194
11,1,17.0,0.029
6,3,26.0,0.0
5,3,7.0,0.036
10,1,5.0,0.095
9,1,9.0,0.001
3,1,5.0,0.024
5,1,7.0,0.046
10,3,25.0,0.001
9,1,18.0,0.016
9,3,3.0,0.236
7,3,1.0,0.188
4,2,2.0,0.354
1,3,5.0,0.047
2,1,25.0,0.0
9,3,1.0,0.263
12,3,26.0,0.0
6,1,8.0,0.003
5,3,4.0,0.086
6,1,7.0,0.057
12,1,1.0,0.136
11,3,1.0,0.098
3,2,1.0,0.235
2,3,9.0,0.003
4,3,8.0,0.027
4,2,4.0,0.115
4,3,26.0,0.0
6,3,2.0,0.292
9,2,5.0,0.057
8,3,8.0,0.0
7,2,3.0,0.187
3,1,7.0,0.106
6,2,5.0,0.049
9,1,17.0,0.008
10,3,7.0,0.082
1,1,1.0,0.246
4,1,2.0,0.248
4,2,17.0,0.021
12,3,8.0,0.026
5,2,4.0,0.099
5,2,25.0,0.002
9,2,4.0,0.079
10,2,4.0,0.11
9,3,26.0,0.0
5,2,8.0,0.003
6,3,9.0,0.0
8,3,18.0,0.0
12,3,7.0,0.082
1,3,9.0,0.011
2,2,2.0,0.211
6,1,2.0,0.358
7,1,26.0,0.0
11,3,3.0,0.229
2,1,23.0,0.0
10,2,25.0,0.001
2,2,5.0,0.072
3,2,7.0,0.046
11,2,3.0,0.225
7,3,9.0,0.0
12,2,1.0,0.156
3,3,7.0,0.054
5,1,4.0,0.105
12,2,7.0,0.098
11,2,23.0,0.001
1,1,18.0,0.022
1,2,18.0,0.048
10,3,26.0,0.0
10,1,26.0,0.0
7,3,5.0,0.051
1,1,2.0,0.223
6,3,4.0,0.205
3,2,23.0,0.0
2,2,18.0,0.006
5,3,3.0,0.274
2,3,18.0,0.033
11,1,2.0,0.188
7,2,26.0,0.0
9,1,2.0,0.298
11,3,4.0,0.132
7,3,25.0,0.004
4,2,3.0,0.29
9,1,3.0,0.253
11,2,2.0,0.219
10,1,3.0,0.173
7,1,9.0,0.0
12,2,5.0,0.03
11,1,9.0,0.018
8,1,4.0,0.25
8,2,25.0,0.0
10,1,2.0,0.236
2,2,17.0,0.004
9,1,25.0,0.001
8,3,25.0,0.0
3,1,8.0,0.046
6,2,26.0,0.0
8,3,5.0,0.108
8,3,17.0,0.0
1,2,1.0,0.3
12,3,3.0,0.222
4,1,3.0,0.283
5,3,1.0,0.228
1,3,7.0,0.126
5,2,9.0,0.0
6,1,17.0,0.005
2,1,2.0,0.132
12,3,17.0,0.01
6,2,18.0,0.016
7,3,8.0,0.0
11,3,9.0,0.024
7,3,23.0,0.0
3,3,5.0,0.009
8,1,25.0,0.0
3,3,26.0,0.0
7,1,18.0,0.0
11,1,18.0,0.045
3,1,1.0,0.084
10,2,3.0,0.252
6,3,7.0,0.041
6,2,8.0,0.005
2,3,25.0,0.0
3,1,4.0,0.151
7,1,7.0,0.011
2,1,9.0,0.011
11,3,26.0,0.0
4,1,26.0,0.0
5,2,3.0,0.357
2,1,8.0,0.017
3,2,25.0,0.0
2,1,17.0,0.006
12,2,4.0,0.139
5,2,7.0,0.022
11,3,18.0,0.047
8,1,23.0,0.0
4,3,3.0,0.323
12,1,26.0,0.0
12,3,1.0,0.274
12,1,17.0,0.025
1,2,9.0,0.007
3,1,26.0,0.0
11,1,7.0,0.109
3,1,2.0,0.191
11,1,23.0,0.0
