m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,4.2,12.1,8.2,90.0,4.5,0.2
1,1,1,4.0,12.0,8.0,91.0,8.3,0.17
1,1,2,3.5,12.0,8.0,91.0,8.3,0.17
1,1,3,3.3,11.7,8.0,92.0,9.0,0.13
1,1,4,3.5,11.5,7.8,93.3,7.9,0.2
1,1,5,2.5,12.0,7.8,92.3,7.4,0.2
1,1,6,2.1,12.2,7.1,92.3,6.0,0.2
1,1,7,2.0,13.0,7.0,93.8,7.9,0.13
1,1,8,1.5,12.0,7.0,93.8,8.8,0.2
1,1,9,2.9,12.1,7.9,91.5,9.0,0.23
1,1,10,6.0,13.0,9.3,87.8,8.3,0.23
1,1,11,10.0,14.5,12.0,79.5,10.1,0.27
1,1,12,11.2,15.0,13.1,72.5,6.5,0.3
1,1,13,12.5,16.0,14.0,66.8,12.0,0.33
1,1,14,13.0,16.0,14.5,64.5,13.9,0.27
1,1,15,12.9,16.0,14.4,68.3,14.4,0.27
1,1,16,12.5,15.5,14.0,71.5,14.5,0.3
1,1,17,12.0,15.0,13.0,74.8,10.8,0.3
1,1,18,9.8,13.4,12.0,78.3,5.6,0.23
1,1,19,8.5,13.0,11.0,84.5,7.4,0.3
1,1,20,8.0,13.0,10.3,86.0,7.4,0.3
1,1,21,6.7,12.8,9.9,90.0,8.7,0.2
1,1,22,6.0,13.0,9.5,89.8,7.4,0.23
1,1,23,5.0,12.0,8.5,90.8,7.0,0.13
1,2,0,4.4,12.8,9.2,86.5,7.4,0.23
1,2,1,3.5,13.0,8.3,87.8,10.7,0.3
1,2,2,3.0,13.0,8.0,89.3,9.6,0.3
1,2,3,2.7,12.6,8.0,89.0,10.5,0.4
1,2,4,2.0,13.0,7.8,91.0,10.1,0.37
1,2,5,2.0,12.5,8.0,89.8,11.1,0.27
1,2,6,1.8,12.7,7.8,88.5,7.4,0.3
1,2,7,2.5,13.3,7.5,89.3,11.0,0.26
1,2,8,2.0,13.0,7.5,89.0,10.8,0.2
1,2,9,3.2,13.1,8.0,87.3,10.6,0.17
1,2,10,6.0,13.0,9.5,81.8,11.3,0.2
1,2,11,8.8,13.5,11.4,75.5,12.5,0.23
1,2,12,10.4,14.6,12.6,70.3,8.1,0.33
1,2,13,12.0,15.5,13.8,63.5,14.9,0.3
1,2,14,13.0,16.0,14.3,62.0,16.3,0.27
1,2,15,12.6,16.2,14.4,62.8,17.1,0.3
1,2,16,12.0,16.0,14.0,65.0,15.9,0.33
1,2,17,11.5,15.0,13.0,72.3,12.0,0.27
1,2,18,10.0,13.3,11.6,76.0,7.3,0.3
1,2,19,9.0,13.0,11.0,81.5,10.7,0.33
1,2,20,7.8,13.0,10.4,83.3,10.2,0.27
1,2,21,6.9,13.1,10.2,84.8,10.9,0.3
1,2,22,6.0,12.7,9.6,89.3,9.2,0.27
1,2,23,5.4,12.5,9.7,89.3,10.6,0.27
1,3,0,6.0,13.5,9.8,88.5,7.2,0.15
1,3,1,6.0,13.0,9.6,88.5,10.2,0.12
1,3,2,5.0,13.0,9.0,91.0,10.1,0.15
1,3,3,4.7,13.0,8.8,91.0,10.7,0.12
1,3,4,5.0,13.0,9.0,87.5,9.3,0.09
1,3,5,5.0,13.0,8.5,88.5,10.2,0.15
1,3,6,4.2,13.1,8.6,89.0,7.4,0.15
1,3,7,5.0,13.0,9.0,88.0,10.1,0.12
1,3,8,4.0,13.0,8.5,90.5,10.3,0.18
1,3,9,5.6,13.4,9.6,87.0,10.8,0.12
1,3,10,9.0,14.0,11.5,78.5,13.0,0.12
1,3,11,11.0,15.0,13.0,75.0,15.9,0.15
1,3,12,12.5,15.5,14.4,69.5,11.2,0.12
1,3,13,13.0,16.0,15.0,66.0,16.6,0.18
1,3,14,13.0,16.0,15.0,66.0,16.8,0.12
1,3,15,13.8,16.5,15.2,63.0,18.0,0.15
1,3,16,13.0,17.0,15.5,67.0,16.8,0.15
1,3,17,13.0,16.0,14.5,68.0,15.7,0.12
1,3,18,11.2,14.6,12.9,76.0,8.8,0.09
1,3,19,11.0,15.0,13.0,79.0,12.3,0.12
1,3,20,10.0,14.0,12.5,80.5,10.1,0.09
1,3,21,9.1,14.0,11.8,82.0,10.8,0.18
1,3,22,8.0,14.0,11.0,85.5,8.5,0.15
1,3,23,8.0,14.0,10.5,87.5,9.2,0.15
2,1,0,5.8,12.8,9.3,88.5,5.4,0.07
2,1,1,5.0,12.4,8.5,89.3,8.4,0.1
2,1,2,5.0,12.5,8.8,89.3,7.9,0.07
2,1,3,4.6,12.7,8.9,89.5,9.0,0.13
2,1,4,5.0,12.5,9.0,89.3,8.8,0.1
2,1,5,5.0,12.0,9.0,87.8,9.3,0.1
2,1,6,4.8,12.5,9.1,87.3,6.0,0.13
2,1,7,4.0,13.0,8.8,87.0,8.9,0.17
2,1,8,5.0,12.5,9.0,86.5,9.1,0.17
2,1,9,6.7,13.0,9.4,85.5,10.8,0.2
2,1,10,10.0,14.0,11.5,78.8,11.5,0.17
2,1,11,11.0,15.0,13.5,72.5,14.3,0.17
2,1,12,13.6,16.6,15.1,64.3,7.9,0.17
2,1,13,14.0,17.0,15.5,57.0,15.0,0.17
2,1,14,14.3,17.5,16.0,57.0,15.3,0.13
2,1,15,14.2,17.9,16.2,58.3,14.9,0.17
2,1,16,14.0,18.0,16.0,61.5,14.0,0.13
2,1,17,13.0,17.0,15.3,68.3,13.4,0.13
2,1,18,12.2,14.8,13.5,75.3,6.5,0.07
2,1,19,11.0,14.0,12.4,80.3,8.9,0.13
2,1,20,10.0,13.2,11.5,82.5,8.0,0.1
2,1,21,8.9,13.4,10.8,84.8,9.0,0.13
2,1,22,8.0,13.0,10.8,86.3,7.4,0.1
2,1,23,7.0,13.0,10.0,87.8,6.9,0.07
2,2,0,9.0,13.2,11.2,91.3,5.4,0.03
2,2,1,8.0,13.5,11.0,90.8,7.9,0.07
2,2,2,8.5,13.0,10.8,89.8,7.9,0.1
2,2,3,8.1,12.5,10.4,92.3,9.0,0.1
2,2,4,8.0,13.0,10.2,92.3,7.4,0.07
2,2,5,8.0,13.0,10.0,92.0,7.9,0.13
2,2,6,7.3,12.5,9.6,91.3,5.9,0.17
2,2,7,7.5,12.0,9.9,90.5,10.2,0.13
2,2,8,7.5,12.0,9.5,93.0,9.3,0.2
2,2,9,9.1,12.8,10.9,87.5,8.8,0.23
2,2,10,11.5,14.0,13.0,77.5,10.7,0.2
2,2,11,13.4,16.0,14.7,69.5,13.4,0.2
2,2,12,14.0,17.0,15.7,64.5,9.2,0.17
2,2,13,15.0,18.0,16.8,62.8,15.9,0.13
2,2,14,16.0,18.5,17.3,63.3,15.3,0.13
2,2,15,15.3,18.9,17.2,62.3,16.3,0.1
2,2,16,15.0,18.0,16.5,65.0,16.9,0.17
2,2,17,14.2,17.0,15.6,69.0,14.0,0.1
2,2,18,13.4,15.8,14.6,77.5,8.5,0.13
2,2,19,12.8,14.5,13.5,81.5,10.1,0.1
2,2,20,12.0,14.5,13.0,84.0,7.9,0.1
2,2,21,11.0,14.1,12.4,86.5,8.1,0.07
2,2,22,10.0,14.0,12.0,88.3,7.0,0.07
2,2,23,10.0,13.5,11.5,89.5,7.4,0.03
2,3,0,8.5,11.4,10.0,87.5,5.4,0.11
2,3,1,8.0,12.0,9.5,88.0,7.4,0.07
2,3,2,8.0,11.0,9.5,85.5,8.3,0.15
2,3,3,6.9,11.6,9.2,87.5,8.9,0.11
2,3,4,7.0,12.0,9.0,86.5,9.2,0.15
2,3,5,6.0,12.0,8.5,90.0,9.4,0.18
2,3,6,6.2,11.5,8.5,87.5,4.7,0.22
2,3,7,6.0,11.0,8.5,90.5,9.2,0.15
