m,coco,coco_pct
5,1.0,0.183
3,3.0,0.284
4,3.0,0.299
10,7.0,0.07
1,5.0,0.067
9,18.0,0.026
3,25.0,0.001
7,2.0,0.323
11,18.0,0.042
7,4.0,0.198
10,5.0,0.061
10,3.0,0.228
5,18.0,0.012
12,18.0,0.028
11,3.0,0.235
2,2.0,0.216
12,8.0,0.044
9,23.0,0.0
2,3.0,0.243
6,3.0,0.3
8,7.0,0.012
5,26.0,0.0
8,2.0,0.318
8,25.0,0.0
2,17.0,0.006
8,17.0,0.0
4,8.0,0.02
1,23.0,0.0
4,18.0,0.055
11,9.0,0.019
3,2.0,0.246
2,5.0,0.068
8,8.0,0.003
8,4.0,0.192
6,9.0,0.0
3,9.0,0.007
12,1.0,0.191
5,25.0,0.001
1,8.0,0.031
9,17.0,0.01
4,26.0,0.0
3,17.0,0.014
12,17.0,0.014
11,2.0,0.223
1,18.0,0.03
3,26.0,0.0
10,9.0,0.013
11,1.0,0.119
11,26.0,0.0
3,18.0,0.046
7,25.0,0.002
1,1.0,0.277
4,25.0,0.002
9,2.0,0.299
12,25.0,0.001
5,5.0,0.031
3,1.0,0.178
1,9.0,0.014
1,2.0,0.185
11,7.0,0.103
1,25.0,0.001
8,9.0,0.0
6,26.0,0.0
5,3.0,0.296
8,1.0,0.235
5,17.0,0.006
10,2.0,0.24
8,18.0,0.0
7,1.0,0.23
5,8.0,0.005
9,3.0,0.248
2,7.0,0.061
1,17.0,0.008
1,4.0,0.109
12,7.0,0.097
11,25.0,0.001
12,3.0,0.231
3,4.0,0.112
7,26.0,0.0
6,2.0,0.321
9,25.0,0.003
5,23.0,0.0
11,8.0,0.036
1,26.0,0.0
2,26.0,0.0
7,9.0,0.0
9,8.0,0.009
10,4.0,0.109
4,4.0,0.099
6,8.0,0.003
9,5.0,0.054
9,1.0,0.243
6,23.0,0.0
10,25.0,0.001
4,5.0,0.021
6,25.0,0.002
6,18.0,0.015
1,3.0,0.178
10,18.0,0.048
7,3.0,0.186
3,23.0,0.0
4,2.0,0.301
11,4.0,0.14
4,7.0,0.065
6,1.0,0.114
7,17.0,0.001
3,7.0,0.068
12,5.0,0.037
11,23.0,0.001
2,9.0,0.006
5,4.0,0.096
10,26.0,0.0
2,23.0,0.0
8,23.0,0.0
5,2.0,0.334
6,17.0,0.006
12,23.0,0.0
9,4.0,0.079
12,9.0,0.022
8,5.0,0.087
9,9.0,0.0
10,23.0,0.0
3,5.0,0.022
12,26.0,0.0
4,17.0,0.02
7,8.0,0.0
7,7.0,0.009
7,23.0,0.0
4,9.0,0.001
10,17.0,0.013
6,5.0,0.035
1,7.0,0.1
2,8.0,0.014
5,9.0,0.0
7,5.0,0.052
10,1.0,0.186
2,1.0,0.214
8,3.0,0.153
9,7.0,0.03
11,17.0,0.014
12,2.0,0.192
12,4.0,0.144
2,25.0,0.0
7,18.0,0.0
4,1.0,0.116
2,4.0,0.147
5,7.0,0.035
10,8.0,0.031
6,4.0,0.15
11,5.0,0.068
6,7.0,0.055
2,18.0,0.027
9,26.0,0.0
8,26.0,0.0
4,23.0,0.0
3,8.0,0.024
