m,coco,coco_pct
12,14.0,0.005
2,14.0,0.002
8,2.0,0.332
5,6.0,0.0
7,1.0,0.563
5,22.0,0.0
10,10.0,0.0
9,3.0,0.107
11,27.0,0.001
2,26.0,0.0
8,10.0,0.0
7,10.0,0.0
11,10.0,0.0
3,7.0,0.059
6,12.0,0.0
10,11.0,0.0
11,3.0,0.14
7,2.0,0.303
4,3.0,0.138
10,1.0,0.295
8,8.0,0.012
5,8.0,0.028
1,10.0,0.001
6,17.0,0.002
5,2.0,0.34
2,18.0,0.0
11,23.0,0.0
4,1.0,0.436
6,8.0,0.016
3,27.0,0.0
12,12.0,0.004
6,22.0,0.0
2,25.0,0.0
4,25.0,0.003
9,18.0,0.008
6,19.0,0.0
10,22.0,0.0
12,10.0,0.0
7,8.0,0.005
4,26.0,0.0
2,12.0,0.002
1,21.0,0.0
5,27.0,0.001
4,18.0,0.001
12,9.0,0.008
6,7.0,0.047
5,10.0,0.0
11,22.0,0.0
11,6.0,0.0
3,19.0,0.0
2,10.0,0.0
3,12.0,0.0
7,11.0,0.0
3,8.0,0.018
9,19.0,0.0
7,21.0,0.0
2,7.0,0.044
12,7.0,0.068
12,21.0,0.0
10,9.0,0.018
6,10.0,0.0
4,10.0,0.001
2,6.0,0.0
2,15.0,0.0
5,12.0,0.0
3,3.0,0.129
11,11.0,0.0
12,23.0,0.0
3,18.0,0.001
12,3.0,0.122
3,5.0,0.036
5,11.0,0.0
5,1.0,0.257
7,7.0,0.018
4,21.0,0.0
1,8.0,0.02
11,7.0,0.099
12,26.0,0.0
9,8.0,0.017
8,6.0,0.0
7,17.0,0.001
1,7.0,0.054
8,17.0,0.001
4,6.0,0.0
3,4.0,0.031
9,14.0,0.0
2,21.0,0.0
11,19.0,0.0
6,1.0,0.427
8,1.0,0.528
9,21.0,0.0
6,4.0,0.009
9,25.0,0.019
5,23.0,0.0
3,15.0,0.0
10,4.0,0.049
3,11.0,0.0
12,18.0,0.0
8,14.0,0.0
11,26.0,0.0
1,15.0,0.0
3,1.0,0.517
10,3.0,0.144
7,14.0,0.0
1,25.0,0.0
10,8.0,0.042
8,4.0,0.004
7,6.0,0.0
10,18.0,0.004
9,6.0,0.0
5,19.0,0.0
7,23.0,0.001
2,2.0,0.101
5,21.0,0.0
5,3.0,0.192
10,2.0,0.209
12,1.0,0.254
3,14.0,0.0
2,3.0,0.102
12,17.0,0.0
9,26.0,0.0
6,11.0,0.0
8,7.0,0.025
2,8.0,0.017
12,4.0,0.062
10,7.0,0.093
9,2.0,0.32
7,19.0,0.0
4,9.0,0.003
12,19.0,0.0
5,18.0,0.004
11,8.0,0.035
2,23.0,0.0
3,9.0,0.009
6,27.0,0.0
3,17.0,0.0
2,5.0,0.231
2,17.0,0.0
11,1.0,0.233
4,8.0,0.025
12,25.0,0.0
2,27.0,0.0
1,6.0,0.0
12,8.0,0.017
4,19.0,0.0
1,2.0,0.093
1,17.0,0.0
12,15.0,0.003
7,18.0,0.017
7,9.0,0.003
1,23.0,0.0
8,22.0,0.0
3,6.0,0.0
7,15.0,0.0
7,25.0,0.033
9,1.0,0.445
2,22.0,0.0
7,4.0,0.002
8,19.0,0.0
4,7.0,0.08
6,5.0,0.008
8,12.0,0.0
6,25.0,0.029
7,5.0,0.004
11,2.0,0.112
6,26.0,0.0
1,18.0,0.0
8,11.0,0.0
6,23.0,0.001
6,9.0,0.003
9,9.0,0.006
6,2.0,0.332
11,18.0,0.001
9,12.0,0.0
11,21.0,0.0
11,25.0,0.001
4,22.0,0.0
6,21.0,0.0
10,25.0,0.005
1,4.0,0.054
4,17.0,0.0
10,12.0,0.0
9,4.0,0.007
3,10.0,0.0
1,19.0,0.0
4,11.0,0.0
3,25.0,0.002
11,12.0,0.0
2,1.0,0.429
5,15.0,0.0
8,18.0,0.011
3,23.0,0.0
1,1.0,0.364
2,4.0,0.042
9,7.0,0.052
8,23.0,0.001
10,6.0,0.0
10,21.0,0.0
2,11.0,0.0
1,9.0,0.017
12,6.0,0.0
11,5.0,0.299
3,26.0,0.0
5,5.0,0.012
3,21.0,0.0
1,27.0,0.0
12,5.0,0.367
7,26.0,0.001
10,17.0,0.0
4,23.0,0.0
5,17.0,0.001
3,22.0,0.0
6,6.0,0.0
5,25.0,0.021
3,2.0,0.198
10,23.0,0.0
10,14.0,0.001
10,27.0,0.0
10,19.0,0.0
12,27.0,0.0
4,27.0,0.0
1,3.0,0.107
9,27.0,0.0
11,17.0,0.0
5,9.0,0.012
2,9.0,0.031
9,11.0,0.0
9,22.0,0.0
5,14.0,0.0
12,22.0,0.0
9,10.0,0.0
7,27.0,0.001
10,26.0,0.0
5,26.0,0.001
5,4.0,0.022
8,27.0,0.001
9,5.0,0.02
12,11.0,0.0
6,14.0,0.0
12,2.0,0.09
4,4.0,0.035
8,9.0,0.004
11,9.0,0.008
7,3.0,0.049
11,15.0,0.0
9,15.0,0.0
6,15.0,0.0
4,15.0,0.0
11,4.0,0.072
1,12.0,0.001
11,14.0,0.0
8,15.0,0.0
4,14.0,0.0
8,26.0,0.001
4,12.0,0.0
1,26.0,0.0
4,2.0,0.259
8,21.0,0.0
2,19.0,0.0
1,11.0,0.0
7,22.0,0.0
10,15.0,0.0
8,25.0,0.026
6,18.0,0.012
10,5.0,0.141
8,3.0,0.054
7,12.0,0.0
8,5.0,0.002
1,14.0,0.002
4,5.0,0.02
1,5.0,0.288
5,7.0,0.108
6,3.0,0.114
9,17.0,0.0
9,23.0,0.0
1,22.0,0.0
