m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,4.2,5.7,7.0,26.5,21.0,0.69,63.0
2,4.6,6.3,8.0,26.7,18.0,0.61,64.0
3,4.4,7.0,9.4,23.3,18.0,0.59,47.0
4,6.4,9.1,12.4,22.1,13.0,0.45,40.0
5,10.0,12.8,15.8,18.9,14.0,0.46,48.0
6,13.3,15.8,18.7,19.7,13.0,0.42,46.0
7,15.0,17.5,20.0,19.2,16.0,0.52,45.0
8,16.3,18.6,21.1,19.1,16.0,0.51,53.0
9,13.4,16.2,19.2,18.7,17.0,0.55,89.0
10,10.9,13.0,15.4,23.7,21.0,0.68,83.0
11,7.4,9.2,10.9,25.0,20.0,0.66,108.0
12,4.9,6.6,8.2,27.1,23.0,0.73,86.0
