m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,5.0,7.9,9.9,3.6,29.0,0.8
1,1,2,4.6,7.5,9.3,6.1,27.7,0.83
1,1,3,5.3,6.7,7.4,1.3,30.8,0.71
1,1,4,4.9,5.8,7.0,3.3,28.2,0.83
1,1,5,5.1,6.3,9.0,6.8,30.3,1.0
1,1,6,4.2,7.0,7.9,1.6,26.2,0.67
1,1,7,4.9,5.9,7.0,2.7,31.1,1.0
1,1,8,4.8,5.9,7.2,1.2,29.6,0.86
1,1,9,4.3,5.7,6.7,1.9,25.6,0.67
1,1,10,2.4,5.7,7.7,1.4,21.2,0.67
1,2,11,3.6,5.3,7.1,1.5,28.5,0.67
1,2,12,5.3,6.6,8.2,4.1,24.5,0.5
1,2,13,6.4,7.2,7.8,1.9,30.0,0.5
1,2,14,4.5,7.1,8.7,1.8,30.2,0.5
1,2,15,4.4,5.6,6.3,1.6,27.2,0.5
1,2,16,3.3,4.9,5.9,2.3,26.6,0.83
1,2,17,4.1,5.4,6.7,0.8,23.8,0.5
1,2,18,1.8,4.0,5.5,0.2,19.6,0.5
1,2,19,1.8,3.3,5.8,0.6,23.2,0.67
1,2,20,2.4,3.9,5.5,0.8,25.3,0.5
1,3,21,2.0,3.8,6.4,0.7,28.3,0.5
1,3,22,3.3,4.7,5.7,1.8,21.2,0.83
1,3,23,4.0,4.8,5.6,2.3,22.5,0.5
1,3,24,3.4,4.8,6.3,0.2,25.9,0.5
1,3,25,2.5,4.4,6.5,1.5,17.2,0.83
1,3,26,4.5,6.1,7.4,2.2,25.9,1.0
1,3,27,4.7,6.7,8.0,4.4,31.2,0.71
1,3,28,4.1,5.7,7.2,1.4,22.8,0.5
1,3,29,5.1,6.7,8.6,1.3,26.7,0.67
1,3,30,3.6,4.6,6.4,0.5,26.2,0.86
1,3,31,2.6,4.1,6.1,0.9,26.5,0.67
2,1,1,3.7,4.6,6.0,1.3,27.7,0.83
2,1,2,4.0,5.2,6.7,1.5,24.3,0.67
2,1,3,4.7,6.4,8.1,0.5,27.6,0.5
2,1,4,4.6,5.9,7.4,1.3,26.5,0.83
2,1,5,4.9,6.3,8.0,1.4,29.4,0.5
2,1,6,3.4,5.9,7.9,5.4,30.6,0.67
2,1,7,2.7,4.1,6.3,1.6,27.9,0.6
2,1,8,2.5,4.9,6.8,1.8,28.5,0.67
2,1,9,4.5,6.4,8.4,5.4,33.8,0.71
2,1,10,3.7,5.3,6.9,2.4,25.7,0.71
2,2,11,3.9,5.0,6.3,1.9,25.1,0.71
2,2,12,3.6,5.0,6.2,0.0,23.1,0.17
2,2,13,2.7,4.2,6.8,2.6,24.9,0.57
2,2,14,3.3,5.2,6.9,0.9,23.9,0.33
2,2,15,4.8,7.3,10.1,3.5,23.2,0.71
2,2,16,6.2,8.2,10.4,4.6,35.9,0.71
2,2,17,6.1,8.3,9.8,0.6,28.2,0.57
2,2,18,6.9,8.4,9.6,2.5,29.3,0.83
2,2,19,4.7,6.6,8.0,2.7,26.7,0.71
2,2,20,5.6,7.8,10.0,4.8,33.0,0.57
2,3,21,7.3,8.7,10.2,2.6,29.5,0.71
2,3,22,6.4,8.5,11.0,2.1,26.7,0.83
2,3,23,5.8,7.8,10.6,1.2,26.5,0.33
2,3,24,5.4,7.7,10.6,3.3,32.8,0.71
2,3,25,4.6,7.0,9.2,1.3,25.8,0.57
2,3,26,3.4,5.8,7.8,0.0,19.6,0.2
2,3,27,2.9,5.0,7.7,1.4,15.2,0.29
2,3,28,2.7,5.4,7.9,0.7,19.7,0.57
2,3,29,6.6,8.7,10.6,4.7,35.8,1.0
3,1,1,4.0,5.4,7.0,1.2,24.0,0.43
3,1,2,3.0,5.8,9.5,0.5,21.2,0.57
3,1,3,3.7,7.0,9.7,1.0,17.4,0.43
3,1,4,3.3,5.6,8.4,0.5,20.7,0.57
3,1,5,3.5,5.2,7.7,0.5,17.8,0.57
3,1,6,3.5,6.2,8.5,1.2,19.6,0.33
3,1,7,4.4,6.5,8.2,1.5,22.9,0.33
3,1,8,3.6,6.8,8.5,0.6,25.6,0.5
3,1,9,4.1,6.6,9.0,2.4,23.5,0.57
