m,coco,coco_pct
10,7.0,0.035
5,13.0,0.0
8,13.0,0.0
1,9.0,0.016
11,7.0,0.044
3,14.0,0.001
10,4.0,0.278
1,12.0,0.003
4,4.0,0.339
11,18.0,0.006
7,25.0,0.0
5,10.0,0.0
3,9.0,0.009
1,21.0,0.001
2,8.0,0.111
5,3.0,0.208
4,5.0,0.003
5,2.0,0.077
9,4.0,0.3
7,18.0,0.001
8,2.0,0.099
9,10.0,0.0
2,15.0,0.005
6,3.0,0.196
12,25.0,0.0
2,4.0,0.281
8,12.0,0.0
4,1.0,0.239
8,7.0,0.019
3,7.0,0.041
7,12.0,0.0
5,1.0,0.241
7,7.0,0.023
5,12.0,0.0
2,13.0,0.001
4,19.0,0.001
3,17.0,0.023
5,21.0,0.0
10,3.0,0.284
2,21.0,0.002
5,17.0,0.032
5,5.0,0.018
10,1.0,0.114
9,19.0,0.0
10,14.0,0.0
2,7.0,0.045
3,18.0,0.0
9,1.0,0.187
7,15.0,0.0
1,18.0,0.002
1,4.0,0.31
12,10.0,0.002
7,14.0,0.0
10,17.0,0.058
5,4.0,0.319
12,5.0,0.039
1,17.0,0.043
7,13.0,0.0
9,8.0,0.093
7,17.0,0.039
11,3.0,0.235
12,15.0,0.0
1,19.0,0.002
7,4.0,0.263
2,5.0,0.017
7,19.0,0.0
6,21.0,0.0
11,25.0,0.0
2,17.0,0.027
8,21.0,0.0
6,4.0,0.314
10,19.0,0.0
10,25.0,0.0
8,18.0,0.002
12,1.0,0.074
6,15.0,0.0
2,2.0,0.054
11,12.0,0.0
5,8.0,0.07
4,3.0,0.198
11,17.0,0.06
10,9.0,0.015
3,10.0,0.0
1,3.0,0.266
4,12.0,0.001
2,1.0,0.139
11,10.0,0.0
6,9.0,0.006
1,10.0,0.0
8,9.0,0.01
3,3.0,0.216
4,7.0,0.031
10,12.0,0.0
4,14.0,0.001
6,13.0,0.0
9,21.0,0.0
7,8.0,0.071
9,5.0,0.012
3,12.0,0.002
10,2.0,0.058
12,9.0,0.013
9,25.0,0.0
3,1.0,0.227
6,25.0,0.0
12,14.0,0.001
4,17.0,0.032
4,2.0,0.065
2,12.0,0.003
12,21.0,0.0
1,14.0,0.0
4,10.0,0.0
7,10.0,0.0
7,21.0,0.0
7,2.0,0.099
4,18.0,0.002
10,8.0,0.14
11,2.0,0.057
12,2.0,0.049
4,25.0,0.0
5,9.0,0.009
2,19.0,0.0
6,12.0,0.0
4,9.0,0.011
8,10.0,0.0
8,1.0,0.223
12,13.0,0.0
8,4.0,0.271
11,4.0,0.302
9,18.0,0.004
9,9.0,0.02
5,7.0,0.022
6,10.0,0.0
1,15.0,0.002
3,25.0,0.0
3,2.0,0.051
6,7.0,0.017
8,5.0,0.005
10,18.0,0.002
10,13.0,0.0
1,5.0,0.045
8,19.0,0.0
4,21.0,0.003
8,3.0,0.241
6,8.0,0.073
1,25.0,0.0
2,3.0,0.297
1,8.0,0.112
12,8.0,0.142
7,9.0,0.013
4,13.0,0.0
8,8.0,0.084
12,19.0,0.001
3,5.0,0.032
3,8.0,0.095
9,2.0,0.072
9,17.0,0.053
2,18.0,0.003
3,15.0,0.0
9,14.0,0.0
10,10.0,0.0
11,15.0,0.0
3,4.0,0.302
5,15.0,0.0
5,18.0,0.004
8,14.0,0.0
3,19.0,0.0
11,13.0,0.0
11,1.0,0.11
7,1.0,0.229
1,7.0,0.055
9,7.0,0.018
12,17.0,0.052
4,8.0,0.074
2,25.0,0.0
10,21.0,0.0
8,17.0,0.047
9,3.0,0.241
8,25.0,0.0
12,3.0,0.26
11,14.0,0.0
12,12.0,0.003
1,13.0,0.001
2,10.0,0.002
5,25.0,0.0
6,14.0,0.0
6,19.0,0.001
5,14.0,0.0
7,5.0,0.002
3,21.0,0.0
6,2.0,0.081
6,5.0,0.006
10,5.0,0.017
11,5.0,0.018
1,2.0,0.055
11,8.0,0.138
9,15.0,0.0
6,17.0,0.029
8,15.0,0.0
11,19.0,0.0
12,18.0,0.004
9,12.0,0.0
4,15.0,0.0
1,1.0,0.087
9,13.0,0.0
11,9.0,0.031
2,9.0,0.01
11,21.0,0.0
6,18.0,0.001
7,3.0,0.262
12,7.0,0.055
5,19.0,0.0
2,14.0,0.003
6,1.0,0.277
3,13.0,0.001
10,15.0,0.0
12,4.0,0.306
