m,coco,coco_pct
7,18.0,0.001
12,4.0,0.048
7,12.0,0.0
4,12.0,0.0
11,8.0,0.018
9,8.0,0.002
5,7.0,0.012
6,1.0,0.68
10,7.0,0.026
6,8.0,0.003
10,26.0,0.001
7,17.0,0.006
7,23.0,0.0
11,23.0,0.0
10,18.0,0.004
3,26.0,0.0
3,19.0,0.0
10,3.0,0.238
5,17.0,0.021
2,23.0,0.0
7,26.0,0.0
3,9.0,0.008
2,12.0,0.002
7,10.0,0.0
8,3.0,0.014
6,18.0,0.001
8,2.0,0.163
9,1.0,0.491
1,3.0,0.394
3,25.0,0.002
6,10.0,0.0
2,8.0,0.052
4,4.0,0.054
6,9.0,0.003
4,19.0,0.0
6,12.0,0.0
1,1.0,0.1
6,4.0,0.001
8,19.0,0.0
6,19.0,0.0
8,23.0,0.0
3,23.0,0.0
3,3.0,0.306
6,23.0,0.0
5,19.0,0.0
9,23.0,0.001
3,10.0,0.0
5,2.0,0.29
7,19.0,0.0
10,10.0,0.0
3,1.0,0.208
8,5.0,0.005
3,7.0,0.063
7,5.0,0.002
10,9.0,0.006
12,5.0,0.05
8,1.0,0.805
5,8.0,0.01
12,3.0,0.381
2,18.0,0.002
4,5.0,0.011
3,18.0,0.001
6,2.0,0.224
1,7.0,0.082
1,8.0,0.043
6,3.0,0.069
11,25.0,0.004
7,2.0,0.124
2,1.0,0.113
2,4.0,0.042
2,5.0,0.032
2,9.0,0.01
4,2.0,0.304
3,4.0,0.063
11,2.0,0.28
7,9.0,0.0
11,9.0,0.003
6,5.0,0.003
7,3.0,0.018
2,26.0,0.0
12,1.0,0.107
8,9.0,0.0
7,1.0,0.848
2,2.0,0.293
11,17.0,0.02
3,2.0,0.282
9,19.0,0.0
9,2.0,0.322
4,8.0,0.01
8,4.0,0.0
4,23.0,0.0
8,10.0,0.0
12,9.0,0.008
1,17.0,0.021
2,3.0,0.356
11,19.0,0.0
5,5.0,0.017
8,12.0,0.0
9,10.0,0.0
2,25.0,0.002
8,8.0,0.001
6,7.0,0.004
1,2.0,0.246
12,12.0,0.0
11,12.0,0.0
2,17.0,0.027
6,17.0,0.012
4,25.0,0.0
11,7.0,0.038
9,12.0,0.0
3,17.0,0.022
1,9.0,0.017
10,25.0,0.007
10,23.0,0.001
5,18.0,0.002
6,25.0,0.0
8,7.0,0.003
12,8.0,0.034
4,10.0,0.0
1,5.0,0.033
9,9.0,0.001
2,7.0,0.065
8,26.0,0.0
2,19.0,0.003
12,18.0,0.001
9,5.0,0.015
3,5.0,0.017
1,19.0,0.0
12,25.0,0.003
9,17.0,0.028
5,12.0,0.0
7,8.0,0.001
5,4.0,0.024
3,8.0,0.029
5,25.0,0.0
4,26.0,0.0
5,10.0,0.0
10,8.0,0.009
7,4.0,0.0
4,17.0,0.014
8,25.0,0.0
9,26.0,0.0
5,1.0,0.397
9,4.0,0.003
1,10.0,0.0
4,9.0,0.003
9,3.0,0.123
11,3.0,0.406
12,26.0,0.0
11,1.0,0.139
8,17.0,0.009
10,12.0,0.0
5,23.0,0.0
12,7.0,0.096
12,23.0,0.0
11,26.0,0.0
11,10.0,0.0
10,1.0,0.26
7,7.0,0.0
12,10.0,0.0
6,26.0,0.0
4,7.0,0.025
5,26.0,0.0
1,18.0,0.002
11,4.0,0.06
9,7.0,0.011
11,18.0,0.001
3,12.0,0.0
1,25.0,0.004
10,5.0,0.027
8,18.0,0.001
10,19.0,0.0
4,18.0,0.001
5,3.0,0.219
4,3.0,0.282
4,1.0,0.296
1,4.0,0.06
1,23.0,0.0
1,26.0,0.0
1,12.0,0.0
10,17.0,0.029
12,19.0,0.0
10,2.0,0.366
12,17.0,0.015
9,25.0,0.002
10,4.0,0.027
12,2.0,0.257
5,9.0,0.007
11,5.0,0.032
9,18.0,0.001
7,25.0,0.0
2,10.0,0.0
