m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum,country,place
8,2,20.6,24.5,29.1,12.4,0.0,0.0,0.0,portugal,faro
8,3,20.8,24.5,28.4,11.9,0.0,0.0,0.0,portugal,faro
9,1,19.6,23.0,26.5,12.8,1.0,0.13,0.0,portugal,faro
9,2,19.5,22.6,26.1,12.2,2.0,0.2,1.0,portugal,faro
9,3,18.4,21.9,25.9,12.0,2.0,0.17,1.0,portugal,faro
10,1,17.9,21.2,25.6,12.1,1.0,0.09,0.0,portugal,faro
10,2,16.5,19.6,23.0,13.5,4.0,0.41,32.0,portugal,faro
10,3,15.5,18.5,21.5,11.9,5.0,0.44,23.0,portugal,faro
11,1,13.7,17.2,20.3,13.0,4.0,0.35,8.0,portugal,faro
11,2,13.5,16.8,20.0,13.5,3.0,0.31,16.0,portugal,faro
11,3,11.6,15.3,18.6,12.3,3.0,0.3,14.0,portugal,faro
12,1,10.4,14.0,17.8,11.8,3.0,0.32,12.0,portugal,faro
12,2,11.6,14.6,17.5,14.1,4.0,0.39,15.0,portugal,faro
12,3,10.7,14.1,17.5,12.4,2.0,0.17,2.0,portugal,faro
1,1,6.9,10.1,13.8,8.3,6.0,0.61,17.0,portugal,figueira-da-foz
1,2,7.0,10.1,13.8,10.6,6.0,0.63,35.0,portugal,figueira-da-foz
1,3,8.3,11.4,14.6,10.5,6.0,0.55,30.0,portugal,figueira-da-foz
2,1,8.6,11.9,15.8,8.9,4.0,0.38,26.0,portugal,figueira-da-foz
2,2,9.5,12.8,17.0,8.4,4.0,0.45,9.0,portugal,figueira-da-foz
2,3,8.7,11.9,16.0,8.7,6.0,0.67,17.0,portugal,figueira-da-foz
3,1,8.6,11.4,14.6,10.1,7.0,0.72,54.0,portugal,figueira-da-foz
3,2,9.1,12.3,17.8,8.6,5.0,0.47,8.0,portugal,figueira-da-foz
3,3,10.1,13.7,19.2,8.8,6.0,0.5,19.0,portugal,figueira-da-foz
4,1,9.4,13.6,19.8,9.1,6.0,0.58,29.0,portugal,figueira-da-foz
4,2,11.2,14.9,19.6,8.1,4.0,0.42,9.0,portugal,figueira-da-foz
4,3,10.6,14.6,18.9,9.1,6.0,0.59,10.0,portugal,figueira-da-foz
5,1,11.6,16.3,21.9,9.3,5.0,0.48,9.0,portugal,figueira-da-foz
5,2,12.2,16.5,21.4,9.6,5.0,0.49,10.0,portugal,figueira-da-foz
5,3,13.3,18.0,24.8,9.0,7.0,0.6,10.0,portugal,figueira-da-foz
6,1,13.8,17.4,23.2,9.6,7.0,0.66,34.0,portugal,figueira-da-foz
6,2,14.0,18.4,23.3,8.6,6.0,0.59,10.0,portugal,figueira-da-foz
6,3,14.7,18.8,24.2,9.1,4.0,0.37,4.0,portugal,figueira-da-foz
7,1,15.3,19.9,25.8,8.5,3.0,0.31,1.0,portugal,figueira-da-foz
7,2,15.9,21.3,28.1,8.9,2.0,0.2,1.0,portugal,figueira-da-foz
7,3,16.0,20.5,26.4,9.0,2.0,0.19,1.0,portugal,figueira-da-foz
8,1,16.5,20.7,27.0,8.9,2.0,0.17,0.0,portugal,figueira-da-foz
8,2,16.0,20.5,27.1,9.0,2.0,0.24,0.0,portugal,figueira-da-foz
8,3,15.4,20.3,28.2,8.0,1.0,0.11,0.0,portugal,figueira-da-foz
9,1,16.4,21.5,27.9,8.1,5.0,0.5,16.0,portugal,figueira-da-foz
9,2,16.3,20.3,26.6,8.7,5.0,0.48,6.0,portugal,figueira-da-foz
9,3,14.2,18.4,24.0,7.6,4.0,0.4,6.0,portugal,figueira-da-foz
10,1,14.2,18.4,24.3,7.9,5.0,0.47,5.0,portugal,figueira-da-foz
10,2,14.6,17.5,21.0,9.6,6.0,0.63,51.0,portugal,figueira-da-foz
10,3,13.3,15.8,19.9,9.6,9.0,0.79,57.0,portugal,figueira-da-foz
11,1,11.3,13.4,16.7,9.4,8.0,0.8,46.0,portugal,figueira-da-foz
11,2,11.2,14.3,17.8,8.9,6.0,0.61,24.0,portugal,figueira-da-foz
11,3,10.0,12.4,15.0,9.4,6.0,0.61,40.0,portugal,figueira-da-foz
12,1,8.6,11.2,14.3,8.1,6.0,0.56,23.0,portugal,figueira-da-foz
12,2,9.9,12.1,14.7,10.3,7.0,0.67,63.0,portugal,figueira-da-foz
12,3,9.0,11.4,15.1,10.4,6.0,0.53,14.0,portugal,figueira-da-foz
1,1,16.0,18.1,18.8,18.2,5.0,0.55,16.0,portugal,funchal
1,2,15.6,17.6,18.2,22.4,5.0,0.47,11.0,portugal,funchal
1,3,15.0,17.3,18.3,19.6,5.0,0.43,7.0,portugal,funchal
2,1,15.5,17.9,18.8,17.9,5.0,0.46,12.0,portugal,funchal
2,2,15.0,17.6,18.4,17.9,4.0,0.43,16.0,portugal,funchal
2,3,15.1,18.1,18.3,19.6,4.0,0.48,13.0,portugal,funchal
3,1,15.2,17.7,18.3,17.9,5.0,0.54,8.0,portugal,funchal
3,2,15.1,17.8,18.9,19.4,4.0,0.43,12.0,portugal,funchal
3,3,15.3,17.4,18.2,20.2,5.0,0.49,34.0,portugal,funchal
4,1,15.6,18.1,19.2,18.0,5.0,0.49,16.0,portugal,funchal
4,2,16.2,18.7,20.5,18.6,4.0,0.35,4.0,portugal,funchal
4,3,15.7,18.5,19.9,16.9,4.0,0.42,10.0,portugal,funchal
5,1,16.8,19.4,20.8,14.9,3.0,0.3,3.0,portugal,funchal
5,2,17.4,19.9,21.4,20.7,3.0,0.25,3.0,portugal,funchal
5,3,17.6,20.1,21.6,18.1,4.0,0.34,3.0,portugal,funchal
6,1,18.3,20.5,22.3,16.0,4.0,0.42,30.0,portugal,funchal
6,2,18.7,21.0,22.6,16.6,4.0,0.41,6.0,portugal,funchal
6,3,19.5,21.5,23.5,16.9,2.0,0.16,1.0,portugal,funchal
7,1,19.7,22.1,24.1,17.0,2.0,0.18,1.0,portugal,funchal
7,2,20.4,22.7,24.8,18.6,1.0,0.11,0.0,portugal,funchal
7,3,21.0,23.3,25.5,17.9,2.0,0.16,0.0,portugal,funchal
8,1,21.2,23.7,26.0,19.3,1.0,0.07,0.0,portugal,funchal
8,2,21.2,23.8,26.2,21.1,1.0,0.11,1.0,portugal,funchal
8,3,21.7,24.2,26.2,21.3,3.0,0.26,2.0,portugal,funchal
9,1,21.3,23.6,25.0,18.2,5.0,0.48,3.0,portugal,funchal
9,2,21.0,23.4,24.8,12.6,5.0,0.51,8.0,portugal,funchal
9,3,20.9,23.2,24.8,16.8,4.0,0.37,3.0,portugal,funchal
10,1,21.0,23.2,25.0,17.5,3.0,0.27,1.0,portugal,funchal
10,2,20.1,22.4,23.8,18.7,4.0,0.36,11.0,portugal,funchal
10,3,19.0,21.5,21.7,17.7,7.0,0.61,17.0,portugal,funchal
11,1,18.3,20.7,21.7,18.7,5.0,0.5,13.0,portugal,funchal
11,2,17.4,20.3,21.4,18.3,4.0,0.44,17.0,portugal,funchal
11,3,17.4,19.6,20.6,15.9,5.0,0.45,46.0,portugal,funchal
12,1,16.7,19.0,19.5,24.0,5.0,0.53,23.0,portugal,funchal
12,2,16.6,18.8,19.6,20.2,6.0,0.64,24.0,portugal,funchal
12,3,16.5,18.9,19.4,18.9,7.0,0.62,18.0,portugal,funchal
1,1,13.0,14.7,17.7,11.2,0.0,,0.0,portugal,lagos
1,2,12.2,14.5,16.9,12.9,0.0,,0.0,portugal,lagos
1,3,13.1,14.8,16.7,13.7,0.0,,0.0,portugal,lagos
2,1,12.6,14.8,17.2,10.5,0.0,,0.0,portugal,lagos
2,2,13.3,15.3,17.8,12.1,0.0,,0.0,portugal,lagos
2,3,13.0,15.3,17.7,12.5,0.0,,0.0,portugal,lagos
3,1,13.2,14.9,17.0,13.7,0.0,,0.0,portugal,lagos
3,2,13.1,15.6,18.9,11.9,0.0,,0.0,portugal,lagos
3,3,13.2,16.0,18.9,13.7,0.0,,0.0,portugal,lagos
4,1,13.8,16.2,19.0,13.4,0.0,,0.0,portugal,lagos
4,2,14.5,16.9,19.3,12.2,0.0,,0.0,portugal,lagos
4,3,14.7,17.0,19.7,13.0,0.0,,0.0,portugal,lagos
5,1,15.3,18.3,21.2,12.0,0.0,,0.0,portugal,lagos
5,2,15.2,18.5,21.9,12.7,0.0,,0.0,portugal,lagos
5,3,15.9,19.6,23.7,11.1,0.0,,0.0,portugal,lagos
6,1,16.4,20.3,23.1,12.4,0.0,,0.0,portugal,lagos
6,2,16.2,19.8,22.8,12.6,0.0,,0.0,portugal,lagos
6,3,16.7,20.4,25.5,12.0,0.0,,0.0,portugal,lagos
7,1,16.6,21.2,25.5,11.3,0.0,,0.0,portugal,lagos
7,2,17.3,22.0,26.9,11.6,0.0,,0.0,portugal,lagos
7,3,17.1,21.6,26.4,13.1,0.0,,0.0,portugal,lagos
8,1,17.2,21.7,26.7,11.7,0.0,,0.0,portugal,lagos
8,2,17.1,22.0,27.1,12.6,0.0,,0.0,portugal,lagos
8,3,17.5,21.8,26.8,11.6,0.0,,0.0,portugal,lagos
9,1,18.0,21.6,25.5,10.5,0.0,,0.0,portugal,lagos
9,2,18.8,21.5,24.9,10.8,0.0,,0.0,portugal,lagos
9,3,18.4,21.1,24.7,11.4,0.0,,0.0,portugal,lagos
10,1,17.8,20.5,24.1,10.4,0.0,,0.0,portugal,lagos
10,2,17.5,19.9,23.0,12.2,0.0,,0.0,portugal,lagos
10,3,16.8,19.0,21.4,12.1,0.0,,0.0,portugal,lagos
11,1,15.7,17.7,20.0,12.1,0.0,,0.0,portugal,lagos
11,2,15.5,17.4,20.0,11.2,0.0,,0.0,portugal,lagos
11,3,14.9,16.9,19.0,12.5,0.0,,0.0,portugal,lagos
12,1,13.9,16.0,18.0,11.0,0.0,,0.0,portugal,lagos
12,2,13.9,15.9,17.9,13.1,0.0,,0.0,portugal,lagos
12,3,13.8,15.6,18.2,10.6,0.0,,0.0,portugal,lagos
1,1,9.1,11.7,15.6,11.1,2.0,0.25,5.0,portugal,lissabon
1,2,9.0,11.8,14.9,13.8,3.0,0.33,29.0,portugal,lissabon
1,3,10.4,13.4,16.6,14.1,3.0,0.31,22.0,portugal,lissabon
2,1,10.2,12.9,16.5,12.1,3.0,0.27,18.0,portugal,lissabon
2,2,10.8,13.5,17.7,11.6,4.0,0.37,10.0,portugal,lissabon
2,3,11.1,14.4,17.8,12.1,3.0,0.37,7.0,portugal,lissabon
3,1,10.8,13.4,16.5,14.5,6.0,0.59,25.0,portugal,lissabon
3,2,11.2,14.8,19.0,14.4,3.0,0.27,2.0,portugal,lissabon
3,3,11.8,14.8,18.7,14.4,4.0,0.32,20.0,portugal,lissabon
4,1,11.8,14.9,18.7,14.7,5.0,0.54,28.0,portugal,lissabon
4,2,13.3,16.1,20.6,13.7,4.0,0.41,14.0,portugal,lissabon
4,3,13.1,16.6,20.7,14.5,4.0,0.42,15.0,portugal,lissabon
5,1,15.4,19.2,23.7,16.5,2.0,0.22,4.0,portugal,lissabon
5,2,15.6,19.5,24.7,16.5,2.0,0.18,3.0,portugal,lissabon
5,3,16.3,20.8,25.3,15.4,2.0,0.14,1.0,portugal,lissabon
6,1,16.3,19.5,23.8,14.7,4.0,0.37,6.0,portugal,lissabon
6,2,16.8,20.1,24.0,15.5,3.0,0.31,6.0,portugal,lissabon
6,3,17.3,21.3,25.3,16.1,2.0,0.23,2.0,portugal,lissabon
7,1,18.0,21.4,26.6,15.8,1.0,0.07,0.0,portugal,lissabon
7,2,19.0,23.7,28.8,15.6,0.0,0.02,0.0,portugal,lissabon
7,3,18.4,22.7,28.1,17.0,0.0,0.03,0.0,portugal,lissabon
8,1,19.0,22.3,27.3,16.1,2.0,0.17,1.0,portugal,lissabon
8,2,18.8,22.8,27.9,16.4,1.0,0.13,15.0,portugal,lissabon
8,3,18.6,22.9,29.4,14.6,0.0,0.04,0.0,portugal,lissabon
9,1,18.7,22.7,28.1,13.0,2.0,0.21,1.0,portugal,lissabon
9,2,19.2,22.6,26.9,13.1,3.0,0.3,10.0,portugal,lissabon
9,3,17.4,20.8,26.0,13.4,2.0,0.21,6.0,portugal,lissabon
10,1,17.3,21.0,26.5,12.1,1.0,0.14,0.0,portugal,lissabon
10,2,16.3,18.7,22.3,14.0,5.0,0.47,17.0,portugal,lissabon
10,3,15.3,17.8,20.6,12.8,6.0,0.54,18.0,portugal,lissabon
11,1,13.7,15.9,18.8,12.5,5.0,0.53,12.0,portugal,lissabon
11,2,13.4,15.7,19.0,12.1,4.0,0.4,12.0,portugal,lissabon
11,3,12.3,14.8,17.0,12.0,6.0,0.55,27.0,portugal,lissabon
12,1,10.7,13.1,16.3,12.6,5.0,0.46,19.0,portugal,lissabon
12,2,11.6,13.7,16.5,14.3,5.0,0.49,44.0,portugal,lissabon
12,3,10.5,12.9,15.7,12.0,3.0,0.31,15.0,portugal,lissabon
1,1,16.0,18.1,18.8,17.6,5.0,0.55,16.0,portugal,madeira
1,2,15.5,17.6,18.2,22.4,5.0,0.47,11.0,portugal,madeira
1,3,15.0,17.3,18.3,19.6,5.0,0.43,7.0,portugal,madeira
2,1,15.5,17.9,19.0,18.3,5.0,0.46,12.0,portugal,madeira
2,2,14.9,17.6,18.4,17.8,4.0,0.43,16.0,portugal,madeira
2,3,15.1,18.1,18.5,21.0,4.0,0.48,13.0,portugal,madeira
3,1,15.2,17.7,18.3,18.0,5.0,0.54,8.0,portugal,madeira
3,2,15.0,17.8,19.0,18.1,4.0,0.43,12.0,portugal,madeira
3,3,15.3,17.4,18.4,20.5,5.0,0.49,34.0,portugal,madeira
4,1,15.5,18.1,19.3,17.9,5.0,0.49,16.0,portugal,madeira
4,2,16.2,18.7,20.7,17.5,4.0,0.35,4.0,portugal,madeira
4,3,15.7,18.5,20.0,16.7,4.0,0.42,10.0,portugal,madeira
5,1,16.8,19.4,20.9,15.0,3.0,0.3,3.0,portugal,madeira
5,2,17.4,19.9,21.5,20.0,3.0,0.25,3.0,portugal,madeira
5,3,17.6,20.1,21.6,18.0,4.0,0.34,3.0,portugal,madeira
6,1,18.3,20.5,22.3,15.5,4.0,0.42,30.0,portugal,madeira
6,2,18.7,21.0,22.6,16.0,4.0,0.41,6.0,portugal,madeira
6,3,19.5,21.5,23.5,16.7,2.0,0.16,1.0,portugal,madeira
7,1,19.7,22.1,24.5,16.9,2.0,0.18,1.0,portugal,madeira
7,2,20.4,22.7,24.7,17.8,1.0,0.11,0.0,portugal,madeira
7,3,20.9,23.3,25.8,17.4,2.0,0.16,0.0,portugal,madeira
8,1,21.2,23.7,26.0,18.3,1.0,0.07,0.0,portugal,madeira
8,2,21.2,23.8,26.6,19.5,1.0,0.11,1.0,portugal,madeira
8,3,21.6,24.2,26.4,20.7,3.0,0.26,2.0,portugal,madeira
9,1,21.3,23.6,25.1,17.5,5.0,0.48,3.0,portugal,madeira
9,2,21.0,23.4,25.1,12.7,5.0,0.51,8.0,portugal,madeira
9,3,20.9,23.2,25.0,16.4,4.0,0.37,3.0,portugal,madeira
10,1,21.0,23.2,25.0,15.6,3.0,0.27,1.0,portugal,madeira
10,2,20.1,22.4,23.7,18.1,4.0,0.36,11.0,portugal,madeira
10,3,19.1,21.5,22.0,17.4,7.0,0.61,17.0,portugal,madeira
11,1,18.3,20.7,21.7,17.6,5.0,0.5,13.0,portugal,madeira
11,2,17.3,20.3,21.2,17.4,4.0,0.44,17.0,portugal,madeira
11,3,17.5,19.6,20.6,14.3,5.0,0.45,46.0,portugal,madeira
12,1,16.7,19.0,19.7,22.9,5.0,0.53,23.0,portugal,madeira
12,2,16.6,18.8,20.0,18.8,6.0,0.64,24.0,portugal,madeira
12,3,16.5,18.9,19.3,18.5,7.0,0.62,18.0,portugal,madeira
1,1,5.9,10.6,15.2,9.3,7.0,0.7,21.0,portugal,nazare
1,2,5.8,10.2,14.6,11.8,6.0,0.6,31.0,portugal,nazare
1,3,7.5,11.6,15.5,11.5,3.0,0.3,0.0,portugal,nazare
2,1,7.3,11.6,16.6,9.9,3.0,0.33,15.0,portugal,nazare
2,2,8.9,12.6,17.7,10.1,5.0,0.54,9.0,portugal,nazare
2,3,8.0,12.3,17.1,10.8,7.0,0.74,10.0,portugal,nazare
3,1,8.1,11.9,15.9,12.4,9.0,0.87,57.0,portugal,nazare
3,2,8.5,12.8,17.6,10.7,5.0,0.5,9.0,portugal,nazare
3,3,9.0,13.5,18.3,11.2,6.0,0.55,52.0,portugal,nazare
4,1,9.9,13.5,17.9,12.5,5.0,0.45,18.0,portugal,nazare
4,2,10.9,15.0,19.3,10.0,2.0,0.2,2.0,portugal,nazare
4,3,10.9,14.7,18.8,10.7,4.0,0.4,20.0,portugal,nazare
5,1,12.1,16.1,20.5,11.6,5.0,0.5,16.0,portugal,nazare
5,2,12.4,16.3,20.6,12.6,4.0,0.35,7.0,portugal,nazare
5,3,13.2,17.6,22.1,11.7,5.0,0.44,4.0,portugal,nazare
6,1,14.6,17.5,21.1,11.6,5.0,0.5,17.0,portugal,nazare
6,2,14.9,18.1,22.0,12.3,6.0,0.6,4.0,portugal,nazare
6,3,15.4,18.4,21.7,13.3,4.0,0.43,2.0,portugal,nazare
7,1,15.7,19.1,23.6,11.4,1.0,0.13,0.0,portugal,nazare
7,2,16.4,20.0,24.9,12.7,2.0,0.17,0.0,portugal,nazare
7,3,16.5,19.7,23.7,12.9,1.0,0.09,0.0,portugal,nazare
8,1,16.9,19.9,24.4,12.3,1.0,0.07,0.0,portugal,nazare
8,2,16.4,20.0,23.9,12.6,1.0,0.1,0.0,portugal,nazare
8,3,15.8,19.2,24.5,11.2,1.0,0.12,0.0,portugal,nazare
9,1,15.9,19.7,25.9,10.4,5.0,0.52,13.0,portugal,nazare
9,2,15.7,19.5,24.7,9.7,5.0,0.5,4.0,portugal,nazare
9,3,14.3,18.3,22.8,10.8,3.0,0.26,0.0,portugal,nazare
10,1,13.9,18.0,23.7,9.8,4.0,0.4,2.0,portugal,nazare
10,2,14.4,17.8,22.0,11.7,7.0,0.73,56.0,portugal,nazare
10,3,12.5,16.4,20.5,10.7,10.0,0.88,42.0,portugal,nazare
11,1,10.6,14.0,17.9,11.0,7.0,0.67,29.0,portugal,nazare
11,2,10.9,14.4,18.6,9.5,6.0,0.57,3.0,portugal,nazare
11,3,9.4,13.0,16.7,10.8,5.0,0.47,26.0,portugal,nazare
12,1,8.2,11.6,15.8,10.0,6.0,0.62,30.0,portugal,nazare
12,2,10.2,13.0,16.2,11.1,6.0,0.58,39.0,portugal,nazare
12,3,8.5,11.9,16.1,10.9,4.0,0.36,10.0,portugal,nazare
1,1,15.3,16.3,17.5,18.9,8.0,0.84,40.0,portugal,ponta-delgada
1,2,14.6,16.0,17.3,18.1,8.0,0.8,27.0,portugal,ponta-delgada
1,3,14.7,16.0,17.2,17.9,8.0,0.75,38.0,portugal,ponta-delgada
2,1,14.4,15.8,17.3,18.0,7.0,0.73,27.0,portugal,ponta-delgada
2,2,13.2,15.1,17.0,19.0,7.0,0.73,43.0,portugal,ponta-delgada
2,3,13.8,15.5,17.0,17.0,8.0,0.84,32.0,portugal,ponta-delgada
3,1,13.9,15.4,17.3,17.9,7.0,0.71,24.0,portugal,ponta-delgada
3,2,14.3,15.6,17.5,17.5,6.0,0.64,27.0,portugal,ponta-delgada
3,3,13.4,15.3,17.2,16.5,8.0,0.76,29.0,portugal,ponta-delgada
4,1,14.4,16.0,17.4,21.2,7.0,0.68,36.0,portugal,ponta-delgada
4,2,14.7,16.3,18.2,16.4,7.0,0.73,22.0,portugal,ponta-delgada
4,3,14.6,16.5,18.3,16.2,7.0,0.7,19.0,portugal,ponta-delgada
5,1,15.5,17.4,19.5,15.6,8.0,0.78,28.0,portugal,ponta-delgada
5,2,15.3,17.7,20.0,12.2,7.0,0.72,12.0,portugal,ponta-delgada
5,3,16.0,18.1,20.1,12.5,8.0,0.74,17.0,portugal,ponta-delgada
6,1,17.0,18.7,20.8,14.6,7.0,0.71,22.0,portugal,ponta-delgada
6,2,17.6,19.7,21.9,12.1,7.0,0.66,25.0,portugal,ponta-delgada
6,3,18.4,20.3,22.7,12.7,6.0,0.59,11.0,portugal,ponta-delgada
7,1,19.0,21.0,23.2,11.9,7.0,0.71,8.0,portugal,ponta-delgada
7,2,19.5,21.6,23.9,12.8,6.0,0.62,12.0,portugal,ponta-delgada
7,3,20.7,22.9,25.1,10.5,8.0,0.73,9.0,portugal,ponta-delgada
8,1,20.8,23.2,25.4,11.1,6.0,0.64,14.0,portugal,ponta-delgada
8,2,21.3,23.5,25.8,11.4,5.0,0.51,7.0,portugal,ponta-delgada
8,3,21.4,23.4,25.5,11.5,7.0,0.67,22.0,portugal,ponta-delgada
9,1,20.5,22.6,25.0,12.5,7.0,0.69,17.0,portugal,ponta-delgada
9,2,20.6,22.4,24.8,13.6,5.0,0.53,13.0,portugal,ponta-delgada
9,3,20.5,22.1,24.0,14.4,7.0,0.74,27.0,portugal,ponta-delgada
10,1,20.2,21.8,23.5,16.4,8.0,0.79,33.0,portugal,ponta-delgada
10,2,18.3,20.0,21.9,17.6,8.0,0.79,47.0,portugal,ponta-delgada
10,3,17.5,19.1,20.8,17.0,8.0,0.69,33.0,portugal,ponta-delgada
11,1,17.5,19.1,20.9,17.3,7.0,0.71,40.0,portugal,ponta-delgada
11,2,16.6,18.2,20.0,15.9,8.0,0.77,26.0,portugal,ponta-delgada
11,3,16.6,17.8,19.1,17.8,9.0,0.85,50.0,portugal,ponta-delgada
12,1,15.5,16.9,18.6,15.3,8.0,0.75,35.0,portugal,ponta-delgada
12,2,15.0,16.3,18.0,20.4,8.0,0.84,32.0,portugal,ponta-delgada
12,3,14.8,16.3,17.6,19.8,7.0,0.63,67.0,portugal,ponta-delgada
1,1,6.2,10.0,15.8,9.9,6.0,0.55,27.0,portugal,porto
1,2,6.1,9.2,14.5,10.6,5.0,0.47,20.0,portugal,porto
1,3,8.1,11.3,16.2,10.3,6.0,0.52,42.0,portugal,porto
2,1,7.8,11.4,15.5,9.5,5.0,0.47,38.0,portugal,porto
2,2,8.7,12.0,16.4,9.3,5.0,0.52,14.0,portugal,porto
2,3,8.2,11.6,16.2,8.8,5.0,0.56,19.0,portugal,porto
3,1,8.4,11.5,15.4,11.7,7.0,0.66,63.0,portugal,porto
3,2,9.0,12.4,16.4,10.5,5.0,0.51,20.0,portugal,porto
3,3,9.3,13.2,17.3,10.7,5.0,0.45,25.0,portugal,porto
4,1,9.5,13.1,16.8,11.9,5.0,0.48,48.0,portugal,porto
4,2,11.4,14.9,18.5,10.7,4.0,0.36,9.0,portugal,porto
4,3,11.0,14.2,17.8,10.8,6.0,0.55,27.0,portugal,porto
5,1,12.4,15.9,20.3,12.2,3.0,0.33,6.0,portugal,porto
5,2,12.4,16.2,19.8,11.6,4.0,0.39,11.0,portugal,porto
5,3,14.1,18.2,21.8,10.5,4.0,0.32,4.0,portugal,porto
6,1,14.1,16.8,20.7,10.4,5.0,0.47,15.0,portugal,porto
6,2,14.3,17.5,21.0,10.1,5.0,0.49,11.0,portugal,porto
6,3,14.8,18.1,22.4,9.9,3.0,0.34,7.0,portugal,porto
7,1,16.2,19.5,24.2,9.3,2.0,0.2,1.0,portugal,porto
7,2,16.9,21.5,26.7,9.9,2.0,0.22,1.0,portugal,porto
7,3,15.8,19.6,23.8,9.6,1.0,0.13,0.0,portugal,porto
8,1,16.5,19.9,24.7,9.8,2.0,0.16,3.0,portugal,porto
8,2,16.0,20.2,24.5,10.3,1.0,0.09,0.0,portugal,porto
8,3,15.8,19.7,24.5,8.9,1.0,0.11,0.0,portugal,porto
9,1,16.2,20.2,24.7,8.9,5.0,0.46,11.0,portugal,porto
9,2,16.3,19.9,25.2,9.2,5.0,0.46,22.0,portugal,porto
9,3,14.5,17.6,22.3,8.9,4.0,0.36,20.0,portugal,porto
10,1,14.2,17.8,23.3,8.8,5.0,0.45,11.0,portugal,porto
10,2,14.5,16.9,20.5,10.2,6.0,0.62,104.0,portugal,porto
10,3,12.4,15.2,18.5,10.5,8.0,0.71,86.0,portugal,porto
11,1,11.1,13.2,16.1,10.1,7.0,0.71,76.0,portugal,porto
11,2,10.9,13.5,17.6,8.5,6.0,0.62,26.0,portugal,porto
11,3,9.8,12.3,15.0,10.2,7.0,0.72,55.0,portugal,porto
12,1,8.1,10.8,14.2,9.2,7.0,0.7,38.0,portugal,porto
12,2,8.4,11.2,15.2,11.0,5.0,0.52,44.0,portugal,porto
12,3,8.2,11.2,16.0,10.6,6.0,0.54,32.0,portugal,porto
1,1,8.8,12.7,16.5,11.3,3.0,0.27,5.0,portugal,tavira
1,2,8.8,13.1,16.5,14.1,2.0,0.18,4.0,portugal,tavira
1,3,10.5,14.0,17.0,16.0,3.0,0.29,6.0,portugal,tavira
2,1,9.8,13.6,17.2,13.0,3.0,0.25,8.0,portugal,tavira
2,2,11.1,14.6,18.2,13.6,2.0,0.24,9.0,portugal,tavira
2,3,10.8,14.5,18.2,14.2,2.0,0.22,2.0,portugal,tavira
3,1,10.6,14.1,17.9,15.4,4.0,0.45,17.0,portugal,tavira
3,2,11.7,15.4,19.1,13.0,3.0,0.28,14.0,portugal,tavira
3,3,12.3,15.4,18.9,16.5,3.0,0.25,14.0,portugal,tavira
4,1,12.4,15.8,19.4,14.8,3.0,0.34,6.0,portugal,tavira
4,2,14.1,17.4,21.4,14.6,2.0,0.21,4.0,portugal,tavira
4,3,13.5,17.1,20.5,16.6,3.0,0.28,9.0,portugal,tavira
5,1,15.1,19.0,23.0,14.0,1.0,0.1,1.0,portugal,tavira
5,2,16.1,19.9,24.9,15.3,1.0,0.12,0.0,portugal,tavira
5,3,16.5,20.8,25.0,14.8,1.0,0.11,0.0,portugal,tavira
6,1,17.4,20.8,24.3,15.3,2.0,0.17,2.0,portugal,tavira
6,2,17.5,20.6,24.9,16.8,1.0,0.11,0.0,portugal,tavira
6,3,18.6,22.5,26.6,14.3,0.0,0.03,0.0,portugal,tavira
7,1,19.2,23.1,27.2,14.4,0.0,0.0,0.0,portugal,tavira
7,2,20.8,24.5,28.6,14.4,0.0,0.0,0.0,portugal,tavira
7,3,20.8,24.6,29.5,14.4,0.0,0.03,0.0,portugal,tavira
8,1,20.7,25.3,30.4,12.8,0.0,0.02,0.0,portugal,tavira
8,2,20.6,24.5,29.1,12.4,0.0,0.0,0.0,portugal,tavira
8,3,20.8,24.5,28.4,11.9,0.0,0.0,0.0,portugal,tavira
9,1,19.6,23.0,26.5,12.8,1.0,0.13,0.0,portugal,tavira
9,2,19.5,22.6,26.1,12.2,2.0,0.2,1.0,portugal,tavira
9,3,18.4,21.9,25.9,12.0,2.0,0.17,1.0,portugal,tavira
10,1,17.9,21.2,25.6,12.1,1.0,0.09,0.0,portugal,tavira
10,2,16.5,19.6,23.0,13.5,4.0,0.41,32.0,portugal,tavira
10,3,15.5,18.5,21.5,11.9,5.0,0.44,23.0,portugal,tavira
11,1,13.7,17.2,20.3,13.0,4.0,0.35,8.0,portugal,tavira
11,2,13.5,16.8,20.0,13.5,3.0,0.31,16.0,portugal,tavira
11,3,11.6,15.3,18.6,12.3,3.0,0.3,14.0,portugal,tavira
12,1,10.4,14.0,17.8,11.8,3.0,0.32,12.0,portugal,tavira
12,2,11.6,14.6,17.5,14.1,4.0,0.39,15.0,portugal,tavira
12,3,10.7,14.1,17.5,12.4,2.0,0.17,2.0,portugal,tavira
