m,m3,coco,coco_pct,country,place
2,1,19.0,0.0,portugal,albufeira
2,1,23.0,0.0,portugal,albufeira
2,1,25.0,0.0,portugal,albufeira
2,1,26.0,0.0,portugal,albufeira
2,2,1.0,0.301,portugal,albufeira
2,2,2.0,0.396,portugal,albufeira
2,2,3.0,0.215,portugal,albufeira
2,2,4.0,0.035,portugal,albufeira
2,2,5.0,0.006,portugal,albufeira
2,2,7.0,0.026,portugal,albufeira
2,2,8.0,0.01,portugal,albufeira
2,2,9.0,0.001,portugal,albufeira
2,2,17.0,0.003,portugal,albufeira
2,2,18.0,0.008,portugal,albufeira
2,2,19.0,0.0,portugal,albufeira
2,2,23.0,0.0,portugal,albufeira
2,2,25.0,0.001,portugal,albufeira
2,2,26.0,0.0,portugal,albufeira
2,3,1.0,0.337,portugal,albufeira
2,3,2.0,0.396,portugal,albufeira
2,3,3.0,0.19,portugal,albufeira
2,3,4.0,0.03,portugal,albufeira
2,3,5.0,0.0,portugal,albufeira
2,3,7.0,0.032,portugal,albufeira
2,3,8.0,0.007,portugal,albufeira
2,3,9.0,0.002,portugal,albufeira
2,3,17.0,0.001,portugal,albufeira
2,3,18.0,0.005,portugal,albufeira
2,3,19.0,0.0,portugal,albufeira
2,3,23.0,0.0,portugal,albufeira
2,3,25.0,0.0,portugal,albufeira
2,3,26.0,0.0,portugal,albufeira
3,1,1.0,0.232,portugal,albufeira
3,1,2.0,0.389,portugal,albufeira
3,1,3.0,0.209,portugal,albufeira
3,1,4.0,0.051,portugal,albufeira
3,1,5.0,0.0,portugal,albufeira
3,1,7.0,0.045,portugal,albufeira
3,1,8.0,0.011,portugal,albufeira
3,1,9.0,0.006,portugal,albufeira
3,1,17.0,0.009,portugal,albufeira
3,1,18.0,0.047,portugal,albufeira
3,1,19.0,0.0,portugal,albufeira
3,1,23.0,0.0,portugal,albufeira
3,1,25.0,0.001,portugal,albufeira
3,1,26.0,0.0,portugal,albufeira
3,2,1.0,0.384,portugal,albufeira
3,2,2.0,0.363,portugal,albufeira
3,2,3.0,0.119,portugal,albufeira
3,2,4.0,0.024,portugal,albufeira
3,2,5.0,0.017,portugal,albufeira
3,2,7.0,0.055,portugal,albufeira
3,2,8.0,0.018,portugal,albufeira
3,2,9.0,0.001,portugal,albufeira
3,2,17.0,0.004,portugal,albufeira
3,2,18.0,0.014,portugal,albufeira
3,2,19.0,0.0,portugal,albufeira
3,2,23.0,0.0,portugal,albufeira
3,2,25.0,0.001,portugal,albufeira
3,2,26.0,0.001,portugal,albufeira
3,3,1.0,0.278,portugal,albufeira
3,3,2.0,0.383,portugal,albufeira
3,3,3.0,0.201,portugal,albufeira
3,3,4.0,0.032,portugal,albufeira
3,3,5.0,0.0,portugal,albufeira
3,3,7.0,0.042,portugal,albufeira
3,3,8.0,0.036,portugal,albufeira
3,3,9.0,0.0,portugal,albufeira
3,3,17.0,0.002,portugal,albufeira
3,3,18.0,0.026,portugal,albufeira
3,3,19.0,0.0,portugal,albufeira
3,3,23.0,0.0,portugal,albufeira
3,3,25.0,0.001,portugal,albufeira
3,3,26.0,0.0,portugal,albufeira
4,1,1.0,0.25,portugal,albufeira
4,1,2.0,0.407,portugal,albufeira
4,1,3.0,0.224,portugal,albufeira
4,1,4.0,0.039,portugal,albufeira
4,1,5.0,0.013,portugal,albufeira
4,1,7.0,0.032,portugal,albufeira
4,1,8.0,0.017,portugal,albufeira
4,1,9.0,0.001,portugal,albufeira
4,1,17.0,0.009,portugal,albufeira
4,1,18.0,0.008,portugal,albufeira
4,1,19.0,0.0,portugal,albufeira
4,1,23.0,0.0,portugal,albufeira
4,1,25.0,0.001,portugal,albufeira
4,1,26.0,0.0,portugal,albufeira
4,2,1.0,0.368,portugal,albufeira
4,2,2.0,0.381,portugal,albufeira
4,2,3.0,0.166,portugal,albufeira
4,2,4.0,0.027,portugal,albufeira
4,2,5.0,0.0,portugal,albufeira
4,2,7.0,0.025,portugal,albufeira
4,2,8.0,0.003,portugal,albufeira
4,2,9.0,0.001,portugal,albufeira
4,2,17.0,0.009,portugal,albufeira
4,2,18.0,0.019,portugal,albufeira
4,2,19.0,0.0,portugal,albufeira
4,2,23.0,0.001,portugal,albufeira
4,2,25.0,0.001,portugal,albufeira
4,2,26.0,0.0,portugal,albufeira
4,3,1.0,0.295,portugal,albufeira
4,3,2.0,0.433,portugal,albufeira
4,3,3.0,0.18,portugal,albufeira
4,3,4.0,0.02,portugal,albufeira
4,3,5.0,0.0,portugal,albufeira
4,3,7.0,0.039,portugal,albufeira
4,3,8.0,0.016,portugal,albufeira
4,3,9.0,0.0,portugal,albufeira
4,3,17.0,0.004,portugal,albufeira
4,3,18.0,0.014,portugal,albufeira
4,3,19.0,0.0,portugal,albufeira
4,3,23.0,0.0,portugal,albufeira
4,3,25.0,0.001,portugal,albufeira
4,3,26.0,0.0,portugal,albufeira
5,1,1.0,0.43,portugal,albufeira
5,1,2.0,0.454,portugal,albufeira
5,1,3.0,0.092,portugal,albufeira
5,1,4.0,0.015,portugal,albufeira
5,1,5.0,0.001,portugal,albufeira
5,1,7.0,0.006,portugal,albufeira
5,1,8.0,0.0,portugal,albufeira
5,1,9.0,0.0,portugal,albufeira
5,1,17.0,0.001,portugal,albufeira
5,1,18.0,0.001,portugal,albufeira
5,1,19.0,0.0,portugal,albufeira
5,1,23.0,0.0,portugal,albufeira
5,1,25.0,0.0,portugal,albufeira
5,1,26.0,0.0,portugal,albufeira
5,2,1.0,0.487,portugal,albufeira
5,2,2.0,0.378,portugal,albufeira
5,2,3.0,0.095,portugal,albufeira
5,2,4.0,0.009,portugal,albufeira
5,2,5.0,0.001,portugal,albufeira
5,2,7.0,0.015,portugal,albufeira
5,2,8.0,0.003,portugal,albufeira
5,2,9.0,0.001,portugal,albufeira
5,2,17.0,0.005,portugal,albufeira
5,2,18.0,0.006,portugal,albufeira
5,2,19.0,0.0,portugal,albufeira
5,2,23.0,0.0,portugal,albufeira
5,2,25.0,0.002,portugal,albufeira
5,2,26.0,0.0,portugal,albufeira
5,3,1.0,0.587,portugal,albufeira
5,3,2.0,0.314,portugal,albufeira
5,3,3.0,0.085,portugal,albufeira
5,3,4.0,0.01,portugal,albufeira
5,3,5.0,0.0,portugal,albufeira
5,3,7.0,0.002,portugal,albufeira
5,3,8.0,0.0,portugal,albufeira
5,3,9.0,0.0,portugal,albufeira
5,3,17.0,0.002,portugal,albufeira
5,3,18.0,0.0,portugal,albufeira
5,3,19.0,0.0,portugal,albufeira
5,3,23.0,0.0,portugal,albufeira
5,3,25.0,0.001,portugal,albufeira
5,3,26.0,0.0,portugal,albufeira
6,1,1.0,0.5,portugal,albufeira
6,1,2.0,0.335,portugal,albufeira
6,1,3.0,0.121,portugal,albufeira
6,1,4.0,0.027,portugal,albufeira
6,1,5.0,0.0,portugal,albufeira
6,1,7.0,0.011,portugal,albufeira
6,1,8.0,0.002,portugal,albufeira
6,1,9.0,0.001,portugal,albufeira
6,1,17.0,0.0,portugal,albufeira
6,1,18.0,0.004,portugal,albufeira
6,1,19.0,0.0,portugal,albufeira
6,1,23.0,0.0,portugal,albufeira
6,1,25.0,0.0,portugal,albufeira
6,1,26.0,0.0,portugal,albufeira
6,2,1.0,0.494,portugal,albufeira
6,2,2.0,0.381,portugal,albufeira
6,2,3.0,0.1,portugal,albufeira
6,2,4.0,0.014,portugal,albufeira
6,2,5.0,0.003,portugal,albufeira
6,2,7.0,0.007,portugal,albufeira
6,2,8.0,0.001,portugal,albufeira
6,2,9.0,0.0,portugal,albufeira
6,2,17.0,0.0,portugal,albufeira
6,2,18.0,0.0,portugal,albufeira
6,2,19.0,0.0,portugal,albufeira
6,2,23.0,0.0,portugal,albufeira
6,2,25.0,0.001,portugal,albufeira
6,2,26.0,0.0,portugal,albufeira
6,3,1.0,0.755,portugal,albufeira
6,3,2.0,0.186,portugal,albufeira
6,3,3.0,0.045,portugal,albufeira
6,3,4.0,0.007,portugal,albufeira
6,3,5.0,0.005,portugal,albufeira
6,3,7.0,0.0,portugal,albufeira
6,3,8.0,0.001,portugal,albufeira
6,3,9.0,0.0,portugal,albufeira
6,3,17.0,0.002,portugal,albufeira
6,3,18.0,0.001,portugal,albufeira
6,3,19.0,0.0,portugal,albufeira
6,3,23.0,0.0,portugal,albufeira
6,3,25.0,0.0,portugal,albufeira
6,3,26.0,0.0,portugal,albufeira
7,1,1.0,0.877,portugal,albufeira
7,1,2.0,0.102,portugal,albufeira
7,1,3.0,0.016,portugal,albufeira
7,1,4.0,0.004,portugal,albufeira
7,1,5.0,0.001,portugal,albufeira
7,1,7.0,0.0,portugal,albufeira
7,1,8.0,0.0,portugal,albufeira
7,1,9.0,0.0,portugal,albufeira
7,1,17.0,0.0,portugal,albufeira
7,1,18.0,0.0,portugal,albufeira
7,1,19.0,0.0,portugal,albufeira
7,1,23.0,0.0,portugal,albufeira
7,1,25.0,0.0,portugal,albufeira
7,1,26.0,0.0,portugal,albufeira
7,2,1.0,0.87,portugal,albufeira
7,2,2.0,0.104,portugal,albufeira
7,2,3.0,0.019,portugal,albufeira
7,2,4.0,0.004,portugal,albufeira
7,2,5.0,0.002,portugal,albufeira
7,2,7.0,0.0,portugal,albufeira
7,2,8.0,0.0,portugal,albufeira
7,2,9.0,0.0,portugal,albufeira
7,2,17.0,0.0,portugal,albufeira
7,2,18.0,0.0,portugal,albufeira
7,2,19.0,0.0,portugal,albufeira
7,2,23.0,0.0,portugal,albufeira
7,2,25.0,0.0,portugal,albufeira
7,2,26.0,0.0,portugal,albufeira
7,3,1.0,0.901,portugal,albufeira
7,3,2.0,0.067,portugal,albufeira
7,3,3.0,0.02,portugal,albufeira
7,3,4.0,0.005,portugal,albufeira
7,3,5.0,0.004,portugal,albufeira
7,3,7.0,0.0,portugal,albufeira
7,3,8.0,0.0,portugal,albufeira
7,3,9.0,0.0,portugal,albufeira
7,3,17.0,0.0,portugal,albufeira
7,3,18.0,0.002,portugal,albufeira
7,3,19.0,0.0,portugal,albufeira
7,3,23.0,0.001,portugal,albufeira
7,3,25.0,0.001,portugal,albufeira
7,3,26.0,0.0,portugal,albufeira
8,1,1.0,0.877,portugal,albufeira
8,1,2.0,0.092,portugal,albufeira
8,1,3.0,0.021,portugal,albufeira
8,1,4.0,0.005,portugal,albufeira
8,1,5.0,0.006,portugal,albufeira
8,1,7.0,0.0,portugal,albufeira
8,1,8.0,0.0,portugal,albufeira
8,1,9.0,0.0,portugal,albufeira
8,1,17.0,0.0,portugal,albufeira
8,1,18.0,0.0,portugal,albufeira
8,1,19.0,0.0,portugal,albufeira
8,1,23.0,0.0,portugal,albufeira
8,1,25.0,0.0,portugal,albufeira
8,1,26.0,0.0,portugal,albufeira
8,2,1.0,0.906,portugal,albufeira
8,2,2.0,0.082,portugal,albufeira
8,2,3.0,0.007,portugal,albufeira
8,2,4.0,0.002,portugal,albufeira
8,2,5.0,0.002,portugal,albufeira
8,2,7.0,0.0,portugal,albufeira
8,2,8.0,0.0,portugal,albufeira
8,2,9.0,0.0,portugal,albufeira
8,2,17.0,0.0,portugal,albufeira
8,2,18.0,0.0,portugal,albufeira
8,2,19.0,0.0,portugal,albufeira
8,2,23.0,0.0,portugal,albufeira
8,2,25.0,0.0,portugal,albufeira
8,2,26.0,0.0,portugal,albufeira
8,3,1.0,0.83,portugal,albufeira
8,3,2.0,0.147,portugal,albufeira
8,3,3.0,0.015,portugal,albufeira
8,3,4.0,0.0,portugal,albufeira
8,3,5.0,0.005,portugal,albufeira
8,3,7.0,0.0,portugal,albufeira
8,3,8.0,0.0,portugal,albufeira
8,3,9.0,0.0,portugal,albufeira
8,3,17.0,0.001,portugal,albufeira
8,3,18.0,0.0,portugal,albufeira
8,3,19.0,0.0,portugal,albufeira
8,3,23.0,0.001,portugal,albufeira
8,3,25.0,0.001,portugal,albufeira
8,3,26.0,0.0,portugal,albufeira
9,1,1.0,0.605,portugal,albufeira
9,1,2.0,0.301,portugal,albufeira
9,1,3.0,0.085,portugal,albufeira
9,1,4.0,0.006,portugal,albufeira
9,1,5.0,0.003,portugal,albufeira
9,1,7.0,0.0,portugal,albufeira
9,1,8.0,0.0,portugal,albufeira
9,1,9.0,0.0,portugal,albufeira
9,1,17.0,0.0,portugal,albufeira
9,1,18.0,0.0,portugal,albufeira
9,1,19.0,0.0,portugal,albufeira
9,1,23.0,0.0,portugal,albufeira
9,1,25.0,0.0,portugal,albufeira
9,1,26.0,0.0,portugal,albufeira
9,2,1.0,0.419,portugal,albufeira
9,2,2.0,0.41,portugal,albufeira
9,2,3.0,0.119,portugal,albufeira
9,2,4.0,0.015,portugal,albufeira
9,2,5.0,0.006,portugal,albufeira
9,2,7.0,0.008,portugal,albufeira
9,2,8.0,0.003,portugal,albufeira
9,2,9.0,0.0,portugal,albufeira
9,2,17.0,0.004,portugal,albufeira
9,2,18.0,0.017,portugal,albufeira
9,2,19.0,0.0,portugal,albufeira
9,2,23.0,0.0,portugal,albufeira
9,2,25.0,0.001,portugal,albufeira
9,2,26.0,0.0,portugal,albufeira
9,3,1.0,0.631,portugal,albufeira
9,3,2.0,0.287,portugal,albufeira
9,3,3.0,0.057,portugal,albufeira
9,3,4.0,0.012,portugal,albufeira
9,3,5.0,0.001,portugal,albufeira
9,3,7.0,0.007,portugal,albufeira
9,3,8.0,0.003,portugal,albufeira
9,3,9.0,0.0,portugal,albufeira
9,3,17.0,0.0,portugal,albufeira
9,3,18.0,0.002,portugal,albufeira
9,3,19.0,0.0,portugal,albufeira
9,3,23.0,0.0,portugal,albufeira
9,3,25.0,0.0,portugal,albufeira
9,3,26.0,0.0,portugal,albufeira
10,1,1.0,0.573,portugal,albufeira
10,1,2.0,0.347,portugal,albufeira
10,1,3.0,0.069,portugal,albufeira
10,1,4.0,0.008,portugal,albufeira
10,1,5.0,0.0,portugal,albufeira
10,1,7.0,0.004,portugal,albufeira
10,1,8.0,0.0,portugal,albufeira
10,1,9.0,0.0,portugal,albufeira
10,1,17.0,0.0,portugal,albufeira
10,1,18.0,0.001,portugal,albufeira
10,1,19.0,0.0,portugal,albufeira
10,1,23.0,0.0,portugal,albufeira
10,1,25.0,0.0,portugal,albufeira
10,1,26.0,0.0,portugal,albufeira
10,2,1.0,0.342,portugal,albufeira
10,2,2.0,0.357,portugal,albufeira
10,2,3.0,0.178,portugal,albufeira
10,2,4.0,0.03,portugal,albufeira
10,2,5.0,0.001,portugal,albufeira
10,2,7.0,0.036,portugal,albufeira
10,2,8.0,0.013,portugal,albufeira
10,2,9.0,0.016,portugal,albufeira
10,2,17.0,0.005,portugal,albufeira
10,2,18.0,0.021,portugal,albufeira
10,2,19.0,0.0,portugal,albufeira
10,2,23.0,0.0,portugal,albufeira
10,2,25.0,0.001,portugal,albufeira
10,2,26.0,0.0,portugal,albufeira
10,3,1.0,0.256,portugal,albufeira
10,3,2.0,0.341,portugal,albufeira
10,3,3.0,0.286,portugal,albufeira
10,3,4.0,0.038,portugal,albufeira
10,3,5.0,0.008,portugal,albufeira
10,3,7.0,0.036,portugal,albufeira
10,3,8.0,0.016,portugal,albufeira
10,3,9.0,0.005,portugal,albufeira
10,3,17.0,0.004,portugal,albufeira
10,3,18.0,0.009,portugal,albufeira
10,3,19.0,0.0,portugal,albufeira
10,3,23.0,0.0,portugal,albufeira
10,3,25.0,0.001,portugal,albufeira
10,3,26.0,0.001,portugal,albufeira
11,1,1.0,0.267,portugal,albufeira
11,1,2.0,0.379,portugal,albufeira
11,1,3.0,0.255,portugal,albufeira
11,1,4.0,0.029,portugal,albufeira
11,1,5.0,0.003,portugal,albufeira
11,1,7.0,0.029,portugal,albufeira
11,1,8.0,0.013,portugal,albufeira
11,1,9.0,0.0,portugal,albufeira
11,1,17.0,0.008,portugal,albufeira
11,1,18.0,0.013,portugal,albufeira
11,1,19.0,0.0,portugal,albufeira
11,1,23.0,0.0,portugal,albufeira
11,1,25.0,0.006,portugal,albufeira
11,1,26.0,0.0,portugal,albufeira
11,2,1.0,0.344,portugal,albufeira
11,2,2.0,0.343,portugal,albufeira
11,2,3.0,0.186,portugal,albufeira
11,2,4.0,0.031,portugal,albufeira
11,2,5.0,0.009,portugal,albufeira
11,2,7.0,0.032,portugal,albufeira
11,2,8.0,0.017,portugal,albufeira
11,2,9.0,0.0,portugal,albufeira
11,2,17.0,0.009,portugal,albufeira
11,2,18.0,0.027,portugal,albufeira
11,2,19.0,0.0,portugal,albufeira
11,2,23.0,0.001,portugal,albufeira
11,2,25.0,0.001,portugal,albufeira
11,2,26.0,0.001,portugal,albufeira
11,3,1.0,0.293,portugal,albufeira
11,3,2.0,0.368,portugal,albufeira
11,3,3.0,0.206,portugal,albufeira
11,3,4.0,0.043,portugal,albufeira
11,3,5.0,0.014,portugal,albufeira
11,3,7.0,0.038,portugal,albufeira
11,3,8.0,0.007,portugal,albufeira
11,3,9.0,0.001,portugal,albufeira
11,3,17.0,0.011,portugal,albufeira
11,3,18.0,0.013,portugal,albufeira
11,3,19.0,0.001,portugal,albufeira
11,3,23.0,0.0,portugal,albufeira
11,3,25.0,0.007,portugal,albufeira
11,3,26.0,0.0,portugal,albufeira
12,1,1.0,0.324,portugal,albufeira
12,1,2.0,0.35,portugal,albufeira
12,1,3.0,0.213,portugal,albufeira
12,1,4.0,0.02,portugal,albufeira
12,1,5.0,0.008,portugal,albufeira
12,1,7.0,0.03,portugal,albufeira
12,1,8.0,0.021,portugal,albufeira
12,1,9.0,0.013,portugal,albufeira
12,1,17.0,0.008,portugal,albufeira
12,1,18.0,0.014,portugal,albufeira
12,1,19.0,0.0,portugal,albufeira
12,1,23.0,0.0,portugal,albufeira
12,1,25.0,0.0,portugal,albufeira
12,1,26.0,0.0,portugal,albufeira
12,2,1.0,0.222,portugal,albufeira
12,2,2.0,0.369,portugal,albufeira
12,2,3.0,0.258,portugal,albufeira
12,2,4.0,0.051,portugal,albufeira
12,2,5.0,0.011,portugal,albufeira
12,2,7.0,0.053,portugal,albufeira
12,2,8.0,0.023,portugal,albufeira
12,2,9.0,0.001,portugal,albufeira
12,2,17.0,0.001,portugal,albufeira
12,2,18.0,0.011,portugal,albufeira
12,2,19.0,0.0,portugal,albufeira
12,2,23.0,0.0,portugal,albufeira
12,2,25.0,0.001,portugal,albufeira
12,2,26.0,0.0,portugal,albufeira
12,3,1.0,0.427,portugal,albufeira
12,3,2.0,0.354,portugal,albufeira
12,3,3.0,0.134,portugal,albufeira
12,3,4.0,0.022,portugal,albufeira
12,3,5.0,0.027,portugal,albufeira
12,3,7.0,0.022,portugal,albufeira
12,3,8.0,0.008,portugal,albufeira
12,3,9.0,0.0,portugal,albufeira
12,3,17.0,0.001,portugal,albufeira
12,3,18.0,0.006,portugal,albufeira
12,3,19.0,0.0,portugal,albufeira
12,3,23.0,0.0,portugal,albufeira
12,3,25.0,0.0,portugal,albufeira
12,3,26.0,0.0,portugal,albufeira
1,1,1.0,0.0,portugal,azoren
1,1,2.0,0.155,portugal,azoren
1,1,3.0,0.501,portugal,azoren
1,1,4.0,0.148,portugal,azoren
1,1,5.0,0.0,portugal,azoren
1,1,7.0,0.092,portugal,azoren
1,1,8.0,0.045,portugal,azoren
1,1,9.0,0.018,portugal,azoren
1,1,17.0,0.007,portugal,azoren
1,1,18.0,0.034,portugal,azoren
1,2,1.0,0.0,portugal,azoren
1,2,2.0,0.12,portugal,azoren
1,2,3.0,0.54,portugal,azoren
1,2,4.0,0.145,portugal,azoren
1,2,5.0,0.0,portugal,azoren
1,2,7.0,0.049,portugal,azoren
1,2,8.0,0.037,portugal,azoren
1,2,9.0,0.008,portugal,azoren
1,2,17.0,0.02,portugal,azoren
1,2,18.0,0.08,portugal,azoren
1,3,1.0,0.0,portugal,azoren
1,3,2.0,0.093,portugal,azoren
1,3,3.0,0.635,portugal,azoren
1,3,4.0,0.162,portugal,azoren
1,3,5.0,0.0,portugal,azoren
1,3,7.0,0.043,portugal,azoren
1,3,8.0,0.032,portugal,azoren
1,3,9.0,0.006,portugal,azoren
1,3,17.0,0.007,portugal,azoren
1,3,18.0,0.022,portugal,azoren
2,1,1.0,0.0,portugal,azoren
2,1,2.0,0.157,portugal,azoren
2,1,3.0,0.582,portugal,azoren
2,1,4.0,0.104,portugal,azoren
2,1,5.0,0.0,portugal,azoren
2,1,7.0,0.065,portugal,azoren
2,1,8.0,0.038,portugal,azoren
2,1,9.0,0.008,portugal,azoren
2,1,17.0,0.013,portugal,azoren
2,1,18.0,0.034,portugal,azoren
2,2,1.0,0.0,portugal,azoren
2,2,2.0,0.151,portugal,azoren
2,2,3.0,0.587,portugal,azoren
2,2,4.0,0.116,portugal,azoren
2,2,5.0,0.0,portugal,azoren
2,2,7.0,0.061,portugal,azoren
2,2,8.0,0.027,portugal,azoren
2,2,9.0,0.014,portugal,azoren
2,2,17.0,0.009,portugal,azoren
2,2,18.0,0.036,portugal,azoren
2,3,1.0,0.0,portugal,azoren
2,3,2.0,0.165,portugal,azoren
2,3,3.0,0.56,portugal,azoren
2,3,4.0,0.095,portugal,azoren
2,3,5.0,0.0,portugal,azoren
2,3,7.0,0.065,portugal,azoren
2,3,8.0,0.043,portugal,azoren
2,3,9.0,0.013,portugal,azoren
2,3,17.0,0.012,portugal,azoren
2,3,18.0,0.048,portugal,azoren
3,1,1.0,0.0,portugal,azoren
3,1,2.0,0.123,portugal,azoren
3,1,3.0,0.689,portugal,azoren
3,1,4.0,0.058,portugal,azoren
3,1,5.0,0.0,portugal,azoren
3,1,7.0,0.038,portugal,azoren
3,1,8.0,0.02,portugal,azoren
3,1,9.0,0.005,portugal,azoren
3,1,17.0,0.014,portugal,azoren
3,1,18.0,0.052,portugal,azoren
3,2,1.0,0.0,portugal,azoren
3,2,2.0,0.225,portugal,azoren
3,2,3.0,0.565,portugal,azoren
3,2,4.0,0.082,portugal,azoren
3,2,5.0,0.008,portugal,azoren
3,2,7.0,0.038,portugal,azoren
3,2,8.0,0.025,portugal,azoren
3,2,9.0,0.01,portugal,azoren
3,2,17.0,0.005,portugal,azoren
3,2,18.0,0.043,portugal,azoren
3,3,1.0,0.0,portugal,azoren
3,3,2.0,0.196,portugal,azoren
3,3,3.0,0.643,portugal,azoren
3,3,4.0,0.023,portugal,azoren
3,3,5.0,0.0,portugal,azoren
3,3,7.0,0.063,portugal,azoren
3,3,8.0,0.024,portugal,azoren
3,3,9.0,0.005,portugal,azoren
3,3,17.0,0.011,portugal,azoren
3,3,18.0,0.035,portugal,azoren
4,1,1.0,0.002,portugal,azoren
4,1,2.0,0.187,portugal,azoren
4,1,3.0,0.532,portugal,azoren
4,1,4.0,0.047,portugal,azoren
4,1,5.0,0.0,portugal,azoren
4,1,7.0,0.059,portugal,azoren
4,1,8.0,0.042,portugal,azoren
4,1,9.0,0.023,portugal,azoren
4,1,17.0,0.026,portugal,azoren
4,1,18.0,0.08,portugal,azoren
4,2,1.0,0.0,portugal,azoren
4,2,2.0,0.25,portugal,azoren
4,2,3.0,0.533,portugal,azoren
4,2,4.0,0.063,portugal,azoren
4,2,5.0,0.0,portugal,azoren
4,2,7.0,0.046,portugal,azoren
4,2,8.0,0.023,portugal,azoren
4,2,9.0,0.0,portugal,azoren
4,2,17.0,0.026,portugal,azoren
4,2,18.0,0.06,portugal,azoren
4,3,1.0,0.0,portugal,azoren
4,3,2.0,0.189,portugal,azoren
4,3,3.0,0.656,portugal,azoren
4,3,4.0,0.042,portugal,azoren
4,3,5.0,0.0,portugal,azoren
4,3,7.0,0.031,portugal,azoren
4,3,8.0,0.02,portugal,azoren
4,3,9.0,0.011,portugal,azoren
4,3,17.0,0.014,portugal,azoren
4,3,18.0,0.038,portugal,azoren
5,1,1.0,0.0,portugal,azoren
5,1,2.0,0.219,portugal,azoren
5,1,3.0,0.521,portugal,azoren
5,1,4.0,0.1,portugal,azoren
5,1,5.0,0.0,portugal,azoren
5,1,7.0,0.09,portugal,azoren
5,1,8.0,0.023,portugal,azoren
5,1,9.0,0.003,portugal,azoren
5,1,17.0,0.009,portugal,azoren
5,1,18.0,0.035,portugal,azoren
5,2,1.0,0.001,portugal,azoren
5,2,2.0,0.325,portugal,azoren
5,2,3.0,0.567,portugal,azoren
5,2,4.0,0.043,portugal,azoren
5,2,5.0,0.001,portugal,azoren
5,2,7.0,0.018,portugal,azoren
5,2,8.0,0.011,portugal,azoren
5,2,9.0,0.0,portugal,azoren
5,2,17.0,0.005,portugal,azoren
5,2,18.0,0.029,portugal,azoren
5,3,1.0,0.0,portugal,azoren
5,3,2.0,0.257,portugal,azoren
5,3,3.0,0.506,portugal,azoren
5,3,4.0,0.065,portugal,azoren
5,3,5.0,0.0,portugal,azoren
5,3,7.0,0.067,portugal,azoren
5,3,8.0,0.025,portugal,azoren
5,3,9.0,0.006,portugal,azoren
5,3,17.0,0.014,portugal,azoren
5,3,18.0,0.06,portugal,azoren
6,1,1.0,0.0,portugal,azoren
6,1,2.0,0.321,portugal,azoren
6,1,3.0,0.537,portugal,azoren
6,1,4.0,0.001,portugal,azoren
6,1,5.0,0.015,portugal,azoren
6,1,7.0,0.029,portugal,azoren
6,1,8.0,0.017,portugal,azoren
6,1,9.0,0.002,portugal,azoren
6,1,17.0,0.016,portugal,azoren
6,1,18.0,0.06,portugal,azoren
6,2,1.0,0.0,portugal,azoren
6,2,2.0,0.389,portugal,azoren
6,2,3.0,0.499,portugal,azoren
6,2,4.0,0.01,portugal,azoren
6,2,5.0,0.001,portugal,azoren
6,2,7.0,0.025,portugal,azoren
6,2,8.0,0.013,portugal,azoren
6,2,9.0,0.004,portugal,azoren
6,2,17.0,0.02,portugal,azoren
