m,coco,coco_pct,country,place
8,19.0,0.0,portugal,albufeira
8,23.0,0.0,portugal,albufeira
8,25.0,0.0,portugal,albufeira
8,26.0,0.0,portugal,albufeira
8,27.0,0.0,portugal,albufeira
9,1.0,0.552,portugal,albufeira
9,2.0,0.333,portugal,albufeira
9,3.0,0.087,portugal,albufeira
9,4.0,0.011,portugal,albufeira
9,5.0,0.003,portugal,albufeira
9,7.0,0.005,portugal,albufeira
9,8.0,0.002,portugal,albufeira
9,9.0,0.0,portugal,albufeira
9,17.0,0.001,portugal,albufeira
9,18.0,0.006,portugal,albufeira
9,19.0,0.0,portugal,albufeira
9,23.0,0.0,portugal,albufeira
9,25.0,0.0,portugal,albufeira
9,26.0,0.0,portugal,albufeira
9,27.0,0.0,portugal,albufeira
10,1.0,0.386,portugal,albufeira
10,2.0,0.348,portugal,albufeira
10,3.0,0.181,portugal,albufeira
10,4.0,0.026,portugal,albufeira
10,5.0,0.003,portugal,albufeira
10,7.0,0.026,portugal,albufeira
10,8.0,0.01,portugal,albufeira
10,9.0,0.007,portugal,albufeira
10,17.0,0.003,portugal,albufeira
10,18.0,0.01,portugal,albufeira
10,19.0,0.0,portugal,albufeira
10,23.0,0.0,portugal,albufeira
10,25.0,0.001,portugal,albufeira
10,26.0,0.0,portugal,albufeira
10,27.0,0.0,portugal,albufeira
11,1.0,0.301,portugal,albufeira
11,2.0,0.363,portugal,albufeira
11,3.0,0.216,portugal,albufeira
11,4.0,0.034,portugal,albufeira
11,5.0,0.009,portugal,albufeira
11,7.0,0.033,portugal,albufeira
11,8.0,0.012,portugal,albufeira
11,9.0,0.0,portugal,albufeira
11,17.0,0.009,portugal,albufeira
11,18.0,0.018,portugal,albufeira
11,19.0,0.0,portugal,albufeira
11,23.0,0.0,portugal,albufeira
11,25.0,0.005,portugal,albufeira
11,26.0,0.0,portugal,albufeira
11,27.0,0.0,portugal,albufeira
12,1.0,0.328,portugal,albufeira
12,2.0,0.357,portugal,albufeira
12,3.0,0.2,portugal,albufeira
12,4.0,0.031,portugal,albufeira
12,5.0,0.015,portugal,albufeira
12,7.0,0.035,portugal,albufeira
12,8.0,0.017,portugal,albufeira
12,9.0,0.005,portugal,albufeira
12,17.0,0.003,portugal,albufeira
12,18.0,0.01,portugal,albufeira
12,19.0,0.0,portugal,albufeira
12,23.0,0.0,portugal,albufeira
12,25.0,0.0,portugal,albufeira
12,26.0,0.0,portugal,albufeira
12,27.0,0.0,portugal,albufeira
1,1.0,0.0,portugal,azoren
1,2.0,0.125,portugal,azoren
1,3.0,0.556,portugal,azoren
1,4.0,0.151,portugal,azoren
1,5.0,0.0,portugal,azoren
1,7.0,0.062,portugal,azoren
1,8.0,0.039,portugal,azoren
1,9.0,0.011,portugal,azoren
1,17.0,0.012,portugal,azoren
1,18.0,0.045,portugal,azoren
1,25.0,0.0,portugal,azoren
2,1.0,0.0,portugal,azoren
2,2.0,0.185,portugal,azoren
2,3.0,0.581,portugal,azoren
2,4.0,0.072,portugal,azoren
2,5.0,0.0,portugal,azoren
2,7.0,0.06,portugal,azoren
2,8.0,0.035,portugal,azoren
2,9.0,0.014,portugal,azoren
2,17.0,0.019,portugal,azoren
2,18.0,0.035,portugal,azoren
2,25.0,0.0,portugal,azoren
3,1.0,0.0,portugal,azoren
3,2.0,0.185,portugal,azoren
3,3.0,0.619,portugal,azoren
3,4.0,0.049,portugal,azoren
3,5.0,0.003,portugal,azoren
3,7.0,0.05,portugal,azoren
3,8.0,0.023,portugal,azoren
3,9.0,0.007,portugal,azoren
3,17.0,0.018,portugal,azoren
3,18.0,0.046,portugal,azoren
3,25.0,0.0,portugal,azoren
4,1.0,0.001,portugal,azoren
4,2.0,0.209,portugal,azoren
4,3.0,0.574,portugal,azoren
4,4.0,0.051,portugal,azoren
4,5.0,0.0,portugal,azoren
4,7.0,0.046,portugal,azoren
4,8.0,0.028,portugal,azoren
4,9.0,0.011,portugal,azoren
4,17.0,0.022,portugal,azoren
4,18.0,0.06,portugal,azoren
4,25.0,0.0,portugal,azoren
5,1.0,0.0,portugal,azoren
5,2.0,0.267,portugal,azoren
5,3.0,0.53,portugal,azoren
5,4.0,0.069,portugal,azoren
5,5.0,0.0,portugal,azoren
5,7.0,0.059,portugal,azoren
5,8.0,0.02,portugal,azoren
5,9.0,0.003,portugal,azoren
5,17.0,0.01,portugal,azoren
5,18.0,0.042,portugal,azoren
5,25.0,0.0,portugal,azoren
6,1.0,0.0,portugal,azoren
6,2.0,0.399,portugal,azoren
6,3.0,0.488,portugal,azoren
6,4.0,0.005,portugal,azoren
6,5.0,0.005,portugal,azoren
6,7.0,0.023,portugal,azoren
6,8.0,0.015,portugal,azoren
6,9.0,0.003,portugal,azoren
6,17.0,0.015,portugal,azoren
6,18.0,0.046,portugal,azoren
6,25.0,0.0,portugal,azoren
7,1.0,0.001,portugal,azoren
7,2.0,0.575,portugal,azoren
7,3.0,0.393,portugal,azoren
7,4.0,0.01,portugal,azoren
7,5.0,0.0,portugal,azoren
7,7.0,0.005,portugal,azoren
7,8.0,0.004,portugal,azoren
7,9.0,0.0,portugal,azoren
7,17.0,0.003,portugal,azoren
7,18.0,0.009,portugal,azoren
7,25.0,0.0,portugal,azoren
8,1.0,0.0,portugal,azoren
8,2.0,0.622,portugal,azoren
8,3.0,0.305,portugal,azoren
8,4.0,0.006,portugal,azoren
8,5.0,0.0,portugal,azoren
8,7.0,0.02,portugal,azoren
8,8.0,0.008,portugal,azoren
8,9.0,0.001,portugal,azoren
8,17.0,0.005,portugal,azoren
8,18.0,0.033,portugal,azoren
8,25.0,0.0,portugal,azoren
9,1.0,0.0,portugal,azoren
9,2.0,0.44,portugal,azoren
9,3.0,0.497,portugal,azoren
9,4.0,0.003,portugal,azoren
9,5.0,0.0,portugal,azoren
9,7.0,0.022,portugal,azoren
9,8.0,0.007,portugal,azoren
9,9.0,0.0,portugal,azoren
9,17.0,0.006,portugal,azoren
9,18.0,0.026,portugal,azoren
9,25.0,0.0,portugal,azoren
10,1.0,0.0,portugal,azoren
10,2.0,0.199,portugal,azoren
10,3.0,0.6,portugal,azoren
10,4.0,0.039,portugal,azoren
10,5.0,0.0,portugal,azoren
10,7.0,0.04,portugal,azoren
10,8.0,0.03,portugal,azoren
10,9.0,0.008,portugal,azoren
10,17.0,0.015,portugal,azoren
10,18.0,0.07,portugal,azoren
10,25.0,0.0,portugal,azoren
11,1.0,0.0,portugal,azoren
11,2.0,0.177,portugal,azoren
11,3.0,0.595,portugal,azoren
11,4.0,0.077,portugal,azoren
11,5.0,0.0,portugal,azoren
11,7.0,0.04,portugal,azoren
11,8.0,0.037,portugal,azoren
11,9.0,0.011,portugal,azoren
11,17.0,0.014,portugal,azoren
11,18.0,0.049,portugal,azoren
11,25.0,0.0,portugal,azoren
12,1.0,0.0,portugal,azoren
12,2.0,0.156,portugal,azoren
12,3.0,0.554,portugal,azoren
12,4.0,0.079,portugal,azoren
12,5.0,0.0,portugal,azoren
12,7.0,0.061,portugal,azoren
12,8.0,0.034,portugal,azoren
12,9.0,0.014,portugal,azoren
12,17.0,0.017,portugal,azoren
12,18.0,0.086,portugal,azoren
12,25.0,0.0,portugal,azoren
1,1.0,0.316,portugal,braga
1,2.0,0.192,portugal,braga
1,3.0,0.151,portugal,braga
1,4.0,0.114,portugal,braga
1,5.0,0.008,portugal,braga
1,7.0,0.065,portugal,braga
1,8.0,0.043,portugal,braga
1,9.0,0.023,portugal,braga
1,17.0,0.004,portugal,braga
1,18.0,0.084,portugal,braga
1,21.0,0.0,portugal,braga
1,27.0,0.0,portugal,braga
2,1.0,0.257,portugal,braga
2,2.0,0.257,portugal,braga
2,3.0,0.215,portugal,braga
2,4.0,0.108,portugal,braga
2,5.0,0.008,portugal,braga
2,7.0,0.035,portugal,braga
2,8.0,0.025,portugal,braga
2,9.0,0.01,portugal,braga
2,17.0,0.003,portugal,braga
2,18.0,0.074,portugal,braga
2,21.0,0.0,portugal,braga
2,27.0,0.007,portugal,braga
3,1.0,0.222,portugal,braga
3,2.0,0.288,portugal,braga
3,3.0,0.185,portugal,braga
3,4.0,0.1,portugal,braga
3,5.0,0.009,portugal,braga
3,7.0,0.054,portugal,braga
3,8.0,0.024,portugal,braga
3,9.0,0.008,portugal,braga
3,17.0,0.01,portugal,braga
3,18.0,0.086,portugal,braga
3,21.0,0.0,portugal,braga
3,27.0,0.016,portugal,braga
4,1.0,0.19,portugal,braga
4,2.0,0.27,portugal,braga
4,3.0,0.257,portugal,braga
4,4.0,0.097,portugal,braga
4,5.0,0.005,portugal,braga
4,7.0,0.038,portugal,braga
4,8.0,0.025,portugal,braga
4,9.0,0.006,portugal,braga
4,17.0,0.005,portugal,braga
4,18.0,0.099,portugal,braga
4,21.0,0.0,portugal,braga
4,27.0,0.01,portugal,braga
5,1.0,0.24,portugal,braga
5,2.0,0.353,portugal,braga
5,3.0,0.223,portugal,braga
5,4.0,0.097,portugal,braga
5,5.0,0.001,portugal,braga
5,7.0,0.022,portugal,braga
5,8.0,0.01,portugal,braga
5,9.0,0.005,portugal,braga
5,17.0,0.003,portugal,braga
5,18.0,0.043,portugal,braga
5,21.0,0.0,portugal,braga
5,27.0,0.003,portugal,braga
6,1.0,0.187,portugal,braga
6,2.0,0.307,portugal,braga
6,3.0,0.246,portugal,braga
6,4.0,0.148,portugal,braga
6,5.0,0.003,portugal,braga
6,7.0,0.033,portugal,braga
6,8.0,0.013,portugal,braga
6,9.0,0.002,portugal,braga
6,17.0,0.001,portugal,braga
6,18.0,0.055,portugal,braga
6,21.0,0.0,portugal,braga
6,27.0,0.006,portugal,braga
7,1.0,0.362,portugal,braga
7,2.0,0.31,portugal,braga
7,3.0,0.144,portugal,braga
7,4.0,0.158,portugal,braga
7,5.0,0.008,portugal,braga
7,7.0,0.01,portugal,braga
7,8.0,0.002,portugal,braga
7,9.0,0.001,portugal,braga
7,17.0,0.0,portugal,braga
7,18.0,0.004,portugal,braga
7,21.0,0.0,portugal,braga
7,27.0,0.002,portugal,braga
8,1.0,0.341,portugal,braga
8,2.0,0.305,portugal,braga
8,3.0,0.122,portugal,braga
8,4.0,0.181,portugal,braga
8,5.0,0.027,portugal,braga
8,7.0,0.005,portugal,braga
8,8.0,0.008,portugal,braga
8,9.0,0.0,portugal,braga
8,17.0,0.0,portugal,braga
8,18.0,0.012,portugal,braga
8,21.0,0.0,portugal,braga
8,27.0,0.0,portugal,braga
9,1.0,0.243,portugal,braga
9,2.0,0.325,portugal,braga
9,3.0,0.214,portugal,braga
9,4.0,0.095,portugal,braga
9,5.0,0.034,portugal,braga
9,7.0,0.021,portugal,braga
9,8.0,0.014,portugal,braga
9,9.0,0.008,portugal,braga
9,17.0,0.001,portugal,braga
9,18.0,0.045,portugal,braga
9,21.0,0.0,portugal,braga
9,27.0,0.0,portugal,braga
10,1.0,0.195,portugal,braga
10,2.0,0.256,portugal,braga
10,3.0,0.179,portugal,braga
10,4.0,0.086,portugal,braga
10,5.0,0.012,portugal,braga
10,7.0,0.061,portugal,braga
10,8.0,0.044,portugal,braga
10,9.0,0.029,portugal,braga
10,17.0,0.008,portugal,braga
10,18.0,0.131,portugal,braga
10,21.0,0.0,portugal,braga
10,27.0,0.0,portugal,braga
11,1.0,0.124,portugal,braga
11,2.0,0.252,portugal,braga
11,3.0,0.214,portugal,braga
11,4.0,0.104,portugal,braga
11,5.0,0.009,portugal,braga
11,7.0,0.078,portugal,braga
11,8.0,0.04,portugal,braga
11,9.0,0.024,portugal,braga
11,17.0,0.009,portugal,braga
11,18.0,0.148,portugal,braga
11,21.0,0.0,portugal,braga
11,27.0,0.0,portugal,braga
12,1.0,0.2,portugal,braga
12,2.0,0.2,portugal,braga
12,3.0,0.172,portugal,braga
12,4.0,0.141,portugal,braga
12,5.0,0.013,portugal,braga
12,7.0,0.071,portugal,braga
12,8.0,0.035,portugal,braga
12,9.0,0.021,portugal,braga
12,17.0,0.005,portugal,braga
12,18.0,0.14,portugal,braga
12,21.0,0.002,portugal,braga
12,27.0,0.0,portugal,braga
1,1.0,0.316,portugal,carvoeiro
1,2.0,0.192,portugal,carvoeiro
1,3.0,0.151,portugal,carvoeiro
1,4.0,0.114,portugal,carvoeiro
1,5.0,0.008,portugal,carvoeiro
1,7.0,0.065,portugal,carvoeiro
1,8.0,0.043,portugal,carvoeiro
1,9.0,0.023,portugal,carvoeiro
1,17.0,0.004,portugal,carvoeiro
1,18.0,0.084,portugal,carvoeiro
1,21.0,0.0,portugal,carvoeiro
1,27.0,0.0,portugal,carvoeiro
2,1.0,0.257,portugal,carvoeiro
2,2.0,0.257,portugal,carvoeiro
2,3.0,0.215,portugal,carvoeiro
2,4.0,0.108,portugal,carvoeiro
2,5.0,0.008,portugal,carvoeiro
2,7.0,0.035,portugal,carvoeiro
2,8.0,0.025,portugal,carvoeiro
2,9.0,0.01,portugal,carvoeiro
2,17.0,0.003,portugal,carvoeiro
2,18.0,0.074,portugal,carvoeiro
2,21.0,0.0,portugal,carvoeiro
2,27.0,0.007,portugal,carvoeiro
3,1.0,0.222,portugal,carvoeiro
3,2.0,0.288,portugal,carvoeiro
3,3.0,0.185,portugal,carvoeiro
3,4.0,0.1,portugal,carvoeiro
3,5.0,0.009,portugal,carvoeiro
3,7.0,0.054,portugal,carvoeiro
3,8.0,0.024,portugal,carvoeiro
3,9.0,0.008,portugal,carvoeiro
3,17.0,0.01,portugal,carvoeiro
3,18.0,0.086,portugal,carvoeiro
3,21.0,0.0,portugal,carvoeiro
3,27.0,0.016,portugal,carvoeiro
4,1.0,0.19,portugal,carvoeiro
4,2.0,0.27,portugal,carvoeiro
4,3.0,0.257,portugal,carvoeiro
4,4.0,0.097,portugal,carvoeiro
4,5.0,0.005,portugal,carvoeiro
4,7.0,0.038,portugal,carvoeiro
4,8.0,0.025,portugal,carvoeiro
4,9.0,0.006,portugal,carvoeiro
4,17.0,0.005,portugal,carvoeiro
4,18.0,0.099,portugal,carvoeiro
4,21.0,0.0,portugal,carvoeiro
4,27.0,0.01,portugal,carvoeiro
5,1.0,0.24,portugal,carvoeiro
5,2.0,0.353,portugal,carvoeiro
5,3.0,0.223,portugal,carvoeiro
5,4.0,0.097,portugal,carvoeiro
5,5.0,0.001,portugal,carvoeiro
5,7.0,0.022,portugal,carvoeiro
5,8.0,0.01,portugal,carvoeiro
5,9.0,0.005,portugal,carvoeiro
5,17.0,0.003,portugal,carvoeiro
5,18.0,0.043,portugal,carvoeiro
5,21.0,0.0,portugal,carvoeiro
5,27.0,0.003,portugal,carvoeiro
6,1.0,0.187,portugal,carvoeiro
6,2.0,0.307,portugal,carvoeiro
6,3.0,0.246,portugal,carvoeiro
6,4.0,0.148,portugal,carvoeiro
6,5.0,0.003,portugal,carvoeiro
6,7.0,0.033,portugal,carvoeiro
6,8.0,0.013,portugal,carvoeiro
6,9.0,0.002,portugal,carvoeiro
6,17.0,0.001,portugal,carvoeiro
6,18.0,0.055,portugal,carvoeiro
6,21.0,0.0,portugal,carvoeiro
6,27.0,0.006,portugal,carvoeiro
7,1.0,0.362,portugal,carvoeiro
7,2.0,0.31,portugal,carvoeiro
7,3.0,0.144,portugal,carvoeiro
7,4.0,0.158,portugal,carvoeiro
7,5.0,0.008,portugal,carvoeiro
7,7.0,0.01,portugal,carvoeiro
7,8.0,0.002,portugal,carvoeiro
7,9.0,0.001,portugal,carvoeiro
7,17.0,0.0,portugal,carvoeiro
7,18.0,0.004,portugal,carvoeiro
7,21.0,0.0,portugal,carvoeiro
7,27.0,0.002,portugal,carvoeiro
8,1.0,0.341,portugal,carvoeiro
8,2.0,0.305,portugal,carvoeiro
8,3.0,0.122,portugal,carvoeiro
8,4.0,0.181,portugal,carvoeiro
8,5.0,0.027,portugal,carvoeiro
8,7.0,0.005,portugal,carvoeiro
8,8.0,0.008,portugal,carvoeiro
8,9.0,0.0,portugal,carvoeiro
8,17.0,0.0,portugal,carvoeiro
8,18.0,0.012,portugal,carvoeiro
8,21.0,0.0,portugal,carvoeiro
8,27.0,0.0,portugal,carvoeiro
9,1.0,0.243,portugal,carvoeiro
9,2.0,0.325,portugal,carvoeiro
9,3.0,0.214,portugal,carvoeiro
9,4.0,0.095,portugal,carvoeiro
9,5.0,0.034,portugal,carvoeiro
9,7.0,0.021,portugal,carvoeiro
9,8.0,0.014,portugal,carvoeiro
9,9.0,0.008,portugal,carvoeiro
9,17.0,0.001,portugal,carvoeiro
9,18.0,0.045,portugal,carvoeiro
9,21.0,0.0,portugal,carvoeiro
9,27.0,0.0,portugal,carvoeiro
10,1.0,0.195,portugal,carvoeiro
10,2.0,0.256,portugal,carvoeiro
10,3.0,0.179,portugal,carvoeiro
10,4.0,0.086,portugal,carvoeiro
10,5.0,0.012,portugal,carvoeiro
10,7.0,0.061,portugal,carvoeiro
10,8.0,0.044,portugal,carvoeiro
10,9.0,0.029,portugal,carvoeiro
10,17.0,0.008,portugal,carvoeiro
10,18.0,0.131,portugal,carvoeiro
10,21.0,0.0,portugal,carvoeiro
10,27.0,0.0,portugal,carvoeiro
11,1.0,0.124,portugal,carvoeiro
11,2.0,0.252,portugal,carvoeiro
11,3.0,0.214,portugal,carvoeiro
11,4.0,0.104,portugal,carvoeiro
11,5.0,0.009,portugal,carvoeiro
11,7.0,0.078,portugal,carvoeiro
11,8.0,0.04,portugal,carvoeiro
11,9.0,0.024,portugal,carvoeiro
11,17.0,0.009,portugal,carvoeiro
11,18.0,0.148,portugal,carvoeiro
11,21.0,0.0,portugal,carvoeiro
11,27.0,0.0,portugal,carvoeiro
12,1.0,0.2,portugal,carvoeiro
12,2.0,0.2,portugal,carvoeiro
12,3.0,0.172,portugal,carvoeiro
12,4.0,0.141,portugal,carvoeiro
12,5.0,0.013,portugal,carvoeiro
12,7.0,0.071,portugal,carvoeiro
12,8.0,0.035,portugal,carvoeiro
12,9.0,0.021,portugal,carvoeiro
12,17.0,0.005,portugal,carvoeiro
12,18.0,0.14,portugal,carvoeiro
12,21.0,0.002,portugal,carvoeiro
12,27.0,0.0,portugal,carvoeiro
1,1.0,0.322,portugal,cascais
1,2.0,0.169,portugal,cascais
1,3.0,0.313,portugal,cascais
1,4.0,0.033,portugal,cascais
1,5.0,0.031,portugal,cascais
1,7.0,0.054,portugal,cascais
1,8.0,0.029,portugal,cascais
1,9.0,0.024,portugal,cascais
1,17.0,0.015,portugal,cascais
1,18.0,0.011,portugal,cascais
1,25.0,0.0,portugal,cascais
1,26.0,0.0,portugal,cascais
2,1.0,0.247,portugal,cascais
2,2.0,0.244,portugal,cascais
2,3.0,0.339,portugal,cascais
2,4.0,0.047,portugal,cascais
2,5.0,0.018,portugal,cascais
2,7.0,0.041,portugal,cascais
2,8.0,0.018,portugal,cascais
2,9.0,0.013,portugal,cascais
2,17.0,0.018,portugal,cascais
2,18.0,0.015,portugal,cascais
2,25.0,0.0,portugal,cascais
2,26.0,0.0,portugal,cascais
3,1.0,0.169,portugal,cascais
3,2.0,0.284,portugal,cascais
3,3.0,0.367,portugal,cascais
3,4.0,0.012,portugal,cascais
3,5.0,0.02,portugal,cascais
3,7.0,0.049,portugal,cascais
3,8.0,0.028,portugal,cascais
3,9.0,0.017,portugal,cascais
3,17.0,0.024,portugal,cascais
3,18.0,0.031,portugal,cascais
3,25.0,0.0,portugal,cascais
3,26.0,0.0,portugal,cascais
4,1.0,0.134,portugal,cascais
4,2.0,0.268,portugal,cascais
4,3.0,0.393,portugal,cascais
4,4.0,0.026,portugal,cascais
4,5.0,0.014,portugal,cascais
4,7.0,0.044,portugal,cascais
4,8.0,0.026,portugal,cascais
4,9.0,0.007,portugal,cascais
4,17.0,0.023,portugal,cascais
4,18.0,0.065,portugal,cascais
4,25.0,0.0,portugal,cascais
4,26.0,0.0,portugal,cascais
5,1.0,0.212,portugal,cascais
5,2.0,0.331,portugal,cascais
5,3.0,0.38,portugal,cascais
5,4.0,0.021,portugal,cascais
5,5.0,0.01,portugal,cascais
5,7.0,0.018,portugal,cascais
5,8.0,0.004,portugal,cascais
5,9.0,0.001,portugal,cascais
5,17.0,0.013,portugal,cascais
5,18.0,0.012,portugal,cascais
5,25.0,0.0,portugal,cascais
5,26.0,0.0,portugal,cascais
6,1.0,0.17,portugal,cascais
6,2.0,0.369,portugal,cascais
6,3.0,0.359,portugal,cascais
6,4.0,0.029,portugal,cascais
6,5.0,0.015,portugal,cascais
6,7.0,0.029,portugal,cascais
6,8.0,0.007,portugal,cascais
6,9.0,0.006,portugal,cascais
6,17.0,0.014,portugal,cascais
6,18.0,0.003,portugal,cascais
6,25.0,0.0,portugal,cascais
6,26.0,0.0,portugal,cascais
7,1.0,0.345,portugal,cascais
7,2.0,0.281,portugal,cascais
7,3.0,0.284,portugal,cascais
7,4.0,0.054,portugal,cascais
7,5.0,0.03,portugal,cascais
7,7.0,0.005,portugal,cascais
7,8.0,0.0,portugal,cascais
7,9.0,0.0,portugal,cascais
7,17.0,0.001,portugal,cascais
7,18.0,0.001,portugal,cascais
7,25.0,0.0,portugal,cascais
7,26.0,0.0,portugal,cascais
8,1.0,0.319,portugal,cascais
8,2.0,0.302,portugal,cascais
8,3.0,0.263,portugal,cascais
8,4.0,0.056,portugal,cascais
8,5.0,0.057,portugal,cascais
8,7.0,0.003,portugal,cascais
8,8.0,0.0,portugal,cascais
8,9.0,0.0,portugal,cascais
8,17.0,0.0,portugal,cascais
8,18.0,0.0,portugal,cascais
8,25.0,0.0,portugal,cascais
8,26.0,0.0,portugal,cascais
9,1.0,0.319,portugal,cascais
9,2.0,0.326,portugal,cascais
9,3.0,0.256,portugal,cascais
9,4.0,0.006,portugal,cascais
9,5.0,0.036,portugal,cascais
9,7.0,0.014,portugal,cascais
9,8.0,0.013,portugal,cascais
9,9.0,0.006,portugal,cascais
9,17.0,0.012,portugal,cascais
9,18.0,0.012,portugal,cascais
9,25.0,0.0,portugal,cascais
9,26.0,0.0,portugal,cascais
10,1.0,0.212,portugal,cascais
10,2.0,0.296,portugal,cascais
10,3.0,0.301,portugal,cascais
10,4.0,0.012,portugal,cascais
10,5.0,0.042,portugal,cascais
10,7.0,0.043,portugal,cascais
10,8.0,0.035,portugal,cascais
10,9.0,0.022,portugal,cascais
10,17.0,0.021,portugal,cascais
10,18.0,0.016,portugal,cascais
10,25.0,0.0,portugal,cascais
10,26.0,0.0,portugal,cascais
11,1.0,0.159,portugal,cascais
11,2.0,0.231,portugal,cascais
11,3.0,0.384,portugal,cascais
11,4.0,0.024,portugal,cascais
11,5.0,0.038,portugal,cascais
11,7.0,0.054,portugal,cascais
11,8.0,0.035,portugal,cascais
11,9.0,0.026,portugal,cascais
11,17.0,0.02,portugal,cascais
11,18.0,0.028,portugal,cascais
11,25.0,0.001,portugal,cascais
11,26.0,0.0,portugal,cascais
12,1.0,0.212,portugal,cascais
12,2.0,0.228,portugal,cascais
12,3.0,0.335,portugal,cascais
12,4.0,0.026,portugal,cascais
12,5.0,0.033,portugal,cascais
12,7.0,0.058,portugal,cascais
12,8.0,0.038,portugal,cascais
12,9.0,0.03,portugal,cascais
12,17.0,0.022,portugal,cascais
12,18.0,0.018,portugal,cascais
12,25.0,0.0,portugal,cascais
12,26.0,0.0,portugal,cascais
1,1.0,0.319,portugal,castelo-branco
1,2.0,0.074,portugal,castelo-branco
1,3.0,0.382,portugal,castelo-branco
1,5.0,0.069,portugal,castelo-branco
1,7.0,0.033,portugal,castelo-branco
