m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
6,21,19.3,23.0,21.5,66.5,15.7,0.02,portugal,albufeira
6,22,18.8,22.8,21.1,66.8,14.6,0.0,portugal,albufeira
6,23,18.3,22.1,20.3,69.0,13.7,0.01,portugal,albufeira
7,0,21.0,25.1,23.4,61.0,10.1,0.0,portugal,albufeira
7,1,20.5,25.0,22.8,63.5,9.0,0.0,portugal,albufeira
7,2,20.0,24.6,22.3,62.5,9.0,0.0,portugal,albufeira
7,3,19.3,24.0,22.0,64.0,9.0,0.0,portugal,albufeira
7,4,19.4,23.4,21.4,67.5,8.3,0.0,portugal,albufeira
7,5,19.0,23.0,21.0,68.5,8.1,0.0,portugal,albufeira
7,6,19.0,23.0,21.1,70.0,7.4,0.0,portugal,albufeira
7,7,20.2,24.4,22.4,63.5,8.1,0.0,portugal,albufeira
7,8,21.7,26.2,23.9,58.5,9.2,0.0,portugal,albufeira
7,9,22.6,27.0,25.1,56.0,12.6,0.0,portugal,albufeira
7,10,23.1,28.0,25.4,55.0,14.4,0.0,portugal,albufeira
7,11,23.0,28.0,25.8,54.0,16.4,0.0,portugal,albufeira
7,12,23.7,28.0,26.0,58.0,16.4,0.0,portugal,albufeira
7,13,23.1,28.0,25.7,59.0,19.1,0.0,portugal,albufeira
7,14,23.6,28.0,25.8,59.0,18.4,0.0,portugal,albufeira
7,15,24.0,28.0,26.5,59.0,19.8,0.0,portugal,albufeira
7,16,24.1,28.0,26.3,58.5,19.8,0.0,portugal,albufeira
7,17,24.0,28.1,26.6,58.5,19.1,0.0,portugal,albufeira
7,18,23.4,29.0,26.1,57.5,17.3,0.0,portugal,albufeira
7,19,23.0,28.5,25.5,58.5,17.5,0.0,portugal,albufeira
7,20,22.6,27.5,25.0,61.5,15.7,0.0,portugal,albufeira
7,21,22.5,26.9,24.5,60.0,14.4,0.01,portugal,albufeira
7,22,22.0,26.2,24.1,60.0,12.8,0.0,portugal,albufeira
7,23,21.7,25.7,24.0,60.5,11.9,0.0,portugal,albufeira
8,0,22.0,25.8,24.0,60.0,9.2,0.0,portugal,albufeira
8,1,21.7,25.0,23.3,61.5,9.0,0.0,portugal,albufeira
8,2,20.8,25.0,22.8,62.0,8.3,0.0,portugal,albufeira
8,3,20.2,24.1,22.2,64.5,8.1,0.0,portugal,albufeira
8,4,20.5,23.6,21.9,65.0,8.1,0.0,portugal,albufeira
8,5,19.7,23.5,21.6,65.5,7.4,0.0,portugal,albufeira
8,6,19.6,23.4,21.5,66.5,7.4,0.01,portugal,albufeira
8,7,21.0,24.7,22.6,63.5,7.4,0.0,portugal,albufeira
8,8,22.6,27.0,24.5,57.5,8.3,0.0,portugal,albufeira
8,9,24.0,28.0,25.7,56.5,11.4,0.0,portugal,albufeira
8,10,24.4,28.9,26.5,53.0,13.7,0.01,portugal,albufeira
8,11,24.9,29.0,26.8,52.5,15.5,0.0,portugal,albufeira
8,12,24.7,29.1,26.8,54.0,15.5,0.0,portugal,albufeira
8,13,24.3,29.0,26.7,57.0,16.6,0.0,portugal,albufeira
8,14,24.2,28.6,26.5,58.0,17.3,0.0,portugal,albufeira
8,15,24.8,28.6,26.8,58.0,16.8,0.0,portugal,albufeira
8,16,24.8,28.7,26.7,55.5,18.0,0.01,portugal,albufeira
8,17,24.2,28.6,26.5,56.5,17.3,0.01,portugal,albufeira
8,18,24.0,28.7,26.4,56.5,15.9,0.0,portugal,albufeira
8,19,23.5,27.5,25.7,59.0,15.5,0.0,portugal,albufeira
8,20,22.8,27.1,25.1,59.5,13.7,0.0,portugal,albufeira
8,21,22.8,26.7,25.0,58.5,12.8,0.0,portugal,albufeira
8,22,22.3,26.2,24.6,58.0,12.6,0.0,portugal,albufeira
8,23,22.0,26.0,24.3,59.0,11.0,0.0,portugal,albufeira
9,0,19.9,22.8,21.3,74.0,8.3,0.02,portugal,albufeira
9,1,19.4,22.6,21.1,73.8,8.1,0.01,portugal,albufeira
9,2,19.0,22.2,20.7,73.8,7.4,0.03,portugal,albufeira
9,3,18.8,22.2,20.4,75.5,9.0,0.03,portugal,albufeira
9,4,18.4,22.0,20.4,73.8,7.8,0.01,portugal,albufeira
9,5,18.4,21.6,20.1,74.8,7.4,0.02,portugal,albufeira
9,6,18.0,21.7,20.0,75.8,7.4,0.02,portugal,albufeira
9,7,18.4,22.0,20.5,74.3,8.3,0.05,portugal,albufeira
9,8,20.9,23.9,22.5,68.8,9.0,0.04,portugal,albufeira
9,9,22.0,25.6,23.7,65.0,12.6,0.06,portugal,albufeira
9,10,22.6,26.3,24.3,61.3,15.0,0.06,portugal,albufeira
9,11,23.0,26.5,24.8,61.0,16.3,0.03,portugal,albufeira
9,12,23.2,26.8,25.1,59.8,16.3,0.03,portugal,albufeira
9,13,23.0,27.1,25.1,61.0,18.0,0.04,portugal,albufeira
9,14,23.1,26.4,24.9,63.0,17.9,0.03,portugal,albufeira
9,15,23.0,26.4,24.8,61.5,17.3,0.02,portugal,albufeira
9,16,23.0,26.0,24.6,65.5,16.5,0.03,portugal,albufeira
9,17,22.8,26.0,24.3,68.5,16.0,0.03,portugal,albufeira
9,18,22.0,25.1,23.7,70.5,13.3,0.01,portugal,albufeira
9,19,21.3,24.0,22.9,70.3,13.2,0.02,portugal,albufeira
9,20,21.0,23.8,22.4,71.0,12.8,0.01,portugal,albufeira
9,21,21.0,23.5,22.1,70.8,11.9,0.0,portugal,albufeira
9,22,20.5,23.1,22.0,73.5,10.9,0.0,portugal,albufeira
9,23,20.0,23.0,21.5,73.0,9.2,0.01,portugal,albufeira
10,0,16.7,20.0,18.5,78.5,9.2,0.07,portugal,albufeira
10,1,16.1,20.0,18.5,78.5,9.0,0.08,portugal,albufeira
10,2,15.9,20.0,18.0,80.5,9.2,0.07,portugal,albufeira
10,3,15.9,20.0,18.0,80.0,9.2,0.07,portugal,albufeira
10,4,16.0,20.0,17.5,80.0,9.0,0.08,portugal,albufeira
10,5,15.5,20.0,17.4,80.0,9.9,0.06,portugal,albufeira
10,6,15.1,20.0,17.7,79.5,10.1,0.05,portugal,albufeira
10,7,15.3,20.0,17.7,80.5,11.0,0.09,portugal,albufeira
10,8,17.0,21.0,18.5,78.0,10.8,0.09,portugal,albufeira
10,9,18.7,22.0,20.4,71.0,12.6,0.09,portugal,albufeira
10,10,19.9,23.0,21.5,67.0,14.8,0.1,portugal,albufeira
10,11,20.7,23.7,22.0,66.0,17.3,0.11,portugal,albufeira
10,12,21.0,24.0,22.5,64.0,16.6,0.11,portugal,albufeira
10,13,21.0,24.0,22.8,65.0,17.7,0.12,portugal,albufeira
10,14,21.0,24.0,22.5,67.5,18.2,0.12,portugal,albufeira
10,15,20.6,23.5,21.9,68.5,17.7,0.09,portugal,albufeira
10,16,20.0,23.1,21.5,69.5,16.6,0.07,portugal,albufeira
10,17,19.8,23.0,21.4,71.5,14.4,0.09,portugal,albufeira
10,18,18.9,22.0,20.8,74.5,12.1,0.04,portugal,albufeira
10,19,19.0,22.0,20.5,75.5,12.6,0.06,portugal,albufeira
10,20,17.9,21.0,19.5,76.5,11.0,0.05,portugal,albufeira
10,21,17.4,21.0,19.1,77.0,11.2,0.05,portugal,albufeira
10,22,17.2,21.0,18.8,76.0,10.8,0.06,portugal,albufeira
10,23,16.8,20.5,18.6,77.5,10.1,0.07,portugal,albufeira
11,0,13.3,17.2,15.1,83.3,10.9,0.06,portugal,albufeira
11,1,12.6,17.0,14.8,83.3,10.9,0.07,portugal,albufeira
11,2,12.8,17.0,14.7,84.3,9.3,0.07,portugal,albufeira
11,3,12.5,16.9,14.6,84.5,10.5,0.09,portugal,albufeira
11,4,12.3,16.8,14.5,84.5,10.0,0.06,portugal,albufeira
11,5,12.2,16.8,14.5,84.3,10.5,0.09,portugal,albufeira
11,6,12.1,16.5,14.5,85.3,10.0,0.08,portugal,albufeira
11,7,12.2,16.2,14.2,85.5,10.5,0.08,portugal,albufeira
11,8,12.5,17.0,14.6,83.5,10.3,0.09,portugal,albufeira
11,9,14.2,18.0,16.4,79.0,12.0,0.06,portugal,albufeira
11,10,16.0,19.3,17.9,73.3,12.6,0.06,portugal,albufeira
11,11,17.0,20.0,18.6,70.0,15.5,0.08,portugal,albufeira
11,12,17.5,20.2,18.9,69.0,16.3,0.06,portugal,albufeira
11,13,17.6,20.4,19.0,67.8,18.2,0.09,portugal,albufeira
11,14,17.7,20.9,19.1,67.3,18.0,0.07,portugal,albufeira
11,15,17.8,20.3,19.0,67.3,17.9,0.07,portugal,albufeira
11,16,17.0,20.0,18.8,70.5,16.2,0.06,portugal,albufeira
11,17,17.0,19.4,18.4,73.5,14.6,0.08,portugal,albufeira
11,18,16.0,19.0,17.3,77.8,12.8,0.06,portugal,albufeira
11,19,15.3,18.1,16.8,78.5,11.0,0.06,portugal,albufeira
11,20,14.8,18.0,16.2,79.0,10.6,0.06,portugal,albufeira
11,21,14.1,18.0,16.0,81.3,10.8,0.06,portugal,albufeira
11,22,13.6,17.8,15.6,83.0,10.8,0.09,portugal,albufeira
11,23,13.2,17.1,15.2,82.5,11.0,0.08,portugal,albufeira
12,0,11.1,14.9,12.9,84.0,10.8,0.07,portugal,albufeira
12,1,11.0,14.5,12.8,83.0,11.0,0.07,portugal,albufeira
12,2,11.0,14.2,12.7,84.5,11.0,0.07,portugal,albufeira
12,3,10.1,14.1,12.4,84.0,11.9,0.09,portugal,albufeira
12,4,10.2,14.5,12.4,85.0,12.1,0.1,portugal,albufeira
12,5,10.0,14.3,12.2,83.0,11.2,0.1,portugal,albufeira
12,6,9.9,14.2,12.1,85.0,11.7,0.07,portugal,albufeira
12,7,10.0,14.3,12.0,85.5,12.6,0.12,portugal,albufeira
12,8,10.0,14.7,12.3,85.0,11.9,0.05,portugal,albufeira
12,9,11.9,15.0,13.5,80.5,11.7,0.07,portugal,albufeira
12,10,13.7,16.7,15.0,75.5,13.7,0.07,portugal,albufeira
12,11,15.0,17.6,16.2,72.0,13.9,0.07,portugal,albufeira
12,12,15.3,18.0,16.8,69.5,16.2,0.07,portugal,albufeira
12,13,15.9,18.3,17.0,68.5,16.8,0.08,portugal,albufeira
12,14,16.0,18.0,17.3,68.5,16.4,0.07,portugal,albufeira
12,15,16.0,18.2,17.1,69.0,16.2,0.08,portugal,albufeira
12,16,15.9,18.0,16.9,69.0,15.5,0.09,portugal,albufeira
12,17,15.0,17.0,16.1,74.0,12.8,0.06,portugal,albufeira
12,18,14.0,16.3,15.2,77.5,10.8,0.08,portugal,albufeira
12,19,13.0,16.0,14.5,79.0,9.9,0.05,portugal,albufeira
12,20,12.5,15.5,14.0,81.0,10.3,0.03,portugal,albufeira
12,21,12.0,15.2,13.6,82.5,10.1,0.09,portugal,albufeira
12,22,11.6,15.0,13.2,83.5,10.1,0.06,portugal,albufeira
12,23,11.0,15.0,13.0,83.5,10.3,0.06,portugal,albufeira
1,0,14.4,17.2,15.8,83.0,17.6,0.33,portugal,azoren
1,1,14.2,17.2,15.7,82.5,18.5,0.34,portugal,azoren
1,2,14.2,17.0,15.7,83.0,18.6,0.36,portugal,azoren
1,3,14.2,16.9,15.7,82.5,19.5,0.39,portugal,azoren
1,4,14.1,16.9,15.5,83.5,16.7,0.29,portugal,azoren
1,5,14.0,16.9,15.4,84.0,16.7,0.29,portugal,azoren
1,6,13.9,16.9,15.4,84.0,16.7,0.33,portugal,azoren
1,7,14.1,16.9,15.5,84.0,18.5,0.33,portugal,azoren
1,8,14.1,16.8,15.5,83.5,17.6,0.36,portugal,azoren
1,9,14.0,16.8,15.4,84.0,18.5,0.38,portugal,azoren
1,10,14.6,17.0,15.9,83.0,15.8,0.33,portugal,azoren
1,11,15.3,17.3,16.3,82.5,17.6,0.4,portugal,azoren
1,12,15.9,17.5,16.7,81.5,19.5,0.54,portugal,azoren
1,13,16.0,17.7,16.9,80.0,19.5,0.44,portugal,azoren
1,14,16.0,17.9,17.0,79.0,20.4,0.52,portugal,azoren
1,15,16.2,18.1,17.1,78.0,21.3,0.54,portugal,azoren
1,16,16.0,18.1,17.0,79.0,19.5,0.49,portugal,azoren
1,17,15.7,17.9,16.8,80.0,19.5,0.46,portugal,azoren
1,18,15.4,17.7,16.6,81.5,19.5,0.35,portugal,azoren
1,19,15.1,17.6,16.3,81.5,19.5,0.28,portugal,azoren
1,20,14.8,17.4,16.0,82.5,18.6,0.28,portugal,azoren
1,21,14.5,17.2,15.9,83.0,18.5,0.3,portugal,azoren
1,22,14.4,17.2,15.8,83.0,15.8,0.32,portugal,azoren
1,23,14.4,17.2,15.8,83.0,16.7,0.31,portugal,azoren
2,0,13.8,16.3,15.2,81.0,16.7,0.23,portugal,azoren
2,1,13.7,16.2,15.1,81.0,16.7,0.21,portugal,azoren
2,2,13.7,16.3,15.1,81.0,17.6,0.25,portugal,azoren
2,3,13.8,16.3,15.0,81.0,18.5,0.33,portugal,azoren
2,4,13.7,16.1,14.9,82.0,16.7,0.32,portugal,azoren
2,5,13.6,16.1,14.8,82.0,16.7,0.32,portugal,azoren
2,6,13.4,15.9,14.8,82.0,16.7,0.33,portugal,azoren
2,7,13.4,16.1,14.8,82.0,17.6,0.29,portugal,azoren
2,8,13.6,16.1,14.9,82.0,18.5,0.29,portugal,azoren
2,9,13.6,16.3,14.9,82.0,20.4,0.33,portugal,azoren
2,10,13.8,16.6,15.1,80.5,16.7,0.32,portugal,azoren
2,11,14.7,17.0,15.8,79.5,18.6,0.36,portugal,azoren
2,12,15.4,17.4,16.4,78.5,19.5,0.45,portugal,azoren
2,13,15.4,17.5,16.5,76.5,20.4,0.46,portugal,azoren
2,14,15.6,17.8,16.8,75.5,20.4,0.5,portugal,azoren
2,15,15.8,18.0,17.0,75.5,22.3,0.5,portugal,azoren
2,16,15.7,17.9,16.8,74.5,18.6,0.46,portugal,azoren
2,17,15.5,17.7,16.5,76.0,19.5,0.41,portugal,azoren
2,18,15.3,17.5,16.4,76.5,19.5,0.39,portugal,azoren
2,19,15.1,17.1,16.1,77.5,19.5,0.28,portugal,azoren
2,20,14.5,16.9,15.7,79.0,18.5,0.27,portugal,azoren
2,21,14.0,16.5,15.4,80.5,18.5,0.28,portugal,azoren
2,22,13.9,16.5,15.2,80.5,15.8,0.26,portugal,azoren
2,23,13.8,16.3,15.2,80.5,15.8,0.26,portugal,azoren
3,0,13.7,16.2,14.9,79.5,15.8,0.28,portugal,azoren
3,1,13.7,16.0,14.9,80.5,15.8,0.28,portugal,azoren
3,2,13.6,16.0,14.8,80.5,16.7,0.27,portugal,azoren
3,3,13.5,16.0,14.8,79.0,16.7,0.25,portugal,azoren
3,4,13.3,16.0,14.7,81.0,15.8,0.25,portugal,azoren
3,5,13.2,16.0,14.6,81.0,15.8,0.25,portugal,azoren
3,6,13.1,16.0,14.5,80.5,15.8,0.29,portugal,azoren
3,7,13.4,15.9,14.7,80.5,16.7,0.28,portugal,azoren
3,8,13.4,16.0,14.7,81.5,16.7,0.27,portugal,azoren
3,9,13.5,16.0,14.7,80.5,16.7,0.3,portugal,azoren
3,10,14.2,16.3,15.3,77.5,17.6,0.34,portugal,azoren
3,11,14.9,16.8,15.9,75.0,17.7,0.47,portugal,azoren
3,12,15.5,17.6,16.5,73.0,18.6,0.48,portugal,azoren
3,13,15.7,17.6,16.6,72.5,19.5,0.49,portugal,azoren
3,14,15.8,17.9,16.8,72.0,20.4,0.47,portugal,azoren
3,15,16.0,18.2,17.0,71.0,21.3,0.51,portugal,azoren
3,16,16.1,17.9,17.0,72.5,19.5,0.47,portugal,azoren
3,17,15.9,17.9,16.9,73.0,20.4,0.42,portugal,azoren
3,18,15.5,17.7,16.6,73.5,18.6,0.4,portugal,azoren
3,19,15.1,17.2,16.1,75.5,18.6,0.36,portugal,azoren
3,20,14.7,16.8,15.8,78.0,16.7,0.29,portugal,azoren
3,21,14.1,16.3,15.3,79.0,16.7,0.29,portugal,azoren
3,22,14.0,16.2,15.0,80.0,15.8,0.31,portugal,azoren
3,23,13.9,16.0,15.0,80.0,15.8,0.3,portugal,azoren
4,0,14.0,16.7,15.4,80.0,15.8,0.25,portugal,azoren
4,1,14.0,16.7,15.2,81.0,15.8,0.26,portugal,azoren
4,2,13.9,16.7,15.2,82.3,16.7,0.26,portugal,azoren
4,3,13.9,16.5,15.2,80.8,16.3,0.33,portugal,azoren
4,4,13.5,16.4,15.0,82.0,15.4,0.33,portugal,azoren
4,5,13.6,16.2,15.0,83.0,16.7,0.31,portugal,azoren
4,6,13.5,16.1,14.8,83.5,14.9,0.37,portugal,azoren
4,7,13.8,16.3,15.1,82.0,14.9,0.33,portugal,azoren
4,8,14.3,16.6,15.5,81.3,15.8,0.3,portugal,azoren
4,9,14.6,16.8,15.8,80.3,14.9,0.39,portugal,azoren
4,10,15.1,17.3,16.1,79.0,16.3,0.48,portugal,azoren
4,11,15.8,18.0,16.8,76.5,17.6,0.53,portugal,azoren
4,12,16.4,18.5,17.4,74.3,17.6,0.54,portugal,azoren
4,13,16.5,18.6,17.6,74.0,19.5,0.56,portugal,azoren
4,14,16.8,18.8,17.8,74.3,20.4,0.59,portugal,azoren
4,15,17.0,19.1,18.1,71.8,19.0,0.64,portugal,azoren
4,16,16.8,19.0,17.8,73.8,20.0,0.61,portugal,azoren
4,17,16.8,18.8,17.7,74.0,19.5,0.53,portugal,azoren
