m,m3,coco,coco_pct
7,1,13.0,0.0
11,1,5.0,0.211
10,2,8.0,0.026
6,2,5.0,0.092
9,1,19.0,0.0
8,3,11.0,0.0
4,1,12.0,0.0
11,2,9.0,0.0
9,1,21.0,0.0
12,2,11.0,0.0
6,1,9.0,0.009
9,2,13.0,0.0
9,3,19.0,0.0
7,1,7.0,0.157
6,3,21.0,0.0
4,3,10.0,0.0
7,2,19.0,0.0
3,2,21.0,0.0
12,3,1.0,0.033
7,3,9.0,0.009
5,2,7.0,0.059
12,2,8.0,0.007
8,3,5.0,0.063
12,1,25.0,0.001
12,3,7.0,0.168
11,1,4.0,0.274
4,3,15.0,0.0
8,1,11.0,0.0
6,1,7.0,0.083
10,3,3.0,0.097
2,2,21.0,0.0
1,1,7.0,0.25
3,3,12.0,0.0
2,1,10.0,0.017
6,2,26.0,0.0
4,2,15.0,0.0
11,2,3.0,0.054
10,2,18.0,0.022
3,3,1.0,0.191
6,1,2.0,0.15
8,1,15.0,0.0
4,2,21.0,0.0
3,2,4.0,0.336
3,1,12.0,0.002
5,2,8.0,0.0
9,1,18.0,0.03
5,2,15.0,0.0
10,2,5.0,0.137
9,3,3.0,0.137
3,3,8.0,0.006
9,1,1.0,0.18
5,3,13.0,0.0
5,1,4.0,0.346
5,1,7.0,0.056
11,3,8.0,0.02
8,3,13.0,0.0
2,3,13.0,0.0
2,2,10.0,0.002
8,2,26.0,0.001
3,1,3.0,0.052
11,1,19.0,0.0
12,1,26.0,0.0
7,3,1.0,0.172
6,1,21.0,0.0
10,1,19.0,0.0
9,3,15.0,0.0
8,3,8.0,0.011
7,1,21.0,0.0
9,3,8.0,0.051
12,1,10.0,0.0
3,2,25.0,0.001
7,2,7.0,0.104
5,3,8.0,0.024
11,3,12.0,0.0
11,2,7.0,0.178
7,3,19.0,0.0
5,3,21.0,0.0
10,2,4.0,0.378
9,1,15.0,0.0
10,2,14.0,0.0
2,2,3.0,0.051
1,1,12.0,0.001
6,2,13.0,0.0
11,3,26.0,0.0
12,2,7.0,0.148
11,2,5.0,0.291
2,2,12.0,0.002
1,1,17.0,0.028
2,2,8.0,0.024
7,3,15.0,0.0
5,3,25.0,0.002
8,2,5.0,0.066
1,1,3.0,0.064
6,3,5.0,0.056
4,2,25.0,0.0
6,2,14.0,0.0
7,3,7.0,0.08
6,3,12.0,0.0
7,3,21.0,0.0
4,1,11.0,0.0
2,3,15.0,0.0
11,2,4.0,0.293
4,3,3.0,0.102
2,1,25.0,0.0
8,3,4.0,0.212
2,2,11.0,0.0
12,2,10.0,0.0
2,1,9.0,0.002
1,3,18.0,0.007
3,1,15.0,0.0
12,2,12.0,0.0
1,1,26.0,0.0
6,2,9.0,0.004
10,1,1.0,0.053
4,1,15.0,0.0
12,1,4.0,0.255
5,1,14.0,0.0
11,2,25.0,0.001
8,2,7.0,0.081
1,2,3.0,0.052
5,2,21.0,0.0
10,1,14.0,0.0
11,1,14.0,0.0
11,3,17.0,0.039
8,3,17.0,0.029
2,3,8.0,0.019
6,3,9.0,0.001
2,1,2.0,0.048
11,2,18.0,0.018
3,3,25.0,0.001
5,2,3.0,0.131
2,3,11.0,0.0
4,3,26.0,0.001
10,1,10.0,0.0
3,2,2.0,0.096
7,2,3.0,0.135
3,3,13.0,0.0
6,1,5.0,0.106
8,2,2.0,0.184
10,3,21.0,0.0
7,3,11.0,0.0
12,1,21.0,0.0
10,1,11.0,0.0
5,3,4.0,0.329
2,3,1.0,0.12
6,2,8.0,0.015
11,2,2.0,0.064
6,2,25.0,0.005
6,2,4.0,0.296
12,3,12.0,0.001
3,2,5.0,0.268
9,3,14.0,0.0
7,1,11.0,0.0
1,3,25.0,0.0
12,3,15.0,0.0
5,2,11.0,0.0
5,1,9.0,0.002
1,3,10.0,0.002
10,2,12.0,0.0
9,2,17.0,0.016
6,1,17.0,0.018
10,1,2.0,0.121
8,1,4.0,0.24
11,3,10.0,0.0
10,1,25.0,0.001
11,3,7.0,0.219
1,2,8.0,0.012
7,1,12.0,0.0
1,3,2.0,0.033
3,2,12.0,0.001
3,1,2.0,0.107
3,1,17.0,0.017
6,2,3.0,0.101
9,2,4.0,0.285
1,3,15.0,0.001
12,2,19.0,0.0
8,1,13.0,0.0
2,3,2.0,0.073
1,2,10.0,0.001
2,3,17.0,0.033
10,2,13.0,0.0
2,1,18.0,0.003
3,2,1.0,0.104
10,1,7.0,0.18
