m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,4.0,8.2,6.3,85.5,36.9,0.3
1,1,1,3.7,8.3,6.2,84.3,35.1,0.22
1,1,2,3.8,8.2,6.2,82.3,36.9,0.22
1,1,3,3.5,7.8,5.9,82.3,36.0,0.22
1,1,4,3.7,8.0,6.0,85.8,35.1,0.23
1,1,5,4.2,7.8,5.9,84.3,36.0,0.23
1,1,6,4.1,7.9,5.9,86.0,36.0,0.24
1,1,7,3.8,7.8,5.8,85.5,33.3,0.17
1,1,8,3.6,7.9,5.8,83.5,34.2,0.13
1,1,9,3.9,8.1,6.0,84.5,36.8,0.19
1,1,10,4.0,8.1,6.2,83.0,34.2,0.17
1,1,11,4.8,8.5,6.6,80.8,35.1,0.14
1,1,12,4.8,8.9,6.7,81.3,35.1,0.13
1,1,13,5.1,8.8,6.7,81.5,33.5,0.14
1,1,14,4.7,8.5,6.4,83.0,33.3,0.17
1,1,15,4.1,7.9,5.9,83.8,34.2,0.26
1,1,16,4.0,7.8,6.0,84.8,31.5,0.19
1,1,17,4.4,8.0,6.0,84.0,30.6,0.17
1,1,18,3.9,8.0,6.0,84.8,29.7,0.21
1,1,19,4.4,7.8,6.1,85.5,32.4,0.19
1,1,20,4.2,8.0,6.2,85.5,33.3,0.1
1,1,21,3.8,7.9,6.0,85.3,30.6,0.13
1,1,22,4.1,7.9,6.3,84.0,32.4,0.17
1,1,23,3.9,8.0,6.1,85.3,32.4,0.24
1,2,0,2.4,7.5,4.8,85.0,28.8,0.04
1,2,1,3.0,7.4,5.0,87.0,30.6,0.11
1,2,2,3.2,7.5,5.2,85.3,32.4,0.11
1,2,3,3.3,7.3,5.4,85.8,33.8,0.09
1,2,4,3.9,7.0,5.4,85.0,33.3,0.16
1,2,5,3.8,7.1,5.4,85.5,33.3,0.13
1,2,6,3.8,7.1,5.4,85.3,32.4,0.1
1,2,7,3.4,7.0,5.4,84.8,31.5,0.14
1,2,8,3.8,7.0,5.6,86.3,32.4,0.14
1,2,9,3.9,7.4,5.8,87.3,33.3,0.16
1,2,10,3.5,7.6,5.6,84.8,32.4,0.21
1,2,11,4.4,8.0,5.9,84.5,33.8,0.16
1,2,12,4.5,8.1,6.0,83.3,34.2,0.06
1,2,13,4.0,7.9,5.8,83.8,33.5,0.13
1,2,14,3.7,7.9,5.6,83.3,34.9,0.19
1,2,15,3.9,7.8,5.7,85.3,34.8,0.16
1,2,16,3.7,7.3,5.6,85.5,31.9,0.17
1,2,17,3.6,7.5,5.5,85.3,29.7,0.13
1,2,18,3.6,7.5,5.5,84.8,30.2,0.13
1,2,19,3.4,7.2,5.2,85.8,31.5,0.12
1,2,20,3.9,7.5,5.4,84.8,31.5,0.09
1,2,21,3.5,7.5,5.3,83.3,32.3,0.11
1,2,22,4.0,7.5,5.5,83.3,31.5,0.13
1,2,23,2.8,7.2,4.9,84.3,29.7,0.1
1,3,0,2.2,6.6,4.7,89.0,23.9,0.14
1,3,1,1.6,6.8,4.5,87.5,25.2,0.14
1,3,2,1.7,6.7,4.6,88.5,28.0,0.08
1,3,3,2.4,6.8,4.5,88.0,29.0,0.11
1,3,4,2.9,6.8,4.5,88.0,30.6,0.13
1,3,5,2.9,6.9,4.7,87.0,32.4,0.17
1,3,6,2.8,6.4,4.6,84.5,34.2,0.15
1,3,7,2.5,6.8,4.5,88.0,31.9,0.14
1,3,8,2.3,7.0,4.5,88.5,30.6,0.18
1,3,9,3.0,7.1,4.9,88.0,29.1,0.13
1,3,10,3.3,7.5,5.4,86.5,32.4,0.1
1,3,11,3.7,8.0,5.5,84.5,32.7,0.1
1,3,12,4.5,7.8,6.5,84.5,34.2,0.08
1,3,13,3.9,7.7,6.2,84.0,30.6,0.06
1,3,14,3.8,7.6,5.4,84.0,30.6,0.03
1,3,15,3.8,7.2,5.3,86.0,31.4,0.11
1,3,16,3.0,7.1,5.0,86.0,30.6,0.12
1,3,17,2.9,6.8,4.8,86.5,31.0,0.13
1,3,18,2.8,6.9,4.8,87.5,32.4,0.08
1,3,19,2.3,6.9,4.6,86.5,30.6,0.16
1,3,20,2.3,7.0,4.6,87.5,30.6,0.17
1,3,21,2.3,6.9,4.8,86.5,25.2,0.15
1,3,22,2.0,6.9,4.7,87.5,23.4,0.13
1,3,23,1.9,6.8,4.8,87.5,25.9,0.11
2,1,0,2.1,7.8,5.3,86.5,33.4,0.1
2,1,1,2.0,7.3,5.1,87.0,34.2,0.16
2,1,2,2.4,7.3,4.9,88.3,35.1,0.11
2,1,3,2.6,7.2,4.8,88.3,34.5,0.13
2,1,4,2.7,7.1,5.1,89.3,32.4,0.13
2,1,5,2.9,7.1,5.0,89.3,34.2,0.1
2,1,6,3.1,7.3,5.3,88.8,32.4,0.11
2,1,7,2.6,7.3,5.0,89.8,34.9,0.15
2,1,8,2.6,7.1,5.0,89.3,35.1,0.13
2,1,9,3.0,7.3,5.2,88.5,31.8,0.13
2,1,10,3.1,7.9,5.4,86.8,33.3,0.16
2,1,11,3.5,8.0,5.7,85.5,30.6,0.16
2,1,12,4.0,8.3,6.1,83.5,32.2,0.12
2,1,13,4.3,8.1,6.0,83.5,31.8,0.16
2,1,14,3.6,8.1,5.7,82.5,33.6,0.17
2,1,15,3.1,7.9,5.5,84.0,31.7,0.13
2,1,16,3.3,7.7,5.4,85.8,30.9,0.17
2,1,17,2.9,7.6,5.3,86.3,32.4,0.14
2,1,18,3.0,7.3,5.0,86.5,32.4,0.14
2,1,19,2.5,7.5,5.2,86.0,32.4,0.13
2,1,20,2.5,7.5,5.2,85.5,32.4,0.1
2,1,21,2.4,7.5,5.2,86.8,30.6,0.15
2,1,22,2.0,7.5,5.1,85.8,32.4,0.09
2,1,23,2.0,7.6,5.1,86.0,32.4,0.1
2,2,0,2.7,7.5,5.5,86.8,29.6,0.09
2,2,1,2.3,7.7,5.6,86.5,29.6,0.14
2,2,2,2.4,7.8,5.7,86.3,30.6,0.12
2,2,3,2.4,7.8,5.6,85.5,28.3,0.14
2,2,4,1.7,7.7,5.1,86.0,29.7,0.14
2,2,5,2.3,7.7,5.0,86.5,33.3,0.19
2,2,6,2.3,7.7,5.2,85.0,33.0,0.19
2,2,7,2.1,7.6,5.4,84.8,33.9,0.12
2,2,8,2.1,7.7,5.4,85.0,34.2,0.13
2,2,9,2.3,8.0,5.8,84.5,34.2,0.13
2,2,10,3.2,8.5,6.4,82.0,34.9,0.13
2,2,11,4.0,8.5,6.7,81.8,34.2,0.12
2,2,12,4.3,8.7,7.1,80.8,36.0,0.1
2,2,13,4.4,8.7,6.9,81.0,35.2,0.09
2,2,14,4.6,8.6,7.0,81.5,35.3,0.12
2,2,15,4.9,8.8,7.0,80.5,34.0,0.16
2,2,16,4.3,8.0,6.5,83.5,34.1,0.1
2,2,17,4.0,7.9,6.3,84.5,33.2,0.14
2,2,18,3.2,7.8,5.9,85.8,27.0,0.16
2,2,19,3.4,7.7,5.8,86.8,27.9,0.19
2,2,20,3.0,7.8,5.7,86.0,28.5,0.1
2,2,21,4.8,7.8,6.3,87.8,30.9,0.13
2,2,22,4.7,8.1,6.3,85.0,28.8,0.13
2,2,23,3.7,8.1,6.0,86.8,30.2,0.14
2,3,0,5.3,7.4,6.7,85.5,28.8,0.12
2,3,1,5.1,7.1,6.8,87.0,33.6,0.11
2,3,2,4.9,7.0,6.6,86.0,34.2,0.1
2,3,3,4.8,6.9,6.5,88.0,32.7,0.13
2,3,4,4.6,6.9,6.0,88.0,29.1,0.09
2,3,5,4.6,6.8,5.7,87.5,32.4,0.08
2,3,6,4.8,7.0,6.0,87.5,30.0,0.07
2,3,7,4.7,7.0,6.0,89.0,25.2,0.09
2,3,8,5.4,7.1,6.4,87.5,26.2,0.1
2,3,9,6.0,8.0,7.0,87.5,28.8,0.1
2,3,10,6.4,8.7,7.7,83.0,30.6,0.1
2,3,11,6.5,8.7,7.6,82.5,30.6,0.15
2,3,12,6.7,9.0,7.9,82.0,35.2,0.13
2,3,13,6.8,8.8,7.8,83.0,32.4,0.18
2,3,14,7.0,8.5,7.4,78.5,30.6,0.2
2,3,15,6.1,8.4,7.4,79.0,28.8,0.25
2,3,16,6.1,7.5,7.2,82.5,36.0,0.2
2,3,17,5.3,7.9,6.9,83.5,34.2,0.11
2,3,18,5.1,7.9,7.0,85.0,28.8,0.06
2,3,19,5.1,7.8,7.0,85.0,28.8,0.14
2,3,20,5.0,7.6,7.0,85.5,32.4,0.09
2,3,21,5.4,7.6,6.8,85.0,31.6,0.06
2,3,22,5.2,7.6,6.8,86.0,32.4,0.12
2,3,23,4.9,7.2,5.8,85.0,28.5,0.06
3,1,0,3.4,7.0,5.2,87.5,24.3,0.09
3,1,1,3.4,6.8,4.9,86.8,23.6,0.11
3,1,2,3.5,6.6,5.1,87.0,23.4,0.1
3,1,3,3.1,6.7,5.0,87.8,24.0,0.04
3,1,4,3.0,6.4,4.7,87.8,23.3,0.09
3,1,5,3.1,6.3,4.7,88.0,23.4,0.09
3,1,6,2.7,6.1,4.7,87.8,23.7,0.06
3,1,7,3.4,6.7,5.1,87.5,24.5,0.07
3,1,8,4.1,7.0,5.6,83.3,24.8,0.07
3,1,9,4.6,7.6,6.2,81.3,25.0,0.09
3,1,10,5.2,8.1,6.6,79.5,25.2,0.07
3,1,11,5.3,8.2,6.9,78.5,23.4,0.07
3,1,12,5.7,8.6,7.3,77.3,25.5,0.02
3,1,13,5.6,9.0,7.3,76.0,25.5,0.11
3,1,14,5.4,9.6,7.4,75.3,27.0,0.13
3,1,15,5.6,9.1,7.4,76.0,26.9,0.15
3,1,16,5.1,8.7,7.1,79.8,24.0,0.16
3,1,17,4.6,8.3,6.5,83.3,24.3,0.14
3,1,18,4.3,7.9,5.9,82.0,25.2,0.13
3,1,19,4.0,7.3,5.7,85.0,25.2,0.14
3,1,20,4.2,7.1,5.8,85.0,25.2,0.11
3,1,21,4.0,6.9,5.4,86.8,24.1,0.09
3,1,22,4.0,6.8,5.2,87.0,23.7,0.1
3,1,23,3.7,6.6,5.2,86.5,25.7,0.13
3,2,0,4.9,8.1,6.5,86.8,34.2,0.05
3,2,1,5.0,8.2,6.6,86.0,31.5,0.09
3,2,2,4.9,8.0,6.3,86.5,32.4,0.07
3,2,3,4.9,7.9,6.3,86.8,32.4,0.1
3,2,4,4.6,7.8,6.2,86.5,33.3,0.13
3,2,5,4.6,7.7,6.1,87.5,32.4,0.11
3,2,6,4.5,7.7,6.0,87.8,34.2,0.12
3,2,7,4.9,7.8,6.3,86.5,34.2,0.17
3,2,8,5.7,8.6,6.8,85.0,32.4,0.13
3,2,9,6.0,8.8,7.5,84.3,34.2,0.14
