m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,2.3,7.0,4.9,86.5,4.3,0.12
1,1,2.2,7.0,4.7,86.5,4.0,0.12
1,2,2.3,6.9,4.9,86.5,5.1,0.12
1,3,2.3,6.8,4.7,87.0,5.6,0.13
1,4,2.4,6.9,4.5,86.0,5.0,0.12
1,5,1.8,6.8,4.3,86.5,5.1,0.12
1,6,1.8,6.8,4.4,86.5,4.7,0.1
1,7,1.6,7.0,4.4,84.5,5.1,0.14
1,8,2.3,7.4,4.6,86.5,5.6,0.13
1,9,3.7,7.6,5.6,83.0,5.6,0.15
1,10,4.9,8.8,6.7,81.0,5.4,0.15
1,11,5.6,9.4,7.5,77.0,6.1,0.15
1,12,6.5,10.4,8.5,72.0,5.4,0.14
1,13,7.1,11.1,9.3,69.5,5.6,0.14
1,14,6.7,10.8,9.0,70.5,5.6,0.17
1,15,6.6,10.5,8.4,72.0,5.3,0.15
1,16,5.8,9.0,7.6,75.5,4.0,0.14
1,17,5.0,8.2,6.7,80.0,4.3,0.13
1,18,4.2,7.5,5.9,83.0,3.8,0.13
1,19,3.6,7.6,5.6,84.0,4.1,0.15
1,20,3.4,7.3,5.4,85.5,4.2,0.13
1,21,3.1,7.5,5.4,86.5,4.0,0.15
1,22,3.2,7.0,5.4,87.0,4.5,0.15
1,23,3.1,7.0,5.1,86.0,4.2,0.14
2,0,5.0,9.1,7.1,87.0,4.0,0.15
2,1,4.9,9.1,6.8,88.5,4.7,0.14
2,2,4.5,9.2,6.7,88.5,4.7,0.12
2,3,4.3,8.8,6.6,89.0,3.4,0.11
2,4,3.9,9.0,6.2,89.0,3.4,0.1
2,5,4.2,8.9,6.2,88.0,4.7,0.12
2,6,4.0,8.4,5.9,88.0,3.8,0.11
2,7,4.0,8.4,6.2,87.0,3.4,0.13
2,8,4.9,9.0,6.6,87.0,3.8,0.14
2,9,6.3,10.3,7.8,82.0,3.8,0.14
2,10,7.7,11.0,9.3,79.0,6.2,0.11
2,11,8.6,12.3,10.0,76.0,4.7,0.11
2,12,9.7,13.2,11.6,73.0,4.7,0.12
2,13,9.6,14.9,12.7,71.0,5.4,0.12
2,14,9.6,14.5,12.6,70.5,4.9,0.11
2,15,9.5,14.6,12.4,70.0,4.9,0.11
2,16,9.1,13.4,11.6,72.5,3.4,0.1
2,17,8.1,12.8,10.7,75.0,4.5,0.13
2,18,7.4,11.6,9.6,79.0,3.8,0.14
2,19,7.0,10.7,8.7,82.0,3.3,0.1
2,20,6.9,10.3,8.6,84.0,3.3,0.13
2,21,6.3,10.2,7.8,85.0,3.3,0.15
2,22,5.5,10.2,7.5,85.0,4.5,0.17
2,23,5.1,9.5,7.3,86.5,4.2,0.15
3,0,6.5,11.2,8.6,82.5,4.0,0.1
3,1,6.1,10.5,8.4,83.5,4.7,0.09
3,2,5.8,10.0,7.9,83.0,4.2,0.08
3,3,5.8,9.7,7.6,84.5,4.3,0.06
3,4,5.4,9.7,7.5,84.0,4.2,0.07
3,5,5.3,9.6,7.6,84.0,4.3,0.07
3,6,5.1,9.8,7.5,84.0,5.1,0.08
3,7,6.2,10.9,8.7,82.5,5.1,0.11
3,8,8.2,11.6,10.2,79.5,5.6,0.12
3,9,9.3,13.4,11.1,75.0,5.6,0.1
3,10,10.0,13.8,12.0,71.0,5.4,0.08
3,11,10.9,15.1,13.0,68.0,5.1,0.11
3,12,11.6,17.2,14.5,65.5,5.6,0.07
3,13,11.8,18.4,15.3,63.5,6.2,0.07
3,14,12.3,17.7,15.2,63.0,6.0,0.07
3,15,12.4,17.5,15.1,59.5,6.5,0.06
3,16,12.3,17.2,14.6,61.0,5.6,0.08
3,17,11.4,16.9,13.9,64.0,4.5,0.06
3,18,10.6,15.5,12.8,66.5,4.2,0.07
