m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,8.0,12.6,16.3,2.6,9.0,0.29
1,1,2,5.4,11.3,13.4,0.4,11.0,0.29
1,1,3,5.0,9.5,13.9,2.8,7.7,0.43
1,1,4,5.1,9.0,14.7,12.3,8.4,0.71
1,1,5,4.8,7.6,13.8,1.1,8.6,0.57
1,1,6,2.3,7.1,13.5,4.1,9.1,0.57
1,1,7,4.7,8.6,13.1,5.0,13.0,0.57
1,1,8,6.0,9.2,14.3,6.5,10.6,0.57
1,1,9,5.3,8.2,12.8,4.8,12.6,1.0
1,1,10,5.6,9.2,12.5,4.6,8.1,0.86
1,2,11,5.1,9.1,11.0,1.1,6.7,0.86
1,2,12,2.6,7.3,12.1,1.4,7.2,0.29
1,2,13,3.8,8.9,13.9,0.0,7.7,0.14
1,2,14,5.7,10.9,14.4,2.2,11.8,0.71
1,2,15,3.8,9.2,14.7,4.8,11.0,0.43
1,2,16,6.0,10.1,16.6,5.1,12.0,0.71
1,2,17,3.6,8.5,14.0,4.5,14.4,0.71
1,2,18,3.3,7.3,13.4,7.1,9.9,0.57
1,2,19,2.5,7.5,12.9,1.2,13.0,0.71
1,2,20,5.4,8.8,12.7,1.4,8.9,0.71
1,3,21,4.7,8.9,13.0,0.2,12.1,0.43
1,3,22,5.7,10.1,14.0,4.8,10.8,0.71
1,3,23,5.9,8.6,13.7,6.0,11.2,0.57
1,3,24,6.5,10.6,14.2,2.9,9.3,0.43
1,3,25,5.3,10.2,14.4,5.0,10.9,0.71
1,3,26,4.6,9.1,17.0,5.1,8.5,0.71
1,3,27,7.8,10.3,14.5,9.7,12.7,0.71
1,3,28,6.9,10.6,14.6,4.1,11.4,0.67
1,3,29,6.9,10.9,15.9,2.1,10.5,0.57
1,3,30,7.2,10.2,15.4,3.0,10.6,0.57
1,3,31,7.4,10.5,16.1,5.8,9.6,0.86
2,1,1,8.2,11.8,14.2,7.6,8.9,0.57
2,1,2,6.1,11.5,15.3,3.0,10.7,0.57
2,1,3,6.3,12.0,15.3,1.2,10.1,0.43
2,1,4,4.9,9.1,13.2,3.3,7.5,0.71
2,1,5,5.0,9.6,13.0,3.8,6.5,0.29
2,1,6,3.8,8.8,14.3,6.5,8.8,0.29
2,1,7,3.1,8.4,13.6,0.8,7.6,0.86
2,1,8,4.7,9.3,16.8,0.8,9.2,0.57
2,1,9,4.2,10.1,16.8,2.9,12.1,0.57
2,1,10,5.9,9.6,16.0,2.7,14.0,0.71
2,2,11,6.5,10.6,14.5,2.8,9.5,0.86
2,2,12,5.7,10.0,15.7,1.8,10.3,0.43
2,2,13,4.4,11.1,18.5,1.7,10.9,0.29
2,2,14,7.1,13.0,18.5,0.1,13.6,0.29
2,2,15,9.2,14.8,20.1,0.1,12.8,0.29
2,2,16,7.5,13.3,18.8,0.9,11.7,0.57
2,2,17,6.0,12.5,19.2,1.3,10.5,0.29
2,2,18,6.4,10.9,16.5,2.7,9.3,0.86
2,2,19,6.4,10.8,14.2,0.0,10.6,0.14
2,2,20,6.8,12.3,17.7,1.2,13.3,0.29
2,3,21,6.8,12.3,17.7,0.8,13.1,0.43
2,3,22,5.9,12.4,16.6,4.1,7.8,0.43
2,3,23,3.5,9.1,14.6,3.7,11.2,0.29
2,3,24,3.7,9.7,17.0,1.3,10.6,0.43
2,3,25,5.8,11.2,15.3,3.7,9.4,0.43
2,3,26,4.2,10.3,14.8,4.7,11.8,0.29
2,3,27,5.8,9.2,11.8,3.8,11.6,0.57
2,3,28,5.1,8.5,15.5,4.1,9.6,0.57
2,3,29,7.7,12.5,17.7,7.8,16.4,1.0
3,1,1,6.3,11.8,17.1,2.3,16.9,0.57
3,1,2,5.5,11.1,16.5,5.8,14.9,0.57
3,1,3,6.8,11.0,15.8,3.3,15.5,0.86
3,1,4,6.3,11.6,15.6,1.1,10.4,0.43
3,1,5,5.7,10.5,16.5,5.0,11.8,0.57
3,1,6,5.9,9.3,15.1,4.1,14.2,0.57
3,1,7,5.6,11.1,15.7,1.5,12.1,0.71
3,1,8,7.1,12.3,16.7,0.8,13.4,0.57
3,1,9,8.1,13.6,16.7,1.8,13.1,0.43
3,1,10,7.5,13.4,18.4,0.8,10.2,0.29
3,2,11,8.0,13.2,17.4,3.7,13.1,0.71
3,2,12,8.0,12.1,16.8,1.0,11.0,0.71
3,2,13,6.4,12.1,19.0,3.5,11.9,0.43
3,2,14,8.5,13.1,15.8,1.5,16.1,0.57
3,2,15,8.1,13.5,18.4,4.4,12.8,0.29
3,2,16,7.8,13.3,19.9,0.4,12.1,0.43
3,2,17,8.1,13.9,17.6,2.1,11.4,0.57
3,2,18,8.8,11.9,15.2,3.7,10.0,0.86
3,2,19,8.1,12.0,16.6,9.1,12.9,0.57
3,2,20,9.2,12.4,15.4,0.9,12.1,0.29
3,3,21,6.7,12.4,17.4,0.0,10.9,0.14
3,3,22,7.7,11.9,17.9,0.1,8.5,0.29
3,3,23,6.4,11.8,19.5,0.0,9.6,0.14
3,3,24,6.6,11.8,18.4,0.4,11.9,0.43
3,3,25,6.4,12.5,17.4,5.2,12.0,0.29
3,3,26,7.6,12.4,15.6,0.7,14.1,0.57
3,3,27,5.6,11.3,17.7,0.0,13.8,0.0
3,3,28,6.2,13.6,21.5,0.1,11.6,0.29
3,3,29,8.8,16.1,19.9,0.5,12.5,0.57
3,3,30,7.9,15.3,19.7,2.7,14.7,0.57
3,3,31,9.2,12.9,17.8,2.7,12.8,0.71
4,1,1,7.6,11.7,17.3,3.9,14.4,0.57
4,1,2,7.8,13.1,17.2,1.0,14.2,0.57
4,1,3,6.4,12.7,15.1,0.7,11.9,0.43
4,1,4,7.3,12.9,19.3,0.1,12.6,0.29
4,1,5,8.0,14.4,20.2,0.7,13.0,0.43
4,1,6,7.9,15.0,20.9,1.8,16.7,0.57
4,1,7,7.2,13.9,19.2,0.9,10.5,0.43
4,1,8,8.6,14.0,20.8,1.5,11.9,0.57
4,1,9,8.4,13.0,20.4,2.9,11.2,0.57
4,1,10,8.8,13.7,18.7,8.2,11.0,0.57
4,2,11,10.1,13.1,17.0,3.8,16.5,0.71
4,2,12,9.3,14.5,18.5,0.4,10.6,0.43
4,2,13,6.2,12.8,19.6,2.7,10.9,0.29
4,2,14,9.6,14.4,18.6,0.1,8.4,0.43
4,2,15,11.4,14.6,18.6,3.0,13.0,0.57
4,2,16,8.5,13.5,17.3,1.0,11.1,0.29
4,2,17,8.6,15.1,18.7,1.3,11.7,0.29
4,2,18,9.1,13.6,19.2,1.3,9.4,0.57
4,2,19,8.2,13.2,21.2,0.2,10.4,0.29
4,2,20,9.9,14.0,19.0,0.0,9.6,0.14
4,3,21,9.6,13.4,18.5,2.8,9.6,0.29
4,3,22,10.1,14.9,19.9,2.2,10.0,0.57
4,3,23,11.4,13.4,17.6,4.3,9.1,0.71
4,3,24,10.9,15.0,20.0,0.5,12.8,0.29
4,3,25,11.8,15.9,18.5,0.8,11.9,0.71
4,3,26,11.3,14.6,20.7,3.0,8.3,0.71
4,3,27,10.1,13.3,17.6,1.5,8.4,0.71
4,3,28,9.0,12.6,16.3,1.5,8.4,0.57
4,3,29,7.6,13.3,17.8,2.0,9.1,0.43
4,3,30,9.8,13.1,16.6,7.0,9.1,0.71
5,1,1,8.7,13.9,17.8,0.5,11.5,0.43
5,1,2,8.8,14.3,20.7,1.5,9.4,0.43
5,1,3,10.2,16.4,21.1,0.0,11.8,0.14
5,1,4,10.5,16.8,21.9,0.2,12.5,0.29
5,1,5,10.1,15.3,20.9,0.2,11.1,0.29
5,1,6,9.8,15.3,21.3,0.7,9.6,0.29
5,1,7,10.6,16.0,21.8,0.1,8.1,0.43
5,1,8,11.1,17.4,25.5,0.8,10.2,0.29
5,1,9,10.9,16.2,22.3,4.9,10.0,0.86
5,1,10,11.0,15.6,19.5,1.5,11.9,0.71
5,2,11,9.9,14.6,20.9,3.0,11.7,0.71
5,2,12,9.6,14.0,17.2,2.8,10.6,0.71
5,2,13,9.1,14.6,20.5,10.4,9.8,0.71
5,2,14,10.8,14.2,19.5,1.1,10.1,0.71
5,2,15,10.4,14.5,19.7,1.8,9.8,0.71
5,2,16,11.1,14.5,18.4,0.3,11.6,0.43
5,2,17,9.5,14.4,19.1,0.9,11.5,0.29
5,2,18,11.0,14.8,20.8,2.7,10.1,0.43
5,2,19,10.9,15.7,20.8,1.9,11.7,0.43
