m,m3,coco,coco_pct
1,1,2.0,0.319
11,2,27.0,0.0
1,3,18.0,0.0
10,1,1.0,0.203
9,2,17.0,0.001
11,1,18.0,0.002
7,1,25.0,0.0
6,3,1.0,0.462
11,1,8.0,0.035
8,1,12.0,0.0
3,2,2.0,0.424
5,1,7.0,0.053
1,1,3.0,0.368
5,1,3.0,0.28
3,3,17.0,0.001
5,2,14.0,0.0
6,1,8.0,0.001
11,2,3.0,0.312
11,2,2.0,0.416
2,1,18.0,0.002
2,2,14.0,0.0
11,3,2.0,0.313
3,2,27.0,0.0
8,3,12.0,0.0
2,2,27.0,0.0
4,1,9.0,0.001
4,2,9.0,0.005
3,3,12.0,0.002
1,2,12.0,0.0
1,2,1.0,0.026
8,3,25.0,0.016
6,1,25.0,0.023
11,2,4.0,0.117
3,3,7.0,0.042
2,2,12.0,0.0
11,3,18.0,0.001
1,2,14.0,0.0
7,1,9.0,0.0
9,1,18.0,0.001
2,2,8.0,0.001
5,1,14.0,0.0
2,1,25.0,0.001
2,3,7.0,0.039
3,2,17.0,0.0
2,2,3.0,0.252
9,1,12.0,0.0
2,3,12.0,0.0
8,1,14.0,0.0
8,3,17.0,0.001
10,2,27.0,0.0
12,3,3.0,0.345
9,3,25.0,0.005
10,3,17.0,0.001
12,2,14.0,0.0
3,1,1.0,0.041
4,3,14.0,0.0
5,2,18.0,0.001
6,1,1.0,0.13
6,3,8.0,0.001
9,1,17.0,0.001
9,3,9.0,0.001
1,3,9.0,0.004
4,3,25.0,0.005
6,3,7.0,0.002
4,2,3.0,0.238
3,2,12.0,0.0
12,1,1.0,0.015
11,3,25.0,0.006
4,2,14.0,0.0
10,1,25.0,0.001
6,1,14.0,0.0
4,3,7.0,0.066
7,3,9.0,0.0
3,3,4.0,0.091
11,2,8.0,0.021
5,2,8.0,0.027
12,3,4.0,0.074
11,2,9.0,0.015
2,2,18.0,0.0
7,2,27.0,0.0
7,2,7.0,0.002
9,3,27.0,0.0
11,1,12.0,0.0
10,1,2.0,0.513
12,1,9.0,0.005
11,1,27.0,0.0
11,3,4.0,0.167
6,2,12.0,0.0
8,1,1.0,0.625
1,3,4.0,0.152
10,2,2.0,0.501
7,1,27.0,0.0
8,3,7.0,0.004
4,1,14.0,0.0
2,2,4.0,0.115
11,3,3.0,0.397
7,1,8.0,0.0
12,1,8.0,0.013
10,2,12.0,0.0
5,3,12.0,0.0
6,1,17.0,0.002
6,2,14.0,0.0
1,3,8.0,0.021
11,1,1.0,0.043
4,2,25.0,0.008
9,1,3.0,0.11
9,1,1.0,0.263
1,2,3.0,0.379
6,1,9.0,0.0
1,3,25.0,0.002
7,2,17.0,0.0
9,3,1.0,0.151
7,1,7.0,0.0
11,1,7.0,0.073
1,3,17.0,0.001
5,3,3.0,0.188
12,3,14.0,0.0
6,3,4.0,0.015
1,1,4.0,0.18
9,3,17.0,0.002
10,1,8.0,0.02
9,3,18.0,0.008
9,1,8.0,0.006
8,3,4.0,0.004
4,1,8.0,0.012
7,2,3.0,0.029
11,3,27.0,0.0
4,2,2.0,0.484
8,2,12.0,0.0
5,3,2.0,0.531
7,3,18.0,0.0
12,2,1.0,0.077
11,1,2.0,0.399
12,3,25.0,0.003
2,3,2.0,0.443
7,2,12.0,0.0
1,2,8.0,0.032
9,3,14.0,0.0
6,2,17.0,0.0
4,1,12.0,0.0
10,3,1.0,0.106
8,3,14.0,0.0
3,2,4.0,0.128
5,2,27.0,0.0
9,2,14.0,0.0
8,3,18.0,0.007
8,1,17.0,0.001
7,3,8.0,0.0
11,2,25.0,0.0
3,2,8.0,0.031
6,3,27.0,0.003
10,2,8.0,0.02
11,2,14.0,0.0
12,1,14.0,0.0
8,1,8.0,0.0
12,2,8.0,0.029
4,1,17.0,0.0
12,2,18.0,0.002
6,2,3.0,0.144
4,2,12.0,0.0
1,2,4.0,0.155
8,2,1.0,0.552
1,1,17.0,0.0
11,3,1.0,0.029
10,1,4.0,0.009
5,2,1.0,0.096
2,1,4.0,0.13
10,2,14.0,0.0
12,2,2.0,0.382
4,1,4.0,0.123
7,1,3.0,0.062
5,1,12.0,0.0
11,2,12.0,0.0
1,2,25.0,0.0
1,1,1.0,0.053
2,3,3.0,0.249
7,2,14.0,0.0
12,3,12.0,0.0
10,2,7.0,0.041
8,1,25.0,0.0
6,2,8.0,0.003
2,1,12.0,0.0
4,2,4.0,0.109
9,2,25.0,0.005
4,3,8.0,0.019
7,3,27.0,0.0
10,3,9.0,0.016
4,1,27.0,0.0
1,1,27.0,0.0
4,1,25.0,0.002
11,1,4.0,0.074
4,1,2.0,0.456
6,2,25.0,0.006
7,1,2.0,0.324
1,1,25.0,0.0
9,2,12.0,0.0
3,1,9.0,0.0
5,3,25.0,0.013
8,2,18.0,0.001
12,1,18.0,0.0
7,1,4.0,0.0
3,2,1.0,0.064
9,2,18.0,0.001
7,1,12.0,0.0
5,3,8.0,0.013
6,3,9.0,0.0
5,2,4.0,0.08
8,1,3.0,0.061
