m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,8.1,10.8,13.6,11.8,0.0,,0.0
2,8.5,11.8,15.7,10.6,0.0,,0.0
3,9.1,12.3,16.0,10.4,0.0,,0.0
4,11.0,14.5,18.3,10.9,0.0,,0.0
5,15.1,19.3,23.1,9.4,0.0,,0.0
6,19.3,23.7,28.3,9.3,0.0,,0.0
7,22.3,27.4,32.2,9.3,0.0,,0.0
8,22.0,26.7,31.4,9.2,0.0,,0.0
9,19.3,23.0,27.2,9.8,0.0,,0.0
10,15.8,18.8,22.7,10.4,0.0,,0.0
11,12.3,14.6,18.1,9.8,0.0,,0.0
12,9.3,12.1,15.5,10.7,0.0,,0.0
